"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..22","std_NB_interval..23"
"phoneme","test","AMEVA",2.2,0,28.4290265083313,0.489242139467329,0,0,0.785081225580917,0.01688125523425,0.742432406689223,0.0223414207972225,0.736279570780277,0.0391878254883993,0.735810573686133,0.0384675185519468,0.474291618240412,0.0683870792228436,0.474291618240412,0.0683870792228436,2.2,0
"phoneme","test","CACC",2.4,0.0901975233603393,32.0095022439957,2.49664840303096,0,0,0.790129549660703,0.0166982723980489,0.74925404555283,0.0201206905599222,0.742962689442589,0.0380464370454049,0.742450228135613,0.0364306542176968,0.487417343141883,0.0650856758077191,0.487417343141883,0.0650856758077191,2.4,0.0901975233603393
"phoneme","test","CAIM",2,0,28.2781879901886,0.464648285902017,0,0,0.783014600041127,0.0204136087721242,0.742192950027513,0.0285299966682671,0.732249214096119,0.0506383634401539,0.730649110355103,0.0470729577838026,0.46569044151576,0.0848676642219165,0.46569044151576,0.0848676642219165,2,0
"phoneme","test","Chi2",374.76,10.3116718465623,2585.88241422176,362.302094686939,0,0,0.856066214271026,0.0498674594117812,0.831098018122704,0.0595860920313464,0.831104928871112,0.0519710758872747,0.828523466981977,0.0559973252033887,0.658147358586847,0.110954465866745,0.658147358586847,0.110954465866745,20,0
"phoneme","test","ChiMerge",374.76,10.3116718465623,2545.83961420059,355.919610128225,0,0,0.855840016450751,0.0498046853993402,0.830854536644424,0.0595563408080829,0.830689087862219,0.0516760349863586,0.828226256517379,0.0558818016892662,0.657545732304765,0.110719786255166,0.657545732304765,0.110719786255166,20,0
"phoneme","test","ClusterDisc",3,0,0.010092282295227,0.000837264519860616,0,0,0.789235040098704,0.019770555432605,0.747661476512098,0.0227755771475645,0.755238477487065,0.0310349876525224,0.749719308190781,0.0262873372568362,0.500387862035142,0.0521483434765627,0.500387862035142,0.0521483434765627,3,0
"phoneme","test","Extended Chi2",18.94,3.16855311042112,2674.70491197109,383.421578310326,0,0,0.82751388032079,0.0384569152070854,0.795315902146851,0.0433198303497678,0.800235266595721,0.0386105807814461,0.795455282364116,0.0419656042594143,0.592161378276335,0.0826403516707817,0.592161378276335,0.0826403516707817,17.44,1.96125176216014
"phoneme","test","Forest_disc_100",4,0,35.2855278015137,5.70993086570735,0,0,0.777123174994859,0.0191663115153142,0.734174874878125,0.0241874509866572,0.712489939207124,0.0277129829793013,0.719349235402057,0.0251162868269761,0.44102958784366,0.0488602801123852,0.44102958784366,0.0488602801123852,4,0
"phoneme","test","Forest_disc_125",4,0,41.3257986545563,7.59830610697398,0,0,0.776115566522723,0.0199480486059543,0.733862733853385,0.0248832351331881,0.711664174403386,0.0333462324579408,0.71754947173544,0.0297430137194305,0.438216808728479,0.0562287197784804,0.438216808728479,0.0562287197784804,4,0
"phoneme","test","Forest_disc_150",4,0,44.1624207735062,6.04930210381338,0,0,0.776516553567756,0.0222719910646787,0.733666218080367,0.0283748206896911,0.708981612295573,0.0337246460017894,0.716361318398091,0.0325166958669498,0.435773118802625,0.0618554747613368,0.435773118802625,0.0618554747613368,4,0
