"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,2.5401072526967e-05,-0.683483,0.3942484,"NA","NA","NA","NA","NA","NA","NA","NA",0.7854,0.2146,"NA","NA","NA","NA","NA","NA","NA","NA",2.5401072526967e-05,2,1,"Forest_disc_25","phoneme"
1,3,8.41642225410081e-22,-0.5587121,0.6506804,"-1.2972126","NA","NA","NA","NA","NA","NA","NA",0.8268,0.1202,"0.0529","NA","NA","NA","NA","NA","NA","NA",8.41642225410081e-21,3,1,"Forest_disc_25","phoneme"
1,4,1.25319473705066e-21,-0.6002491,0.6018817,"-1.7007179","-1.7007179","NA","NA","NA","NA","NA","NA",0.8486,0.1366,"0.0074","0.0074","NA","NA","NA","NA","NA","NA",1.25319473705066e-20,3,1,"Forest_disc_25","phoneme"
1,5,1.31566669919789e-21,-0.6066028,0.5925394,"-1.8100514","-1.8100514","-1.8100514","NA","NA","NA","NA","NA",0.849,0.1398,"0.0037","0.0037","0.0037","NA","NA","NA","NA","NA",1.31566669919789e-20,3,1,"Forest_disc_25","phoneme"
1,6,3.96311094752361e-22,-0.6091083,0.5886657,"-1.8595157","-1.8595157","-1.8595157","-1.8595157","NA","NA","NA","NA",0.849,0.1412,"0.0025","0.0025","0.0025","0.0025","NA","NA","NA","NA",3.96311094752361e-21,3,1,"Forest_disc_25","phoneme"
1,7,1.28764444835854e-21,-0.6104686,0.5865144,"-1.8881305","-1.8881305","-1.8881305","-1.8881305","-1.8881305","NA","NA","NA",0.8489,0.1419,"0.0018","0.0018","0.0018","0.0018","0.0018","NA","NA","NA",1.28764444835854e-20,3,1,"Forest_disc_25","phoneme"
1,8,9.30200931399336e-22,-0.6113129,0.5851615,"-1.906564","-1.906564","-1.906564","-1.906564","-1.906564","-1.906564","NA","NA",0.8488,0.1424,"0.0015","0.0015","0.0015","0.0015","0.0015","0.0015","NA","NA",9.30200931399336e-21,3,1,"Forest_disc_25","phoneme"
1,9,1.11765667716975e-21,-0.6118801,0.5842447,"-1.9192523","-1.9192523","-1.9192523","-1.9192523","-1.9192523","-1.9192523","-1.9192523","NA",0.8487,0.1427,"0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","0.0012","NA",1.11765667716975e-20,3,1,"Forest_disc_25","phoneme"
1,10,1.27027196692201e-21,-0.6122874,0.5835825,"-1.9285184","-1.9285184","-1.9285184","-1.9285184","-1.9285184","-1.9285184","-1.9285184","-1.9285184",0.8487,0.143,"0.001","0.001","0.001","0.001","0.001","0.001","0.001","0.001",1.27027196692201e-20,3,1,"Forest_disc_25","phoneme"
2,2,0.000150284406881761,-0.815484,1.213663,"NA","NA","NA","NA","NA","NA","NA","NA",0.7289,0.2711,"NA","NA","NA","NA","NA","NA","NA","NA",0.000150284406881761,2,1,"Forest_disc_25","phoneme"
