"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,4.40589591332047e-06,407.5,1494.8,NA,NA,NA,NA,NA,NA,NA,NA,0.5288,0.4712,NA,NA,NA,NA,NA,NA,NA,NA,4.40589591332047e-06,2,1,"Forest_disc_25","mutagenesis"
1,3,5.78273505297033e-32,623.2,1551.5,10,NA,NA,NA,NA,NA,NA,NA,0.4844,0.3972,0.1184,NA,NA,NA,NA,NA,NA,NA,5.78273505297033e-31,3,1,"Forest_disc_25","mutagenesis"
1,4,1.60771843583148e-31,623.2,1551.5,10,10,NA,NA,NA,NA,NA,NA,0.4844,0.3972,0.0592,0.0592,NA,NA,NA,NA,NA,NA,1.60771843583148e-30,3,1,"Forest_disc_25","mutagenesis"
1,5,7.93737273489172e-31,623.2,1551.5,10,10,10,NA,NA,NA,NA,NA,0.4844,0.3972,0.0395,0.0395,0.0395,NA,NA,NA,NA,NA,7.93737273489172e-30,3,1,"Forest_disc_25","mutagenesis"
1,6,1.38232111623197e-31,623.2,1551.5,10,10,10,10,NA,NA,NA,NA,0.4844,0.3972,0.0296,0.0296,0.0296,0.0296,NA,NA,NA,NA,1.38232111623197e-30,3,1,"Forest_disc_25","mutagenesis"
1,7,1.62480836865601e-30,623.2,1551.5,10,10,10,10,10,NA,NA,NA,0.4844,0.3972,0.0237,0.0237,0.0237,0.0237,0.0237,NA,NA,NA,1.62480836865601e-29,3,1,"Forest_disc_25","mutagenesis"
1,8,1.67101966738641e-31,623.2,1551.5,10,10,10,10,10,10,NA,NA,0.4844,0.3972,0.0197,0.0197,0.0197,0.0197,0.0197,0.0197,NA,NA,1.67101966738641e-30,3,1,"Forest_disc_25","mutagenesis"
1,9,7.0575356060599e-31,623.2,1551.5,10,10,10,10,10,10,10,NA,0.4844,0.3972,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,NA,7.05753560605991e-30,3,1,"Forest_disc_25","mutagenesis"
1,10,6.94579212523851e-31,623.2,1551.5,10,10,10,10,10,10,10,10,0.4844,0.3972,0.0148,0.0148,0.0148,0.0148,0.0148,0.0148,0.0148,0.0148,6.94579212523851e-30,3,1,"Forest_disc_25","mutagenesis"
2,2,0.00141028069604602,-0.2536,0.6178,NA,NA,NA,NA,NA,NA,NA,NA,0.6471,0.3529,NA,NA,NA,NA,NA,NA,NA,NA,0.00141028069604602,2,1,"Forest_disc_25","mutagenesis"
2,3,9.78736245404744e-21,0.0303,0.7662,-0.5653,NA,NA,NA,NA,NA,NA,NA,0.6246,0.1882,0.1872,NA,NA,NA,NA,NA,NA,NA,9.78736245404744e-20,3,1,"Forest_disc_25","mutagenesis"
2,4,7.20341340689788e-21,0,0.7468,-0.5993,-0.5993,NA,NA,NA,NA,NA,NA,0.6371,0.2041,0.0794,0.0794,NA,NA,NA,NA,NA,NA,7.20341340689788e-20,3,1,"Forest_disc_25","mutagenesis"
2,5,7.19721901957979e-21,-0.0453,0.7199,-0.6654,-0.6654,-0.6654,NA,NA,NA,NA,NA,0.656,0.2281,0.0387,0.0387,0.0387,NA,NA,NA,NA,NA,7.19721901957979e-20,3,1,"Forest_disc_25","mutagenesis"
2,6,7.26904944484827e-21,-0.0577,0.7128,-0.688,-0.688,-0.688,-0.688,NA,NA,NA,NA,0.6608,0.2347,0.0261,0.0261,0.0261,0.0261,NA,NA,NA,NA,7.26904944484827e-20,3,1,"Forest_disc_25","mutagenesis"
2,7,1.72365703801216e-21,-0.0655,0.7084,-0.7034,-0.7034,-0.7034,-0.7034,-0.7034,NA,NA,NA,0.6637,0.2389,0.0195,0.0195,0.0195,0.0195,0.0195,NA,NA,NA,1.72365703801216e-20,3,1,"Forest_disc_25","mutagenesis"
2,8,2.20448316305213e-21,-0.0708,0.7054,-0.7145,-0.7145,-0.7145,-0.7145,-0.7145,-0.7145,NA,NA,0.6656,0.2418,0.0154,0.0154,0.0154,0.0154,0.0154,0.0154,NA,NA,2.20448316305213e-20,3,1,"Forest_disc_25","mutagenesis"
2,9,7.63864948806046e-21,-0.0746,0.7032,-0.7228,-0.7228,-0.7228,-0.7228,-0.7228,-0.7228,-0.7228,NA,0.667,0.2439,0.0127,0.0127,0.0127,0.0127,0.0127,0.0127,0.0127,NA,7.63864948806046e-20,3,1,"Forest_disc_25","mutagenesis"
