"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","forest","mean_opt_value","std_opt_value"
"mutagenesis","test","Forest_disc_100",4,0,11.5784721851349,2.42494256014549,0,0,0.673642611683849,0.0161464681396518,0.644608927362813,0.108522051966027,0.530902685160487,0.0171771958916565,0.478126716983222,0.0350136444618953,0.0775419085319494,0.0425043023899475,0.0775419085319494,0.0425043023899475,"Forest_disc_100",7.49304015859286e-22,6.29861621102067e-22
"mutagenesis","test","Forest_disc_125",4,0,12.9264059305191,2.43491861273356,0,0,0.673264604810997,0.0156496121516634,0.651650490231039,0.111629474110197,0.528598419896099,0.0158122724872301,0.472498655649823,0.0330386479262264,0.0721739231593813,0.0395033657758369,0.0721739231593813,0.0395033657758369,"Forest_disc_125",7.15103935299985e-22,5.5964229521703e-22
"mutagenesis","test","Forest_disc_150",4,0,13.3290187835693,3.12345387705107,0,0,0.672749140893471,0.0170916482967031,0.646723653551971,0.110640424601005,0.530305541795272,0.0150127572042988,0.477586030925786,0.0321068163470908,0.0761631614397999,0.0376538315358257,0.0761631614397999,0.0376538315358257,"Forest_disc_150",8.56594283440659e-22,4.46935381104394e-22
"mutagenesis","test","Forest_disc_175",4,0,14.1276233434677,3.67384521400505,0,0,0.673230240549828,0.0154037698767479,0.642504142576702,0.115230883762669,0.529607577893788,0.0155074836459322,0.475025062445538,0.033750014008823,0.0744670754756418,0.0387092087973783,0.0744670754756418,0.0387092087973783,"Forest_disc_175",7.46591605744362e-22,4.31956689998479e-22
"mutagenesis","test","Forest_disc_200",4,0,15.4068211078644,3.51829982236418,0,0,0.673298969072165,0.0177344170526333,0.646637775180183,0.107764942054647,0.531073048050909,0.0169001376809945,0.478693838617663,0.0349806143166579,0.0779586010686705,0.0420669390261773,0.0779586010686705,0.0420669390261773,"Forest_disc_200",7.34221651202234e-22,4.49219471381188e-22
"mutagenesis","test","Forest_disc_25",4,0,12.3866387367249,3.26411352369056,0,0,0.673848797250859,0.0160048290621812,0.653571290468959,0.0967606390083885,0.531461881898665,0.018505117159652,0.478800546281246,0.0368209454545841,0.0786635264758779,0.0444496753081623,0.0786635264758779,0.0444496753081623,"Forest_disc_25",4.38683511738638e-22,3.44254599839705e-22
"mutagenesis","test","Forest_disc_50",4,0,11.9437696456909,1.76845582910339,0,0,0.674776632302406,0.0146626429311118,0.66199860605478,0.101485044669093,0.530014829351319,0.0158821890136892,0.474143313294073,0.0332216855383119,0.0757143122784523,0.0395278648726991,0.0757143122784523,0.0395278648726991,"Forest_disc_50",1.03924759210829e-21,4.61502825522198e-22
"mutagenesis","test","Forest_disc_75",4,0,11.2808033227921,2.70706343616036,0,0,0.67340206185567,0.0150282864660937,0.648952061191482,0.109561734270445,0.529938936097245,0.0148107332054542,0.476213909178447,0.0311997162551739,0.0753952205365436,0.037046716698026,0.0753952205365436,0.037046716698026,"Forest_disc_75",9.55122450135344e-22,6.9961183886079e-22
"mutagenesis","test","Forest_disc_DIR100",4.86666666666667,0.976561475988164,3.47544469833374,0.0890804577532746,0,0,0.676632302405499,0.025147152209221,0.636269590867602,0.109952365560526,0.549538130803135,0.0264167490564817,0.517304876950201,0.0492544696020001,0.119440154890352,0.0629978706091845,0.119440154890352,0.0629978706091845,"Forest_disc_DIR100",3.492967312012e-06,2.70408535526887e-06
"mutagenesis","test","Forest_disc_DIR200",4.96666666666667,0.758380671521798,5.74255180358887,0.304602741940455,0,0,0.675738831615121,0.0211562483883039,0.641831237806999,0.0953872139889122,0.545078528877542,0.0215625036280628,0.509506983123645,0.0411339213453664,0.109798900474984,0.0517061185323722,0.109798900474984,0.0517061185323722,"Forest_disc_DIR200",3.8145300205685e-06,4.52674524454206e-06
"mutagenesis","test","Forest_disc_DIR50",5.2,0.754646622879695,2.92285196781158,0.0997900961759873,0,0,0.675395189003437,0.0212666505369047,0.627271281394426,0.108385515438856,0.545349871076731,0.0252027716954471,0.509000808987282,0.0489195763842402,0.109628576371367,0.0596517033837862,0.109628576371367,0.0596517033837862,"Forest_disc_DIR50",2.65821063729946e-06,1.7615153316376e-06
"mutagenesis","test","Forest_disc_NLD100",7.9,0.796177307567068,2.01919178962708,0.105516558537937,0,0,0.68659793814433,0.0219457524588738,0.656931725249184,0.0946481596033365,0.558961913653165,0.0307173256447213,0.529309933446644,0.0542838733489934,0.142184658514028,0.07288667593263,0.142184658514028,0.07288667593263,"Forest_disc_NLD100",8.91059972746039e-31,1.71995349013261e-30
"mutagenesis","test","Forest_disc_NLD200",7.76666666666666,0.902601387954131,4.05962281227112,0.158552576038865,0,0,0.682371134020619,0.0240674023338055,0.652631979830244,0.0877707563071707,0.556990435544717,0.0259204097935989,0.529519244736379,0.0447491345955041,0.137389345867743,0.0620008488254498,0.137389345867743,0.0620008488254498,"Forest_disc_NLD200",2.08749998565985e-31,1.4361670868022e-31
"mutagenesis","test","Forest_disc_NLD50",7.66666666666667,1.4182028892328,1.3662709236145,0.0667861945505369,0,0,0.681958762886598,0.0203428181203181,0.647882431629114,0.0982781664368897,0.550520138703654,0.0288392462485711,0.513761151640537,0.0542995020049813,0.12235837029879,0.0681274040281575,0.12235837029879,0.0681274040281575,"Forest_disc_NLD50",6.43119874776674e-31,8.32973872583414e-31
