"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","forest","mean_opt_value","std_opt_value"
"vehicle","test","Forest_disc_100",4,0,25.3669781923294,3.6310817756665,0,0,0.684776902887139,0.109381797393678,0.695907115540229,0.0988336150114794,0.687264623397436,0.108421821368857,0.681192908160545,0.109688837315001,0.579883179348587,0.145588934291056,0.656343016718031,0.126065508493475,"Forest_disc_100",2.32307889062854e-16,3.90152107247075e-16
"vehicle","test","Forest_disc_125",4,0,28.0646835803986,3.39518588381531,0,0,0.683333333333333,0.118891421382074,0.696747707217839,0.105530959814649,0.685991920405983,0.1177878790353,0.679425657336313,0.119900038707881,0.578056501849971,0.158171719120116,0.654881735422234,0.142868654113949,"Forest_disc_125",2.66369657952415e-16,4.71224375780538e-16
"vehicle","test","Forest_disc_150",4,0,27.1548375844955,3.56719820296263,0,0,0.684645669291339,0.117052741752772,0.695287291393496,0.106601198398001,0.687256944444444,0.116076343959336,0.680702422374455,0.11802630570892,0.579761777526564,0.155790019213914,0.659851523521342,0.136297016975823,"Forest_disc_150",2.64969605301114e-16,4.68968080688495e-16
"vehicle","test","Forest_disc_175",4,0,29.691786980629,2.2813202046409,0,0,0.69002624671916,0.11219885132795,0.70332980704711,0.100740788029326,0.692524706196581,0.111236352869475,0.68527104388866,0.11365434415881,0.586950135596811,0.149253672584941,0.662660023185473,0.134456076696581,"Forest_disc_175",2.04641032384598e-16,2.65041005486533e-16
"vehicle","test","Forest_disc_200",4,0,29.1696822881699,3.74966468603326,0,0,0.687992125984252,0.11503771942751,0.699680547859373,0.103798374675309,0.690487112713675,0.113991400813316,0.683971033720919,0.11579451833685,0.584216846468702,0.153060121693559,0.663077966137584,0.136400850505538,"Forest_disc_200",4.70770103534129e-16,4.58895270051969e-16
"vehicle","test","Forest_disc_25",4,0,27.539161658287,6.05968550464161,0,0,0.691338582677165,0.115408395815193,0.702477209674419,0.105124158333171,0.69391359508547,0.114327943393538,0.68759856466595,0.116519785905155,0.58870372881621,0.153541963376128,0.669771050730528,0.135952856838282,"Forest_disc_25",2.98890279173362e-16,3.14966726213213e-16
"vehicle","test","Forest_disc_50",4,0,25.2175509691238,4.57355246934864,0,0,0.687795275590551,0.117031642554108,0.699759824968796,0.106025659480505,0.69038094284188,0.115815730963874,0.683802581991139,0.118349388838831,0.583980893586854,0.155679040946245,0.663761512429119,0.138181043941187,"Forest_disc_50",4.26587267027852e-16,4.51020235802944e-16
"vehicle","test","Forest_disc_75",4,0,23.3689674139023,2.17316305368379,0,0,0.68510498687664,0.116257300592799,0.697207853157978,0.106099158600992,0.68757311698718,0.115249169986343,0.681489805883223,0.117070338895408,0.580335529305198,0.154734141497951,0.657411487899897,0.136315755349212,"Forest_disc_75",4.77558811454751e-16,5.9877076191179e-16
"vehicle","test","Forest_disc_DIR100",4.41666666666667,0.278154170603246,8.50299482345581,0.0754436260022828,0,0,0.692847769028871,0.11026360374337,0.695963578557195,0.109714002455154,0.695818643162393,0.109317550611435,0.685333745330007,0.114648823163554,0.590877625167631,0.146698392652317,0.679490997522061,0.123529875198457,"Forest_disc_DIR100",6.13823294337926e-07,4.25758991714005e-07
"vehicle","test","Forest_disc_DIR200",4.36666666666667,0.55867298604447,11.7453610181808,0.111687468051422,0,0,0.69245406824147,0.111960292659323,0.693704440688731,0.110908670739765,0.695078125,0.111328116442349,0.685154192527533,0.114996082413052,0.590223144509516,0.149065069200363,0.679870264450466,0.130766579683541,"Forest_disc_DIR200",5.81502831478795e-07,3.8627257026162e-07
"vehicle","test","Forest_disc_DIR50",4.35555555555556,0.270081710915881,7.7210940361023,0.093711755087244,0,0,0.690288713910761,0.109977739957919,0.693092165644662,0.109115565366266,0.693081263354701,0.10924424315097,0.682668643192534,0.113255069053258,0.58740318264049,0.146384760884269,0.673760483210973,0.127440428454938,"Forest_disc_DIR50",6.84750140878766e-07,3.14572141246651e-07
"vehicle","test","Forest_disc_NLD100",6.15,0.38494095062447,6.29798181056976,0.069804696958421,0,0,0.712860892388451,0.1002614423788,0.719216150207484,0.0986336962654041,0.715499799679487,0.0992741055263992,0.705322638833375,0.105378388183392,0.617431334253415,0.133408668414917,0.703749639731308,0.110988917396821,"Forest_disc_NLD100",1.57679733746011e-12,1.97899498743347e-12
"vehicle","test","Forest_disc_NLD200",6.30555555555556,0.295658053959827,9.47940721511841,0.0838664743886051,0,0,0.703871391076116,0.105862331777516,0.711675953256803,0.101181809695493,0.706367521367521,0.104962480612568,0.697283835393838,0.109000719220795,0.605409235254432,0.14093510521318,0.693745392306363,0.118497540526505,"Forest_disc_NLD200",3.69078016041431e-12,6.06272166764549e-12
"vehicle","test","Forest_disc_NLD50",6.45,0.376198649291586,5.56007113456726,0.155020730725434,0,0,0.708792650918635,0.107453208509275,0.717321952055037,0.102899996184505,0.711561164529915,0.106355006691422,0.702394901035737,0.111576536070404,0.612083344114952,0.142951998101997,0.695040635557627,0.122714869395323,"Forest_disc_NLD50",5.26095435080256e-12,1.064312801425e-11
