"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.9195155094825e-06,21.6,76,NA,NA,NA,NA,NA,NA,NA,NA,0.6227,0.3773,NA,NA,NA,NA,NA,NA,NA,NA,3.9195155094825e-06,2,1,"Forest_disc_25","Penbased"
1,3,5.49516405877773e-26,32.8,80.9,0.5,NA,NA,NA,NA,NA,NA,NA,0.5838,0.2827,0.1335,NA,NA,NA,NA,NA,NA,NA,5.49516405877773e-25,3,1,"Forest_disc_25","Penbased"
1,4,5.2185035303537e-26,32.8,80.9,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5837,0.2827,0.0668,0.0668,NA,NA,NA,NA,NA,NA,5.2185035303537e-25,3,1,"Forest_disc_25","Penbased"
1,5,5.57977010314056e-26,32.8,80.9,0.5,0.5,0.5,NA,NA,NA,NA,NA,0.5838,0.2827,0.0445,0.0445,0.0445,NA,NA,NA,NA,NA,5.57977010314056e-25,3,1,"Forest_disc_25","Penbased"
1,6,8.85798128923395e-27,32.8,80.9,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.5838,0.2827,0.0334,0.0334,0.0334,0.0334,NA,NA,NA,NA,8.85798128923395e-26,3,1,"Forest_disc_25","Penbased"
1,7,5.36609623838229e-26,32.8,80.9,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,0.5838,0.2827,0.0267,0.0267,0.0267,0.0267,0.0267,NA,NA,NA,5.36609623838229e-25,3,1,"Forest_disc_25","Penbased"
1,8,5.46802009245511e-26,32.8,80.9,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,0.5838,0.2827,0.0222,0.0222,0.0222,0.0222,0.0222,0.0222,NA,NA,5.46802009245511e-25,3,1,"Forest_disc_25","Penbased"
1,9,5.39552299688647e-26,32.8,80.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,0.5838,0.2827,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,0.0191,NA,5.39552299688647e-25,3,1,"Forest_disc_25","Penbased"
1,10,5.41743738927945e-26,32.8,80.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5838,0.2827,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,0.0167,5.41743738927945e-25,3,1,"Forest_disc_25","Penbased"
2,2,2.39689610266776e-07,87.9,51.8,NA,NA,NA,NA,NA,NA,NA,NA,0.713,0.287,NA,NA,NA,NA,NA,NA,NA,NA,2.39689610266776e-07,2,1,"Forest_disc_25","Penbased"
