"var","Split","freq","opt_value","iter","forest","name"
1,-3.2583,0.2535,1.16811874731498e-24,1,"Forest_disc_25","banknote"
1,0.5169,0.6464,1.16811874731498e-24,1,"Forest_disc_25","banknote"
1,3.0337,0.1001,1.16811874731498e-24,1,"Forest_disc_25","banknote"
2,-8.1648,0.0702,7.7474001110299e-26,1,"Forest_disc_25","banknote"
2,-1.2527,0.4801,7.7474001110299e-26,1,"Forest_disc_25","banknote"
2,6.6827,0.4498,7.7474001110299e-26,1,"Forest_disc_25","banknote"
3,-4.85643,0.1272,2.87426451860331e-24,1,"Forest_disc_25","banknote"
3,0.02028,0.5053,2.87426451860331e-24,1,"Forest_disc_25","banknote"
3,7.27585,0.3678,2.87426451860331e-24,1,"Forest_disc_25","banknote"
4,-6.6008,0.0412,1.4100164795777e-23,1,"Forest_disc_25","banknote"
4,-2.9553,0.3678,1.4100164795777e-23,1,"Forest_disc_25","banknote"
4,0.3774,0.5909,1.4100164795777e-23,1,"Forest_disc_25","banknote"
1,-4.14562,0.1078,1.40707145712386e-24,1,"Forest_disc_50","banknote"
1,-1.00753,0.5272,1.40707145712386e-24,1,"Forest_disc_50","banknote"
1,1.70666,0.3653,1.40707145712386e-24,1,"Forest_disc_50","banknote"
2,-8.4473,0.0456,1.2722055010205e-25,1,"Forest_disc_50","banknote"
2,-0.9005,0.5179,1.2722055010205e-25,1,"Forest_disc_50","banknote"
2,6.4805,0.4364,1.2722055010205e-25,1,"Forest_disc_50","banknote"
3,-4.88646,0.122,1.30021484270624e-24,1,"Forest_disc_50","banknote"
3,-0.0365,0.5629,1.30021484270624e-24,1,"Forest_disc_50","banknote"
3,7.05563,0.3152,1.30021484270624e-24,1,"Forest_disc_50","banknote"
4,-7.23247,0.0334,1.51681328892711e-23,1,"Forest_disc_50","banknote"
4,-3.35528,0.3544,1.51681328892711e-23,1,"Forest_disc_50","banknote"
4,0.32203,0.6121,1.51681328892711e-23,1,"Forest_disc_50","banknote"
1,-4.357,0.098,1.31284256109644e-24,1,"Forest_disc_75","banknote"
1,-1.167,0.5132,1.31284256109644e-24,1,"Forest_disc_75","banknote"
1,1.7925,0.3888,1.31284256109644e-24,1,"Forest_disc_75","banknote"
2,-8.28668,0.0406,9.91063186268218e-26,1,"Forest_disc_75","banknote"
2,-0.79001,0.5297,9.91063186268218e-26,1,"Forest_disc_75","banknote"
2,6.8109,0.4297,9.91063186268218e-26,1,"Forest_disc_75","banknote"
3,-4.74007,0.1336,8.2483360635076e-25,1,"Forest_disc_75","banknote"
3,-0.03494,0.5479,8.2483360635076e-25,1,"Forest_disc_75","banknote"
3,7.13234,0.3183,8.2483360635076e-25,1,"Forest_disc_75","banknote"
4,-7.66496,0.0203,1.17692280323591e-23,1,"Forest_disc_75","banknote"
4,-3.29478,0.3363,1.17692280323591e-23,1,"Forest_disc_75","banknote"
4,0.31069,0.6435,1.17692280323591e-23,1,"Forest_disc_75","banknote"
1,-4.15291,0.11,6.63124492669949e-25,1,"Forest_disc_100","banknote"
1,-0.91486,0.527,6.63124492669949e-25,1,"Forest_disc_100","banknote"
1,1.85839,0.3628,6.63124492669949e-25,1,"Forest_disc_100","banknote"
2,-8.22739,0.039,4.00451625733476e-25,1,"Forest_disc_100","banknote"
2,-0.45566,0.5166,4.00451625733476e-25,1,"Forest_disc_100","banknote"
2,7.03903,0.4443,4.00451625733476e-25,1,"Forest_disc_100","banknote"
3,-4.9082,0.1336,9.23534024699266e-25,1,"Forest_disc_100","banknote"
3,-0.016,0.577,9.23534024699266e-25,1,"Forest_disc_100","banknote"
3,6.9826,0.2892,9.23534024699266e-25,1,"Forest_disc_100","banknote"
4,-7.43513,0.0276,7.702292900071e-24,1,"Forest_disc_100","banknote"
4,-3.33102,0.39,7.702292900071e-24,1,"Forest_disc_100","banknote"
4,0.34813,0.5824,7.702292900071e-24,1,"Forest_disc_100","banknote"
1,-3.311,0.2576,9.48402584293112e-25,1,"Forest_disc_125","banknote"
1,0.35256,0.6596,9.48402584293112e-25,1,"Forest_disc_125","banknote"
1,3.16343,0.0827,9.48402584293112e-25,1,"Forest_disc_125","banknote"
2,-8.4671,0.0424,1.49335111210763e-24,1,"Forest_disc_125","banknote"
2,-0.6914,0.5321,1.49335111210763e-24,1,"Forest_disc_125","banknote"
2,7.0997,0.4251,1.49335111210763e-24,1,"Forest_disc_125","banknote"
3,-4.9353,0.1225,2.26301232909228e-24,1,"Forest_disc_125","banknote"
3,-0.0686,0.5701,2.26301232909228e-24,1,"Forest_disc_125","banknote"
3,6.991,0.3072,2.26301232909228e-24,1,"Forest_disc_125","banknote"
4,-7.62196,0.0264,1.5461130604138e-23,1,"Forest_disc_125","banknote"
4,-3.42891,0.3412,1.5461130604138e-23,1,"Forest_disc_125","banknote"
4,0.27125,0.6327,1.5461130604138e-23,1,"Forest_disc_125","banknote"
1,-3.69407,0.196,8.14659686766179e-25,1,"Forest_disc_150","banknote"
1,-0.46193,0.555,8.14659686766179e-25,1,"Forest_disc_150","banknote"
1,2.1239,0.2489,8.14659686766179e-25,1,"Forest_disc_150","banknote"
2,-8.40144,0.0448,2.84432879944404e-25,1,"Forest_disc_150","banknote"
2,-0.82794,0.5133,2.84432879944404e-25,1,"Forest_disc_150","banknote"
2,6.71526,0.4416,2.84432879944404e-25,1,"Forest_disc_150","banknote"
3,-4.87739,0.1228,5.53031481505294e-25,1,"Forest_disc_150","banknote"
3,-0.05396,0.5736,5.53031481505294e-25,1,"Forest_disc_150","banknote"
3,7.01251,0.3037,5.53031481505294e-25,1,"Forest_disc_150","banknote"
4,-7.44551,0.0238,4.87391579458186e-24,1,"Forest_disc_150","banknote"
4,-3.38298,0.3444,4.87391579458186e-24,1,"Forest_disc_150","banknote"
4,0.33571,0.6316,4.87391579458186e-24,1,"Forest_disc_150","banknote"
1,-4.29196,0.0994,2.11449070215772e-24,1,"Forest_disc_175","banknote"
1,-1.10653,0.5063,2.11449070215772e-24,1,"Forest_disc_175","banknote"
1,1.82817,0.3943,2.11449070215772e-24,1,"Forest_disc_175","banknote"
2,-8.1666,0.0426,4.58729648557362e-25,1,"Forest_disc_175","banknote"
2,-0.6925,0.532,4.58729648557362e-25,1,"Forest_disc_175","banknote"
2,6.8964,0.4251,4.58729648557362e-25,1,"Forest_disc_175","banknote"
3,-4.9632,0.1206,9.55320250923282e-25,1,"Forest_disc_175","banknote"
3,-0.11464,0.5679,9.55320250923282e-25,1,"Forest_disc_175","banknote"
3,7.04315,0.3112,9.55320250923282e-25,1,"Forest_disc_175","banknote"
4,-7.43917,0.032,2.60426408671865e-24,1,"Forest_disc_175","banknote"
4,-3.45274,0.319,2.60426408671865e-24,1,"Forest_disc_175","banknote"
4,0.27605,0.649,2.60426408671865e-24,1,"Forest_disc_175","banknote"
1,-4.29674,0.0896,1.39571457966287e-24,1,"Forest_disc_200","banknote"
1,-1.12039,0.5257,1.39571457966287e-24,1,"Forest_disc_200","banknote"
1,1.83115,0.385,1.39571457966287e-24,1,"Forest_disc_200","banknote"
2,-8.1411,0.049,5.74496950209159e-25,1,"Forest_disc_200","banknote"
2,-0.7043,0.5394,5.74496950209159e-25,1,"Forest_disc_200","banknote"
2,6.9826,0.4119,5.74496950209159e-25,1,"Forest_disc_200","banknote"
3,-4.95561,0.1194,3.71731492586203e-25,1,"Forest_disc_200","banknote"
3,-0.06162,0.5728,3.71731492586203e-25,1,"Forest_disc_200","banknote"
3,6.96262,0.3079,3.71731492586203e-25,1,"Forest_disc_200","banknote"
4,-7.61358,0.0261,1.74929009525111e-23,1,"Forest_disc_200","banknote"
4,-3.42003,0.3392,1.74929009525111e-23,1,"Forest_disc_200","banknote"
4,0.38651,0.6346,1.74929009525111e-23,1,"Forest_disc_200","banknote"
1,-3.2645,0.2289,1.02440529624884e-29,1,"Forest_disc_NLD50","banknote"
1,-1.7176,0.0497,1.02440529624884e-29,1,"Forest_disc_NLD50","banknote"
1,-0.606,0.0648,1.02440529624884e-29,1,"Forest_disc_NLD50","banknote"
1,0.6335,0.602,1.02440529624884e-29,1,"Forest_disc_NLD50","banknote"
1,0.7369,0.0074,1.02440529624884e-29,1,"Forest_disc_NLD50","banknote"
1,3.6932,0.0473,1.02440529624884e-29,1,"Forest_disc_NLD50","banknote"
2,-6.953,0.0616,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
2,-1.7421,0.3336,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
2,0.5431,0.0248,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
2,3.5508,0.1229,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
2,3.9396,0.1892,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
2,7.3649,0.227,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
2,8.5884,0.0131,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
2,9.4571,0.0277,2.22242784345338e-31,1,"Forest_disc_NLD50","banknote"
3,-2.53346,0.4274,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,3.40866,0.0287,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,3.94063,0.4652,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,4.62999,0.0043,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,9.43081,0.0391,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,9.60603,3e-04,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,9.61737,0.0011,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,9.61829,7e-04,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
3,9.62719,0.0332,3.34594852821438e-32,1,"Forest_disc_NLD50","banknote"
4,-5.35828,0.1583,7.29525096480087e-31,1,"Forest_disc_NLD50","banknote"
4,-4.93681,0.0093,7.29525096480087e-31,1,"Forest_disc_NLD50","banknote"
4,-2.63807,0.0392,7.29525096480087e-31,1,"Forest_disc_NLD50","banknote"
4,-2.20563,0.0256,7.29525096480087e-31,1,"Forest_disc_NLD50","banknote"
4,-1.838,0.0028,7.29525096480087e-31,1,"Forest_disc_NLD50","banknote"
4,-1.50932,0.3704,7.29525096480087e-31,1,"Forest_disc_NLD50","banknote"
4,0.75318,0.3944,7.29525096480087e-31,1,"Forest_disc_NLD50","banknote"
1,-4.10381,0.107,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,-3.76902,2e-04,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,-1.84797,0.1435,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,-1.55752,0.0897,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,-0.55331,0.1861,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,0.64881,0.1139,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,0.65433,0.0916,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,1.37173,6e-04,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,1.51371,0.1916,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
1,2.59535,0.0759,1.77055003096957e-30,1,"Forest_disc_NLD100","banknote"
2,-5.87442,0.1367,2.29234418587647e-31,1,"Forest_disc_NLD100","banknote"
2,0.00374,0.0515,2.29234418587647e-31,1,"Forest_disc_NLD100","banknote"
2,0.81412,0.4161,2.29234418587647e-31,1,"Forest_disc_NLD100","banknote"
2,3.3932,0.0424,2.29234418587647e-31,1,"Forest_disc_NLD100","banknote"
2,7.67285,0.3532,2.29234418587647e-31,1,"Forest_disc_NLD100","banknote"
3,-2.97802,0.3837,9.64199875319696e-32,1,"Forest_disc_NLD100","banknote"
3,-0.62798,0.0698,9.64199875319696e-32,1,"Forest_disc_NLD100","banknote"
3,1.29566,0.0222,9.64199875319696e-32,1,"Forest_disc_NLD100","banknote"
3,4.14858,0.4471,9.64199875319696e-32,1,"Forest_disc_NLD100","banknote"
3,4.76388,4e-04,9.64199875319696e-32,1,"Forest_disc_NLD100","banknote"
3,9.54025,0.018,9.64199875319696e-32,1,"Forest_disc_NLD100","banknote"
3,9.54123,0.0589,9.64199875319696e-32,1,"Forest_disc_NLD100","banknote"
4,-5.60544,0.001,6.3321185275434e-31,1,"Forest_disc_NLD100","banknote"
4,-4.80916,0.1877,6.3321185275434e-31,1,"Forest_disc_NLD100","banknote"
4,-0.66747,0.6416,6.3321185275434e-31,1,"Forest_disc_NLD100","banknote"
4,1.44844,0.1697,6.3321185275434e-31,1,"Forest_disc_NLD100","banknote"
1,-4.53975,0.0885,1.47404064516014e-29,1,"Forest_disc_NLD200","banknote"
1,-1.55952,0.3748,1.47404064516014e-29,1,"Forest_disc_NLD200","banknote"
1,-0.63616,0.1191,1.47404064516014e-29,1,"Forest_disc_NLD200","banknote"
1,0.62383,0.0443,1.47404064516014e-29,1,"Forest_disc_NLD200","banknote"
1,1.7158,0.366,1.47404064516014e-29,1,"Forest_disc_NLD200","banknote"
1,4.05368,0.0073,1.47404064516014e-29,1,"Forest_disc_NLD200","banknote"
2,-4.84319,0.1872,3.12146761692131e-31,1,"Forest_disc_NLD200","banknote"
2,-2.97496,0.0147,3.12146761692131e-31,1,"Forest_disc_NLD200","banknote"
2,0.43341,0.1287,3.12146761692131e-31,1,"Forest_disc_NLD200","banknote"
2,1.11071,0.1585,3.12146761692131e-31,1,"Forest_disc_NLD200","banknote"
2,3.72303,0.1581,3.12146761692131e-31,1,"Forest_disc_NLD200","banknote"
2,5.0479,0.2067,3.12146761692131e-31,1,"Forest_disc_NLD200","banknote"
2,9.00555,0.1462,3.12146761692131e-31,1,"Forest_disc_NLD200","banknote"
3,-3.81655,0.0984,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
3,-3.81296,0.0988,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
3,-2.07124,0.0094,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
3,-1.11615,0.1251,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
3,0.92874,0.1879,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
3,1.85312,0.1879,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
3,2.58001,0.0413,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
3,7.45966,0.2513,1.27080392885427e-31,1,"Forest_disc_NLD200","banknote"
4,-8.03504,0.0115,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,-6.55505,0.0372,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,-5.28731,3e-04,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,-4.86691,1e-04,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,-3.74337,0.2698,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,-3.39362,0.0285,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,-1.64504,0.03,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,-0.6101,0.1384,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
4,0.42086,0.4842,1.36327407503259e-31,1,"Forest_disc_NLD200","banknote"
1,-3.51134,0.203,8.06360014865363e-06,1,"Forest_disc_DIR50","banknote"
1,-0.75492,0.1666,8.06360014865363e-06,1,"Forest_disc_DIR50","banknote"
1,0.14411,0.4636,8.06360014865363e-06,1,"Forest_disc_DIR50","banknote"
1,2.64505,0.1666,8.06360014865363e-06,1,"Forest_disc_DIR50","banknote"
2,-5.8488,0.0549,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
2,-3.9781,0.1674,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
2,-1.1002,0.0561,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
2,2.785,0.0549,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
2,2.809,0.1667,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
2,3.6617,0.1662,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
2,3.7203,0.1667,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
2,8.6128,0.1672,3.60213984858059e-06,1,"Forest_disc_DIR50","banknote"
3,-3.29226,0.3499,4.71958122066098e-07,1,"Forest_disc_DIR50","banknote"
3,1.0891,0.1623,4.71958122066098e-07,1,"Forest_disc_DIR50","banknote"
3,2.79858,0.0364,4.71958122066098e-07,1,"Forest_disc_DIR50","banknote"
3,2.85559,0.2847,4.71958122066098e-07,1,"Forest_disc_DIR50","banknote"
3,7.83216,0.1667,4.71958122066098e-07,1,"Forest_disc_DIR50","banknote"
4,-4.75419,0.1666,6.15773132402512e-07,1,"Forest_disc_DIR50","banknote"
4,-0.9027,0.1667,6.15773132402512e-07,1,"Forest_disc_DIR50","banknote"
4,-0.26722,0.5,6.15773132402512e-07,1,"Forest_disc_DIR50","banknote"
4,1.45955,0.1667,6.15773132402512e-07,1,"Forest_disc_DIR50","banknote"
1,-3.8761,0.1665,1.65096264080007e-07,1,"Forest_disc_DIR100","banknote"
1,-1.0474,0.0555,1.65096264080007e-07,1,"Forest_disc_DIR100","banknote"
1,-0.9766,0.1673,1.65096264080007e-07,1,"Forest_disc_DIR100","banknote"
1,-0.427,0.2776,1.65096264080007e-07,1,"Forest_disc_DIR100","banknote"
1,0.6665,0.0266,1.65096264080007e-07,1,"Forest_disc_DIR100","banknote"
1,1.0379,0.1276,1.65096264080007e-07,1,"Forest_disc_DIR100","banknote"
1,2.3351,0.1789,1.65096264080007e-07,1,"Forest_disc_DIR100","banknote"
2,-5.3457,0.1664,1.21977577850444e-05,1,"Forest_disc_DIR100","banknote"
2,-0.4074,0.1667,1.21977577850444e-05,1,"Forest_disc_DIR100","banknote"
2,1.947,0.1672,1.21977577850444e-05,1,"Forest_disc_DIR100","banknote"
2,2.8103,0.1671,1.21977577850444e-05,1,"Forest_disc_DIR100","banknote"
2,7.1964,0.1661,1.21977577850444e-05,1,"Forest_disc_DIR100","banknote"
2,7.9114,0.1663,1.21977577850444e-05,1,"Forest_disc_DIR100","banknote"
3,-4.30496,0.0555,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,-3.20907,0.0931,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,-2.69174,0.1669,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,-0.48519,0.053,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,2.093,0.1526,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,2.49161,0.1628,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,2.59508,0.0925,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,7.54491,0.168,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
3,8.40853,0.0556,8.59843275627404e-08,1,"Forest_disc_DIR100","banknote"
4,-5.31412,0.1674,3.00593991523489e-06,1,"Forest_disc_DIR100","banknote"
4,-1.25742,0.1666,3.00593991523489e-06,1,"Forest_disc_DIR100","banknote"
4,-0.8428,0.4993,3.00593991523489e-06,1,"Forest_disc_DIR100","banknote"
4,1.52346,0.1667,3.00593991523489e-06,1,"Forest_disc_DIR100","banknote"
1,-4.1321,0.0556,1.25770510802308e-05,1,"Forest_disc_DIR200","banknote"
1,-3.0991,0.1661,1.25770510802308e-05,1,"Forest_disc_DIR200","banknote"
