"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,1.19489251183276e-06,119.1,90.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5685,0.4317,NA,NA,NA,NA,NA,NA,NA,NA,1.19489251183276e-06,2,1,"Forest_disc_NLD50","newtyroid"
1,3,1.21729487286554e-16,103.7,133.3,90.5,NA,NA,NA,NA,NA,NA,NA,0.6667,0.1771,0.1562,NA,NA,NA,NA,NA,NA,NA,1.21729487286554e-15,3,1,"Forest_disc_NLD50","newtyroid"
1,4,2.81816319858851e-14,103,134.4,90.5,121.3,NA,NA,NA,NA,NA,NA,0.6487,0.1472,0.1454,0.0587,NA,NA,NA,NA,NA,NA,2.81816319858851e-12,4,1,"Forest_disc_NLD50","newtyroid"
1,5,2.67507276603752e-11,101.8,132.8,90.5,125,134.5,NA,NA,NA,NA,NA,0.6783,0.1364,0.1067,0.0575,0.0211,NA,NA,NA,NA,NA,2.67507276603752e-08,5,1,"Forest_disc_NLD50","newtyroid"
1,6,4.34796501790864e-08,98.1,124.1,129.9,90.5,115.9,128.1,NA,NA,NA,NA,0.6808,0.1643,0.1384,0.01,0.0064,1e-04,NA,NA,NA,NA,0.000434796501790864,6,1,"Forest_disc_NLD50","newtyroid"
1,7,1.40864716791936e-11,100,127.6,90.5,138.1,115.2,120.9,124.8,NA,NA,NA,0.6393,0.0761,0.0704,0.0679,0.0658,0.0455,0.035,NA,NA,NA,1.40864716791936e-06,7,1,"Forest_disc_NLD50","newtyroid"
1,8,5.65205951111073e-12,104.1,90.5,132.9,136.1,132.8,125,135.6,125.4,NA,NA,0.6578,0.1697,0.0792,0.0572,0.0153,0.0148,0.006,0,NA,NA,5.65205951111073e-07,7,1,"Forest_disc_NLD50","newtyroid"
1,9,5.85816968451474e-11,106.3,95.2,90.5,110.4,119.3,137.4,97.7,138.3,94.7,NA,0.3789,0.1287,0.1175,0.1167,0.0618,0.0614,0.0607,0.0471,0.0272,NA,0.000585816968451474,9,1,"Forest_disc_NLD50","newtyroid"
1,10,1.90451707579523e-08,98.6,109.6,90.5,101.9,133.2,131,97.9,113.7,114,97.4,0.2756,0.1815,0.1124,0.1052,0.0971,0.0787,0.0603,0.0336,0.0306,0.025,1.90451707579523,10,1,"Forest_disc_NLD50","newtyroid"
2,2,1.88959514427363e-07,13.99,6.07,NA,NA,NA,NA,NA,NA,NA,NA,0.5052,0.4948,NA,NA,NA,NA,NA,NA,NA,NA,1.88959514427363e-07,2,1,"Forest_disc_NLD50","newtyroid"
2,3,2.47710339409703e-30,8.39,14.54,3.98,NA,NA,NA,NA,NA,NA,NA,0.4221,0.4002,0.1777,NA,NA,NA,NA,NA,NA,NA,2.47710339409703e-29,3,1,"Forest_disc_NLD50","newtyroid"
2,4,6.45322955405713e-13,14.51,8.48,7.9,3.85,NA,NA,NA,NA,NA,NA,0.4049,0.2587,0.1737,0.1627,NA,NA,NA,NA,NA,NA,6.45322955405713e-11,4,1,"Forest_disc_NLD50","newtyroid"
2,5,8.89509862558897e-30,4.85,9.11,12.98,15.78,12.25,NA,NA,NA,NA,NA,0.2962,0.223,0.2037,0.1594,0.1177,NA,NA,NA,NA,NA,8.89509862558897e-27,5,1,"Forest_disc_NLD50","newtyroid"
2,6,6.938653249526e-08,14.52,5.32,11.16,6.57,15.9,10.05,NA,NA,NA,NA,0.3696,0.2722,0.1964,0.1618,0,0,NA,NA,NA,NA,6.938653249526e-06,4,1,"Forest_disc_NLD50","newtyroid"
2,7,7.47070671041457e-30,4.76,8.4,12.24,13.54,11.27,16.07,15.35,NA,NA,NA,0.2754,0.1913,0.1476,0.1345,0.0956,0.0802,0.0755,NA,NA,NA,7.47070671041457e-25,7,1,"Forest_disc_NLD50","newtyroid"
2,8,6.01438768673541e-30,4.7,9.68,14.19,14.01,5.53,16.23,11.98,10.45,NA,NA,0.2126,0.203,0.1354,0.1113,0.1027,0.0829,0.0807,0.0714,NA,NA,6.01438768673541e-24,8,1,"Forest_disc_NLD50","newtyroid"
2,9,1.71526336387418e-08,14.73,7.91,4.22,11.98,9.01,6.23,5.32,12.62,11.81,NA,0.3241,0.1371,0.1173,0.0975,0.0932,0.0889,0.0864,0.0495,0.006,NA,0.171526336387418,9,1,"Forest_disc_NLD50","newtyroid"
2,10,1.12308273247375e-08,5.18,13.66,7.88,11.58,12.96,12.39,16.69,15.46,10.56,6.01,0.3238,0.1917,0.1056,0.0891,0.0851,0.083,0.0542,0.0396,0.0202,0.0077,1.12308273247375,10,1,"Forest_disc_NLD50","newtyroid"
3,2,6.43781910578949e-07,2.67,1.06,NA,NA,NA,NA,NA,NA,NA,NA,0.5246,0.4754,NA,NA,NA,NA,NA,NA,NA,NA,6.43781910578949e-07,2,1,"Forest_disc_NLD50","newtyroid"
3,3,1.47248535034346e-29,2.34,0.88,3.23,NA,NA,NA,NA,NA,NA,NA,0.5416,0.3596,0.0988,NA,NA,NA,NA,NA,NA,NA,1.47248535034346e-28,3,1,"Forest_disc_NLD50","newtyroid"
3,4,4.63590529963982e-07,2.72,1.02,2.1,1.22,NA,NA,NA,NA,NA,NA,0.4515,0.4325,0.1083,0.0077,NA,NA,NA,NA,NA,NA,4.63590529963982e-05,4,1,"Forest_disc_NLD50","newtyroid"
3,5,1.40872662924512e-30,0.81,1.86,2.18,3.02,2.66,NA,NA,NA,NA,NA,0.3017,0.2096,0.1919,0.1582,0.1386,NA,NA,NA,NA,NA,1.40872662924512e-27,5,1,"Forest_disc_NLD50","newtyroid"
3,6,4.27105980436998e-31,2.34,0.88,3.25,2.33,2.42,2.06,NA,NA,NA,NA,0.5221,0.3608,0.0942,0.019,0.0038,0,NA,NA,NA,NA,4.27105980436998e-28,5,1,"Forest_disc_NLD50","newtyroid"
3,7,2.11007315695185e-07,2.75,1.29,0.71,2.44,0.85,1.54,2.13,NA,NA,NA,0.3848,0.3521,0.1431,0.1175,0.0013,0.0012,0,NA,NA,NA,0.00211007315695185,6,1,"Forest_disc_NLD50","newtyroid"
3,8,1.42731700308034e-08,2.79,1.39,1.99,0.69,0.65,1.86,0.71,0.83,NA,NA,0.3884,0.2484,0.1123,0.0782,0.0679,0.0657,0.0392,0,NA,NA,0.00142731700308034,7,1,"Forest_disc_NLD50","newtyroid"
3,9,4.55011581682983e-11,2.37,1.26,0.65,3,0.65,3.07,1.76,2.76,2.24,NA,0.3085,0.2424,0.0828,0.0795,0.0786,0.0649,0.0595,0.0574,0.0264,NA,4.55011581682983e-05,8,1,"Forest_disc_NLD50","newtyroid"
3,10,1.03273762854282e-31,2.32,0.91,3.14,2.24,3.2,3.15,0.67,0.65,2.15,0.66,0.4596,0.3238,0.0523,0.0477,0.0387,0.0307,0.0159,0.0145,0.0136,0.0031,1.03273762854282e-23,10,1,"Forest_disc_NLD50","newtyroid"
4,2,0.000472924274347834,0.25,6.15,NA,NA,NA,NA,NA,NA,NA,NA,0.5449,0.4552,NA,NA,NA,NA,NA,NA,NA,NA,0.000472924274347834,2,1,"Forest_disc_NLD50","newtyroid"
4,3,1.2960474080379e-29,3.25,0.25,12.28,NA,NA,NA,NA,NA,NA,NA,0.7228,0.2295,0.0477,NA,NA,NA,NA,NA,NA,NA,1.2960474080379e-28,3,1,"Forest_disc_NLD50","newtyroid"
