"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name","exetimepervar"
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,1,NA,"BRcancer",0
0.771428571428571,0.772875816993464,0.774671052631579,0.771241830065359,0.543973941368078,0.543973941368078,"test","RF",0,"cont",NA,0,1,NA,"BRcancer",0
0.790123456790123,0.805555555555556,0.775,0.779220779220779,0.564102564102564,0.564102564102564,"train","CART",0,"cont",NA,0,1,NA,"BRcancer",0
0.628571428571429,0.625,0.623355263157895,0.623655913978495,0.247933884297521,0.247933884297521,"test","CART",0,"cont",NA,0,1,NA,"BRcancer",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,1,NA,"BRcancer",0
0.657142857142857,0.659420289855073,0.644736842105263,0.642857142857143,0.295302013422819,0.295302013422819,"test","Boosting",0,"cont",NA,0,1,NA,"BRcancer",0
0.876543209876543,0.874541003671971,0.877777777777778,0.875614250614251,0.751381215469613,0.751381215469613,"train","SVM",0,"cont",NA,0,1,NA,"BRcancer",0
0.742857142857143,0.741830065359477,0.743421052631579,0.742014742014742,0.484451718494272,0.484451718494272,"test","SVM",0,"cont",NA,0,1,NA,"BRcancer",0
0.679012345679012,0.722222222222222,0.7,0.675,0.380952380952381,0.380952380952381,"train","NaiveBayes",0,"cont",NA,0,1,NA,"BRcancer",0
0.685714285714286,0.721014492753623,0.700657894736842,0.681555004135649,0.3879173290938,0.3879173290938,"test","NaiveBayes",0,"cont",NA,0,1,NA,"BRcancer",0
0.901234567901235,0.899326805385557,0.902777777777778,0.9004914004914,0.801104972375691,0.801104972375691,"train","KNN_Class",0,"cont",NA,0,1,NA,"BRcancer",0
0.971428571428571,0.975,0.96875,0.971050454921423,0.942148760330578,0.942148760330578,"test","KNN_Class",0,"cont",NA,0,1,NA,"BRcancer",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,2,NA,"BRcancer",0
0.628571428571429,0.627450980392157,0.628289473684211,0.627354627354627,0.25531914893617,0.25531914893617,"test","RF",0,"cont",NA,0,2,NA,"BRcancer",0
0.827160493827161,0.824969400244798,0.827777777777778,0.825859950859951,0.651933701657459,0.651933701657459,"train","CART",0,"cont",NA,0,2,NA,"BRcancer",0
0.6,0.658119658119658,0.621710526315789,0.583333333333333,0.231974921630094,0.231974921630094,"test","CART",0,"cont",NA,0,2,NA,"BRcancer",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,2,NA,"BRcancer",0
0.828571428571429,0.830065359477124,0.832236842105263,0.82843137254902,0.657980456026059,0.657980456026059,"test","Boosting",0,"cont",NA,0,2,NA,"BRcancer",0
0.876543209876543,0.875914634146342,0.880555555555556,0.876070991432069,0.752747252747253,0.752747252747253,"train","SVM",0,"cont",NA,0,2,NA,"BRcancer",0
0.742857142857143,0.741830065359477,0.743421052631579,0.742014742014742,0.484451718494272,0.484451718494272,"test","SVM",0,"cont",NA,0,2,NA,"BRcancer",0
0.679012345679012,0.749625187406297,0.705555555555555,0.670525657071339,0.387434554973822,0.387434554973822,"train","NaiveBayes",0,"cont",NA,0,2,NA,"BRcancer",0
