"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..23","std_NB_interval..24"
"Segmentation","test","Boosting","AMEVA",6.6,0.0234242789642101,35.254589509964,1.09735667447117,0,0,0.803463203463203,0.0140036415193962,0.824679652267758,0.0114334095355452,0.803463203463203,0.0140036415193962,0.794282458960015,0.0150233954159607,0.770707070707071,0.0163375817726289,0.869236929011731,0.0102690965487212,6.6,0.0234242789642101
"Segmentation","test","Boosting","CACC",11.7444444444444,6.61752464091475,50.4057680130005,18.6948517343813,0,0,0.804906204906205,0.0128310879068561,0.826044601681049,0.012893615488878,0.804906204906205,0.0128310879068561,0.79621758638828,0.0135650913100161,0.772390572390572,0.0149696025579988,0.869765287545052,0.00879384350489901,6.9,0.361751568802216
"Segmentation","test","Boosting","CAIM",6.6,0.0234242789642101,36.6100580692291,0.502207684899705,0,0,0.803751803751804,0.0108837984598218,0.824314884068099,0.0119405958119353,0.803751803751804,0.0108837984598218,0.794437323775813,0.0120406966213859,0.771043771043771,0.0126977648697921,0.866572364728854,0.00499542337048647,6.6,0.0234242789642101
"Segmentation","test","Boosting","Chi2",30.9333333333333,1.49571862703126,664.837548184395,12.6281108306171,0,0,0.821067821067821,0.0147000546319732,0.837629317968255,0.014083837789246,0.821067821067821,0.0147000546319732,0.813968191961062,0.0158800352299717,0.791245791245791,0.0171500637373021,0.887239692692362,0.00895468092635516,18.7055555555556,0.300947292688737
"Segmentation","test","Boosting","ChiMerge",30.9333333333333,1.49571862703126,621.310554075241,11.7029029561677,0,0,0.821067821067821,0.0147000546319732,0.837629317968255,0.014083837789246,0.821067821067821,0.0147000546319732,0.813968191961062,0.0158800352299717,0.791245791245791,0.0171500637373021,0.887239692692362,0.00895468092635516,18.7055555555556,0.300947292688737
"Segmentation","test","Boosting","ClusterDisc",3,0,0.016128396987915,0.00109104811011655,0,0,0.753679653679654,0.0108635851418786,0.804797593774751,0.014295602370754,0.753679653679654,0.0108635851418786,0.730908930809029,0.0116323012413208,0.712626262626262,0.0126741826655251,0.796136474044184,0.0129545342392336,3,0
"Segmentation","test","Boosting","Extended Chi2",10.5555555555556,0.338438275601797,730.70076546669,62.4105946937219,0,0,0.817316017316017,0.0178968379607487,0.833750935162878,0.0159730327748206,0.817316017316017,0.0178968379607487,0.809451394766459,0.0198435985456851,0.786868686868687,0.0208796442875402,0.886296013192259,0.0117509104732981,10.5555555555556,0.338438275601797
"Segmentation","test","Boosting","Forest_disc_100",4.12777777777778,0.265855246977898,30.7591474056244,2.48145949609805,0,0,0.764646464646465,0.0339400292685498,0.787411260767649,0.0299946501276415,0.764646464646465,0.0339400292685498,0.749141534862626,0.0361721041715203,0.725420875420876,0.0395967008133082,0.823295076662104,0.0237234026670233,4.12777777777778,0.265855246977898
"Segmentation","test","Boosting","Forest_disc_125",4.13333333333333,0.251470299211377,32.1924162149429,4.18811360168514,0,0,0.780808080808081,0.0268107614314315,0.803880986668668,0.0231879140807505,0.780808080808081,0.0268107614314316,0.767069291178733,0.0285267697370519,0.744276094276094,0.0312792216700034,0.835064073727949,0.0242057440528025,4.13333333333333,0.251470299211377
"Segmentation","test","Boosting","Forest_disc_150",4.12222222222222,0.179161283295523,33.0722820997238,3.12588620296,0,0,0.775468975468976,0.0400543746312965,0.802249478800571,0.0309414834050358,0.775468975468975,0.0400543746312965,0.760818251948636,0.0428974014389547,0.738047138047138,0.0467301037365126,0.82678007429278,0.0330380845639185,4.12222222222222,0.179161283295523
