"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,0.00116956035838104,1.085,-1.257,NA,NA,NA,NA,NA,NA,NA,NA,0.513,0.487,NA,NA,NA,NA,NA,NA,NA,NA,0.00116956035838104,2,1,"Forest_disc_25","wave"
1,3,1.48918881585966e-22,-0.279,1.501,-1.896,NA,NA,NA,NA,NA,NA,NA,0.5491,0.2797,0.1711,NA,NA,NA,NA,NA,NA,NA,1.48918881585966e-21,3,1,"Forest_disc_25","wave"
1,4,2.50647712660698e-23,-0.545,1.395,-2.224,-2.224,NA,NA,NA,NA,NA,NA,0.5716,0.3335,0.0474,0.0474,NA,NA,NA,NA,NA,NA,2.50647712660698e-22,3,1,"Forest_disc_25","wave"
1,5,4.08392408179533e-23,-0.627,1.365,-2.386,-2.386,-2.386,NA,NA,NA,NA,NA,0.5786,0.3494,0.024,0.024,0.024,NA,NA,NA,NA,NA,4.08392408179533e-22,3,1,"Forest_disc_25","wave"
1,6,3.00502434034604e-23,-0.661,1.352,-2.469,-2.469,-2.469,-2.469,NA,NA,NA,NA,0.581,0.3562,0.0157,0.0157,0.0157,0.0157,NA,NA,NA,NA,3.00502434034604e-22,3,1,"Forest_disc_25","wave"
1,7,3.58041911094756e-23,-0.68,1.345,-2.518,-2.518,-2.518,-2.518,-2.518,NA,NA,NA,0.5822,0.3599,0.0116,0.0116,0.0116,0.0116,0.0116,NA,NA,NA,3.58041911094756e-22,3,1,"Forest_disc_25","wave"
1,8,3.51629770520241e-23,-0.691,1.341,-2.551,-2.551,-2.551,-2.551,-2.551,-2.551,NA,NA,0.5828,0.3622,0.0092,0.0092,0.0092,0.0092,0.0092,0.0092,NA,NA,3.51629770520241e-22,3,1,"Forest_disc_25","wave"
1,9,3.08919414402438e-23,-0.699,1.338,-2.574,-2.574,-2.574,-2.574,-2.574,-2.574,-2.574,NA,0.5832,0.3637,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,NA,3.08919414402438e-22,3,1,"Forest_disc_25","wave"
1,10,3.45852618437185e-23,-0.705,1.336,-2.591,-2.591,-2.591,-2.591,-2.591,-2.591,-2.591,-2.591,0.5835,0.3649,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,3.45852618437185e-22,3,1,"Forest_disc_25","wave"
2,2,0.000607874831836843,-0.623,1.676,NA,NA,NA,NA,NA,NA,NA,NA,0.5577,0.4423,NA,NA,NA,NA,NA,NA,NA,NA,0.000607874831836843,2,1,"Forest_disc_25","wave"
2,3,2.08725848343789e-22,-0.029,1.905,-1.796,NA,NA,NA,NA,NA,NA,NA,0.5926,0.3102,0.0971,NA,NA,NA,NA,NA,NA,NA,2.08725848343789e-21,3,1,"Forest_disc_25","wave"
2,4,1.37243158378587e-22,-0.146,1.856,-2.028,-2.028,NA,NA,NA,NA,NA,NA,0.5984,0.3349,0.0333,0.0333,NA,NA,NA,NA,NA,NA,1.37243158378587e-21,3,1,"Forest_disc_25","wave"
