"var","Split","freq","opt_value","iter","forest","name"
1,99.2,0.0336,1.10892275397555e-21,1,"Forest_disc_25","wilt"
1,122.5,0.5953,1.10892275397555e-21,1,"Forest_disc_25","wilt"
1,139.7,0.3713,1.10892275397555e-21,1,"Forest_disc_25","wilt"
2,160,0.0732,3.13830376841162e-24,1,"Forest_disc_25","wilt"
2,195,0.5658,3.13830376841162e-24,1,"Forest_disc_25","wilt"
2,234,0.3609,3.13830376841162e-24,1,"Forest_disc_25","wilt"
3,68.9,0.049,4.49089567652775e-24,1,"Forest_disc_25","wilt"
3,103.2,0.7191,4.49089567652775e-24,1,"Forest_disc_25","wilt"
3,140.6,0.232,4.49089567652775e-24,1,"Forest_disc_25","wilt"
4,146,0.063,3.84548328658715e-29,1,"Forest_disc_25","wilt"
4,349,0.5134,3.84548328658715e-29,1,"Forest_disc_25","wilt"
4,586,0.4236,3.84548328658715e-29,1,"Forest_disc_25","wilt"
5,6.52,0.0665,8.17624554422653e-23,1,"Forest_disc_25","wilt"
5,17.92,0.638,8.17624554422653e-23,1,"Forest_disc_25","wilt"
5,28.76,0.2955,8.17624554422653e-23,1,"Forest_disc_25","wilt"
1,99.1,0.0316,8.14672132795545e-22,1,"Forest_disc_50","wilt"
1,121.8,0.5716,8.14672132795545e-22,1,"Forest_disc_50","wilt"
1,137.5,0.3968,8.14672132795545e-22,1,"Forest_disc_50","wilt"
2,160,0.0726,1.03891288354092e-27,1,"Forest_disc_50","wilt"
2,194,0.5596,1.03891288354092e-27,1,"Forest_disc_50","wilt"
2,233,0.368,1.03891288354092e-27,1,"Forest_disc_50","wilt"
3,66.5,0.0578,1.59639934028684e-24,1,"Forest_disc_50","wilt"
3,101.6,0.7272,1.59639934028684e-24,1,"Forest_disc_50","wilt"
3,141.5,0.215,1.59639934028684e-24,1,"Forest_disc_50","wilt"
4,146,0.065,1.31730894821644e-29,1,"Forest_disc_50","wilt"
4,353,0.5205,1.31730894821644e-29,1,"Forest_disc_50","wilt"
4,592,0.4146,1.31730894821644e-29,1,"Forest_disc_50","wilt"
5,6.97,0.0564,1.25653943352054e-22,1,"Forest_disc_50","wilt"
