"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.52655227453947e-11,136.6,116.8,"NA","NA","NA","NA","NA","NA","NA","NA",0.5674,0.4326,"NA","NA","NA","NA","NA","NA","NA","NA",3.52655227453947e-11,2,1,"Forest_disc_25","wilt"
1,3,1.3898734399383e-21,122.5,139.7,"99.3","NA","NA","NA","NA","NA","NA","NA",0.5953,0.3713,"0.0334","NA","NA","NA","NA","NA","NA","NA",1.3898734399383e-20,3,1,"Forest_disc_25","wilt"
1,4,2.74668770645468e-21,122.5,139.7,"99.3","99.3","NA","NA","NA","NA","NA","NA",0.5953,0.3713,"0.0167","0.0167","NA","NA","NA","NA","NA","NA",2.74668770645468e-20,3,1,"Forest_disc_25","wilt"
1,5,2.23962507696863e-21,122.5,139.7,"99.2","99.2","99.2","NA","NA","NA","NA","NA",0.5953,0.3713,"0.0111","0.0111","0.0111","NA","NA","NA","NA","NA",2.23962507696863e-20,3,1,"Forest_disc_25","wilt"
1,6,2.55602211147722e-21,122.5,139.7,"99.2","99.2","99.2","99.2","NA","NA","NA","NA",0.5953,0.3713,"0.0083","0.0083","0.0083","0.0083","NA","NA","NA","NA",2.55602211147722e-20,3,1,"Forest_disc_25","wilt"
1,7,2.84851300557464e-21,122.5,139.7,"99.2","99.2","99.2","99.2","99.2","NA","NA","NA",0.5953,0.3713,"0.0067","0.0067","0.0067","0.0067","0.0067","NA","NA","NA",2.84851300557464e-20,3,1,"Forest_disc_25","wilt"
1,8,2.60080792472043e-21,122.5,139.7,"99.2","99.2","99.2","99.2","99.2","99.2","NA","NA",0.5953,0.3713,"0.0056","0.0056","0.0056","0.0056","0.0056","0.0056","NA","NA",2.60080792472043e-20,3,1,"Forest_disc_25","wilt"
1,9,1.10892275397555e-21,122.5,139.7,"99.2","99.2","99.2","99.2","99.2","99.2","99.2","NA",0.5953,0.3713,"0.0048","0.0048","0.0048","0.0048","0.0048","0.0048","0.0048","NA",1.10892275397555e-20,3,1,"Forest_disc_25","wilt"
1,10,2.68591172892444e-21,122.5,139.7,"99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2",0.5953,0.3714,"0.0042","0.0042","0.0042","0.0042","0.0042","0.0042","0.0042","0.0042",2.68591172892444e-20,3,1,"Forest_disc_25","wilt"
2,2,1.08654968293384e-10,229,184,"NA","NA","NA","NA","NA","NA","NA","NA",0.5107,0.4893,"NA","NA","NA","NA","NA","NA","NA","NA",1.08654968293384e-10,2,1,"Forest_disc_25","wilt"
2,3,1.50368073841347e-23,195,234,"160","NA","NA","NA","NA","NA","NA","NA",0.5658,0.3609,"0.0733","NA","NA","NA","NA","NA","NA","NA",1.50368073841347e-22,3,1,"Forest_disc_25","wilt"
2,4,3.13830376841162e-24,195,234,"160","160","NA","NA","NA","NA","NA","NA",0.5658,0.3609,"0.0366","0.0366","NA","NA","NA","NA","NA","NA",3.13830376841162e-23,3,1,"Forest_disc_25","wilt"
2,5,4.10094111879143e-23,195,234,"160","160","160","NA","NA","NA","NA","NA",0.5658,0.3609,"0.0244","0.0244","0.0244","NA","NA","NA","NA","NA",4.10094111879143e-22,3,1,"Forest_disc_25","wilt"
2,6,2.33408335038043e-23,195,234,"160","160","160","160","NA","NA","NA","NA",0.5658,0.3609,"0.0183","0.0183","0.0183","0.0183","NA","NA","NA","NA",2.33408335038043e-22,3,1,"Forest_disc_25","wilt"
2,7,3.15967131901126e-23,195,234,"160","160","160","160","160","NA","NA","NA",0.5658,0.3609,"0.0147","0.0147","0.0147","0.0147","0.0147","NA","NA","NA",3.15967131901126e-22,3,1,"Forest_disc_25","wilt"
2,8,3.8714427496451e-23,195,234,"160","160","160","160","160","160","NA","NA",0.5658,0.3609,"0.0122","0.0122","0.0122","0.0122","0.0122","0.0122","NA","NA",3.8714427496451e-22,3,1,"Forest_disc_25","wilt"
2,9,1.20285769593114e-23,195,234,"160","160","160","160","160","160","160","NA",0.5658,0.3609,"0.0105","0.0105","0.0105","0.0105","0.0105","0.0105","0.0105","NA",1.20285769593114e-22,3,1,"Forest_disc_25","wilt"
2,10,3.51401000670832e-23,195,234,"160","160","160","160","160","160","160","160",0.5658,0.3609,"0.0092","0.0092","0.0092","0.0092","0.0092","0.0092","0.0092","0.0092",3.51401000670832e-22,3,1,"Forest_disc_25","wilt"
3,2,3.5105486842012e-09,96.5,134.4,"NA","NA","NA","NA","NA","NA","NA","NA",0.6396,0.3604,"NA","NA","NA","NA","NA","NA","NA","NA",3.5105486842012e-09,2,1,"Forest_disc_25","wilt"
3,3,4.49089567652775e-24,103.2,140.6,"68.9","NA","NA","NA","NA","NA","NA","NA",0.7191,0.232,"0.049","NA","NA","NA","NA","NA","NA","NA",4.49089567652775e-23,3,1,"Forest_disc_25","wilt"
