"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..22","std_NB_interval..23"
"wilt","test","AMEVA",2.78,0.16753446394748,21.0464657783508,1.48121402635653,0,0,0.931415116011945,0.0740819594537588,0.791672322934304,0.159281337298183,0.737131787650724,0.109137792468154,0.723367397127895,0.140403341174544,0.462579800476542,0.261351507962192,0.462579800476542,0.261351507962192,2.78,0.16753446394748
"wilt","test","CACC",3.86,0.54902069980426,30.3576502799988,4.24849531730334,0,0,0.940179186767747,0.0549239931863999,0.801253634438983,0.143740764930319,0.733802080415336,0.103619278849191,0.729292328197729,0.126852473367243,0.469401500065182,0.239929149629003,0.469401500065182,0.239929149629003,3.86,0.54902069980426
"wilt","test","CAIM",2,0,16.5446577072144,0.424158199665451,0,0,0.928819205145876,0.08029855085016,0.760430916541294,0.172447677234496,0.737674690770103,0.110957488039182,0.72202695257502,0.144805104952008,0.461683602074489,0.268150570997033,0.461683602074489,0.268150570997033,2,0
"wilt","test","Chi2",253.84,4.4415297410552,1799.94387948513,112.469033108941,0,0,0.965575465196416,0.0129260663615797,0.928888708739903,0.0479158437345849,0.709433535025305,0.140978679643921,0.744571788001857,0.146388769712201,0.49633224473179,0.284393912755354,0.49633224473179,0.284393912755354,18.24,0.197612872702228
"wilt","test","ChiMerge",253.84,4.4415297410552,1800.84036653042,123.041493169032,0,0,0.96556397886515,0.0128977239577752,0.92816777011277,0.0476340559707003,0.709931306453521,0.141190542122871,0.744729577234921,0.146413082932978,0.496636758420698,0.284431165125451,0.496636758420698,0.284431165125451,18.24,0.197612872702228
"wilt","test","ClusterDisc",3,0,0.0078244686126709,0.00063064628096316,0,0,0.899264874798988,0.108767342856673,0.484180872734134,0.0252714292987825,0.52878468137026,0.066640815053245,0.485878327849002,0.0134973794384975,0.0162573312355597,0.0385935298493711,0.0162573312355597,0.0385935298493711,3,0
"wilt","test","Extended Chi2",48.22,4.14658528086972,1830.3278342247,124.174953305795,0,0,0.96556397886515,0.0107802545457341,0.889501903499136,0.109015801591402,0.727565736642576,0.118977016370609,0.763445128703551,0.129576804286682,0.532249763409221,0.250441148931913,0.532249763409221,0.250441148931913,12.94,0.988270188815636
"wilt","test","Forest_disc_100",4,0,6.73828308582306,1.02230423764935,0,0,0.950252699287847,0.0117119287263658,0.79855376782405,0.167455305918597,0.653270491344053,0.0998441896416246,0.669195518334018,0.103717415663443,0.34713688665416,0.197518367774873,0.34713688665416,0.197518367774873,4,0
"wilt","test","Forest_disc_125",4,0,7.35319926738739,0.940087377425329,0,0,0.948024351022283,0.0155702293955042,0.816909550273726,0.189232395143268,0.609971924975567,0.0900252465290616,0.627272405344516,0.0917483247702891,0.267109972646056,0.174486889825416,0.267109972646056,0.174486889825416,4,0
"wilt","test","Forest_disc_150",4,0,7.36357901096344,1.04884766811371,0,0,0.948035837353549,0.0147213397589163,0.783892145305225,0.200211107728555,0.602621917816747,0.095890523426326,0.616890761193511,0.102747175670561,0.247245756663086,0.196069725646222,0.247245756663086,0.196069725646222,4,0
