"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..23","std_NB_interval..24"
"wilt","test","Boosting","AMEVA",2.78,0.175119007154183,21.0464657783508,1.54827086658253,0,0,0.967263955892488,0.00266423466683744,0.871944752222111,0.0230208119960714,0.777739649280072,0.030469914679265,0.815628890540608,0.0202655915802024,0.631761667538286,0.0402281397980779,0.631761667538286,0.0402281397980779,2.78,0.175119007154183
"wilt","test","Boosting","CACC",3.86,0.573875712444196,30.3576502799988,4.44083124352603,0,0,0.966781529979325,0.00244850219976556,0.869647682764474,0.0238102257630006,0.774461687862999,0.0275883390891929,0.812689909913758,0.0178769009223938,0.625896151405188,0.0354818654688229,0.625896151405188,0.0354818654688229,3.86,0.573875712444196
"wilt","test","Boosting","CAIM",2,0,16.5446577072144,0.443360494620406,0,0,0.968228807718815,0.003475635537935,0.878384966028943,0.0260484805771718,0.781877135974004,0.0305035919331536,0.820919791395046,0.0230779082991627,0.642321993328431,0.0459208259887621,0.642321993328431,0.0459208259887621,2,0
"wilt","test","Boosting","Chi2",253.84,4.64260463293804,1799.94387948513,117.560679454007,0,0,0.983184011026878,0.00200797366261535,0.93682845496729,0.0176254846394143,0.892563075429062,0.01254753399438,0.913058165673224,0.00984667954607925,0.82615112018229,0.0196953239692644,0.82615112018229,0.0196953239692644,18.24,0.206559111797728
"wilt","test","Boosting","ChiMerge",253.84,4.64260463293804,1800.84036653042,128.611771063915,0,0,0.983184011026878,0.00200797366261535,0.93682845496729,0.0176254846394143,0.892563075429062,0.01254753399438,0.913058165673224,0.00984667954607925,0.82615112018229,0.0196953239692644,0.82615112018229,0.0196953239692644,18.24,0.206559111797728
"wilt","test","Boosting","ClusterDisc",3,0,0.0078244686126709,0.000659196609375652,0,0,0.946243969676085,0,0.473121984838043,0,0.5,0,0.486189801699717,0,0,0,0,0,3,0
"wilt","test","Boosting","Extended Chi2",48.22,4.334307582789,1830.3278342247,129.796544686738,0,0,0.974707098552722,0.00815480984633011,0.906894573365117,0.0424369185748623,0.827622929389135,0.0613771871514004,0.860294415830398,0.0504990319237392,0.720908285222977,0.100714220609963,0.720908285222977,0.100714220609963,12.94,1.03301070232167
"wilt","test","Boosting","Forest_disc_100",4,0,6.73828308582306,1.06858552496273,0,0,0.956857339765679,0.00548657210697103,0.873562876304653,0.083477835159081,0.670666423889293,0.0850465356822124,0.708031740445868,0.0833663616675367,0.421736776627161,0.160172800660166,0.421736776627161,0.160172800660166,4,0
"wilt","test","Boosting","Forest_disc_125",4,0,7.35319926738739,0.982646580852233,0,0,0.955547898001379,0.00503567889197864,0.935632435238701,0.0585469587441976,0.604676732590061,0.0621131017213314,0.648587879986506,0.0772421405212489,0.307837978983261,0.147953532378607,0.307837978983261,0.147953532378607,4,0
"wilt","test","Boosting","Forest_disc_150",4,0,7.36357901096344,1.09633061740438,0,0,0.954238456237078,0.00799897421250534,0.902498223054413,0.105492260231671,0.59914794479616,0.0639682119658888,0.641175858836035,0.0857852665496183,0.292724272602426,0.16565975202269,0.292724272602426,0.16565975202269,4,0
"wilt","test","Boosting","Forest_disc_175",4,0,8.21703383922577,1.05089236742235,0,0,0.95354927636113,0.00463114290589638,0.942813399883514,0.0754000218157579,0.586086989000317,0.048004798906992,0.625068466728797,0.0651950026520978,0.262451863674181,0.123662980418736,0.262451863674181,0.123662980418736,4,0
"wilt","test","Boosting","Forest_disc_200",4,0,8.6260440826416,0.947839176803165,0,0,0.954307374224673,0.00478636953700111,0.915457894077749,0.0786023068241859,0.598579752367079,0.0641634503770136,0.638146501178094,0.0778986764681512,0.287462583849823,0.148997016662239,0.287462583849823,0.148997016662239,4,0
"wilt","test","Boosting","Forest_disc_25",4,0,5.28494222164154,0.82101085950557,0,0,0.955616815988973,0.00367849646703393,0.919132237945079,0.0546218144117004,0.61136384858162,0.0636429144548352,0.655563157094085,0.0719073825756717,0.320894632435351,0.137671722757204,0.320894632435351,0.137671722757204,4,0
