"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","forest","mean_opt_value","std_opt_value"
"wdbc","test","Forest_disc_100",3.97333333333333,0.0201687793635844,152.930215477943,16.6276648773469,0,0,0.956920077972709,0.0168173718823934,0.955665586783961,0.0196399050174935,0.95296558605919,0.0166255879110454,0.953960706198367,0.0177931215868072,0.907955049828127,0.0355664034912559,0.907955049828127,0.0355664034912559,"Forest_disc_100",2.41317218466338e-15,2.54937789153898e-15
"wdbc","test","Forest_disc_125",3.99,0.0337822873389756,146.760587787628,19.8435771558422,0,0,0.95428849902534,0.0198091970558292,0.952643919790176,0.0220946736015095,0.950130208333333,0.0203347602040612,0.951129144481435,0.0210265380560969,0.902285451847965,0.0420363560058034,0.902285451847965,0.0420363560058034,"Forest_disc_125",3.01927832348246e-15,2.96512961922007e-15
"wdbc","test","Forest_disc_150",4.02666666666667,0.106085990065303,155.83886590004,17.8304289511615,0,0,0.957699805068226,0.0193914815133239,0.95693831182557,0.0215414588091426,0.953222352024922,0.0203964271502139,0.954705474973057,0.0207534000242037,0.909450930562431,0.0414655241308858,0.909450930562431,0.0414655241308858,"Forest_disc_150",1.31636260328803e-15,1.33673312628056e-15
"wdbc","test","Forest_disc_175",4.01333333333333,0.0739521909998094,147.962769627571,9.04270786123123,0,0,0.956920077972709,0.019138747637606,0.9564763715716,0.0214801506293801,0.952076031931464,0.0201099647875363,0.953843811472732,0.0204072432624842,0.907728439920423,0.0407941187639281,0.907728439920423,0.0407941187639281,"Forest_disc_175",1.49741011949109e-15,1.09820499443474e-15
"wdbc","test","Forest_disc_200",4.01666666666667,0.0770207984237402,160.483908033371,30.8888109562097,0,0,0.954873294346978,0.020908185720956,0.953111635851261,0.0231577071749878,0.951434725467289,0.0209661853963301,0.951837411317811,0.0220426766799508,0.903734195550321,0.0439739505303751,0.903734195550321,0.0439739505303751,"Forest_disc_200",2.01848210679233e-15,1.85706806623216e-15
"wdbc","test","Forest_disc_25",3.92333333333334,0.0337822873389756,184.558709430695,51.4685506128881,0,0,0.953606237816763,0.0196439144963129,0.952452052737685,0.0214767100326889,0.949166423286604,0.0207018126613942,0.950347949037546,0.020901905785379,0.900752270974221,0.041743172587503,0.900752270974221,0.041743172587503,"Forest_disc_25",1.76020236308567e-15,1.97083368506013e-15
"wdbc","test","Forest_disc_50",3.97666666666667,0.0563483916623879,171.451075410843,42.5327091458641,0,0,0.956237816764132,0.0179033336286054,0.955242991848768,0.0199853372952839,0.951844820872274,0.0186911511341013,0.953161057283406,0.0190509265310104,0.906362657436988,0.0380646896065156,0.906362657436988,0.0380646896065156,"Forest_disc_50",1.94893170614633e-15,1.566614254997e-15
"wdbc","test","Forest_disc_75",4,0.0672292645452816,169.151619386673,37.9648642660723,0,0,0.955653021442494,0.0198033439947439,0.954720955004506,0.0226333962724979,0.951429857866043,0.0199839018141953,0.952585608544092,0.020958958874909,0.905223388705224,0.0418780979239308,0.905223388705224,0.0418780979239308,"Forest_disc_75",1.62819919386506e-15,1.80449000716494e-15
"wdbc","test","Forest_disc_DIR100",4.25,0.244371672098657,18.9131100654602,4.50393444350066,0,0,0.954483430799219,0.0190818768482006,0.954977881214613,0.0203351552264159,0.948454536604361,0.0215568708356717,0.951056713775867,0.0206399579119997,0.902190787237833,0.0411904543494432,0.902190787237833,0.0411904543494432,"Forest_disc_DIR100",2.87997723996675e-07,1.36488123761263e-07
"wdbc","test","Forest_disc_DIR200",4.17666666666667,0.258220770081911,19.2379247426987,3.62364987220601,0,0,0.951364522417153,0.0205559088566662,0.951783292604852,0.0221769768915643,0.945072770638629,0.0232019287243294,0.947697219438385,0.0221316592825668,0.8954748429537,0.0442191512194029,0.8954748429537,0.0442191512194029,"Forest_disc_DIR200",2.95864496672855e-07,1.67932894931865e-07
"wdbc","test","Forest_disc_DIR50",4.37666666666667,0.323836465669287,18.1932074546814,3.8948849000838,0,0,0.953606237816763,0.0197028404795754,0.953705836865621,0.0222480917650155,0.948067562305296,0.0208412474649853,0.950233385236115,0.0210471860013233,0.900537179820447,0.042043371446984,0.900537179820447,0.042043371446984,"Forest_disc_DIR50",2.25713837833909e-07,1.86669639148696e-07
"wdbc","test","Forest_disc_NLD100",6.72333333333333,0.24427917713997,13.9315910816193,4.19333716819596,0,0,0.950877192982455,0.0202350009478816,0.951345392999408,0.0221949313434976,0.944369402258567,0.0221380390816809,0.947185780623409,0.021680402349156,0.894446895640433,0.0433090107417736,0.894446895640433,0.0433090107417736,"Forest_disc_NLD100",1.16608434711e-11,2.23612941675017e-11
"wdbc","test","Forest_disc_NLD200",6.74333333333333,0.387094055637134,13.8566865444183,1.66064436853275,0,0,0.949512670565301,0.0220385297089207,0.949177103034978,0.0248793019078488,0.944116286993769,0.0227129681429185,0.945910545972872,0.0233408799572524,0.891912142418685,0.0465973270217185,0.891912142418685,0.0465973270217185,"Forest_disc_NLD200",6.74429068117804e-12,8.80545218017366e-12
"wdbc","test","Forest_disc_NLD50",6.69,0.254696008011855,13.7282535791397,3.96707613617214,0,0,0.951267056530214,0.0224992427833366,0.950958199453613,0.0238064712194654,0.945989096573208,0.0253202581769527,0.947681813341406,0.0243946766286197,0.895473981809761,0.0486350138641202,0.895473981809761,0.0486350138641202,"Forest_disc_NLD50",3.01966170021766e-11,5.32671419324764e-11
