"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"derma","test","Boosting","AMEVA",6,0,0.110160994529724,0.00387996634293123,0.110160994529724,0.00387996634293123,0,0,0.858558558558559,0.0352900769860002,0.874343923129072,0.0357889368491768,0.826179689047336,0.0390760268474267,0.838369254332966,0.0384796745929661,0.82195498465746,0.044638691556915,0.901470220157974,0.0238933539717095
"derma","test","Boosting","CACC",6,0,0.108653926849365,0.00590421659101877,0.108653926849365,0.00590421659101877,0,0,0.858558558558559,0.0352900769860002,0.874343923129072,0.0357889368491768,0.826179689047336,0.0390760268474267,0.838369254332966,0.0384796745929661,0.82195498465746,0.044638691556915,0.901470220157974,0.0238933539717095
"derma","test","Boosting","CAIM",6,0,0.112896060943604,0.00883985391443136,0.112896060943604,0.00883985391443136,0,0,0.864864864864865,0.0428914620332904,0.882602380043641,0.0422231931225743,0.835992275698158,0.0449365548745559,0.848385599771098,0.0448026790798811,0.829829229919805,0.0543580270680301,0.905165754870888,0.0284207477158848
"derma","test","Boosting","Chi2",20.8,2.57336787541584,0.237944531440735,0.0121651335940283,0.237944531440735,0.0121651335940283,0,0,0.845945945945946,0.0442268025536345,0.862568803047566,0.0477397638258139,0.81410724896019,0.0522016841680041,0.825594310852492,0.0497270018414705,0.805917612080768,0.0562199560508276,0.893624458883248,0.0288292751783025
"derma","test","Boosting","ChiMerge",4.8,1.13529242439509,0.169530701637268,0.0106039629920563,0.169530701637268,0.0106039629920563,0,0,0.854054054054054,0.0339219729644275,0.873053922223758,0.0344030923999059,0.822002624282036,0.0383615032773102,0.833923849833557,0.0369839758436581,0.816230770688093,0.0429874751612774,0.897796377161993,0.021432099356697
"derma","test","Boosting","ClusterDisc",3,0,0.000902485847473145,0.000567473371720364,0.000902485847473145,0.000567473371720364,0,0,0.859459459459459,0.0353283871948414,0.875821562504245,0.034874995081917,0.827208729451377,0.041964133999216,0.838499767271736,0.0394411382368354,0.822973888002894,0.0448698855451334,0.902515728127439,0.0247842747730716
"derma","test","Boosting","Extended Chi2",2,0,0.366629481315613,0.0824907934159922,0.366629481315613,0.0824907934159922,0,0,0.854954954954955,0.0319082317336684,0.874092584724357,0.0324159456925653,0.822307758962171,0.0332637913536681,0.834450346462507,0.0336314646001918,0.817284823551584,0.0404831670298848,0.898368847311399,0.0206007884093384
"derma","test","Boosting","Forest_disc_100",4,0,0.646688389778137,0.0798570911181537,0.646688389778137,0.0798570911181537,0,0,0.853153153153153,0.0393954623389973,0.871823397278805,0.0479461508134596,0.819592988710636,0.0454486248471454,0.831052425975018,0.0465592621021234,0.814940197800214,0.050074521170965,0.898502147893857,0.0288694420340223
"derma","test","Boosting","Forest_disc_125",4,0,0.79334089756012,0.106082264747667,0.79334089756012,0.106082264747667,0,0,0.854054054054054,0.0404681814484637,0.871445298653716,0.0461920045589981,0.821562809467221,0.0477701828530791,0.833315089243993,0.0456245400114964,0.816188549191457,0.0512404535718446,0.897891004697812,0.0295939175225152
"derma","test","Boosting","Forest_disc_150",4,0,0.912304735183716,0.0301712975110243,0.912304735183716,0.0301712975110243,0,0,0.85045045045045,0.0377949134475731,0.870886811548576,0.0455944658066067,0.818686125965538,0.0382840917133534,0.829709303230661,0.0406871566146642,0.811634639045742,0.0479628608169482,0.896918155749404,0.0263821291971622
"derma","test","Boosting","Forest_disc_175",4,0,1.14727365970612,0.129795988241177,1.14727365970612,0.129795988241177,0,0,0.852252252252252,0.0392004056986924,0.868448345473113,0.042618202960605,0.819746732026144,0.0431129699537185,0.830678693809461,0.0427678015107996,0.814047433866027,0.0497241628540289,0.898279750099738,0.0255836472112287
"derma","test","Boosting","Forest_disc_200",4,0,1.36563980579376,0.0790288934398999,1.36563980579376,0.0790288934398999,0,0,0.855855855855856,0.040734714613365,0.875673363945423,0.0443040538687614,0.822526490394137,0.0449708514087339,0.835111787972085,0.0443146709797961,0.818423068451957,0.0514448650254656,0.899358917953741,0.0274918389286222
"derma","test","Boosting","Forest_disc_25",4,0,0.507178521156311,0.231176506249682,0.507178521156311,0.231176506249682,0,0,0.848648648648649,0.037699350934475,0.871483794222765,0.0384770180421193,0.814580238661121,0.0422638595473759,0.827190741951532,0.0395648911554171,0.80916201444482,0.0478113712509431,0.895236584436352,0.0248810475412716
"derma","test","Boosting","Forest_disc_50",4,0,0.453462910652161,0.0341113216654872,0.453462910652161,0.0341113216654872,0,0,0.85045045045045,0.0405572204591811,0.866394423607129,0.0443107957767372,0.817545306001188,0.0457265511445428,0.828746852075916,0.044710525318012,0.811655782942744,0.0515121782913096,0.896407343031028,0.0269014417019163
"derma","test","Boosting","Forest_disc_75",4,0,0.491464042663574,0.0283591389324334,0.491464042663574,0.0283591389324334,0,0,0.856756756756757,0.0390274873184018,0.876071869239727,0.0452212575913399,0.82366706278471,0.0433360952096608,0.836301047268122,0.0441565667287126,0.819579433575139,0.0494856460614214,0.900968663264522,0.026206347259368
"derma","test","Boosting","MDLP",2,0,0.0225362300872803,0.0050015524885062,0.0225362300872803,0.0050015524885062,0,0,0.854954954954955,0.0335611617320084,0.871714415507953,0.0362720735343801,0.821821647851059,0.0357453851574512,0.833582225183053,0.0366362834026883,0.817323754403706,0.0425473072422276,0.898362492546278,0.0234931053728982
"derma","test","Boosting","Modified Chi2",2,0,0.184131073951721,0.00876000583642788,0.184131073951721,0.00876000583642788,0,0,0.854954954954955,0.0319082317336684,0.874092584724357,0.0324159456925653,0.822307758962171,0.0332637913536681,0.834450346462507,0.0336314646001918,0.817284823551584,0.0404831670298848,0.898368847311399,0.0206007884093384
"derma","test","Boosting","OneR",10.7,1.41813649241218,0.0156604766845703,0.022887422852766,0.0156604766845703,0.022887422852766,0,0,0.855855855855856,0.036036036036036,0.876661079829469,0.0377735349202845,0.823081922162804,0.0422919714193051,0.836900036965137,0.0395126887062992,0.818429446891444,0.0454650892998533,0.899347485771547,0.026886194319922
"derma","test","Boosting","RDGR",4.7,0.674948557710553,0.194127345085144,0.0459768764326567,0.194127345085144,0.0459768764326567,0,0,0.862162162162162,0.0400763098989868,0.875808352954937,0.0424653242760354,0.830135794216676,0.0477880636022653,0.841712672970495,0.0457163990146977,0.826389293101252,0.0508017635326274,0.902171680948767,0.028031110420043
"derma","test","Boosting","RSTGDH",11,0,0.0109680891036987,0.000814116454576113,0.0109680891036987,0.000814116454576113,0,0,0.857657657657658,0.0333860471103599,0.875508261459073,0.0376828247272061,0.826407209348386,0.041217727154305,0.838085978275568,0.0393938772458723,0.820736697603443,0.042499017173999,0.901027108414938,0.0221784344511929
"derma","test","Boosting","RSTI",5,0,0.0116765260696411,0.000683402794532771,0.0116765260696411,0.000683402794532771,0,0,0.853153153153153,0.0433203350194914,0.867371848521874,0.0518076239466648,0.818265374331551,0.0511905573297773,0.830293097720572,0.0523564546072994,0.81508491187693,0.0547568986163716,0.899914614054508,0.0280305916979886
"derma","test","Boosting","RSTLDH",3,0,0.0164597988128662,0.000712760229430925,0.0164597988128662,0.000712760229430925,0,0,0.867567567567568,0.0375195151931183,0.881927314271837,0.0355994223653989,0.834432808476926,0.0440578993555344,0.847247706069873,0.041168647704717,0.833215601655915,0.0475334173930829,0.906108158678464,0.02533263070613
"derma","test","Boosting","RSTQ",5,0,0.0127721309661865,0.000924113541477393,0.0127721309661865,0.000924113541477393,0,0,0.85045045045045,0.0387375747665996,0.870783219039431,0.040266587890767,0.816221900376312,0.0448701013648373,0.829302035055718,0.043497395914252,0.811524637597508,0.0491456079310081,0.896807611522502,0.0268439737311141
"derma","test","Boosting","cont",NA,NA,0,0,0,0,0,0,0.844144144144144,0.0409665086553392,0.862741913401109,0.056805891071709,0.810211551792434,0.0499884644588679,0.822407479587548,0.0525902603668337,0.803528610555137,0.0521263586449182,0.894335104592591,0.0241774598357379
"derma","test","Boosting","equalfrequencies",2,0,0.00803248882293701,0.014217887878548,0.00803248882293701,0.014217887878548,0,0,0.862162162162162,0.0379971857967246,0.877071378739271,0.0382635534370096,0.82955077738166,0.0405855774629702,0.841324822729785,0.0399613079041241,0.826441848077691,0.0480024947860957,0.903078076538298,0.0256055713951222
"derma","test","Boosting","equalwidth",8.8,0.421637021355784,0.00329158306121826,0.00691148958064127,0.00329158306121826,0.00691148958064127,0,0,0.853153153153153,0.028186666739357,0.870541063999482,0.0299415276875212,0.81963284808873,0.0359795262950207,0.831327988252264,0.0319860228737525,0.81506189930193,0.0360018643560009,0.898346456224881,0.0190648413245352
"derma","test","Boosting","infogain",4.8,0.421637021355784,0.0478713274002075,0.00585362384597219,0.0478713274002075,0.00585362384597219,0,0,0.851351351351351,0.0370843514571425,0.864445834225246,0.0517662218701385,0.816846529015647,0.0441960926204382,0.827384006686771,0.046085554908461,0.812762214409756,0.0468792927713379,0.898074290723597,0.025432349637987
"derma","test","Boosting","logreg",4.9,0.316227766016838,0.0110719680786133,0.000315037248359646,0.0110719680786133,0.000315037248359646,0,0,0.862162162162162,0.0405238537563224,0.878302986986219,0.0372567813117864,0.82929614775203,0.0435656500801768,0.841633841219111,0.0427676577284476,0.826391373672955,0.0513595499652671,0.904035673624079,0.0255111403566699
"derma","test","Boosting","naive",5.6,0.516397779494322,0.00369141101837158,0.000482157228206874,0.00369141101837158,0.000482157228206874,0,0,0.863063063063063,0.0395667725933948,0.882609084747734,0.0352851461171248,0.828399806892454,0.0426332198847891,0.842271891668225,0.0412173437502611,0.827541546049471,0.0501287630237285,0.903853635791264,0.023895313279585
"derma","test","CART","AMEVA",6,0,0.110160994529724,0.00387996634293123,0.110160994529724,0.00387996634293123,0,0,0.932432432432432,0.0288819580505576,0.929022510118104,0.0306068898732285,0.922465958605665,0.0344726379840811,0.922726517797573,0.0337699676114792,0.915455825560981,0.0360710453409613,0.912161953643422,0.0429971031764464
"derma","test","CART","CACC",6,0,0.108653926849365,0.00590421659101877,0.108653926849365,0.00590421659101877,0,0,0.932432432432432,0.0288819580505576,0.929022510118104,0.0306068898732285,0.922465958605665,0.0344726379840811,0.922726517797573,0.0337699676114792,0.915455825560981,0.0360710453409613,0.912161953643422,0.0429971031764464
"derma","test","CART","CAIM",6,0,0.112896060943604,0.00883985391443136,0.112896060943604,0.00883985391443136,0,0,0.932432432432432,0.0288819580505576,0.929022510118104,0.0306068898732285,0.922465958605665,0.0344726379840811,0.922726517797573,0.0337699676114792,0.915455825560981,0.0360710453409613,0.912161953643422,0.0429971031764464
