"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"derma","test","AMEVA",6,0,0.110160994529724,0.00371192192075948,0.110160994529724,0.00371192192075948,0,0,0.942342342342342,0.0558120003777488,0.939970654429564,0.0658164190916974,0.92523451426025,0.0806104464591317,0.927560503192553,0.0803218350726453,0.927485316556462,0.0703854910614723,0.938345138502039,0.0635959465922686
"derma","test","CACC",6,0,0.108653926849365,0.00564850028378272,0.108653926849365,0.00564850028378272,0,0,0.942042042042042,0.0555691038712853,0.939582043332103,0.0655578613276325,0.924956736482472,0.0803818826967093,0.927222084067903,0.0800750068266628,0.927110162840739,0.07008215938486,0.937930229186772,0.0633072454346494
"derma","test","CAIM",6,0,0.112896060943604,0.0084569928244532,0.112896060943604,0.0084569928244532,0,0,0.944444444444445,0.0544386649423899,0.942732618217365,0.0634441660552622,0.928184850960586,0.0779070754407087,0.930382289960762,0.0781560348592888,0.930122204800292,0.0686769089625757,0.94023658686581,0.061017798709375
"derma","test","Chi2",20.8,2.46191327003055,0.237944531440735,0.0116382520015693,0.237944531440735,0.0116382520015693,0,0,0.935585585585586,0.0624123882625596,0.934777729655731,0.0685554151336799,0.917443119924737,0.0895834837820975,0.918577545265639,0.0929657569697241,0.91892189802981,0.0788787001397033,0.929797538516311,0.0721338163849728
"derma","test","ChiMerge",4.8,1.08612200831635,0.169530701637268,0.0101446969376027,0.169530701637268,0.0101446969376027,0,0,0.941591591591592,0.0578522937013932,0.940310115500164,0.0657871856615004,0.92465339671222,0.0829438312068729,0.926845758198974,0.0828793645875166,0.926525774768242,0.0729801276422943,0.937357690252824,0.0658318709282516
"derma","test","ClusterDisc",3,0,0.000902485847473145,0.00054289564953926,0.000902485847473145,0.00054289564953926,0,0,0.943093093093093,0.0555226682346701,0.941189700089262,0.0646255777176255,0.926083671684162,0.0802516475633513,0.928122856921258,0.0808527556027792,0.928414022725905,0.0700603180334494,0.938926182115882,0.0623228162993262
"derma","test","Extended Chi2",2,0,0.366629481315613,0.0789180516731846,0.366629481315613,0.0789180516731846,0,0,0.942642642642643,0.0565165819649491,0.943698197433157,0.0595031467984681,0.925841688948306,0.0802653477395382,0.92805859214479,0.0801788551848483,0.927844807304642,0.0712997057229149,0.938898808144952,0.0615846337561425
"derma","test","Forest_disc_100",4,0,0.646688389778137,0.0763984171124591,0.646688389778137,0.0763984171124591,0,0,0.941291291291291,0.0586082612440482,0.94005447574727,0.067563585519941,0.924219564930349,0.0840970172543601,0.925992891180882,0.085418677246439,0.926120762018314,0.0739971602617669,0.937631042757311,0.0649544504356161
"derma","test","Forest_disc_125",4,0,0.79334089756012,0.101487757654927,0.79334089756012,0.101487757654927,0,0,0.941741741741742,0.0578041225171611,0.940273983456766,0.0666780727890716,0.9249908604014,0.0828389516535326,0.926844331977561,0.083492152375069,0.926713425765463,0.0729297418956973,0.938135959329232,0.0636938021593492
"derma","test","Forest_disc_150",4,0,0.912304735183716,0.028864554666296,0.912304735183716,0.028864554666296,0,0,0.941141141141141,0.0586311416141118,0.939922132452919,0.0670913206651877,0.924026663695781,0.0831915530925362,0.925887187301202,0.0841868505892612,0.925944055086307,0.0739861033534535,0.937299353186869,0.0640653534005157
