"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,2.41032193556276e-08,25.3,40.7,NA,NA,NA,NA,NA,NA,NA,NA,0.5974,0.4026,NA,NA,NA,NA,NA,NA,NA,NA,2.41032193556276e-08,2,1,"Forest_disc_25","cmc"
1,3,1.46777512563318e-22,27.8,42.1,16.5,NA,NA,NA,NA,NA,NA,NA,0.6312,0.3078,0.061,NA,NA,NA,NA,NA,NA,NA,1.46777512563318e-21,3,1,"Forest_disc_25","cmc"
1,4,1.60630008109097e-22,27.8,42.1,16.5,16.5,NA,NA,NA,NA,NA,NA,0.6312,0.3078,0.0305,0.0305,NA,NA,NA,NA,NA,NA,1.60630008109097e-21,3,1,"Forest_disc_25","cmc"
1,5,1.97454395654844e-22,27.8,42.1,16.5,16.5,16.5,NA,NA,NA,NA,NA,0.6312,0.3078,0.0203,0.0203,0.0203,NA,NA,NA,NA,NA,1.97454395654844e-21,3,1,"Forest_disc_25","cmc"
1,6,2.25493562701965e-22,27.8,42.1,16.5,16.5,16.5,16.5,NA,NA,NA,NA,0.6313,0.3078,0.0152,0.0152,0.0152,0.0152,NA,NA,NA,NA,2.25493562701965e-21,3,1,"Forest_disc_25","cmc"
1,7,2.15304699375753e-22,27.8,42.1,16.5,16.5,16.5,16.5,16.5,NA,NA,NA,0.6313,0.3078,0.0122,0.0122,0.0122,0.0122,0.0122,NA,NA,NA,2.15304699375753e-21,3,1,"Forest_disc_25","cmc"
1,8,1.6842987689191e-22,27.8,42.1,16.5,16.5,16.5,16.5,16.5,16.5,NA,NA,0.6313,0.3078,0.0102,0.0102,0.0102,0.0102,0.0102,0.0102,NA,NA,1.6842987689191e-21,3,1,"Forest_disc_25","cmc"
1,9,1.99921020884411e-22,27.8,42.1,16.5,16.5,16.5,16.5,16.5,16.5,16.5,NA,0.6313,0.3078,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,0.0087,NA,1.99921020884411e-21,3,1,"Forest_disc_25","cmc"
1,10,1.91225732692158e-22,27.8,42.1,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,0.6313,0.3078,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,1.91225732692158e-21,3,1,"Forest_disc_25","cmc"
4,2,9.38776578044403e-07,2.5,7.4,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.27,NA,NA,NA,NA,NA,NA,NA,NA,9.38776578044403e-07,2,1,"Forest_disc_25","cmc"
4,3,1.72221197297767e-22,3.8,0.7,8.6,NA,NA,NA,NA,NA,NA,NA,0.6819,0.19,0.1281,NA,NA,NA,NA,NA,NA,NA,1.72221197297767e-21,3,1,"Forest_disc_25","cmc"
4,4,1.72251556436007e-22,3.7,8.6,0.6,0.6,NA,NA,NA,NA,NA,NA,0.6951,0.1338,0.0855,0.0855,NA,NA,NA,NA,NA,NA,1.72251556436007e-21,3,1,"Forest_disc_25","cmc"
4,5,1.63114680747971e-22,3.7,8.5,0.6,0.6,0.6,NA,NA,NA,NA,NA,0.7005,0.1362,0.0544,0.0544,0.0544,NA,NA,NA,NA,NA,1.63114680747971e-21,3,1,"Forest_disc_25","cmc"
4,6,1.60963762400997e-22,3.7,8.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,0.7027,0.1372,0.04,0.04,0.04,0.04,NA,NA,NA,NA,1.60963762400997e-21,3,1,"Forest_disc_25","cmc"
4,7,1.5953985613778e-22,3.7,8.5,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,0.7036,0.1376,0.0318,0.0318,0.0318,0.0318,0.0318,NA,NA,NA,1.5953985613778e-21,3,1,"Forest_disc_25","cmc"
4,8,1.60925308396227e-22,3.7,8.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,0.7045,0.138,0.0263,0.0263,0.0263,0.0263,0.0263,0.0263,NA,NA,1.60925308396227e-21,3,1,"Forest_disc_25","cmc"
4,9,1.58383309890533e-22,3.7,8.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,NA,0.7047,0.1381,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,NA,1.58383309890533e-21,3,1,"Forest_disc_25","cmc"
4,10,1.4538577974051e-22,3.7,8.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7049,0.1382,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,0.0196,1.4538577974051e-21,3,1,"Forest_disc_25","cmc"
1,2,2.24901502341074e-08,25.4,40.7,NA,NA,NA,NA,NA,NA,NA,NA,0.5856,0.4144,NA,NA,NA,NA,NA,NA,NA,NA,2.24901502341074e-08,2,1,"Forest_disc_50","cmc"
1,3,2.40339447698252e-22,27.9,42,16.5,NA,NA,NA,NA,NA,NA,NA,0.622,0.3197,0.0583,NA,NA,NA,NA,NA,NA,NA,2.40339447698252e-21,3,1,"Forest_disc_50","cmc"
1,4,2.32951975245428e-22,27.9,42,16.5,16.5,NA,NA,NA,NA,NA,NA,0.622,0.3197,0.0291,0.0291,NA,NA,NA,NA,NA,NA,2.32951975245428e-21,3,1,"Forest_disc_50","cmc"
