"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"cmc","test","Boosting","AMEVA",3,0,0.0478109359741211,0.00617245811086933,0.0239054679870605,0.00308622905543466,0,0,0.375565610859729,0.0115362432434226,0.521454851915656,0.0329043694867793,0.434542379914929,0.0115231687031436,0.350112409712548,0.0170993428974041,0.142237577017776,0.014900238602113,0.188371321808212,0.020406436163378
"cmc","test","Boosting","CACC",3.65,0.337474278855276,0.0787921667098999,0.0747974689799127,0.0393960833549499,0.0373987344899564,0,0,0.378733031674208,0.0110939218995073,0.527169493465921,0.0287362678828998,0.436517169830895,0.0111663547233431,0.354255047306511,0.0160840345214092,0.145409733073349,0.0138355980639827,0.19358833249626,0.0182733367583629
"cmc","test","Boosting","CAIM",3,0,0.0488704681396484,0.00115145836943855,0.0244352340698242,0.000575729184719276,0,0,0.353846153846154,0.0113973668098417,0.480742085249345,0.0238671213006152,0.413438012241934,0.00992998443343074,0.328169153605201,0.0122959818079587,0.112847705233131,0.0138125553488983,0.149960120849446,0.0202908873819003
"cmc","test","Boosting","Chi2",15.3,1.60208197875972,1.84545757770538,0.203912041240717,0.922728788852692,0.101956020620358,0,0,0.420814479638009,0.0210351820225963,0.550958785300908,0.0305224405673389,0.472796451914099,0.0223992314329754,0.408114279659826,0.0221497531114423,0.194051967644414,0.027713752791456,0.242723454246512,0.0284506264748104
"cmc","test","Boosting","ChiMerge",5.05,0.895978670381041,0.0601468324661255,0.00624020873968903,0.0300734162330627,0.00312010436984452,0,0,0.380316742081448,0.00578780810085968,0.532165475215967,0.023795291781614,0.436831621537504,0.00687950319099261,0.360338276357001,0.00787406540515118,0.14676776899875,0.00703866907338609,0.19808069266047,0.00941416232072671
"cmc","test","Boosting","ClusterDisc",3,0,0.00179107189178467,0.00041880506608665,0.000895535945892334,0.000209402533043325,0,0,0.329185520361991,0.0153908986666354,0.471486879973893,0.0300076502495723,0.39489417989418,0.0158567513470066,0.298805642072078,0.0138768064437076,0.0869489926333621,0.0201616171373722,0.120301672671163,0.023730833390283
"cmc","test","Boosting","Extended Chi2",3.4,0.316227766016838,2.78645172119141,0.248278595584257,1.3932258605957,0.124139297792129,0,0,0.377601809954751,0.016675025032978,0.523128409042334,0.0346830862474805,0.435999792509596,0.0128876806453376,0.353557174903301,0.0247626565200793,0.14435515027531,0.0183785488883156,0.190796483927921,0.02758537678013
"cmc","test","Boosting","Forest_disc_100",4,0,5.75861501693726,1.43492703676353,2.87930750846863,0.717463518381764,0,0,0.350452488687783,0.0094464351554279,0.482198422095722,0.0184180573030674,0.416876231974271,0.00715958700547783,0.312294417574383,0.0140618901490651,0.115509595067783,0.00935639488738938,0.149078226680537,0.0124334181018857
"cmc","test","Boosting","Forest_disc_125",4,0,8.09106631278992,1.23788157762482,4.04553315639496,0.618940788812408,0,0,0.349773755656109,0.0101851843234595,0.483017586799116,0.0170983709253693,0.416776532835356,0.008576015701496,0.311382466907666,0.0144244926191612,0.115191374424886,0.010383856973835,0.148416372192602,0.0115541191743439
"cmc","test","Boosting","Forest_disc_150",4,0,10.8183180332184,1.02363133321945,5.40915901660919,0.511815666609726,0,0,0.350452488687783,0.0094464351554279,0.481639597308222,0.0189008110737557,0.417388629525884,0.00799952848858289,0.312285662064014,0.0140601954220787,0.115597044815121,0.00948917387981113,0.147559604883174,0.0113896551244217
"cmc","test","Boosting","Forest_disc_175",4,0,13.1605663537979,0.984297829955487,6.58028317689896,0.492148914977744,0,0,0.352036199095023,0.00995932067524536,0.480918671001574,0.0194077210295369,0.41841570702355,0.0085013404982775,0.313103956309618,0.0141700453601268,0.117471407403911,0.00994905973079557,0.150656340048459,0.0104778465961163
"cmc","test","Boosting","Forest_disc_200",4,0,16.0127221345901,0.825162482986741,8.00636106729507,0.41258124149337,0,0,0.350452488687783,0.0094464351554279,0.482998982235796,0.0182335210893352,0.416991700383857,0.00715482335830954,0.312071742510606,0.0141136582071831,0.115663353285318,0.00925520614548746,0.149375872304416,0.0119301339968288
"cmc","test","Boosting","Forest_disc_25",4,0,2.63020131587982,1.0881188151574,1.31510065793991,0.544059407578702,0,0,0.351809954751131,0.0120309623933211,0.483658866029088,0.0290402150252432,0.418959228135699,0.0100612871169096,0.313550198944886,0.0181805311930024,0.117803881924088,0.0130803104622294,0.150704728330272,0.0164215425815165
"cmc","test","Boosting","Forest_disc_50",4,0,3.6291556596756,1.61589458159117,1.8145778298378,0.807947290795585,0,0,0.35158371040724,0.0110425370845992,0.480450185091779,0.0174984363006452,0.418145969498911,0.00966182907388802,0.312993141568632,0.014811017480421,0.116743479173758,0.0108202355123948,0.148593243592145,0.00883920906417861
"cmc","test","Boosting","Forest_disc_75",4,0,4.44817931652069,1.35369954323293,2.22408965826035,0.676849771616463,0,0,0.351357466063348,0.00776808855614967,0.486097835633785,0.0219139793081194,0.417507729017533,0.00722800025613577,0.313702494921734,0.0103980286215575,0.116438733366642,0.00892000836198314,0.150492215606705,0.0118536584888135
