"var","Split","freq","opt_value","iter","forest","name"
1,16.5,0.061,1.46777512563318e-22,1,"Forest_disc_25","cmc"
1,27.8,0.6312,1.46777512563318e-22,1,"Forest_disc_25","cmc"
1,42.1,0.3078,1.46777512563318e-22,1,"Forest_disc_25","cmc"
4,0.5,0.1568,1.4538577974051e-22,1,"Forest_disc_25","cmc"
4,3.7,0.7049,1.4538577974051e-22,1,"Forest_disc_25","cmc"
4,8.5,0.1382,1.4538577974051e-22,1,"Forest_disc_25","cmc"
1,16.5,0.0584,1.27575171925025e-23,1,"Forest_disc_50","cmc"
1,27.9,0.622,1.27575171925025e-23,1,"Forest_disc_50","cmc"
1,42,0.3197,1.27575171925025e-23,1,"Forest_disc_50","cmc"
4,0.6,0.1626,1.02069457125977e-22,1,"Forest_disc_50","cmc"
4,3.6,0.6981,1.02069457125977e-22,1,"Forest_disc_50","cmc"
4,8.6,0.1392,1.02069457125977e-22,1,"Forest_disc_50","cmc"
1,16.5,0.06,1.27132818858891e-22,1,"Forest_disc_75","cmc"
1,27.9,0.6257,1.27132818858891e-22,1,"Forest_disc_75","cmc"
1,42.2,0.3142,1.27132818858891e-22,1,"Forest_disc_75","cmc"
4,0.6,0.1554,1.39342979548995e-22,1,"Forest_disc_75","cmc"
4,3.6,0.7006,1.39342979548995e-22,1,"Forest_disc_75","cmc"
4,8.5,0.1441,1.39342979548995e-22,1,"Forest_disc_75","cmc"
1,16.5,0.0628,1.8193674776186e-22,1,"Forest_disc_100","cmc"
1,27.8,0.6319,1.8193674776186e-22,1,"Forest_disc_100","cmc"
1,42.1,0.3053,1.8193674776186e-22,1,"Forest_disc_100","cmc"
4,0.5,0.15,1.00646924306341e-22,1,"Forest_disc_100","cmc"
4,3.6,0.7053,1.00646924306341e-22,1,"Forest_disc_100","cmc"
4,8.6,0.1445,1.00646924306341e-22,1,"Forest_disc_100","cmc"
1,16.5,0.0594,9.71589651347805e-23,1,"Forest_disc_125","cmc"
1,27.9,0.6347,9.71589651347805e-23,1,"Forest_disc_125","cmc"
1,42.1,0.3059,9.71589651347805e-23,1,"Forest_disc_125","cmc"
4,0.5,0.1603,5.2616591027712e-23,1,"Forest_disc_125","cmc"
4,3.6,0.693,5.2616591027712e-23,1,"Forest_disc_125","cmc"
4,8.5,0.1464,5.2616591027712e-23,1,"Forest_disc_125","cmc"
1,16.5,0.0588,9.15972738370945e-23,1,"Forest_disc_150","cmc"
1,27.9,0.6263,9.15972738370945e-23,1,"Forest_disc_150","cmc"
1,42.2,0.3148,9.15972738370945e-23,1,"Forest_disc_150","cmc"
4,0.5,0.1584,6.95698102588602e-25,1,"Forest_disc_150","cmc"
4,3.6,0.692,6.95698102588602e-25,1,"Forest_disc_150","cmc"
4,8.6,0.1495,6.95698102588602e-25,1,"Forest_disc_150","cmc"
1,16.5,0.0606,2.19392492328117e-22,1,"Forest_disc_175","cmc"
1,27.9,0.6264,2.19392492328117e-22,1,"Forest_disc_175","cmc"
1,42.2,0.3132,2.19392492328117e-22,1,"Forest_disc_175","cmc"
4,0.5,0.148,2.73703484703537e-24,1,"Forest_disc_175","cmc"
4,3.7,0.705,2.73703484703537e-24,1,"Forest_disc_175","cmc"
4,8.6,0.1472,2.73703484703537e-24,1,"Forest_disc_175","cmc"
1,16.5,0.0608,1.57251815327073e-22,1,"Forest_disc_200","cmc"
1,27.8,0.628,1.57251815327073e-22,1,"Forest_disc_200","cmc"
1,42.2,0.3113,1.57251815327073e-22,1,"Forest_disc_200","cmc"
4,0.7,0.1772,1.50917572070366e-24,1,"Forest_disc_200","cmc"
4,3.8,0.6793,1.50917572070366e-24,1,"Forest_disc_200","cmc"
4,8.6,0.1435,1.50917572070366e-24,1,"Forest_disc_200","cmc"
1,16.5,0.0522,2.27404942013716e-22,2,"Forest_disc_25","cmc"
1,28.4,0.6212,2.27404942013716e-22,2,"Forest_disc_25","cmc"
1,42.6,0.3267,2.27404942013716e-22,2,"Forest_disc_25","cmc"
4,0.5,0.1355,1.19956893055332e-22,2,"Forest_disc_25","cmc"
4,3.5,0.6873,1.19956893055332e-22,2,"Forest_disc_25","cmc"
4,7.9,0.177,1.19956893055332e-22,2,"Forest_disc_25","cmc"
1,16.5,0.0578,1.29739176262518e-22,2,"Forest_disc_50","cmc"
1,28.3,0.6173,1.29739176262518e-22,2,"Forest_disc_50","cmc"
1,42.6,0.3249,1.29739176262518e-22,2,"Forest_disc_50","cmc"
4,0.5,0.1524,4.68548190550262e-23,2,"Forest_disc_50","cmc"
4,3.7,0.7052,4.68548190550262e-23,2,"Forest_disc_50","cmc"
4,8.6,0.1424,4.68548190550262e-23,2,"Forest_disc_50","cmc"
1,16.5,0.0542,2.83652364015107e-23,2,"Forest_disc_75","cmc"
1,28.2,0.6224,2.83652364015107e-23,2,"Forest_disc_75","cmc"
1,42.6,0.3234,2.83652364015107e-23,2,"Forest_disc_75","cmc"
4,0.5,0.1486,3.61099726504982e-23,2,"Forest_disc_75","cmc"
4,3.7,0.7114,3.61099726504982e-23,2,"Forest_disc_75","cmc"
4,8.6,0.1399,3.61099726504982e-23,2,"Forest_disc_75","cmc"
1,16.5,0.0552,9.82668713428129e-23,2,"Forest_disc_100","cmc"
1,28.3,0.6122,9.82668713428129e-23,2,"Forest_disc_100","cmc"
1,42.6,0.3326,9.82668713428129e-23,2,"Forest_disc_100","cmc"
4,0.5,0.147,3.86956693372235e-23,2,"Forest_disc_100","cmc"
4,3.7,0.7193,3.86956693372235e-23,2,"Forest_disc_100","cmc"
4,8.7,0.1338,3.86956693372235e-23,2,"Forest_disc_100","cmc"
1,16.5,0.0554,1.04931943470513e-22,2,"Forest_disc_125","cmc"
1,28.3,0.6169,1.04931943470513e-22,2,"Forest_disc_125","cmc"
1,42.7,0.3277,1.04931943470513e-22,2,"Forest_disc_125","cmc"
4,0.5,0.1522,1.01226492659529e-22,2,"Forest_disc_125","cmc"
4,3.6,0.7062,1.01226492659529e-22,2,"Forest_disc_125","cmc"
4,8.5,0.1417,1.01226492659529e-22,2,"Forest_disc_125","cmc"
1,16.5,0.0569,2.24201887905912e-22,2,"Forest_disc_150","cmc"
1,28.3,0.6195,2.24201887905912e-22,2,"Forest_disc_150","cmc"
1,42.6,0.3237,2.24201887905912e-22,2,"Forest_disc_150","cmc"
4,0.6,0.1683,3.58135802426598e-23,2,"Forest_disc_150","cmc"
4,3.7,0.701,3.58135802426598e-23,2,"Forest_disc_150","cmc"
4,8.6,0.1307,3.58135802426598e-23,2,"Forest_disc_150","cmc"
1,16.5,0.0556,7.56857168448921e-23,2,"Forest_disc_175","cmc"
1,28.3,0.616,7.56857168448921e-23,2,"Forest_disc_175","cmc"
1,42.7,0.3283,7.56857168448921e-23,2,"Forest_disc_175","cmc"
4,0.5,0.152,3.81622078747163e-23,2,"Forest_disc_175","cmc"
4,3.6,0.7167,3.81622078747163e-23,2,"Forest_disc_175","cmc"
4,8.7,0.1315,3.81622078747163e-23,2,"Forest_disc_175","cmc"
1,16.5,0.0584,5.51800897748012e-23,2,"Forest_disc_200","cmc"
1,28.3,0.6126,5.51800897748012e-23,2,"Forest_disc_200","cmc"
1,42.7,0.329,5.51800897748012e-23,2,"Forest_disc_200","cmc"
4,0.5,0.1505,2.94529985490996e-23,2,"Forest_disc_200","cmc"
4,3.6,0.7129,2.94529985490996e-23,2,"Forest_disc_200","cmc"
4,8.6,0.1368,2.94529985490996e-23,2,"Forest_disc_200","cmc"
1,16.5,0.0558,7.31286739978491e-23,3,"Forest_disc_25","cmc"
1,28.2,0.6117,7.31286739978491e-23,3,"Forest_disc_25","cmc"
1,42.3,0.3327,7.31286739978491e-23,3,"Forest_disc_25","cmc"
4,0.5,0.1456,4.20239529144108e-23,3,"Forest_disc_25","cmc"
4,3.6,0.7089,4.20239529144108e-23,3,"Forest_disc_25","cmc"
4,8.7,0.1455,4.20239529144108e-23,3,"Forest_disc_25","cmc"
1,17,0.0592,9.75953527730896e-23,3,"Forest_disc_50","cmc"
1,28.6,0.6205,9.75953527730896e-23,3,"Forest_disc_50","cmc"
1,42.7,0.3206,9.75953527730896e-23,3,"Forest_disc_50","cmc"
4,0.5,0.14,3.36569222709838e-23,3,"Forest_disc_50","cmc"
4,3.6,0.7154,3.36569222709838e-23,3,"Forest_disc_50","cmc"
