"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,2.49091194421107e-08,25.3,40.8,NA,NA,NA,NA,NA,NA,NA,NA,0.6044,0.3956,NA,NA,NA,NA,NA,NA,NA,NA,2.49091194421107e-08,2,1,"Forest_disc_NLD50","cmc"
1,3,1.8435049127673e-30,33.7,22.7,45.1,NA,NA,NA,NA,NA,NA,NA,0.4929,0.3601,0.147,NA,NA,NA,NA,NA,NA,NA,1.8435049127673e-29,3,1,"Forest_disc_NLD50","cmc"
1,4,6.19276837801345e-09,23.6,40.1,30.2,48.5,NA,NA,NA,NA,NA,NA,0.3983,0.3396,0.2357,0.0264,NA,NA,NA,NA,NA,NA,6.19276837801345e-07,4,1,"Forest_disc_NLD50","cmc"
1,5,3.65360302933725e-09,25.3,39,33.1,45.3,20.1,NA,NA,NA,NA,NA,0.4315,0.2435,0.1606,0.0933,0.071,NA,NA,NA,NA,NA,3.65360302933725e-06,5,1,"Forest_disc_NLD50","cmc"
1,6,6.8201341730366e-09,25,31.3,42.8,21.4,38.6,42.6,NA,NA,NA,NA,0.3334,0.2464,0.1652,0.1016,0.0973,0.0562,NA,NA,NA,NA,6.8201341730366e-05,6,1,"Forest_disc_NLD50","cmc"
1,7,8.69432823721083e-10,28.9,21,43.8,41.9,32.9,27.1,36.1,NA,NA,NA,0.3493,0.1944,0.1225,0.1172,0.0984,0.062,0.0562,NA,NA,NA,8.69432823721083e-05,7,1,"Forest_disc_NLD50","cmc"
1,8,2.29576378069803e-23,29.5,42.9,22.1,31,18.4,18.8,32.7,33.3,NA,NA,0.4963,0.2558,0.1247,0.0404,0.035,0.0317,0.0153,8e-04,NA,NA,2.29576378069803e-17,8,1,"Forest_disc_NLD50","cmc"
1,9,1.60679007156679e-08,25.2,41.5,33.6,26.7,21.5,22.7,30.6,33.2,28.9,NA,0.4339,0.3329,0.0719,0.05,0.0352,0.0274,0.0239,0.023,0.0018,NA,0.160679007156679,9,1,"Forest_disc_NLD50","cmc"
1,10,5.44630534519545e-30,31.6,22,37.8,41.6,45.1,31.5,44.9,46.1,42.1,45.1,0.4185,0.296,0.0601,0.0581,0.0425,0.0398,0.0341,0.0185,0.0162,0.0162,5.44630534519545e-23,9,1,"Forest_disc_NLD50","cmc"
4,2,9.11256430925601e-07,2.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,0.7335,0.2665,NA,NA,NA,NA,NA,NA,NA,NA,9.11256430925601e-07,2,1,"Forest_disc_NLD50","cmc"
4,3,1.59925815349123e-30,4.7,1.5,9.5,NA,NA,NA,NA,NA,NA,NA,0.5377,0.3882,0.0741,NA,NA,NA,NA,NA,NA,NA,1.59925815349123e-29,3,1,"Forest_disc_NLD50","cmc"
4,4,2.96823137726215e-31,4.1,1.2,7.1,9.5,NA,NA,NA,NA,NA,NA,0.5668,0.289,0.0808,0.0635,NA,NA,NA,NA,NA,NA,2.96823137726215e-29,4,1,"Forest_disc_NLD50","cmc"
4,5,6.89818795082004e-30,1.5,2.6,5.7,5.9,11.2,NA,NA,NA,NA,NA,0.2794,0.2759,0.252,0.1668,0.026,NA,NA,NA,NA,NA,6.89818795082004e-27,5,1,"Forest_disc_NLD50","cmc"
