"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..22","std_NB_interval..23"
"ecoli","test","AMEVA",6.21428571428572,0.0720313548699439,1.5760014295578,0.0381569644761949,0,0,0.784477124183006,0.0933140416363152,0.554276964803654,0.149971003555875,0.528979259544382,0.140310394579551,0.523889759991238,0.146726978567811,0.705178460744033,0.118129183270822,0.745259960133958,0.0742410047381172,6.21428571428572,0.0720313548699439
"ecoli","test","CACC",6.42857142857143,0.182226515469508,1.64706101417541,0.0587585703961959,0,0,0.782516339869281,0.0921722703132877,0.552681836621461,0.147484520369692,0.528480113636364,0.136465371386786,0.521862320124644,0.145142508276986,0.702707719397112,0.115943496074008,0.743910938775012,0.0729937767627427,6.42857142857143,0.182226515469508
"ecoli","test","CAIM",6.21428571428572,0.0720313548699439,1.66892507076263,0.0448352126229435,0,0,0.785294117647059,0.0991577929472809,0.563167702509474,0.143106449383392,0.546532182287996,0.137285020509001,0.536737699851144,0.146322914978039,0.707875636337787,0.124533698074845,0.752768063027242,0.078387412417132,6.21428571428572,0.0720313548699439
"ecoli","test","Chi2",4.58571428571429,0.800682863178953,2.72827215194702,0.37561719061906,0,0,0.794444444444444,0.0905041674679169,0.583420180853248,0.143372333155738,0.569364249643809,0.14062004665188,0.558541843376004,0.14573490910024,0.718805511927845,0.115361930179419,0.763496696205915,0.0698754122017292,4.58571428571429,0.800682863178953
"ecoli","test","ChiMerge",3.41428571428572,0.284136077035743,1.60183300971985,0.0768282649458086,0,0,0.802941176470588,0.0811810300503396,0.596075066909272,0.126479976428098,0.587500610407666,0.119990365942557,0.573120197524066,0.128789996769537,0.730353228850239,0.103252030830288,0.765448792315647,0.0620405148351609,3.41428571428572,0.284136077035743
"ecoli","test","ClusterDisc",2.64285714285714,0.0720313548699444,0.0131961822509766,0.0198424073001171,0,0,0.777124183006536,0.0929883132727744,0.555963292049505,0.119442492676018,0.572117954219904,0.102981740742738,0.546595774485778,0.113031005437925,0.697449762327524,0.114987960488515,0.738082423300857,0.0545235563099124,2.64285714285714,0.0720313548699444
"ecoli","test","Extended Chi2",2.67142857142857,0.288485351437077,4.36583361625671,0.187904959264466,0,0,0.801470588235294,0.0715588387939331,0.593194229561888,0.114981828176855,0.576209859911042,0.113909956765152,0.562570186907123,0.117674487110684,0.727804577877482,0.0907220979260424,0.762667490842474,0.0556869613645776,2.67142857142857,0.288485351437077
"ecoli","test","Forest_disc_100",3.28571428571428,0.144062709739891,54.6263329982758,4.3575559412971,0,0,0.783333333333333,0.117421130133867,0.574020759170959,0.14561084121981,0.567293300005873,0.134514769733084,0.547784315613647,0.151079494595159,0.708118352950057,0.14468857259314,0.759636132319329,0.0713782449150725,3.28571428571428,0.144062709739891
"ecoli","test","Forest_disc_125",3.28571428571428,0.144062709739891,50.7883411169052,3.53659711444223,0,0,0.784150326797385,0.112544313341462,0.590874896822795,0.135692421494237,0.577668399107352,0.123509389965682,0.561203456984283,0.143156360457351,0.709588385659895,0.138616041112481,0.760562562463853,0.0703058112656788,3.28571428571428,0.144062709739891
"ecoli","test","Forest_disc_150",3.28571428571428,0.144062709739891,53.8573974132538,3.37087065645567,0,0,0.791176470588235,0.113147878222104,0.587359293053337,0.130009620423855,0.575778389462113,0.122100037766883,0.557845783489799,0.138070680204816,0.718231494067061,0.139982745688504,0.774686903588573,0.0679830407475699,3.28571428571428,0.144062709739891
"ecoli","test","Forest_disc_175",3.28571428571428,0.144062709739891,54.4641277074814,4.99601278653153,0,0,0.784477124183006,0.107464692433647,0.587463728091368,0.1356267049973,0.580505833263116,0.123355316866861,0.56010099312313,0.140915341837115,0.709923934109757,0.132320080269647,0.766466480355832,0.0765940788020233,3.28571428571428,0.144062709739891
"ecoli","test","Forest_disc_200",3.28571428571428,0.144062709739891,51.8932690858841,4.68702352389632,0,0,0.784640522875817,0.112116118967773,0.585463174398959,0.148686906274578,0.578893471334937,0.14079910725836,0.559374090181348,0.154624356451215,0.710058557369621,0.138419980059885,0.760829219079904,0.0727895580604811,3.28571428571428,0.144062709739891
"ecoli","test","Forest_disc_25",3.28571428571428,0.144062709739891,53.4736223936081,8.29582978605403,0,0,0.791176470588235,0.113722338687267,0.582211010603482,0.130294346148707,0.573367215347356,0.123983328636038,0.555510443928957,0.138284881930229,0.71866823791315,0.14069813482389,0.778013964255077,0.074408876465603,3.28571428571428,0.144062709739891
"ecoli","test","Forest_disc_50",3.28571428571428,0.144062709739891,51.8887655735016,3.44649369278072,0,0,0.790522875816993,0.11134334094008,0.590831060716945,0.131564463218976,0.577637767015453,0.120372635086479,0.559428802168832,0.138439777631428,0.716945816624511,0.138109136983011,0.777026269188749,0.0721819748574936,3.28571428571428,0.144062709739891
"ecoli","test","Forest_disc_75",3.28571428571428,0.144062709739891,52.1469412565231,4.9411702372221,0,0,0.781535947712418,0.114390676587455,0.583998777151821,0.151366984229422,0.578678703586676,0.139224358625177,0.559150823583266,0.155877827143703,0.705852216864182,0.142672388793311,0.766206821402567,0.0748172864034644,3.28571428571428,0.144062709739891
"ecoli","test","GLMDisc",2.67142857142857,0.273719148505789,27.4160754680634,5.94599013588663,0,0,0.723529411764706,0.100156596771586,0.471765904676561,0.105734011851346,0.487852640088958,0.0951753740822261,0.454088674403731,0.10018383734928,0.624077535900035,0.122133226421696,0.704036379571224,0.0790979214542769,2.67142857142857,0.273719148505789
"ecoli","test","MDLP",2.3,0.0775801434511682,0.196226501464844,0.0202382144723304,0,0,0.79656862745098,0.0738223918241472,0.56838525449415,0.109885247473404,0.544489367256999,0.123532305201814,0.536527576421968,0.116903297575874,0.720940685899528,0.0937339816487422,0.751527235850917,0.0634381484227833,2.3,0.0775801434511682
"ecoli","test","Modified Chi2",2.3,0.1196674742482,1.73387682437897,0.0874054339024855,0,0,0.794934640522876,0.0610333684184883,0.58344139410714,0.099789215782712,0.581089877701433,0.0974214597463479,0.559276782235285,0.0982579493890481,0.719332263558287,0.0769461161135199,0.750419942735336,0.05215703589278,2.3,0.1196674742482
"ecoli","test","OneR",3.6,0.549708265132923,0.0603827953338623,0.003349717173355,0,0,0.8,0.0951758665749768,0.582822464706627,0.128577108712957,0.551806858556495,0.129564360647434,0.548620222375062,0.136215577371918,0.726840391125735,0.120619984853295,0.770828931068781,0.0657480685389345,3.6,0.549708265132923
"ecoli","test","RDGR",4.05714285714286,0.0955603908978181,2.10362877845764,0.209782511159038,0,0,0.779411764705882,0.117015308330014,0.563938783413734,0.15141466852792,0.551425258014932,0.152083162160487,0.541827326391986,0.15701810963324,0.701268548756595,0.145716441182975,0.748817171345415,0.0843865244163578,4.05714285714286,0.0955603908978181
"ecoli","test","RSTGDH",2.14285714285714,0,0.0476562976837158,0.0310615211804454,0,0,0.78202614379085,0.080266148574509,0.530843800484437,0.0910666525990851,0.518605221674531,0.0952429673479653,0.508854734092182,0.0940414559781294,0.70346194928719,0.097631204514106,0.749467374442571,0.0572327638505093,2.14285714285714,0
"ecoli","test","RSTI",4.64285714285714,0.360156774349722,0.0160193920135498,0.0207065611320457,0,0,0.776960784313725,0.119864243646599,0.535805108668342,0.178142267882197,0.545646847806937,0.161351732260239,0.519482238731092,0.177154761033573,0.697368938705966,0.149972892333642,0.76297941193837,0.0812244843934452,4.64285714285714,0.360156774349722
"ecoli","test","RSTLDH",2.57142857142857,0.144062709739889,0.0230232954025269,0.0173601910134612,0,0,0.779084967320262,0.0928059326391795,0.53283681325067,0.128319082268117,0.532585867203379,0.132050986324611,0.519155393842967,0.132694007963786,0.700323387694704,0.116966738905335,0.761276939791969,0.0633982081212247,2.57142857142857,0.144062709739889
"ecoli","test","RSTQ",4.21428571428571,0.216094064609833,0.0215919256210327,0.0386468852323743,0,0,0.769771241830065,0.115473604401526,0.513578893568933,0.185270754947207,0.514889147574072,0.173480150404359,0.501622632733085,0.183932143968936,0.685794666669136,0.145852088429745,0.730914542364073,0.101756721542934,4.21428571428571,0.216094064609833
"ecoli","test","cont",NA,NA,0,0,0,0,0.789052287581699,0.128874526451918,0.554325574238807,0.165716957354275,0.550351463159145,0.165553651830498,0.534157617863087,0.171546694731452,0.71393451239331,0.163006670670778,0.772828011331219,0.0911533318099769,NA,NA
"ecoli","test","equalfrequencies",1.92857142857143,0.0720313548699444,0.0099966287612915,0.00270574815264274,0,0,0.704248366013072,0.107338416287142,0.490047283728993,0.117644964818353,0.503944825370745,0.116094769472744,0.468286860045031,0.12332597533634,0.604956828781214,0.124008779587182,0.666838001890586,0.0732276047808714,1.92857142857143,0.0720313548699444
"ecoli","test","equalwidth",7.2,0.21561332082277,0.0104027986526489,0.00197476036510178,0,0,0.770751633986928,0.112103404087676,0.568348160941453,0.134413361263174,0.549260680618112,0.134139460321759,0.538408111142546,0.138408567180991,0.688254873885279,0.138470426075487,0.753096093273264,0.063689245127122,7.2,0.21561332082277
"ecoli","test","infogain",4.65714285714286,0.146915713628949,0.184568691253662,0.0305481144348722,0,0,0.801307189542484,0.0955119023841897,0.58864517688654,0.138107405905634,0.576308446733513,0.132641668355544,0.56005848540022,0.143969402081175,0.728007462568412,0.122821949772775,0.769734436485514,0.0721208682909743,4.65714285714286,0.146915713628949
"ecoli","test","logreg",4.57142857142857,0.0644268024002423,0.112676048278809,0.0251508085042373,0,0,0.792156862745098,0.105896507060798,0.563824280416765,0.157856115729472,0.539211611023021,0.153283213789651,0.537087613903481,0.157509005801071,0.717378746584135,0.132956991888081,0.75427716656699,0.0738795331350532,4.57142857142857,0.0644268024002423
"ecoli","test","naive",6.07142857142857,0.0966402036003641,0.0156950712203979,0.00494054839012584,0,0,0.775653594771242,0.118379954716959,0.544154161042835,0.152001878264131,0.521461287227686,0.156197198212199,0.518146980870306,0.158507953960819,0.695452242802915,0.149557916657289,0.747094326386391,0.084078090122858,6.07142857142857,0.0966402036003641
"ecoli","train","AMEVA",6.21428571428572,0.0720313548699439,1.5760014295578,0.0381569644761949,0,0,0.911538461538461,0.0394139015911391,0.779202770266764,0.15075439835906,0.796378086419753,0.150815812231177,0.771847770092669,0.152507316452025,0.877981651490687,0.0534444686618047,0.89718421875516,0.0475298455023403,6.21428571428572,0.0720313548699439
"ecoli","train","CACC",6.42857142857143,0.182226515469508,1.64706101417541,0.0587585703961959,0,0,0.913390313390313,0.0377168615178379,0.780966511526923,0.151995411824641,0.80192791005291,0.151992434185795,0.774464873544143,0.152660704743573,0.880492271606182,0.0512158920757202,0.898390415453951,0.0473457111343741,6.42857142857143,0.182226515469508
