"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name","exetimepervar"
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,1,NA,"cleveland",0
0.554347826086957,0.254632034632035,0.272247080650442,0.257037037037037,0.227682227682228,0.406137566137566,"test","RF",0,"cont",NA,0,1,NA,"cleveland",0
0.696682464454976,0.465735975295934,0.482385202135774,0.468811086640469,0.497955238307681,0.556083687224841,"train","CART",0,"cont",NA,0,1,NA,"cleveland",0
0.565217391304348,0.323784689886385,0.326312343119066,0.319259259259259,0.282930631332814,0.401343408900084,"test","CART",0,"cont",NA,0,1,NA,"cleveland",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,1,NA,"cleveland",0
0.456521739130435,0.289396681749623,0.27392775291935,0.266042184765589,0.207443142660234,0.385051650800081,"test","Boosting",0,"cont",NA,0,1,NA,"cleveland",0
0.800947867298578,0.816216931216931,0.623562674802949,0.666556948365644,0.668499607227023,0.712845900475336,"train","SVM",0,"cont",NA,0,1,NA,"cleveland",0
0.554347826086957,0.218614718614719,0.245312670522755,0.225717350053626,0.223868312757202,0.353251318101933,"test","SVM",0,"cont",NA,0,1,NA,"cleveland",0
0.663507109004739,0.509233449477352,0.503171624713959,0.504954798669723,0.479627635555247,0.600889913710796,"train","NaiveBayes",0,"cont",NA,0,1,NA,"cleveland",0
0.554347826086957,0.284696356275304,0.296562261268144,0.29014615747289,0.298363095238095,0.498413957176844,"test","NaiveBayes",0,"cont",NA,0,1,NA,"cleveland",0
0.890995260663507,0.894361778572305,0.815781337401475,0.848978128857571,0.824217618081715,0.864723186000905,"train","KNN_Class",0,"cont",NA,0,1,NA,"cleveland",0
0.869565217391304,0.878213191420739,0.848521226672487,0.857647058823529,0.795100222717149,0.842465753424658,"test","KNN_Class",0,"cont",NA,0,1,NA,"cleveland",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,2,NA,"cleveland",0
0.554347826086957,0.298675914249685,0.301713412637782,0.28969696969697,0.254987161761801,0.402724563644104,"test","RF",0,"cont",NA,0,2,NA,"cleveland",0
0.687203791469194,0.507837933474876,0.41960945842868,0.441261908614409,0.438829787234043,0.469939538448438,"train","CART",0,"cont",NA,0,2,NA,"cleveland",0
0.532608695652174,0.275384615384615,0.26408381534432,0.252091097308489,0.187011919441019,0.322170127260549,"test","CART",0,"cont",NA,0,2,NA,"cleveland",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,2,NA,"cleveland",0
0.521739130434783,0.5743196701431,0.40200261922951,0.428835838491011,0.305541259221136,0.406451612903226,"test","Boosting",0,"cont",NA,0,2,NA,"cleveland",0
0.815165876777251,0.848824704707058,0.640018815153827,0.687584696005749,0.694225624256837,0.731946484576601,"train","SVM",0,"cont",NA,0,2,NA,"cleveland",0
0.532608695652174,0.209294871794872,0.237149405216632,0.217787784970447,0.190339746213672,0.274866785079929,"test","SVM",0,"cont",NA,0,2,NA,"cleveland",0
0.658767772511848,0.520501253132832,0.507118993135011,0.511590932372778,0.468922603649584,0.578306686046512,"train","NaiveBayes",0,"cont",NA,0,2,NA,"cleveland",0
0.597826086956522,0.305380333951763,0.342355123867729,0.321561486132915,0.378718744296404,0.553036437246963,"test","NaiveBayes",0,"cont",NA,0,2,NA,"cleveland",0
0.938388625592417,0.948889214155608,0.920085430968726,0.931941082827159,0.902088167053364,0.94197877137986,"train","KNN_Class",0,"cont",NA,0,2,NA,"cleveland",0
0.902173913043478,0.931428571428571,0.888966495689185,0.898730158730159,0.843566975250331,0.870568373663478,"test","KNN_Class",0,"cont",NA,0,2,NA,"cleveland",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,3,NA,"cleveland",0
0.576086956521739,0.288387096774194,0.295776492415148,0.284318989154072,0.286821705426357,0.386796445196784,"test","RF",0,"cont",NA,0,3,NA,"cleveland",0
0.701421800947867,0.594428298973753,0.556717518433766,0.545874767003338,0.525961058412382,0.621510519825106,"train","CART",0,"cont",NA,0,3,NA,"cleveland",0
