"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"Haberman","test","Boosting","AMEVA",2.83333333333333,0.477906959280146,0.0812121152877808,0.0697584371063504,0.0270707050959269,0.0232528123687834,0,0,0.707692307692308,0.0336518214735703,0.60978957394527,0.0527393565375472,0.594247512437811,0.0468235013011562,0.594125209484184,0.0502462193392809,0.197224994543246,0.0935579367053381,0.197224994543246,0.0935579367053381
"Haberman","test","Boosting","CACC",4.66666666666667,1.89215404065849,0.116334009170532,0.0597718397588811,0.0387780030568441,0.0199239465862937,0,0,0.685714285714286,0.0336518214735703,0.578795521814631,0.0446908923675509,0.571299751243781,0.0488627409937257,0.570291468214032,0.048306127905453,0.146941511415517,0.093324987329137,0.146941511415517,0.093324987329137
"Haberman","test","Boosting","CAIM",2,0,0.0524696826934814,0.00650662349048229,0.0174898942311605,0.00216887449682743,0,0,0.735164835164835,0.0228461042190662,0.625077349769262,0.108496604699469,0.574129353233831,0.0446986039002405,0.568110669265036,0.06690084611409,0.172887524052882,0.101049501902704,0.172887524052882,0.101049501902704
"Haberman","test","Boosting","Chi2",14.7333333333333,1.89084865654957,0.363434028625488,0.0434919330199097,0.121144676208496,0.0144973110066366,0,0,0.646153846153846,0.0334919544341757,0.535942072697298,0.0492085765797804,0.536411691542289,0.0457803369895054,0.53279959684388,0.0464399451068632,0.0709695756904744,0.0924602582547527,0.0709695756904744,0.0924602582547527
"Haberman","test","Boosting","ChiMerge",3.63333333333333,0.760928607478397,0.126085782051086,0.010235709691221,0.0420285940170288,0.003411903230407,0,0,0.708791208791209,0.026540983051629,0.58333150678339,0.0579088844406269,0.556218905472637,0.0413339728845766,0.554513534765287,0.0490143493071848,0.128404939658944,0.0916828770937883,0.128404939658944,0.0916828770937883
"Haberman","test","Boosting","ClusterDisc",3,0,0.00227878093719482,0.000452799314772915,0.000759593645731608,0.000150933104924305,0,0,0.716483516483517,0.0185334954442103,0.598313089947945,0.0399753933189634,0.558768656716418,0.0235612726879554,0.557376323165542,0.0295105090304606,0.138027185337657,0.0531504429477394,0.138027185337657,0.0531504429477394
"Haberman","test","Boosting","Extended Chi2",2,0,0.605118608474731,0.0266954251758747,0.20170620282491,0.00889847505862491,0,0,0.730769230769231,0.0249783547563843,0.500909681750475,0.14542100035529,0.556436567164179,0.0692941075246475,0.5202853175624,0.108064673529461,0.119815438398588,0.145384048269806,0.119815438398588,0.145384048269806
"Haberman","test","Boosting","Forest_disc_100",4,0,4.85164873600006,1.82943214692414,1.61721624533335,0.60981071564138,0,0,0.72967032967033,0.0208501823747366,0.623785164545921,0.0419911023385693,0.579757462686567,0.0345409832710076,0.582206666822807,0.0425573034325748,0.184605840381079,0.0753785471422312,0.184605840381079,0.0753785471422312
"Haberman","test","Boosting","Forest_disc_125",4,0,5.14663434028625,0.956024399018097,1.71554478009542,0.318674799672699,0,0,0.727472527472528,0.032267715085048,0.627274930581573,0.0521368585084931,0.583613184079602,0.0391183078133464,0.587252151763432,0.0458020847679372,0.191806145875354,0.0860192759640221,0.191806145875354,0.0860192759640221
"Haberman","test","Boosting","Forest_disc_150",4,0,5.38380863666534,1.23023689166196,1.79460287888845,0.41007896388732,0,0,0.726373626373626,0.0159245898309774,0.617249332221408,0.0332912525108413,0.5681592039801,0.0266857155743111,0.566940004964101,0.0340717834370891,0.160311506675638,0.0557545645392553,0.160311506675638,0.0557545645392553
"Haberman","test","Boosting","Forest_disc_175",4,0,5.62709050178528,1.57638398432443,1.87569683392843,0.525461328108145,0,0,0.715384615384615,0.0396045067275473,0.601407823373327,0.0664949122081279,0.558022388059702,0.0421937447198638,0.557533980645392,0.0479017887197834,0.137834981868038,0.0964402161390178,0.137834981868038,0.0964402161390178
"Haberman","test","Boosting","Forest_disc_200",4,0,5.99440462589264,1.27358646913265,1.99813487529755,0.424528823044218,0,0,0.730769230769231,0.0208823337930245,0.627950210204869,0.0418318940830909,0.580503731343284,0.0334742532126897,0.58299914015234,0.0404209984184498,0.186762295133725,0.0719945914970653,0.186762295133725,0.0719945914970653
"Haberman","test","Boosting","Forest_disc_25",4,0,4.37095332145691,1.60479601838934,1.45698444048564,0.534932006129781,0,0,0.71978021978022,0.0303167497385473,0.605153028151194,0.0673205583163826,0.55967039800995,0.0386986214045406,0.555997369181054,0.0497588736595728,0.140370066578384,0.0889235118782368,0.140370066578384,0.0889235118782368
"Haberman","test","Boosting","Forest_disc_50",4,0,5.93185205459595,2.27246677527285,1.97728401819865,0.757488925090949,0,0,0.734065934065934,0.0185334954442103,0.632966464648575,0.0367839495309919,0.585416666666667,0.029300091527073,0.590016028104859,0.0355007252537249,0.198635842805668,0.0646196211331529,0.198635842805668,0.0646196211331529
"Haberman","test","Boosting","Forest_disc_75",4,0,4.3118510723114,1.42757718438137,1.43728369077047,0.475859061460456,0,0,0.726373626373626,0.0271408550224802,0.619846538158819,0.0450363332677713,0.574844527363184,0.031989957466938,0.577546757133745,0.0377379657461688,0.175047584113056,0.0722439271649618,0.175047584113056,0.0722439271649618
"Haberman","test","Boosting","MDLP",2,0,0.028120231628418,0.00656471233168541,0.00937341054280599,0.00218823744389514,0,0,0.716483516483517,0.0350578347663162,0.518293858976757,0.134828056709065,0.57080223880597,0.0729576025651515,0.540073416977999,0.107201328953638,0.141347364566753,0.144535091951698,0.141347364566753,0.144535091951698
"Haberman","test","Boosting","Modified Chi2",2.16666666666667,0.235702260395516,0.245968270301819,0.0694725786390365,0.0819894234339396,0.0231575262130122,0,0,0.727472527472528,0.0309951586832325,0.51509572718652,0.143058724284549,0.552860696517413,0.0687705539431957,0.521459664409066,0.103009576435972,0.114209955896739,0.147076713467867,0.114209955896739,0.147076713467867
"Haberman","test","Boosting","OneR",2.66666666666667,0.496903994999953,0.0293185234069824,0.0317893042631474,0.0097728411356608,0.0105964347543825,0,0,0.725274725274725,0.0248436995718874,0.619145931074861,0.0571447534246215,0.559390547263682,0.0316916816793815,0.554054077662041,0.0429786080138121,0.142133554398295,0.0711723150270964,0.142133554398295,0.0711723150270964
"Haberman","test","Boosting","RDGR",4.5,0.175682092231577,0.412408399581909,0.0440283584331492,0.137469466527303,0.0146761194777164,0,0,0.685714285714286,0.0480956705118531,0.581114039152555,0.0797922463711983,0.5806592039801,0.078540232308027,0.579227916285785,0.0794964639544668,0.161038323774266,0.15705969114755,0.161038323774266,0.15705969114755
"Haberman","test","Boosting","RSTGDH",4.33333333333333,0,0.0199690341949463,0.00209011924516782,0.00665634473164876,0.000696706415055939,0,0,0.683516483516484,0.0263125054887443,0.563605008284898,0.0458163351950665,0.556436567164179,0.0463546648734423,0.553692963122921,0.0500217128319101,0.117362695654934,0.0919144834223588,0.117362695654934,0.0919144834223588
"Haberman","test","Boosting","RSTI",5,0,0.00279560089111328,0.000423368836818092,0.000931866963704427,0.000141122945606031,0,0,0.692307692307692,0.0355141381495703,0.553012742340941,0.0692568978133604,0.535665422885572,0.0525935944324824,0.528010951240262,0.0580657583884569,0.079277833118888,0.1108661775658,0.079277833118888,0.1108661775658
"Haberman","test","Boosting","RSTLDH",3,0,0.00518624782562256,0.000419986266645217,0.00172874927520752,0.000139995422215072,0,0,0.713186813186813,0.0360578013254937,0.590632605209618,0.0736476972773882,0.561878109452736,0.0530455179525552,0.561959875096543,0.0626066819472039,0.141730342595094,0.11947848526417,0.141730342595094,0.11947848526417
"Haberman","test","Boosting","RSTQ",4.66666666666667,0,0.00289840698242187,0.000306284046125636,0.000966135660807292,0.000102094682041879,0,0,0.667032967032967,0.0442753966839321,0.559560235064874,0.0594067826400403,0.551927860696517,0.0499075505493511,0.55144486911725,0.0525666823146876,0.107958754691151,0.105249552200476,0.107958754691151,0.105249552200476
"Haberman","test","Boosting","cont",NA,NA,0,0,0,0,0.00769230769230769,0.00741701711769838,0.634065934065934,0.0319543274543068,0.54026080582616,0.0422270604803462,0.542910447761194,0.0446836520658209,0.540467658151007,0.0425959012642649,0.0824711592619655,0.0862061850586761,0.0824711592619655,0.0862061850586761
"Haberman","test","Boosting","equalfrequencies",2,0,0.00718910694122314,0.0157125541360843,0.00239636898040772,0.00523751804536142,0,0,0.740659340659341,0.0165444539056941,0.563069540183811,0.145355902991786,0.543097014925373,0.0386830028768715,0.515429597466921,0.0724510498309231,0.108952476731836,0.0972452834536022,0.108952476731836,0.0972452834536022
"Haberman","test","Boosting","equalwidth",8.06666666666667,0.306312194490894,0.00667791366577148,0.00693648702380875,0.00222597122192383,0.00231216234126958,0,0,0.676923076923077,0.0352105929397741,0.560872057052179,0.057895469782594,0.553296019900497,0.0501378188822209,0.553107566106147,0.0530960403078071,0.111701672330496,0.104632935737093,0.111701672330496,0.104632935737093
"Haberman","test","Boosting","infogain",2,0,0.0424569129943848,0.00937708866463545,0.0141523043314616,0.00312569622154515,0,0,0.717582417582418,0.0226099624351809,0.583283892972652,0.094456563083408,0.588930348258706,0.0669504640886774,0.57624504681934,0.0864565277577063,0.181958521528909,0.130338613989787,0.181958521528909,0.130338613989787
"Haberman","test","Boosting","logreg",2,0,0.0113756656646729,0.00428821053971568,0.00379188855489095,0.00142940351323856,0,0,0.720879120879121,0.0195207510541747,0.59658860402427,0.0497425381448753,0.553731343283582,0.0360341316880697,0.545277670790245,0.050571737147935,0.126361958127847,0.0801063397692624,0.126361958127847,0.0801063397692624
"Haberman","test","Boosting","naive",2,0,0.00409495830535889,0.000545377961471659,0.0013649861017863,0.000181792653823886,0,0,0.714285714285714,0.0237389769172449,0.592328936602048,0.0463775266992819,0.562624378109453,0.0466621017137372,0.556167294737109,0.0574573331624101,0.13945266922887,0.0951305303338619,0.13945266922887,0.0951305303338619
"Haberman","test","CART","AMEVA",2.83333333333333,0.477906959280146,0.0812121152877808,0.0697584371063504,0.0270707050959269,0.0232528123687834,0,0,0.716483516483517,0.0224611131381039,0.618993329486669,0.0451530430786425,0.594869402985075,0.0454858250348914,0.594091293844535,0.0474790071547315,0.201091847450879,0.0848577518339597,0.201091847450879,0.0848577518339597
"Haberman","test","CART","CACC",4.66666666666667,1.89215404065849,0.116334009170532,0.0597718397588811,0.0387780030568441,0.0199239465862937,0,0,0.701098901098901,0.0282787678617125,0.58626794264904,0.0517351909344414,0.567039800995025,0.0503686981510635,0.56185582800674,0.0541313798024625,0.142036744305481,0.0959315075997902,0.142036744305481,0.0959315075997902
"Haberman","test","CART","CAIM",2,0,0.0524696826934814,0.00650662349048229,0.0174898942311605,0.00216887449682743,0,0,0.738461538461539,0.0282787678617125,0.645866468570416,0.0613138154017204,0.599098258706468,0.0570430024948705,0.60041652199489,0.0686812766722152,0.221122208680814,0.117590983344868,0.221122208680814,0.117590983344868
"Haberman","test","CART","Chi2",14.7333333333333,1.89084865654957,0.363434028625488,0.0434919330199097,0.121144676208496,0.0144973110066366,0,0,0.686813186813187,0.0352296411385922,0.576181338526067,0.0533916815567938,0.558675373134328,0.0367006323591164,0.558648849552515,0.0374897585318826,0.126700292827359,0.0768523747345252,0.126700292827359,0.0768523747345252
"Haberman","test","CART","ChiMerge",3.63333333333333,0.760928607478397,0.126085782051086,0.010235709691221,0.0420285940170288,0.003411903230407,0,0,0.710989010989011,0.0335919604926311,0.605818781226838,0.0627717474734054,0.591138059701492,0.0583868144616702,0.590237881334198,0.063581750877503,0.191147052783435,0.118398905919409,0.191147052783435,0.118398905919409
"Haberman","test","CART","ClusterDisc",3,0,0.00227878093719482,0.000452799314772915,0.000759593645731608,0.000150933104924305,0,0,0.723076923076923,0.0314250704608457,0.61169156483582,0.0614768558612851,0.571268656716418,0.041431323432347,0.572839021033816,0.0503436593679922,0.165735842520025,0.094884981956759,0.165735842520025,0.094884981956759
"Haberman","test","CART","Extended Chi2",2,0,0.605118608474731,0.0266954251758747,0.20170620282491,0.00889847505862491,0,0,0.730769230769231,0.0249783547563843,0.500909681750475,0.14542100035529,0.556436567164179,0.0692941075246475,0.5202853175624,0.108064673529461,0.119815438398588,0.145384048269806,0.119815438398588,0.145384048269806
"Haberman","test","CART","Forest_disc_100",4,0,4.85164873600006,1.82943214692414,1.61721624533335,0.60981071564138,0,0,0.737362637362637,0.0182783515749079,0.649485524892484,0.0404754621341422,0.570273631840796,0.0163790748785017,0.567769845928265,0.0246943879561174,0.171320762142077,0.0346054543844048,0.171320762142077,0.0346054543844048
