"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"Haberman","test","AMEVA",2.83333333333334,0.457208429518309,0.0812121152877808,0.0667371438220678,0.0270707050959269,0.0222457146073559,0,0,0.725274725274725,0.0292496546501242,0.637639374664648,0.085262365711775,0.592371475953566,0.0491841555982896,0.588779833198652,0.0587662354699395,0.200513198346778,0.0965891913019605,0.200513198346778,0.0965891913019605
"Haberman","test","CACC",4.66666666666666,1.81020334719393,0.116334009170532,0.0571830739329294,0.0387780030568441,0.0190610246443098,0,0,0.714835164835165,0.043835978692671,0.61454791792286,0.0964570169858643,0.578819444444445,0.0625039326867814,0.573945811132334,0.0731804014132137,0.17074129152279,0.130258593435925,0.17074129152279,0.130258593435925
"Haberman","test","CAIM",2,0,0.0524696826934814,0.00622481646224886,0.0174898942311605,0.00207493882074962,0,0,0.735164835164835,0.0250832919735544,0.61327742967432,0.11618951657169,0.573237976782753,0.0522195869035581,0.562211898271609,0.0772920010681794,0.167890839040574,0.113819612312481,0.167890839040574,0.113819612312481
"Haberman","test","Chi2",14.7333333333333,1.80895450030696,0.363434028625488,0.04160826287757,0.121144676208496,0.01386942095919,0,0,0.703113553113553,0.0621794197456571,0.607013973159141,0.112305454192618,0.565956674958541,0.0629578474090989,0.565872192151839,0.0753708846573817,0.149465961607829,0.147347061232922,0.149465961607829,0.147347061232922
"Haberman","test","ChiMerge",3.63333333333333,0.727972185474733,0.126085782051086,0.00979239297954059,0.0420285940170288,0.0032641309931802,0,0,0.726373626373626,0.0373998696961039,0.606030129200333,0.0959914241314858,0.568382048092869,0.0588585947629994,0.561594027345965,0.0756742034402325,0.156521932988083,0.129949004155648,0.156521932988083,0.129949004155648
"Haberman","test","ClusterDisc",3,0,0.00227878093719482,0.00043318821702476,0.000759593645731608,0.000144396072341587,0,0,0.733699633699634,0.0334518682984055,0.632885392358201,0.0945722364065835,0.569568822553897,0.0520395006834543,0.564302880060709,0.0692614787262512,0.164318480465906,0.118439924185079,0.164318480465906,0.118439924185079
"Haberman","test","Extended Chi2",2,0,0.605118608474731,0.0255392251210774,0.201706202824911,0.00851307504035913,0,0,0.732417582417583,0.0224228590052553,0.489217317209645,0.139582257521253,0.551539179104478,0.0654247618225213,0.511695689399106,0.103133605904276,0.109943691701702,0.138221166941593,0.109943691701702,0.138221166941593
"Haberman","test","Forest_disc_100",4,0,4.85164873600006,1.75019798846491,1.61721624533335,0.583399329488305,0,0,0.744322344322344,0.026831154853583,0.66128118410314,0.069491313987215,0.583022388059702,0.0416374733644162,0.583097503300137,0.0537461334321899,0.198576456481501,0.0929254340886218,0.198576456481501,0.0929254340886218
"Haberman","test","Forest_disc_125",4,0,5.14663434028625,0.914618223418721,1.71554478009542,0.304872741139573,0,0,0.744871794871795,0.0317392056630862,0.66039179859117,0.0729881015173496,0.584286898839138,0.0476520114739614,0.584223144964019,0.0602954632148292,0.201011818386118,0.106380255980268,0.201011818386118,0.106380255980268
"Haberman","test","Forest_disc_150",4,0,5.38380863666534,1.17695435534039,1.79460287888845,0.392318118446798,0,0,0.741575091575092,0.0269548291494289,0.659069770033998,0.0795552072723443,0.573802860696518,0.0385367150371051,0.57096742457643,0.050939639955314,0.179365631320727,0.0879825251688145,0.179365631320727,0.0879825251688145
"Haberman","test","Forest_disc_175",4,0,5.62709050178528,1.50810954265326,1.87569683392843,0.502703180884419,0,0,0.739560439560439,0.0335089256201048,0.652933730481822,0.0833128159884469,0.572880389718076,0.0471195383595657,0.569836615033846,0.0597055555645043,0.1760895295121,0.106605932778183,0.1760895295121,0.106605932778183
"Haberman","test","Forest_disc_200",4,0,5.99440462589264,1.21842642820058,1.99813487529755,0.406142142733528,0,0,0.741025641025641,0.0277683213114059,0.65267782039208,0.0724071269838819,0.576549543946932,0.0409056567180233,0.575025794826868,0.0530489366639084,0.184307794140421,0.0928390889194574,0.184307794140421,0.0928390889194574
"Haberman","test","Forest_disc_25",4,0,4.37095332145691,1.53529102896977,1.45698444048564,0.511763676323255,0,0,0.737912087912088,0.0346219620236971,0.633122961104853,0.0953900276975387,0.569532545605307,0.0518981112413611,0.564069945339624,0.0698783530324421,0.167112321870817,0.120853364289527,0.167112321870817,0.120853364289527
"Haberman","test","Forest_disc_50",4,0,5.93185205459595,2.17404443538556,1.97728401819865,0.724681478461854,0,0,0.746520146520146,0.0259784974319457,0.663177586795197,0.063293712891105,0.585406301824212,0.0388105301192275,0.587058651992667,0.0503386890708185,0.205306538317544,0.08825947230963,0.205306538317544,0.08825947230963
"Haberman","test","Forest_disc_75",4,0,4.3118510723114,1.36574768333634,1.43728369077047,0.455249227778781,0,0,0.743223443223443,0.0304809598877495,0.660424863716248,0.074771553383708,0.582498963515755,0.0443361047115925,0.582383442263469,0.056351616792194,0.197002068196872,0.0992457832980886,0.197002068196872,0.0992457832980886
"Haberman","test","MDLP",2,0,0.028120231628418,0.00628038942962942,0.00937341054280599,0.00209346314320981,0,0,0.71978021978022,0.0315067401507143,0.493266860502609,0.130575156305292,0.559001865671642,0.0690493770238187,0.520736286300231,0.103278708708638,0.117789470472294,0.136949823082452,0.117789470472294,0.136949823082452
"Haberman","test","Modified Chi2",2.16666666666667,0.225493808400849,0.245968270301819,0.0664636661118835,0.0819894234339396,0.0221545553706278,0,0,0.731684981684982,0.0290595203732206,0.510838679962918,0.143411713335386,0.555275704809287,0.0686509037701047,0.521532137764938,0.103976062714485,0.119452011422728,0.147460838039317,0.119452011422728,0.147460838039317
"Haberman","test","OneR",2.66666666666667,0.475382688541528,0.0293185234069824,0.0304124842616351,0.00977284113566081,0.0101374947538784,0,0,0.726007326007326,0.0264469913545254,0.606352565102218,0.0889558107230564,0.555654021558872,0.0350288191324824,0.545044727960771,0.0534103336640703,0.133043329731386,0.0796320109891179,0.133043329731386,0.0796320109891179
"Haberman","test","RDGR",4.5,0.168073161363204,0.412408399581909,0.0421214552803555,0.137469466527303,0.0140404850934518,0,0,0.734798534798535,0.0527001507374956,0.640513669906444,0.0927776385867972,0.603964552238806,0.0800849528169993,0.604700059100548,0.0880179036799389,0.226757300333258,0.165787870811255,0.226757300333258,0.165787870811255
"Haberman","test","RSTGDH",4.33333333333334,0,0.0199690341949463,0.00199959452155413,0.00665634473164877,0.000666531507184709,0,0,0.735531135531135,0.0445511340971328,0.611397469353561,0.123605228134364,0.580840588723051,0.0685302763643759,0.573532543775357,0.0899506586076897,0.183982140995908,0.150320468186666,0.183982140995908,0.150320468186666
"Haberman","test","RSTI",5,0,0.00279560089111328,0.000405032396431634,0.000931866963704427,0.000135010798810545,0,0,0.730952380952381,0.038732867636466,0.604425364284577,0.110224230792955,0.560126451077944,0.0605816966202795,0.548047667370409,0.0796350583115053,0.141588110799548,0.134602111567039,0.141588110799548,0.134602111567039
"Haberman","test","RSTLDH",3,0,0.00518624782562256,0.000401796328057981,0.00172874927520752,0.00013393210935266,0,0,0.734615384615385,0.032106799871543,0.607392903271226,0.118116148679647,0.564842454394693,0.0546299352791986,0.554461625621627,0.07826807424433,0.153168896391984,0.125804302060182,0.153168896391984,0.125804302060182
"Haberman","test","RSTQ",4.66666666666667,0,0.00289840698242187,0.000293018640964229,0.000966135660807292,9.76728803214095e-05,0,0,0.722344322344323,0.0539058615321024,0.622114783623792,0.0932608300853879,0.58235903814262,0.0672979121661254,0.583476696028377,0.077203973771354,0.185574919393478,0.147799233717133,0.185574919393478,0.147799233717133
"Haberman","test","cont",NA,NA,0,0,0,0,0.00769230769230769,0.00709578021881335,0.731501831501831,0.0636394235012021,0.644586154460659,0.0974735147620273,0.595708955223881,0.0724155494766778,0.599468624159505,0.0832318891510518,0.21730352406245,0.16036624195196,0.21730352406245,0.16036624195196
"Haberman","test","equalfrequencies",2,0,0.00718910694122314,0.0150320309440594,0.00239636898040772,0.00501067698135314,0,0,0.740109890109891,0.0165392984246223,0.494380953524089,0.154242232901952,0.532695895522388,0.0465389013630837,0.488130646405273,0.0818145161584193,0.0795342579841832,0.109766162685848,0.0795342579841832,0.109766162685848
"Haberman","test","equalwidth",8.06666666666667,0.293045570201444,0.00667791366577148,0.0066360622647277,0.00222597122192383,0.00221202075490923,0,0,0.738827838827839,0.0543407508356354,0.651517327244047,0.105691728150908,0.591101782752902,0.0670647633842302,0.594878310993976,0.0800977713121215,0.212404991908663,0.153170476986378,0.212404991908663,0.153170476986378
"Haberman","test","infogain",2,0,0.0424569129943848,0.00897095951117702,0.0141523043314616,0.00299031983705901,0,0,0.725824175824176,0.0211643959247676,0.581120211734115,0.131938867507407,0.583830845771144,0.0666791794074582,0.56318054389233,0.0933351326388994,0.173305639492075,0.130463312286761,0.173305639492075,0.130463312286761
"Haberman","test","logreg",2,0,0.0113756656646729,0.00410248473732305,0.00379188855489095,0.00136749491244102,0,0,0.731135531135532,0.0264933850988283,0.591806442270868,0.112628788920922,0.559359452736319,0.0463175161117262,0.545286700959897,0.0712721787648474,0.139738207226262,0.105599227880137,0.139738207226262,0.105599227880137
"Haberman","test","naive",2,0,0.00409495830535889,0.000521757209047433,0.0013649861017863,0.000173919069682478,0,0,0.725641025641025,0.0286105629566651,0.568829455985569,0.121193057938168,0.55830223880597,0.0511958472895385,0.540088627682787,0.0782757931584541,0.132149061823525,0.111754705381411,0.132149061823525,0.111754705381411
"Haberman","train","AMEVA",2.83333333333334,0.457208429518309,0.0812121152877808,0.0667371438220678,0.0270707050959269,0.0222457146073559,0,0,0.773023255813953,0.0483651188083526,0.741998587886104,0.0705335367494044,0.643797653416241,0.0548354252540271,0.652124286492306,0.0688043041173988,0.328318085941215,0.113971587544515,0.328318085941215,0.113971587544515
"Haberman","train","CACC",4.66666666666666,1.81020334719393,0.116334009170532,0.0571830739329294,0.0387780030568441,0.0190610246443098,0,0,0.794806201550388,0.0420404457959592,0.7773922283479,0.0697112524660539,0.671234917462432,0.0587900306683381,0.686001159801529,0.0711988932344908,0.390726595453237,0.122585414117236,0.390726595453237,0.122585414117236
"Haberman","train","CAIM",2,0,0.0524696826934814,0.00622481646224886,0.0174898942311605,0.00207493882074962,0,0,0.768294573643411,0.0153066552075933,0.734915806109169,0.0964454472712675,0.608898697164853,0.050766761374942,0.608430578621393,0.0769627086492311,0.259213019236957,0.111180589604098,0.259213019236957,0.111180589604098
"Haberman","train","Chi2",14.7333333333333,1.80895450030696,0.363434028625488,0.04160826287757,0.121144676208496,0.01386942095919,0,0,0.868372093023256,0.0404238210085206,0.882311681538561,0.055738674848969,0.773155859056925,0.0673865341768356,0.803110540803213,0.0662107471353041,0.613566697240708,0.127297834318188,0.613566697240708,0.127297834318188
"Haberman","train","ChiMerge",3.63333333333333,0.727972185474733,0.126085782051086,0.00979239297954059,0.0420285940170288,0.0032641309931802,0,0,0.775426356589147,0.0467874491503978,0.75430307509995,0.079284244137766,0.640199126508254,0.0582060843835429,0.648391534802593,0.0686685291935658,0.323933462380311,0.120154620007732,0.323933462380311,0.120154620007732
"Haberman","train","ClusterDisc",3,0,0.00227878093719482,0.00043318821702476,0.000759593645731608,0.000144396072341587,0,0,0.773178294573644,0.0182738960617641,0.740192254072127,0.0499577076070331,0.617081205122511,0.036360427555232,0.62572285926187,0.0489415204275332,0.283663131014318,0.0783135606086475,0.283663131014318,0.0783135606086475
"Haberman","train","Extended Chi2",2,0,0.605118608474731,0.0255392251210774,0.201706202824911,0.00851307504035913,0,0,0.745116279069767,0.0156690712998623,0.507756128411077,0.163147975415162,0.558362943223037,0.0707260757775662,0.518986752779743,0.111875020508957,0.130147084034805,0.154491136937678,0.130147084034805,0.154491136937678
"Haberman","train","Forest_disc_100",4,0,4.85164873600006,1.75019798846491,1.61721624533335,0.583399329488305,0,0,0.783720930232558,0.0163268626664146,0.760573565117664,0.0362786794846433,0.630609223480642,0.0281152929363403,0.645207704905058,0.0349549743490818,0.318572574622511,0.0597003141683377,0.318572574622511,0.0597003141683377
"Haberman","train","Forest_disc_125",4,0,5.14663434028625,0.914618223418721,1.71554478009542,0.304872741139573,0,0,0.77984496124031,0.0172903240694365,0.753535577567389,0.0417572340850042,0.623953475460804,0.0285356283197126,0.636844294935359,0.0358246047806097,0.303582526613064,0.0616655298988554,0.303582526613064,0.0616655298988554
