"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,1.96566838336037e-07,3.9,7.3,NA,NA,NA,NA,NA,NA,NA,NA,0.5321,0.4679,NA,NA,NA,NA,NA,NA,NA,NA,1.96566838336037e-07,2,1,"Forest_disc_25","wisconsin"
1,3,1.09600648904374e-21,5.3,7.9,2.8,NA,NA,NA,NA,NA,NA,NA,0.5596,0.2415,0.1988,NA,NA,NA,NA,NA,NA,NA,1.09600648904374e-20,3,1,"Forest_disc_25","wisconsin"
1,4,2.60389039068636e-20,4.5,7.6,1.7,1.7,NA,NA,NA,NA,NA,NA,0.5904,0.3568,0.0264,0.0264,NA,NA,NA,NA,NA,NA,2.60389039068636e-19,3,1,"Forest_disc_25","wisconsin"
1,5,2.47052427730744e-20,4.5,7.6,1.6,1.6,1.6,NA,NA,NA,NA,NA,0.5911,0.3616,0.0158,0.0158,0.0158,NA,NA,NA,NA,NA,2.47052427730744e-19,3,1,"Forest_disc_25","wisconsin"
1,6,2.1719883411364e-22,4.5,7.6,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.5911,0.3624,0.0116,0.0116,0.0116,0.0116,NA,NA,NA,NA,2.1719883411364e-21,3,1,"Forest_disc_25","wisconsin"
1,7,2.24997006303112e-20,4.5,7.6,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,0.5912,0.3629,0.0092,0.0092,0.0092,0.0092,0.0092,NA,NA,NA,2.24997006303112e-19,3,1,"Forest_disc_25","wisconsin"
1,8,1.13378386006461e-20,4.5,7.6,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,0.5912,0.3633,0.0076,0.0076,0.0076,0.0076,0.0076,0.0076,NA,NA,1.13378386006461e-19,3,1,"Forest_disc_25","wisconsin"
1,9,2.60533526137247e-20,4.5,7.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.5912,0.3636,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,NA,2.60533526137247e-19,3,1,"Forest_disc_25","wisconsin"
1,10,2.55766166620662e-20,4.5,7.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5913,0.3637,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,2.55766166620662e-19,3,1,"Forest_disc_25","wisconsin"
2,2,1.41674056200127e-06,3.1,7.6,NA,NA,NA,NA,NA,NA,NA,NA,0.7098,0.2902,NA,NA,NA,NA,NA,NA,NA,NA,1.41674056200127e-06,2,1,"Forest_disc_25","wisconsin"
2,3,1.78191337167121e-21,4.8,2,8.8,NA,NA,NA,NA,NA,NA,NA,0.5649,0.3161,0.119,NA,NA,NA,NA,NA,NA,NA,1.78191337167121e-20,3,1,"Forest_disc_25","wisconsin"
2,4,3.11241083155272e-21,4.6,1.9,1.9,8.7,NA,NA,NA,NA,NA,NA,0.5942,0.1354,0.1354,0.1349,NA,NA,NA,NA,NA,NA,3.11241083155272e-20,3,1,"Forest_disc_25","wisconsin"
2,5,4.40359311972689e-21,4.4,8.5,1.7,1.7,1.7,NA,NA,NA,NA,NA,0.6251,0.1498,0.075,0.075,0.075,NA,NA,NA,NA,NA,4.40359311972689e-20,3,1,"Forest_disc_25","wisconsin"
2,6,3.25983989918427e-21,4.3,8.5,1.6,1.6,1.6,1.6,NA,NA,NA,NA,0.6363,0.1549,0.0522,0.0522,0.0522,0.0522,NA,NA,NA,NA,3.25983989918427e-20,3,1,"Forest_disc_25","wisconsin"
2,7,3.69459321860513e-21,4.3,8.5,1.6,1.6,1.6,1.6,1.6,NA,NA,NA,0.6421,0.1575,0.0401,0.0401,0.0401,0.0401,0.0401,NA,NA,NA,3.69459321860513e-20,3,1,"Forest_disc_25","wisconsin"
2,8,3.04501879812562e-21,4.3,8.5,1.6,1.6,1.6,1.6,1.6,1.6,NA,NA,0.6454,0.159,0.0326,0.0326,0.0326,0.0326,0.0326,0.0326,NA,NA,3.04501879812562e-20,3,1,"Forest_disc_25","wisconsin"
2,9,2.69312117820928e-21,4.3,8.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.6479,0.1601,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,0.0274,NA,2.69312117820928e-20,3,1,"Forest_disc_25","wisconsin"
2,10,3.41384500556352e-21,4.2,8.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.6491,0.1607,0.0238,0.0238,0.0238,0.0238,0.0238,0.0238,0.0238,0.0238,3.41384500556352e-20,3,1,"Forest_disc_25","wisconsin"
3,2,3.42356315915986e-07,2.7,6.3,NA,NA,NA,NA,NA,NA,NA,NA,0.6623,0.3377,NA,NA,NA,NA,NA,NA,NA,NA,3.42356315915986e-07,2,1,"Forest_disc_25","wisconsin"
3,3,1.61565447050653e-20,3.6,6.6,1.7,NA,NA,NA,NA,NA,NA,NA,0.5575,0.2365,0.206,NA,NA,NA,NA,NA,NA,NA,1.61565447050653e-19,3,1,"Forest_disc_25","wisconsin"
3,4,1.25363989694819e-20,3.4,6.6,1.6,1.6,NA,NA,NA,NA,NA,NA,0.5929,0.2476,0.0798,0.0798,NA,NA,NA,NA,NA,NA,1.25363989694819e-19,3,1,"Forest_disc_25","wisconsin"
3,5,1.18914648825127e-20,3.4,6.6,1.5,1.5,1.5,NA,NA,NA,NA,NA,0.5989,0.2494,0.0506,0.0506,0.0506,NA,NA,NA,NA,NA,1.18914648825127e-19,3,1,"Forest_disc_25","wisconsin"
3,6,9.11086451171611e-21,3.4,6.6,1.5,1.5,1.5,1.5,NA,NA,NA,NA,0.6011,0.2501,0.0372,0.0372,0.0372,0.0372,NA,NA,NA,NA,9.11086451171611e-20,3,1,"Forest_disc_25","wisconsin"
3,7,1.16334675736528e-20,3.4,6.6,1.5,1.5,1.5,1.5,1.5,NA,NA,NA,0.6015,0.2503,0.0296,0.0296,0.0296,0.0296,0.0296,NA,NA,NA,1.16334675736528e-19,3,1,"Forest_disc_25","wisconsin"
3,8,1.15697723180842e-20,3.4,6.6,1.5,1.5,1.5,1.5,1.5,1.5,NA,NA,0.6021,0.2505,0.0246,0.0246,0.0246,0.0246,0.0246,0.0246,NA,NA,1.15697723180842e-19,3,1,"Forest_disc_25","wisconsin"
3,9,1.15912842009544e-20,3.4,6.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,NA,0.602,0.2504,0.0211,0.0211,0.0211,0.0211,0.0211,0.0211,0.0211,NA,1.15912842009544e-19,3,1,"Forest_disc_25","wisconsin"
3,10,1.12334392644143e-20,3.4,6.6,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.6026,0.2506,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,0.0183,1.12334392644143e-19,3,1,"Forest_disc_25","wisconsin"
4,2,1.01346732667612e-06,2.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,0.6774,0.3226,NA,NA,NA,NA,NA,NA,NA,NA,1.01346732667612e-06,2,1,"Forest_disc_25","wisconsin"
