"var","Split","freq","opt_value","iter","forest","name"
1,1.5,0.0464,2.1719883411364e-22,1,"Forest_disc_25","wisconsin"
1,4.5,0.5911,2.1719883411364e-22,1,"Forest_disc_25","wisconsin"
1,7.6,0.3624,2.1719883411364e-22,1,"Forest_disc_25","wisconsin"
2,2,0.3161,1.78191337167121e-21,1,"Forest_disc_25","wisconsin"
2,4.8,0.5649,1.78191337167121e-21,1,"Forest_disc_25","wisconsin"
2,8.8,0.119,1.78191337167121e-21,1,"Forest_disc_25","wisconsin"
3,1.5,0.1488,9.11086451171611e-21,1,"Forest_disc_25","wisconsin"
3,3.4,0.6011,9.11086451171611e-21,1,"Forest_disc_25","wisconsin"
3,6.6,0.2501,9.11086451171611e-21,1,"Forest_disc_25","wisconsin"
4,1.8,0.3831,5.24239503426255e-22,1,"Forest_disc_25","wisconsin"
4,4.1,0.4606,5.24239503426255e-22,1,"Forest_disc_25","wisconsin"
4,7.2,0.1564,5.24239503426255e-22,1,"Forest_disc_25","wisconsin"
5,1.5,0.1435,1.43202770664505e-20,1,"Forest_disc_25","wisconsin"
5,3.6,0.5653,1.43202770664505e-20,1,"Forest_disc_25","wisconsin"
5,6.5,0.2914,1.43202770664505e-20,1,"Forest_disc_25","wisconsin"
6,1.5,0.1712,1.0280393045213e-21,1,"Forest_disc_25","wisconsin"
6,3.7,0.5361,1.0280393045213e-21,1,"Forest_disc_25","wisconsin"
6,8.2,0.2929,1.0280393045213e-21,1,"Forest_disc_25","wisconsin"
7,1.5,0.1119,1.95236931875136e-22,1,"Forest_disc_25","wisconsin"
7,3.8,0.7072,1.95236931875136e-22,1,"Forest_disc_25","wisconsin"
7,7.1,0.1808,1.95236931875136e-22,1,"Forest_disc_25","wisconsin"
8,1.5,0.1799,1.56451410759455e-22,1,"Forest_disc_25","wisconsin"
8,3.8,0.5296,1.56451410759455e-22,1,"Forest_disc_25","wisconsin"
8,7.9,0.2907,1.56451410759455e-22,1,"Forest_disc_25","wisconsin"
9,1.5,0.428,1.13296606092364e-20,1,"Forest_disc_25","wisconsin"
9,2.6,0.4998,1.13296606092364e-20,1,"Forest_disc_25","wisconsin"
9,5.3,0.0721,1.13296606092364e-20,1,"Forest_disc_25","wisconsin"
1,1.5,0.0544,3.59303762026393e-20,1,"Forest_disc_50","wisconsin"
