"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,1.2627635563718e-10,5.6,6.79,NA,NA,NA,NA,NA,NA,NA,NA,0.546,0.454,NA,NA,NA,NA,NA,NA,NA,NA,1.2627635563718e-10,2,1,"Forest_disc_25","Iris"
1,3,3.45523724381547e-16,5.85,6.95,4.8,NA,NA,NA,NA,NA,NA,NA,0.6348,0.3134,0.0518,NA,NA,NA,NA,NA,NA,NA,3.45523724381547e-15,3,1,"Forest_disc_25","Iris"
1,4,3.48634119008929e-16,5.85,6.95,4.8,4.8,NA,NA,NA,NA,NA,NA,0.6348,0.3133,0.0259,0.0259,NA,NA,NA,NA,NA,NA,3.48634119008929e-15,3,1,"Forest_disc_25","Iris"
1,5,3.40368415318971e-16,5.85,6.95,4.8,4.8,4.8,NA,NA,NA,NA,NA,0.6348,0.3133,0.0173,0.0173,0.0173,NA,NA,NA,NA,NA,3.40368415318971e-15,3,1,"Forest_disc_25","Iris"
1,6,3.36235569413104e-16,5.85,6.95,4.8,4.8,4.8,4.8,NA,NA,NA,NA,0.6348,0.3133,0.013,0.013,0.013,0.013,NA,NA,NA,NA,3.36235569413104e-15,3,1,"Forest_disc_25","Iris"
1,7,3.49187569178424e-16,5.85,6.95,4.8,4.8,4.8,4.8,4.8,NA,NA,NA,0.6348,0.3134,0.0104,0.0104,0.0104,0.0104,0.0104,NA,NA,NA,3.49187569178424e-15,3,1,"Forest_disc_25","Iris"
1,8,3.474293157511e-16,5.85,6.95,4.8,4.8,4.8,4.8,4.8,4.8,NA,NA,0.6348,0.3134,0.0086,0.0086,0.0086,0.0086,0.0086,0.0086,NA,NA,3.474293157511e-15,3,1,"Forest_disc_25","Iris"
1,9,3.48366037241482e-16,5.85,6.95,4.8,4.8,4.8,4.8,4.8,4.8,4.8,NA,0.6348,0.3134,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,0.0074,NA,3.48366037241482e-15,3,1,"Forest_disc_25","Iris"
1,10,3.48628350269793e-16,5.85,6.95,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,0.6348,0.3134,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,0.0065,3.48628350269793e-15,3,1,"Forest_disc_25","Iris"
2,2,2.84912800185021e-11,2.82,3.35,NA,NA,NA,NA,NA,NA,NA,NA,0.7958,0.2042,NA,NA,NA,NA,NA,NA,NA,NA,2.84912800185021e-11,2,1,"Forest_disc_25","Iris"
2,3,1.03144865928399e-13,3.04,2.74,3.6,NA,NA,NA,NA,NA,NA,NA,0.4789,0.4688,0.0523,NA,NA,NA,NA,NA,NA,NA,1.03144865928399e-12,3,1,"Forest_disc_25","Iris"
2,4,5.35954707974796e-16,2.94,2.94,2.66,3.52,NA,NA,NA,NA,NA,NA,0.3491,0.3491,0.2171,0.0846,NA,NA,NA,NA,NA,NA,5.35954707974796e-15,3,1,"Forest_disc_25","Iris"
2,5,8.75338723608585e-19,2.68,2.95,2.95,2.95,3.53,NA,NA,NA,NA,NA,0.252,0.2229,0.2229,0.2228,0.0795,NA,NA,NA,NA,NA,8.75338723608585e-18,3,1,"Forest_disc_25","Iris"
2,6,1.85198656541838e-17,2.97,2.88,2.65,3.52,2.98,2.92,NA,NA,NA,NA,0.2917,0.2808,0.1888,0.083,0.0819,0.0738,NA,NA,NA,NA,1.85198656541838e-13,6,1,"Forest_disc_25","Iris"
2,7,6.49773050497235e-19,2.68,2.95,2.95,2.95,2.95,2.95,3.53,NA,NA,NA,0.2517,0.1339,0.1338,0.1338,0.1337,0.1336,0.0795,NA,NA,NA,6.49773050497235e-18,3,1,"Forest_disc_25","Iris"
2,8,7.79309697586429e-18,2.65,2.93,2.93,2.93,2.93,2.93,2.93,3.52,NA,NA,0.197,0.1197,0.1196,0.1194,0.1192,0.1192,0.1186,0.0873,NA,NA,7.79309697586429e-17,3,1,"Forest_disc_25","Iris"
2,9,1.2411329554156e-17,3,3.57,2.72,2.72,2.72,2.72,2.72,2.72,2.72,NA,0.5614,0.0621,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,0.0538,NA,1.2411329554156e-16,3,1,"Forest_disc_25","Iris"
2,10,2.05121233008975e-17,2.72,3,3,3,3,3,3,3,3,3.57,0.3674,0.0712,0.0711,0.0711,0.0711,0.0711,0.0711,0.0711,0.0711,0.0634,2.05121233008975e-16,3,1,"Forest_disc_25","Iris"
3,2,3.01244589833307e-09,5.01,2.51,NA,NA,NA,NA,NA,NA,NA,NA,0.6955,0.3045,NA,NA,NA,NA,NA,NA,NA,NA,3.01244589833307e-09,2,1,"Forest_disc_25","Iris"
3,3,1.07501054592044e-21,5.03,2.35,3.21,NA,NA,NA,NA,NA,NA,NA,0.676,0.2213,0.1027,NA,NA,NA,NA,NA,NA,NA,1.07501054592044e-20,3,1,"Forest_disc_25","Iris"
3,4,2.20353665500124e-20,5.03,2.35,2.35,3.21,NA,NA,NA,NA,NA,NA,0.676,0.1106,0.1106,0.1028,NA,NA,NA,NA,NA,NA,2.20353665500124e-19,3,1,"Forest_disc_25","Iris"
