"var","Split","freq","opt_value","iter","forest","name"
1,4.8,0.052,3.36235569413104e-16,1,"Forest_disc_25","Iris"
1,5.85,0.6348,3.36235569413104e-16,1,"Forest_disc_25","Iris"
1,6.95,0.3133,3.36235569413104e-16,1,"Forest_disc_25","Iris"
2,2.68,0.2517,6.49773050497235e-19,1,"Forest_disc_25","Iris"
2,2.95,0.6688,6.49773050497235e-19,1,"Forest_disc_25","Iris"
2,3.53,0.0795,6.49773050497235e-19,1,"Forest_disc_25","Iris"
3,2.35,0.2213,1.07501054592044e-21,1,"Forest_disc_25","Iris"
3,3.21,0.1027,1.07501054592044e-21,1,"Forest_disc_25","Iris"
3,5.03,0.676,1.07501054592044e-21,1,"Forest_disc_25","Iris"
4,0.71,0.2036,3.63129847400473e-17,1,"Forest_disc_25","Iris"
4,1.16,0.1255,3.63129847400473e-17,1,"Forest_disc_25","Iris"
4,1.72,0.671,3.63129847400473e-17,1,"Forest_disc_25","Iris"
1,4.7,0.0289,5.19030091487694e-16,1,"Forest_disc_50","Iris"
1,5.83,0.7671,5.19030091487694e-16,1,"Forest_disc_50","Iris"
1,6.78,0.2041,5.19030091487694e-16,1,"Forest_disc_50","Iris"
2,2.72,0.5488,7.63643570333398e-14,1,"Forest_disc_50","Iris"
2,3.04,0.3783,7.63643570333398e-14,1,"Forest_disc_50","Iris"
2,3.6,0.0728,7.63643570333398e-14,1,"Forest_disc_50","Iris"
3,2.35,0.1484,1.2031155637306e-20,1,"Forest_disc_50","Iris"
3,3.06,0.1045,1.2031155637306e-20,1,"Forest_disc_50","Iris"
3,4.99,0.7469,1.2031155637306e-20,1,"Forest_disc_50","Iris"
4,0.69,0.236,1.04946165981656e-18,1,"Forest_disc_50","Iris"
4,0.97,0.1639,1.04946165981656e-18,1,"Forest_disc_50","Iris"
4,1.68,0.6,1.04946165981656e-18,1,"Forest_disc_50","Iris"
1,5.4,0.1094,2.31796619460844e-16,1,"Forest_disc_75","Iris"
1,6.03,0.741,2.31796619460844e-16,1,"Forest_disc_75","Iris"
1,6.89,0.1498,2.31796619460844e-16,1,"Forest_disc_75","Iris"
2,2.53,0.212,6.76493238273437e-18,1,"Forest_disc_75","Iris"
2,2.91,0.7082,6.76493238273437e-18,1,"Forest_disc_75","Iris"
2,3.54,0.0801,6.76493238273437e-18,1,"Forest_disc_75","Iris"
3,2.35,0.1533,9.98805110107825e-22,1,"Forest_disc_75","Iris"
3,3.12,0.1086,9.98805110107825e-22,1,"Forest_disc_75","Iris"
3,5,0.7382,9.98805110107825e-22,1,"Forest_disc_75","Iris"
4,0.74,0.2595,1.24299489126484e-20,1,"Forest_disc_75","Iris"
4,1.24,0.1606,1.24299489126484e-20,1,"Forest_disc_75","Iris"
4,1.72,0.5799,1.24299489126484e-20,1,"Forest_disc_75","Iris"
1,4.7,0.0248,4.96537052932221e-16,1,"Forest_disc_100","Iris"
1,5.89,0.769,4.96537052932221e-16,1,"Forest_disc_100","Iris"
1,6.86,0.2061,4.96537052932221e-16,1,"Forest_disc_100","Iris"
2,2.36,0.0392,4.07195917574934e-15,1,"Forest_disc_100","Iris"
2,2.81,0.7778,4.07195917574934e-15,1,"Forest_disc_100","Iris"
2,3.37,0.183,4.07195917574934e-15,1,"Forest_disc_100","Iris"
3,2.38,0.1768,6.99679649579726e-19,1,"Forest_disc_100","Iris"
3,3.28,0.1016,6.99679649579726e-19,1,"Forest_disc_100","Iris"
3,4.99,0.7216,6.99679649579726e-19,1,"Forest_disc_100","Iris"
4,0.68,0.1883,2.40380022689915e-18,1,"Forest_disc_100","Iris"
4,1.04,0.2147,2.40380022689915e-18,1,"Forest_disc_100","Iris"
4,1.72,0.5971,2.40380022689915e-18,1,"Forest_disc_100","Iris"
1,4.7,0.018,7.14600953885825e-16,1,"Forest_disc_125","Iris"
1,5.89,0.7794,7.14600953885825e-16,1,"Forest_disc_125","Iris"
1,6.76,0.2024,7.14600953885825e-16,1,"Forest_disc_125","Iris"
2,2.69,0.5376,3.99871041439267e-18,1,"Forest_disc_125","Iris"
2,3.07,0.4279,3.99871041439267e-18,1,"Forest_disc_125","Iris"
2,3.89,0.0343,3.99871041439267e-18,1,"Forest_disc_125","Iris"
