"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..23","std_NB_interval..24"
"Iris","test","Boosting","AMEVA",3,0,0.163280200958252,0.00792985829078246,0,0,0.937777777777778,0.0229510124219699,0.940231182216476,0.0230863410964919,0.937777777777778,0.0229510124219699,0.937633610724545,0.0229991081415896,0.906666666666667,0.0344265186329548,0.929573074437572,0.0260597970239943,3,0
"Iris","test","Boosting","CACC",3.05,0.158113883008419,0.169753003120422,0.00728790250481602,0,0,0.937777777777778,0.0229510124219699,0.940231182216476,0.0230863410964919,0.937777777777778,0.0229510124219699,0.937633610724545,0.0229991081415896,0.906666666666667,0.0344265186329548,0.929573074437572,0.0260597970239943,3.05,0.158113883008419
"Iris","test","Boosting","CAIM",3,0,0.191211557388306,0.017154583140686,0,0,0.944444444444444,0.0282065670587552,0.947016896502191,0.0276052004887459,0.944444444444444,0.0282065670587552,0.944292861744197,0.0282867020719084,0.916666666666667,0.0423098505881328,0.937135057908646,0.0320137733849883,3,0
"Iris","test","Boosting","Chi2",4.275,1.35118260958482,0.494754981994629,0.0904942010052777,0,0,0.931111111111111,0.0285929763935094,0.93528646748848,0.0281397760065319,0.931111111111111,0.0285929763935093,0.930651875530254,0.0288728837876262,0.896666666666667,0.042889464590264,0.91947937600016,0.0335967065747618,4.275,1.35118260958482
"Iris","test","Boosting","ChiMerge",3.525,0.248607231502938,0.198181772232056,0.0134719098655119,0,0,0.942222222222222,0.0281091347570523,0.945734556980687,0.0270138235075066,0.942222222222222,0.0281091347570522,0.941910420110545,0.0283418616362675,0.913333333333333,0.0421637021355784,0.932170971543202,0.0339962909898568,3.525,0.248607231502938
"Iris","test","Boosting","ClusterDisc",3,0,0.00246391296386719,0.00499956270366038,0,0,0.951111111111111,0.0454213621237212,0.955014005602241,0.039924332696804,0.951111111111111,0.0454213621237212,0.950599793421262,0.0465892577964881,0.926666666666667,0.0681320431855818,0.944255276810528,0.0530526074060489,3,0
"Iris","test","Boosting","Extended Chi2",2.65,0.129099444873581,0.684405493736267,0.0555105051293288,0,0,0.931111111111111,0.0194576674615759,0.93482778401509,0.0191473476962254,0.931111111111111,0.0194576674615759,0.930848614223933,0.0196338633639137,0.896666666666667,0.0291865011923639,0.921918835389679,0.0224923852520011,2.65,0.129099444873581
"Iris","test","Boosting","Forest_disc_100",3.85,0.174801474695025,25.8919847488403,5.85743211035985,0,0,0.955555555555555,0.0296296296296296,0.959450799888106,0.0263665203111749,0.955555555555555,0.0296296296296296,0.955300474315393,0.0299660881932457,0.933333333333333,0.0444444444444444,0.949898625672188,0.0336261099315468,3.85,0.174801474695025
"Iris","test","Boosting","Forest_disc_125",3.85,0.174801474695025,26.4791912555695,5.92845108880693,0,0,0.942222222222222,0.0350582505665163,0.946177289629302,0.0325464748499849,0.942222222222222,0.0350582505665162,0.941902071934325,0.0354155844650952,0.913333333333333,0.0525873758497743,0.9348525947991,0.0395038093320779,3.85,0.174801474695025
"Iris","test","Boosting","Forest_disc_150",3.8,0.105409255338946,29.5780173301697,3.9848362551358,0,0,0.94,0.0315141442758262,0.94568199502023,0.0301365619234741,0.94,0.0315141442758261,0.939628760636362,0.0317592074795102,0.91,0.0472712164137392,0.93166110926565,0.0364575437856644,3.8,0.105409255338946
