"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name","exetimepervar"
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,1,NA,"wireless",0
0.981666666666667,0.981924360400445,0.981666666666667,0.981661572659072,0.975555555555556,0.985333333333333,"test","RF",0,"cont",NA,0,1,NA,"wireless",0
0.967857142857143,0.967863531430811,0.967857142857143,0.967790425448017,0.957142857142857,0.966343411294923,"train","CART",0,"cont",NA,0,1,NA,"wireless",0
0.963333333333333,0.963170689865314,0.963333333333333,0.963129244828852,0.951111111111111,0.964143426294821,"test","CART",0,"cont",NA,0,1,NA,"wireless",0
0.995714285714286,0.995738636363636,0.995714285714286,0.99571833239455,0.994285714285714,0.996567505720824,"train","Boosting",0,"cont",NA,0,1,NA,"wireless",0
0.963333333333333,0.96354752102776,0.963333333333333,0.963386861173404,0.951111111111111,0.970627503337784,"test","Boosting",0,"cont",NA,0,1,NA,"wireless",0
0.986428571428571,0.986629472777214,0.986428571428571,0.986435715182934,0.981904761904762,0.986289631533848,"train","SVM",0,"cont",NA,0,1,NA,"wireless",0
0.973333333333333,0.973264580369844,0.973333333333333,0.973277256766967,0.964444444444445,0.976031957390146,"test","SVM",0,"cont",NA,0,1,NA,"wireless",0
0.982857142857143,0.983452441030298,0.982857142857143,0.982899046677743,0.977142857142857,0.982285714285714,"train","NaiveBayes",0,"cont",NA,0,1,NA,"wireless",0
0.985,0.984998657597995,0.985,0.984982942763495,0.98,0.986675549633577,"test","NaiveBayes",0,"cont",NA,0,1,NA,"wireless",0
0.995,0.995018268768269,0.995,0.995002002881626,0.993333333333333,0.994858611825193,"train","KNN_Class",0,"cont",NA,0,1,NA,"wireless",0
0.991666666666667,0.991808423148509,0.991666666666667,0.991665644296314,0.988888888888889,0.992005329780147,"test","KNN_Class",0,"cont",NA,0,1,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,2,NA,"wireless",0
0.98,0.981241402309392,0.98,0.980122027648597,0.973333333333333,0.978623914495658,"test","RF",0,"cont",NA,0,2,NA,"wireless",0
0.96,0.961589404101072,0.96,0.959993402680509,0.946666666666667,0.961790704305674,"train","CART",0,"cont",NA,0,2,NA,"wireless",0
0.946666666666667,0.949444986830074,0.946666666666667,0.946462334810639,0.928888888888889,0.946843853820598,"test","CART",0,"cont",NA,0,2,NA,"wireless",0
0.997857142857143,0.997875354107649,0.997857142857143,0.997859157500632,0.997142857142857,0.998284734133791,"train","Boosting",0,"cont",NA,0,2,NA,"wireless",0
0.97,0.970427334839777,0.97,0.970113136721675,0.96,0.973244147157191,"test","Boosting",0,"cont",NA,0,2,NA,"wireless",0
0.987857142857143,0.988062905049637,0.987857142857143,0.987863573142062,0.983809523809524,0.988581216100485,"train","SVM",0,"cont",NA,0,2,NA,"wireless",0
0.981666666666667,0.982064544650752,0.981666666666667,0.981700159647405,0.975555555555556,0.981320880587058,"test","SVM",0,"cont",NA,0,2,NA,"wireless",0
0.985714285714286,0.98589749738747,0.985714285714286,0.985714466637731,0.980952380952381,0.986301369863014,"train","NaiveBayes",0,"cont",NA,0,2,NA,"wireless",0
0.976666666666667,0.977915557632946,0.976666666666667,0.976755185801639,0.968888888888889,0.975967957276368,"test","NaiveBayes",0,"cont",NA,0,2,NA,"wireless",0
0.994285714285714,0.99432213658907,0.994285714285714,0.994288674868464,0.992380952380952,0.99371608111968,"train","KNN_Class",0,"cont",NA,0,2,NA,"wireless",0
0.995,0.994999851845267,0.995,0.994994407345267,0.993333333333333,0.994670219853431,"test","KNN_Class",0,"cont",NA,0,2,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,3,NA,"wireless",0
0.981666666666667,0.981995546200898,0.981666666666667,0.98168531239859,0.975555555555556,0.979986657771848,"test","RF",0,"cont",NA,0,3,NA,"wireless",0
0.966428571428571,0.966337916536448,0.966428571428571,0.966315677842939,0.955238095238095,0.96636259977195,"train","CART",0,"cont",NA,0,3,NA,"wireless",0
0.965,0.965492457083406,0.965,0.96499297999298,0.953333333333333,0.957446808510639,"test","CART",0,"cont",NA,0,3,NA,"wireless",0
0.997142857142857,0.997152985803595,0.997142857142857,0.997144883410978,0.996190476190476,0.997713632466419,"train","Boosting",0,"cont",NA,0,3,NA,"wireless",0
0.97,0.970601679638787,0.97,0.97010802110965,0.96,0.971925133689839,"test","Boosting",0,"cont",NA,0,3,NA,"wireless",0
0.987142857142857,0.987174600762018,0.987142857142857,0.987145664397775,0.982857142857143,0.98743216223936,"train","SVM",0,"cont",NA,0,3,NA,"wireless",0
0.976666666666667,0.976642354274805,0.976666666666667,0.976638312262629,0.968888888888889,0.978680879413724,"test","SVM",0,"cont",NA,0,3,NA,"wireless",0
0.985,0.985284435116166,0.985,0.985017464323475,0.98,0.985151342090234,"train","NaiveBayes",0,"cont",NA,0,3,NA,"wireless",0
0.983333333333333,0.983857265609491,0.983333333333333,0.983325143699224,0.977777777777778,0.984,"test","NaiveBayes",0,"cont",NA,0,3,NA,"wireless",0
0.995,0.994999906803027,0.995,0.994994874612507,0.993333333333333,0.995432486440194,"train","KNN_Class",0,"cont",NA,0,3,NA,"wireless",0
0.991666666666667,0.991935483870968,0.991666666666667,0.991664351208669,0.988888888888889,0.993333333333333,"test","KNN_Class",0,"cont",NA,0,3,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,4,NA,"wireless",0
0.991666666666667,0.991721270458024,0.991666666666667,0.991677593449836,0.988888888888889,0.989326217478319,"test","RF",0,"cont",NA,0,4,NA,"wireless",0
0.966428571428571,0.966473537146614,0.966428571428571,0.966328549290635,0.955238095238095,0.962973511819994,"train","CART",0,"cont",NA,0,4,NA,"wireless",0
0.961666666666667,0.961536865737596,0.961666666666667,0.961489230071632,0.948888888888889,0.958776595744681,"test","CART",0,"cont",NA,0,4,NA,"wireless",0
0.997142857142857,0.997150997150997,0.997142857142857,0.997144892132433,0.996190476190476,0.997712978845054,"train","Boosting",0,"cont",NA,0,4,NA,"wireless",0
0.971666666666667,0.97227367870225,0.971666666666667,0.971828084769261,0.962222222222222,0.971887550200803,"test","Boosting",0,"cont",NA,0,4,NA,"wireless",0
0.982857142857143,0.982871734516026,0.982857142857143,0.98284643547715,0.977142857142857,0.985151342090234,"train","SVM",0,"cont",NA,0,4,NA,"wireless",0
0.985,0.98508667913295,0.985,0.985016111643231,0.98,0.982666666666667,"test","SVM",0,"cont",NA,0,4,NA,"wireless",0
0.981428571428571,0.981831915082182,0.981428571428571,0.981461933141039,0.975238095238095,0.982857142857143,"train","NaiveBayes",0,"cont",NA,0,4,NA,"wireless",0
0.986666666666667,0.987011322367016,0.986666666666667,0.986697192192877,0.982222222222222,0.984,"test","NaiveBayes",0,"cont",NA,0,4,NA,"wireless",0
0.994285714285714,0.994295795796156,0.994285714285714,0.994283629620328,0.992380952380952,0.993717875499714,"train","KNN_Class",0,"cont",NA,0,4,NA,"wireless",0
0.995,0.995098039215686,0.995,0.994999499949995,0.993333333333333,0.996,"test","KNN_Class",0,"cont",NA,0,4,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,5,NA,"wireless",0
0.985,0.985031020076208,0.985,0.984977031912193,0.98,0.988015978695073,"test","RF",0,"cont",NA,0,5,NA,"wireless",0
0.964285714285714,0.964350899058754,0.964285714285714,0.964172401082851,0.952380952380952,0.960683760683761,"train","CART",0,"cont",NA,0,5,NA,"wireless",0
0.97,0.970183765861509,0.97,0.969973039478428,0.96,0.970705725699068,"test","CART",0,"cont",NA,0,5,NA,"wireless",0
0.995,0.995042492917847,0.995,0.99500193579921,0.993333333333333,0.995993131081855,"train","Boosting",0,"cont",NA,0,5,NA,"wireless",0
0.968333333333333,0.968851557915184,0.968333333333333,0.968485058163167,0.957777777777778,0.973226238286479,"test","Boosting",0,"cont",NA,0,5,NA,"wireless",0
0.986428571428571,0.986505897779343,0.986428571428571,0.98643820603192,0.981904761904762,0.985714285714286,"train","SVM",0,"cont",NA,0,5,NA,"wireless",0
0.985,0.985182466816128,0.985,0.984986424896839,0.98,0.988015978695073,"test","SVM",0,"cont",NA,0,5,NA,"wireless",0
0.985,0.985304400922162,0.985,0.985022464043191,0.98,0.984,"train","NaiveBayes",0,"cont",NA,0,5,NA,"wireless",0
0.983333333333333,0.983890013495277,0.983333333333333,0.983325121151911,0.977777777777778,0.986684420772303,"test","NaiveBayes",0,"cont",NA,0,5,NA,"wireless",0
0.995714285714286,0.995746684264744,0.995714285714286,0.995715220004067,0.994285714285714,0.994858611825193,"train","KNN_Class",0,"cont",NA,0,5,NA,"wireless",0
0.986666666666667,0.98677451333814,0.986666666666667,0.986654286737068,0.982222222222222,0.989347536617843,"test","KNN_Class",0,"cont",NA,0,5,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,6,NA,"wireless",0
0.981666666666667,0.981707242325302,0.981666666666667,0.981648865278158,0.975555555555556,0.982678214523651,"test","RF",0,"cont",NA,0,6,NA,"wireless",0
0.971428571428571,0.971476952251288,0.971428571428571,0.971341931345167,0.961904761904762,0.968100256337226,"train","CART",0,"cont",NA,0,6,NA,"wireless",0
0.95,0.949714167111427,0.95,0.949772996680891,0.933333333333333,0.946808510638298,"test","CART",0,"cont",NA,0,6,NA,"wireless",0
0.995714285714286,0.995732566045066,0.995714285714286,0.995718345501723,0.994285714285714,0.996568487274807,"train","Boosting",0,"cont",NA,0,6,NA,"wireless",0
0.97,0.97054964866597,0.97,0.97015170745792,0.96,0.974564926372155,"test","Boosting",0,"cont",NA,0,6,NA,"wireless",0
0.985714285714286,0.98576340811264,0.985714285714286,0.985711659832673,0.980952380952381,0.985722444317533,"train","SVM",0,"cont",NA,0,6,NA,"wireless",0
0.981666666666667,0.981981831664813,0.981666666666667,0.981689821246643,0.975555555555556,0.985333333333333,"test","SVM",0,"cont",NA,0,6,NA,"wireless",0
0.985714285714286,0.985983073181802,0.985714285714286,0.985735277188768,0.980952380952381,0.984004570122822,"train","NaiveBayes",0,"cont",NA,0,6,NA,"wireless",0
0.975,0.976024065380244,0.975,0.975022018632976,0.966666666666667,0.978680879413724,"test","NaiveBayes",0,"cont",NA,0,6,NA,"wireless",0
0.993571428571429,0.993609850889968,0.993571428571429,0.993577462210185,0.991428571428571,0.991428571428571,"train","KNN_Class",0,"cont",NA,0,6,NA,"wireless",0
0.995,0.995098039215686,0.995,0.995010779724916,0.993333333333333,0.99599733155437,"test","KNN_Class",0,"cont",NA,0,6,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,7,NA,"wireless",0
0.985,0.985010444908663,0.985,0.984999833331481,0.98,0.988,"test","RF",0,"cont",NA,0,7,NA,"wireless",0
0.967142857142857,0.967254867119267,0.967142857142857,0.967096697644087,0.956190476190476,0.966343411294923,"train","CART",0,"cont",NA,0,7,NA,"wireless",0
0.965,0.96490182003427,0.965,0.964721478717688,0.953333333333333,0.964143426294821,"test","CART",0,"cont",NA,0,7,NA,"wireless",0
0.996428571428571,0.996452853095913,0.996428571428571,0.996431580230191,0.995238095238095,0.997140406062339,"train","Boosting",0,"cont",NA,0,7,NA,"wireless",0
0.973333333333333,0.973596735344856,0.973333333333333,0.973363199498177,0.964444444444445,0.978652434956638,"test","Boosting",0,"cont",NA,0,7,NA,"wireless",0
0.980714285714286,0.980929020565104,0.980714285714286,0.980749729137963,0.974285714285714,0.981137467847956,"train","SVM",0,"cont",NA,0,7,NA,"wireless",0
0.981666666666667,0.981759370414833,0.981666666666667,0.981664833149982,0.975555555555556,0.985333333333333,"test","SVM",0,"cont",NA,0,7,NA,"wireless",0
0.984285714285714,0.984578162416671,0.984285714285714,0.98430417433754,0.979047619047619,0.983438035408338,"train","NaiveBayes",0,"cont",NA,0,7,NA,"wireless",0
0.981666666666667,0.982252597289563,0.981666666666667,0.981650136657203,0.975555555555556,0.984010659560293,"test","NaiveBayes",0,"cont",NA,0,7,NA,"wireless",0
0.995,0.995006034631395,0.995,0.994996899285096,0.993333333333333,0.99543118218161,"train","KNN_Class",0,"cont",NA,0,7,NA,"wireless",0
0.986666666666667,0.98704594017094,0.986666666666667,0.986661331199146,0.982222222222222,0.989333333333334,"test","KNN_Class",0,"cont",NA,0,7,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,8,NA,"wireless",0
0.993333333333333,0.993366445916115,0.993333333333333,0.993333221848127,0.991111111111111,0.991994663108739,"test","RF",0,"cont",NA,0,8,NA,"wireless",0
0.963571428571429,0.963509622121873,0.963571428571429,0.963431188955292,0.951428571428571,0.963543150099687,"train","CART",0,"cont",NA,0,8,NA,"wireless",0
0.973333333333333,0.973437583536921,0.973333333333333,0.973304094722999,0.964444444444445,0.970686209193871,"test","CART",0,"cont",NA,0,8,NA,"wireless",0
0.997857142857143,0.99786525974026,0.997857142857143,0.997858155991203,0.997142857142857,0.998284734133791,"train","Boosting",0,"cont",NA,0,8,NA,"wireless",0
0.976666666666667,0.976968348479701,0.976666666666667,0.976736773826254,0.968888888888889,0.978595317725752,"test","Boosting",0,"cont",NA,0,8,NA,"wireless",0
0.985,0.985234593837535,0.985,0.985017787886741,0.98,0.986285714285714,"train","SVM",0,"cont",NA,0,8,NA,"wireless",0
0.988333333333333,0.988398681266926,0.988333333333333,0.988349723508088,0.984444444444444,0.986657771847898,"test","SVM",0,"cont",NA,0,8,NA,"wireless",0
0.98,0.980554108802817,0.98,0.980037760705979,0.973333333333333,0.980576978006284,"train","NaiveBayes",0,"cont",NA,0,8,NA,"wireless",0
0.99,0.99011923395932,0.99,0.990010465627713,0.986666666666667,0.989326217478319,"test","NaiveBayes",0,"cont",NA,0,8,NA,"wireless",0
0.995,0.995024350649351,0.995,0.994999929827516,0.993333333333333,0.994288977727013,"train","KNN_Class",0,"cont",NA,0,8,NA,"wireless",0
0.998333333333333,0.998344370860927,0.998333333333333,0.998333314814609,0.997777777777778,0.998666666666666,"test","KNN_Class",0,"cont",NA,0,8,NA,"wireless",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,9,NA,"wireless",0
