"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name","exetimepervar"
0.91025641025641,0.816896598221925,0.792721560846561,0.803151290759049,0.875161954119351,0.874937421353864,"train","RF",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.813725490196078,0.592559523809524,0.586783213837056,0.587810351413293,0.743549027391822,0.749180327868852,"test","RF",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.854700854700855,0.51968729067714,0.532357804232804,0.522157590759076,0.799212598425197,0.80810864003149,"train","CART",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.794117647058823,0.462097338935574,0.461264247633055,0.454583651642475,0.71875,0.728610919143055,"test","CART",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.756410256410256,0.626112718500472,0.708154761904762,0.600453333854973,0.682821268905165,0.845659032802045,"train","Boosting",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.588235294117647,0.516533251231527,0.628694043570181,0.47924279560309,0.480916030534351,0.686676535899334,"test","Boosting",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.752136752136752,0.393672824200347,0.347678571428571,0.315365481621602,0.643273931556537,0.697217341560087,"train","SVM",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.705882352941177,0.25036231884058,0.316347004550051,0.277731490298144,0.579554822753504,0.589672322995904,"test","SVM",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.876068376068376,0.847543183940243,0.904566798941799,0.864634304682354,0.829476064832265,0.831809288024598,"train","NaiveBayes",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.813725490196078,0.61827380952381,0.598640921346937,0.603088235294118,0.744596731681603,0.736816061077336,"test","NaiveBayes",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.871794871794872,0.647767208452692,0.633091931216931,0.622709252993073,0.819034852546917,0.821979389999308,"train","KNN_Class",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
0.882352941176471,0.806368284493284,0.785873299476055,0.791328463203463,0.8368,0.817870152131991,"test","KNN_Class",0,"Forest_disc_NLD50",4.85714285714286,3.25566291809082,1,4.85714285714286,"ecoli",0.465094702584403
