"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","forest","mean_opt_value","std_opt_value"
"heart","test","Forest_disc_100",4,0,13.7084162712097,3.08503080085354,0,0,0.829835390946502,0.0635671590519673,0.831707119067646,0.064573758509589,0.825277777777778,0.0640344693612254,0.826456876163114,0.0645230461034607,0.653826427712883,0.128512322379353,0.653826427712883,0.128512322379353,"Forest_disc_100",6.93865044307707e-22,5.47876507309636e-22
"heart","test","Forest_disc_125",4,0,13.1745691776276,3.18762330871645,0,0,0.827572016460905,0.0624964424539285,0.82836268402115,0.063258953348076,0.823055555555556,0.0637491306884097,0.824189879186435,0.0637134792491588,0.649065837400088,0.127136881017306,0.649065837400088,0.127136881017306,"Forest_disc_125",4.89269809394045e-22,3.93730188656786e-22
"heart","test","Forest_disc_150",4,0,13.5172784566879,3.24113591749645,0,0,0.825720164609054,0.065488795102264,0.827291935436571,0.0660153096895121,0.82125,0.0659345094904416,0.822311755949011,0.0664172836993099,0.645563507676862,0.132278520713292,0.645563507676862,0.132278520713292,"Forest_disc_150",3.50439497183314e-22,2.51359864014772e-22
"heart","test","Forest_disc_175",4,0,13.5356923818588,1.51974136042947,0,0,0.830246913580247,0.0665660350444363,0.831726670073399,0.0672279591298413,0.825462962962963,0.0674471084358217,0.826782779740772,0.0677076520586507,0.654404208153121,0.134938385034318,0.654404208153121,0.134938385034318,"Forest_disc_175",4.67341227638421e-22,3.96945889616341e-22
"heart","test","Forest_disc_200",4,0,14.9350561141968,2.63686450089138,0,0,0.82880658436214,0.0667923557934318,0.831294561375354,0.067800280630286,0.823935185185185,0.0673907081903291,0.825182365974035,0.0680155466400507,0.651501855969121,0.135244512240039,0.651501855969121,0.135244512240039,"Forest_disc_200",3.67818991980945e-22,4.33673138634724e-22
"heart","test","Forest_disc_25",4,0,13.9733465671539,2.93243688667706,0,0,0.826131687242798,0.0593730017893604,0.827550244632741,0.0604335866198782,0.821296296296296,0.0603350541200317,0.822588511214898,0.0604697004534987,0.645988922763698,0.120589979592563,0.645988922763698,0.120589979592563,"Forest_disc_25",8.45530427832421e-22,4.36727634924471e-22
"heart","test","Forest_disc_50",4,0,12.4156277894974,1.835613829359,0,0,0.831481481481481,0.0600880609815849,0.832900007656826,0.0602549375597566,0.826851851851852,0.0612600194576984,0.828021815505826,0.0613883632762802,0.656925174649685,0.122218620922709,0.656925174649685,0.122218620922709,"Forest_disc_50",6.88250276727052e-22,4.2974385391821e-22
"heart","test","Forest_disc_75",4,0,12.3448739051819,2.75382402530612,0,0,0.831069958847736,0.061936942823983,0.832912301152162,0.0627929365942918,0.826342592592592,0.0628695221211823,0.827591236228736,0.0631124750960484,0.656088407422396,0.125782275645173,0.656088407422396,0.125782275645173,"Forest_disc_75",1.07143691251912e-21,1.6417545552903e-21
"heart","test","Forest_disc_DIR100",4.68,0.585936885592899,4.63902776241302,0.093956670433155,0,0,0.828600823045267,0.0675088690898353,0.830765266169403,0.069010963118472,0.824027777777778,0.0678254305176208,0.825197666666624,0.0686236435492711,0.651374187661988,0.136812045749109,0.651374187661988,0.136812045749109,"Forest_disc_DIR100",3.94397490790111e-07,2.78409014667692e-07
"heart","test","Forest_disc_DIR200",4.36,0.731657046640231,6.28827350139618,0.159177927178545,0,0,0.82962962962963,0.0640008576559884,0.831157827342482,0.0653605963709007,0.824722222222222,0.064470049786881,0.826216155972121,0.0649256643893179,0.653165287817187,0.129571792761854,0.653165287817187,0.129571792761854,"Forest_disc_DIR200",3.57718384083863e-07,2.19759244170162e-07
"heart","test","Forest_disc_DIR50",4.2,0.846127770132756,4.38806643486023,0.169947969223458,0,0,0.831687242798354,0.0608205544290499,0.833574423219038,0.0617592239241756,0.827222222222222,0.0612603041027145,0.828352756780552,0.0619180829047718,0.65763696073986,0.123246093823223,0.65763696073986,0.123246093823223,"Forest_disc_DIR50",6.70766291120996e-07,4.81145940095221e-07
"heart","test","Forest_disc_NLD100",6.64,0.703309368483465,2.97561230659485,0.123513117055703,0,0,0.828189300411523,0.0638186247037715,0.830113953180001,0.0652616195961002,0.823518518518519,0.0643518123354303,0.824759556303371,0.064805738474022,0.650397657035791,0.129331344956547,0.650397657035791,0.129331344956547,"Forest_disc_NLD100",1.65342296910312e-11,5.11626222267876e-11
"heart","test","Forest_disc_NLD200",6.4,1.21683111650783,4.63134679794311,0.186315485236674,0,0,0.824074074074074,0.0600794619244794,0.826809715248397,0.0610807361557536,0.81875,0.0609066623715235,0.820138956023855,0.0613941489505146,0.641501582770023,0.122158419530263,0.641501582770023,0.122158419530263,"Forest_disc_NLD200",3.28390587860838e-12,6.37019104920963e-12
"heart","test","Forest_disc_NLD50",6.54,0.971666400170521,2.59002912044525,0.128473366715755,0,0,0.818930041152263,0.0687816635570142,0.820461678466715,0.0700275564039103,0.813611111111111,0.0701306958538244,0.814970650072344,0.0704118478950611,0.630950480916359,0.140309779456976,0.630950480916359,0.140309779456976,"Forest_disc_NLD50",8.22114544876536e-12,1.74777231742781e-11
