"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.20892922353126e-09,46.9,64.7,NA,NA,NA,NA,NA,NA,NA,NA,0.5498,0.4502,NA,NA,NA,NA,NA,NA,NA,NA,3.20892922353126e-09,2,1,"Forest_disc_25","heart"
1,3,5.54205721662812e-22,50.9,67.1,36,NA,NA,NA,NA,NA,NA,NA,0.6272,0.3066,0.0662,NA,NA,NA,NA,NA,NA,NA,5.54205721662812e-21,3,1,"Forest_disc_25","heart"
1,4,4.78913859831943e-22,50.9,67.1,36,36,NA,NA,NA,NA,NA,NA,0.6272,0.3067,0.0331,0.0331,NA,NA,NA,NA,NA,NA,4.78913859831943e-21,3,1,"Forest_disc_25","heart"
1,5,4.31076311300189e-22,50.9,67.1,36,36,36,NA,NA,NA,NA,NA,0.6272,0.3067,0.0221,0.0221,0.0221,NA,NA,NA,NA,NA,4.31076311300189e-21,3,1,"Forest_disc_25","heart"
1,6,5.40183033293056e-22,50.9,67.1,36,36,36,36,NA,NA,NA,NA,0.6272,0.3067,0.0165,0.0165,0.0165,0.0165,NA,NA,NA,NA,5.40183033293056e-21,3,1,"Forest_disc_25","heart"
1,7,5.45095014892437e-22,50.9,67.1,36,36,36,36,36,NA,NA,NA,0.6272,0.3067,0.0132,0.0132,0.0132,0.0132,0.0132,NA,NA,NA,5.45095014892437e-21,3,1,"Forest_disc_25","heart"
1,8,3.54889693258607e-22,50.9,67.1,36,36,36,36,36,36,NA,NA,0.6272,0.3067,0.011,0.011,0.011,0.011,0.011,0.011,NA,NA,3.54889693258607e-21,3,1,"Forest_disc_25","heart"
1,9,5.35839420726652e-22,50.9,67.1,36,36,36,36,36,36,36,NA,0.6272,0.3067,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,0.0094,NA,5.35839420726652e-21,3,1,"Forest_disc_25","heart"
1,10,3.52164039951394e-22,50.9,67.1,36,36,36,36,36,36,36,36,0.6272,0.3067,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,0.0083,3.52164039951394e-21,3,1,"Forest_disc_25","heart"
4,2,5.80998229459053e-10,117,155,NA,NA,NA,NA,NA,NA,NA,NA,0.581,0.419,NA,NA,NA,NA,NA,NA,NA,NA,5.80998229459053e-10,2,1,"Forest_disc_25","heart"
4,3,3.79287064345025e-23,127,159,105,NA,NA,NA,NA,NA,NA,NA,0.5683,0.2816,0.1501,NA,NA,NA,NA,NA,NA,NA,3.79287064345025e-22,3,1,"Forest_disc_25","heart"
4,4,1.50127313545981e-22,127,159,105,105,NA,NA,NA,NA,NA,NA,0.5683,0.2816,0.075,0.075,NA,NA,NA,NA,NA,NA,1.50127313545981e-21,3,1,"Forest_disc_25","heart"
4,5,1.40834324853622e-22,127,159,105,105,105,NA,NA,NA,NA,NA,0.5683,0.2816,0.05,0.05,0.05,NA,NA,NA,NA,NA,1.40834324853622e-21,3,1,"Forest_disc_25","heart"
4,6,4.25230127612508e-23,127,159,105,105,105,105,NA,NA,NA,NA,0.5683,0.2816,0.0375,0.0375,0.0375,0.0375,NA,NA,NA,NA,4.25230127612508e-22,3,1,"Forest_disc_25","heart"
4,7,1.11788915427698e-22,127,159,105,105,105,105,105,NA,NA,NA,0.5683,0.2816,0.03,0.03,0.03,0.03,0.03,NA,NA,NA,1.11788915427698e-21,3,1,"Forest_disc_25","heart"
