"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"hepatisis","test","Boosting","AMEVA",2.66666666666667,0.304290309725092,0.207502102851868,0.0365345251784162,0.0345836838086446,0.00608908752973603,0,0,0.808510638297872,0.0317172762765928,0.721791081957491,0.055664054232602,0.703243243243243,0.05515471006217,0.705231720001671,0.0449717372149308,0.413535037826575,0.0904582783572027,0.413535037826575,0.0904582783572027
"hepatisis","test","Boosting","CACC",7.33333333333333,2.0757268546966,0.654194116592407,0.220739401805799,0.109032352765401,0.0367899003009666,0,0,0.827659574468085,0.0418980297524594,0.752235274092859,0.0626327554928601,0.737297297297297,0.0748431251704334,0.736760964598828,0.0608992900176157,0.476560709103221,0.121154828062159,0.476560709103221,0.121154828062159
"hepatisis","test","Boosting","CAIM",2,0,0.166298580169678,0.0101335822859983,0.0277164300282796,0.00168893038099972,0,0,0.806382978723404,0.0394239492473398,0.715888414804824,0.0555773225787474,0.720135135135135,0.0669080424583253,0.713717799874968,0.0596873758792383,0.429838256921811,0.118690860780746,0.429838256921811,0.118690860780746
"hepatisis","test","Boosting","Chi2",5.41666666666667,0.782722377978076,0.733993339538574,0.0360724122996403,0.122332223256429,0.00601206871660672,0,0,0.81063829787234,0.0234149986088215,0.71952714094355,0.0400069273733235,0.711891891891892,0.0431060134861592,0.713023699397586,0.0362853133995478,0.427196420579951,0.0730791735253314,0.427196420579951,0.0730791735253314
"hepatisis","test","Boosting","ChiMerge",5.41666666666667,0.782722377978076,0.54573540687561,0.0655437865195417,0.090955901145935,0.0109239644199236,0,0,0.81063829787234,0.0234149986088215,0.71952714094355,0.0400069273733235,0.711891891891892,0.0431060134861592,0.713023699397586,0.0362853133995478,0.427196420579951,0.0730791735253314,0.427196420579951,0.0730791735253314
"hepatisis","test","Boosting","ClusterDisc",3,0,0.00419280529022217,0.00041868217534168,0.000698800881703695,6.97803625569466e-05,0,0,0.814893617021277,0.0491873500266658,0.725668191265394,0.0697390725631935,0.707297297297297,0.0800388469921866,0.711343445232205,0.0753098838767538,0.425646173100433,0.148478173613267,0.425646173100433,0.148478173613267
"hepatisis","test","Boosting","Extended Chi2",2,0,0.965143585205078,0.0350401580502422,0.160857264200846,0.00584002634170703,0,0,0.772340425531915,0.0618690169859983,0.670948454452381,0.0709865980803564,0.65472972972973,0.054759844159971,0.657806488872327,0.0629631622545816,0.319750908651072,0.122149217022744,0.319750908651072,0.122149217022744
"hepatisis","test","Boosting","Forest_disc_100",4,0,9.35544998645782,3.10455956618742,1.55924166440964,0.517426594364571,0,0,0.797872340425532,0.052357528582388,0.701098356974038,0.0822114995054338,0.711081081081081,0.0977649754403656,0.700839857755864,0.0863498661636137,0.404707963162309,0.172454123091165,0.404707963162309,0.172454123091165
"hepatisis","test","Boosting","Forest_disc_125",4,0,8.22074382305145,2.84607737239978,1.37012397050858,0.474346228733297,0,0,0.808510638297872,0.0413542687577681,0.709468869194101,0.0734512671737388,0.703243243243243,0.0990032296307305,0.699817817478335,0.0846509877316308,0.40364213304482,0.166929244729262,0.40364213304482,0.166929244729262
"hepatisis","test","Boosting","Forest_disc_150",4,0,8.35830709934235,2.41533630914865,1.39305118322372,0.402556051524775,0,0,0.808510638297872,0.0491361931225214,0.716316397635776,0.0756132283817782,0.725135135135135,0.095907237465158,0.715236998173048,0.0820355176025671,0.433314291639409,0.163680873559833,0.433314291639409,0.163680873559833
"hepatisis","test","Boosting","Forest_disc_175",4,0,9.20717208385468,1.66841368181465,1.53452868064245,0.278068946969108,0,0,0.804255319148936,0.0519234190573706,0.713433461768033,0.0680706721958025,0.722432432432432,0.0826774775560113,0.713750903754942,0.0731418736928462,0.429986186717116,0.145027450914981,0.429986186717116,0.145027450914981
"hepatisis","test","Boosting","Forest_disc_200",4,0,10.2125969171524,3.15285627621197,1.70209948619207,0.525476046035329,0,0,0.812765957446808,0.0565600057797926,0.723900411585203,0.0739886127925048,0.727837837837838,0.0954427867455575,0.721609976527595,0.0819684791775869,0.445280093179341,0.163216390829127,0.445280093179341,0.163216390829127
