"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.43867533602089e-09,42.2,58.8,NA,NA,NA,NA,NA,NA,NA,NA,0.502,0.498,NA,NA,NA,NA,NA,NA,NA,NA,3.43867533602089e-09,2,1,"Forest_disc_25","hepatisis"
1,3,1.10208638319975e-21,47.4,61.2,34.5,NA,NA,NA,NA,NA,NA,NA,0.5742,0.3208,0.105,NA,NA,NA,NA,NA,NA,NA,1.10208638319975e-20,3,1,"Forest_disc_25","hepatisis"
1,4,1.27651029184135e-21,47.4,61.2,34.5,34.5,NA,NA,NA,NA,NA,NA,0.5742,0.3208,0.0525,0.0525,NA,NA,NA,NA,NA,NA,1.27651029184135e-20,3,1,"Forest_disc_25","hepatisis"
1,5,1.25234533952617e-21,47.4,61.2,34.5,34.5,34.5,NA,NA,NA,NA,NA,0.5742,0.3208,0.035,0.035,0.035,NA,NA,NA,NA,NA,1.25234533952617e-20,3,1,"Forest_disc_25","hepatisis"
1,6,1.2717303649065e-21,47.4,61.2,34.5,34.5,34.5,34.5,NA,NA,NA,NA,0.5742,0.3209,0.0262,0.0262,0.0262,0.0262,NA,NA,NA,NA,1.2717303649065e-20,3,1,"Forest_disc_25","hepatisis"
1,7,1.26949832011263e-21,47.4,61.2,34.5,34.5,34.5,34.5,34.5,NA,NA,NA,0.5742,0.3209,0.021,0.021,0.021,0.021,0.021,NA,NA,NA,1.26949832011263e-20,3,1,"Forest_disc_25","hepatisis"
1,8,1.04179173206738e-21,47.4,61.2,34.5,34.5,34.5,34.5,34.5,34.5,NA,NA,0.5742,0.3209,0.0175,0.0175,0.0175,0.0175,0.0175,0.0175,NA,NA,1.04179173206738e-20,3,1,"Forest_disc_25","hepatisis"
1,9,1.27121218209565e-21,47.4,61.2,34.5,34.5,34.5,34.5,34.5,34.5,34.5,NA,0.5743,0.3209,0.015,0.015,0.015,0.015,0.015,0.015,0.015,NA,1.27121218209565e-20,3,1,"Forest_disc_25","hepatisis"
1,10,8.86666891541794e-22,47.4,61.2,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,0.5743,0.3209,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,0.0131,8.86666891541794e-21,3,1,"Forest_disc_25","hepatisis"
14,2,3.00764221534984e-06,1.2,4.13,NA,NA,NA,NA,NA,NA,NA,NA,0.787,0.213,NA,NA,NA,NA,NA,NA,NA,NA,3.00764221534984e-06,2,1,"Forest_disc_25","hepatisis"
14,3,4.87676030978121e-22,1.97,0.49,4.79,NA,NA,NA,NA,NA,NA,NA,0.593,0.3017,0.1053,NA,NA,NA,NA,NA,NA,NA,4.87676030978121e-21,3,1,"Forest_disc_25","hepatisis"
14,4,4.432796362135e-22,1.96,0.48,0.48,4.79,NA,NA,NA,NA,NA,NA,0.5961,0.149,0.149,0.106,NA,NA,NA,NA,NA,NA,4.43279636213501e-21,3,1,"Forest_disc_25","hepatisis"
14,5,3.53891566064965e-21,1.95,4.78,0.48,0.48,0.48,NA,NA,NA,NA,NA,0.5994,0.1067,0.098,0.098,0.098,NA,NA,NA,NA,NA,3.53891566064965e-20,3,1,"Forest_disc_25","hepatisis"
14,6,1.37124142151014e-21,1.94,4.77,0.46,0.46,0.46,0.46,NA,NA,NA,NA,0.6051,0.1079,0.0717,0.0717,0.0717,0.0717,NA,NA,NA,NA,1.37124142151014e-20,3,1,"Forest_disc_25","hepatisis"
14,7,2.52932008444853e-21,1.94,4.77,0.46,0.46,0.46,0.46,0.46,NA,NA,NA,0.604,0.1077,0.0577,0.0577,0.0577,0.0577,0.0577,NA,NA,NA,2.52932008444853e-20,3,1,"Forest_disc_25","hepatisis"
14,8,3.34552046604738e-21,1.94,4.77,0.46,0.46,0.46,0.46,0.46,0.46,NA,NA,0.6052,0.108,0.0478,0.0478,0.0478,0.0478,0.0478,0.0478,NA,NA,3.34552046604738e-20,3,1,"Forest_disc_25","hepatisis"
14,9,3.49349521921832e-21,1.94,4.77,0.46,0.46,0.46,0.46,0.46,0.46,0.46,NA,0.6061,0.1082,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,0.0408,NA,3.49349521921832e-20,3,1,"Forest_disc_25","hepatisis"
14,10,2.23672719008559e-21,1.93,4.77,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.6067,0.1083,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,0.0356,2.23672719008559e-20,3,1,"Forest_disc_25","hepatisis"
15,2,1.73875678943663e-07,84.6,186.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5531,0.4469,NA,NA,NA,NA,NA,NA,NA,NA,1.73875678943663e-07,2,1,"Forest_disc_25","hepatisis"
15,3,7.55931663126104e-26,113.7,193.8,62.5,NA,NA,NA,NA,NA,NA,NA,0.4194,0.3513,0.2292,NA,NA,NA,NA,NA,NA,NA,7.55931663126104e-25,3,1,"Forest_disc_25","hepatisis"
15,4,7.62053949649968e-26,113.7,193.8,62.5,62.5,NA,NA,NA,NA,NA,NA,0.4194,0.3513,0.1146,0.1146,NA,NA,NA,NA,NA,NA,7.62053949649968e-25,3,1,"Forest_disc_25","hepatisis"
15,5,7.59276457582213e-26,113.7,193.8,62.5,62.5,62.5,NA,NA,NA,NA,NA,0.4194,0.3513,0.0764,0.0764,0.0764,NA,NA,NA,NA,NA,7.59276457582213e-25,3,1,"Forest_disc_25","hepatisis"
15,6,7.78660737098095e-26,113.7,193.8,62.5,62.5,62.5,62.5,NA,NA,NA,NA,0.4194,0.3513,0.0573,0.0573,0.0573,0.0573,NA,NA,NA,NA,7.78660737098095e-25,3,1,"Forest_disc_25","hepatisis"
15,7,7.07466498037761e-26,113.7,193.8,62.5,62.5,62.5,62.5,62.5,NA,NA,NA,0.4194,0.3513,0.0458,0.0458,0.0458,0.0458,0.0458,NA,NA,NA,7.07466498037761e-25,3,1,"Forest_disc_25","hepatisis"
15,8,7.04311914683768e-26,113.7,193.8,62.5,62.5,62.5,62.5,62.5,62.5,NA,NA,0.4195,0.3513,0.0382,0.0382,0.0382,0.0382,0.0382,0.0382,NA,NA,7.04311914683768e-25,3,1,"Forest_disc_25","hepatisis"
