"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,6.79690088613914e-09,58.5,41.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5866,0.4134,NA,NA,NA,NA,NA,NA,NA,NA,6.79690088613914e-09,2,1,"Forest_disc_NLD50","hepatisis"
1,3,6.61666075871314e-09,58.5,40.8,44.1,NA,NA,NA,NA,NA,NA,NA,0.5822,0.3581,0.0597,NA,NA,NA,NA,NA,NA,NA,6.61666075871314e-08,3,1,"Forest_disc_NLD50","hepatisis"
1,4,2.49790918713857e-22,50.9,62.9,35.3,31.9,NA,NA,NA,NA,NA,NA,0.6072,0.2366,0.1493,0.007,NA,NA,NA,NA,NA,NA,2.49790918713857e-20,4,1,"Forest_disc_NLD50","hepatisis"
1,5,2.65592476429478e-09,56.9,38.1,45.9,56.1,63.5,NA,NA,NA,NA,NA,0.3275,0.211,0.2041,0.1464,0.111,NA,NA,NA,NA,NA,2.65592476429478e-06,5,1,"Forest_disc_NLD50","hepatisis"
1,6,4.12129300868556e-09,40.2,55.7,59.5,54.7,64,66.7,NA,NA,NA,NA,0.3537,0.2681,0.2034,0.1267,0.0406,0.0076,NA,NA,NA,NA,4.12129300868556e-05,6,1,"Forest_disc_NLD50","hepatisis"
1,7,2.11798431691767e-09,51.8,38.5,61.8,60.8,55.5,56.8,43.6,NA,NA,NA,0.4023,0.2589,0.1642,0.1199,0.0345,0.0202,0,NA,NA,NA,2.11798431691767e-05,6,1,"Forest_disc_NLD50","hepatisis"
1,8,2.00078232989405e-09,50,38.2,59.7,56.9,63.5,59,55.2,55.5,NA,NA,0.3018,0.2402,0.133,0.0974,0.0911,0.0638,0.0474,0.0254,NA,NA,0.00200078232989405,8,1,"Forest_disc_NLD50","hepatisis"
1,9,2.7229953511068e-10,53,36.8,53.2,64.7,49.2,63.9,49.2,62.2,57.6,NA,0.4072,0.2055,0.0741,0.0721,0.0542,0.0529,0.0522,0.0442,0.0375,NA,0.00027229953511068,8,1,"Forest_disc_NLD50","hepatisis"
1,10,2.45964093299499e-16,53,35.9,65.2,55.9,66.4,42,64.7,41.6,59.3,64.9,0.6044,0.1722,0.0542,0.0449,0.0419,0.0246,0.0208,0.0198,0.0096,0.0077,2.45964093299499e-08,10,1,"Forest_disc_NLD50","hepatisis"
14,2,1.87286269904312e-06,1.16,3.74,NA,NA,NA,NA,NA,NA,NA,NA,0.7199,0.2801,NA,NA,NA,NA,NA,NA,NA,NA,1.87286269904312e-06,2,1,"Forest_disc_NLD50","hepatisis"
14,3,2.45425857341199e-30,2.31,0.67,4.59,NA,NA,NA,NA,NA,NA,NA,0.509,0.3956,0.0955,NA,NA,NA,NA,NA,NA,NA,2.45425857341199e-29,3,1,"Forest_disc_NLD50","hepatisis"
14,4,5.56477366748915e-31,2.07,0.55,4.44,3.66,NA,NA,NA,NA,NA,NA,0.552,0.3183,0.1114,0.0183,NA,NA,NA,NA,NA,NA,5.56477366748915e-29,4,1,"Forest_disc_NLD50","hepatisis"
14,5,7.69355754942409e-30,0.65,2.41,1.66,3.07,4.74,NA,NA,NA,NA,NA,0.3662,0.3315,0.1476,0.0807,0.074,NA,NA,NA,NA,NA,7.69355754942409e-27,5,1,"Forest_disc_NLD50","hepatisis"
14,6,2.20392616315274e-30,0.62,1.86,2.18,3.8,3.33,5.6,NA,NA,NA,NA,0.3428,0.3082,0.1417,0.1155,0.075,0.0168,NA,NA,NA,NA,2.20392616315274e-26,6,1,"Forest_disc_NLD50","hepatisis"
14,7,4.32304284555142e-31,2.18,0.58,1.33,2.67,4.06,4.92,3.85,NA,NA,NA,0.3319,0.3058,0.1309,0.1193,0.0703,0.0399,0.0018,NA,NA,NA,4.32304284555142e-26,7,1,"Forest_disc_NLD50","hepatisis"
14,8,1.15102398440305e-12,0.72,2.27,2.41,4.67,0.47,3.93,5.59,4.37,NA,NA,0.3664,0.2801,0.2113,0.0714,0.0416,0.0274,0.0017,1e-04,NA,NA,1.15102398440305e-06,8,1,"Forest_disc_NLD50","hepatisis"
14,9,1.67313409696707e-30,2.19,0.63,2.57,4.7,3.87,0.91,0.47,0.45,3.92,NA,0.4307,0.3372,0.0758,0.0696,0.0427,0.0404,0.0026,9e-04,0,NA,1.67313409696707e-24,8,1,"Forest_disc_NLD50","hepatisis"
14,10,2.72725507343017e-31,0.57,1.9,2.34,2.11,1.66,3.67,4.78,2.92,1.49,2.49,0.3176,0.1509,0.1193,0.1183,0.0783,0.07,0.0602,0.0524,0.0281,0.005,2.72725507343017e-23,10,1,"Forest_disc_NLD50","hepatisis"
15,2,2.24378010980982e-07,87.4,190.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6353,0.3647,NA,NA,NA,NA,NA,NA,NA,NA,2.24378010980982e-07,2,1,"Forest_disc_NLD50","hepatisis"
15,3,4.39507830487817e-30,130.2,71.1,206,NA,NA,NA,NA,NA,NA,NA,0.4187,0.3651,0.2162,NA,NA,NA,NA,NA,NA,NA,4.39507830487817e-29,3,1,"Forest_disc_NLD50","hepatisis"
15,4,2.04577765022269e-08,75.5,201.7,128.9,131.8,NA,NA,NA,NA,NA,NA,0.4167,0.2468,0.1996,0.1369,NA,NA,NA,NA,NA,NA,2.04577765022269e-06,4,1,"Forest_disc_NLD50","hepatisis"
15,5,6.47624848428125e-19,98,204.8,56.5,154,121.1,NA,NA,NA,NA,NA,0.3992,0.2161,0.1489,0.1425,0.0933,NA,NA,NA,NA,NA,6.47624848428125e-16,5,1,"Forest_disc_NLD50","hepatisis"
15,6,2.47389443844289e-31,108.6,58.7,207.6,183.1,187.6,185.8,NA,NA,NA,NA,0.5194,0.1868,0.147,0.0873,0.0549,0.0046,NA,NA,NA,NA,2.47389443844289e-27,6,1,"Forest_disc_NLD50","hepatisis"
15,7,3.75404910641791e-08,79.1,178.2,127.3,78.9,214,130.9,149.4,NA,NA,NA,0.3085,0.2202,0.1778,0.167,0.1068,0.0121,0.0076,NA,NA,NA,0.00375404910641791,7,1,"Forest_disc_NLD50","hepatisis"
15,8,9.13791198231387e-10,68.4,117.4,209.9,165.7,93.9,154.5,123,146,NA,NA,0.2826,0.2543,0.1671,0.148,0.0981,0.022,0.0185,0.0094,NA,NA,0.000913791198231387,8,1,"Forest_disc_NLD50","hepatisis"
15,9,8.18459241569284e-17,107.8,62.6,199.4,165.5,133.6,219.4,72,81.5,119,NA,0.2804,0.1692,0.1379,0.12,0.0696,0.0578,0.0574,0.0553,0.0525,NA,8.18459241569284e-10,9,1,"Forest_disc_NLD50","hepatisis"
15,10,3.4713373483655e-08,80.3,135.4,178.6,220,186.1,171.7,169.7,145.5,100.7,176.4,0.5097,0.1281,0.1127,0.0803,0.0577,0.0469,0.0345,0.0277,0.0019,6e-04,3.4713373483655,10,1,"Forest_disc_NLD50","hepatisis"
16,2,0.000258621617196248,21.5,170.1,NA,NA,NA,NA,NA,NA,NA,NA,0.542,0.4583,NA,NA,NA,NA,NA,NA,NA,NA,0.000258621617196248,2,1,"Forest_disc_NLD50","hepatisis"
16,3,1.10137656112979e-28,87,21.5,259.8,NA,NA,NA,NA,NA,NA,NA,0.6775,0.2172,0.1053,NA,NA,NA,NA,NA,NA,NA,1.10137656112979e-27,3,1,"Forest_disc_NLD50","hepatisis"
16,4,7.67764456741189e-31,90,83.6,21.5,259.9,NA,NA,NA,NA,NA,NA,0.3572,0.3215,0.2163,0.1051,NA,NA,NA,NA,NA,NA,7.67764456741189e-29,4,1,"Forest_disc_NLD50","hepatisis"
16,5,6.35549384243718e-31,76.2,21.5,131.8,266,330.1,NA,NA,NA,NA,NA,0.5807,0.1881,0.1403,0.0907,2e-04,NA,NA,NA,NA,NA,6.35549384243718e-28,5,1,"Forest_disc_NLD50","hepatisis"
16,6,1.35889377310301e-12,67.5,173.6,21.5,298.8,214.9,331,NA,NA,NA,NA,0.6485,0.18,0.1261,0.0418,0.0036,0,NA,NA,NA,NA,1.35889377310301e-09,5,1,"Forest_disc_NLD50","hepatisis"
16,7,6.6402137672205e-31,75.4,21.5,143.5,85.2,269.9,39.9,35,NA,NA,NA,0.4809,0.159,0.1309,0.0948,0.0833,0.0318,0.0193,NA,NA,NA,6.6402137672205e-26,7,1,"Forest_disc_NLD50","hepatisis"
16,8,2.23775910347159e-33,83.8,21.5,254.3,81.2,267.3,138.1,287.3,286.2,NA,NA,0.5998,0.2082,0.0521,0.0467,0.0456,0.0447,0.0029,0,NA,NA,2.23775910347159e-28,7,1,"Forest_disc_NLD50","hepatisis"
16,9,3.93230116665175e-09,83.8,21.5,235.4,90.9,301.2,221.3,206.1,53.5,305.6,NA,0.6218,0.2069,0.0664,0.0406,0.022,0.0197,0.0137,0.0057,0.0032,NA,0.0393230116665175,9,1,"Forest_disc_NLD50","hepatisis"
