"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..22","std_NB_interval..23"
"banknote","test","AMEVA",2.925,0.226898767840325,3.19389371871948,0.249298501828231,0,0,0.865695792880259,0.0765023873981446,0.888150111438556,0.0366215390193433,0.855402041027354,0.0885573633336725,0.853817077486959,0.0986882937701513,0.719461162168754,0.170845298560088,0.719461162168754,0.170845298560088,2.925,0.226898767840325
"banknote","test","CACC",97.825,31.788039404036,507.499329805374,171.128583747775,0,0,0.899797734627832,0.0234392821385815,0.907610371586294,0.0176927222617183,0.893232037607082,0.0267066830071541,0.896776917074268,0.026246044238803,0.794605941027388,0.0500683496056538,0.794605941027388,0.0500683496056538,6.675,1.0397807787205
"banknote","test","CAIM",2,0,2.50937671661377,0.05397171355044,0,0,0.843527508090615,0.102177988827255,0.879248687553854,0.0415893207648473,0.829121228752555,0.117273535617832,0.820395167812902,0.147278339427751,0.668539084913239,0.233102128297408,0.668539084913239,0.233102128297408,2,0
"banknote","test","Chi2",88.85,4.94572234274484,128.165087080002,0.785595558299289,0,0,0.963389967637541,0.0309230323104845,0.963100050402415,0.030213854089652,0.9630787617025,0.0323880118681223,0.96285623797921,0.0315288680500487,0.925747735254339,0.0629952983982205,0.925747735254339,0.0629952983982205,17.225,0.263210298083014
"banknote","test","ChiMerge",88.85,4.94572234274484,125.55526394844,0.835339540856486,0,0,0.963754045307443,0.0311500872044457,0.963474045072447,0.030442305116359,0.963433714335711,0.0326165987278871,0.963223497413829,0.0317579925473071,0.92648199292239,0.0634535784832733,0.92648199292239,0.0634535784832733,17.225,0.263210298083014
"banknote","test","ClusterDisc",3,0,0.00349388122558594,0.000507022391018792,0,0,0.921885113268608,0.0267139533238193,0.925686656788518,0.0285026266191936,0.919193094232467,0.025775300794936,0.920547586716222,0.0268347233018231,0.841418135676037,0.0535635606814955,0.841418135676037,0.0535635606814955,3,0
"banknote","test","Extended Chi2",5.45,0.842212582367602,134.158344459534,1.47246464984865,0,0,0.963228155339806,0.0259107108121937,0.964188785806919,0.0252010275937334,0.961698324066782,0.027223806019943,0.962612722741593,0.0264864073054275,0.925269585329599,0.0528947242837906,0.925269585329599,0.0528947242837906,5.45,0.842212582367602
"banknote","test","Forest_disc_100",4,0,11.3814714431763,3.13424801536376,0,0,0.941747572815534,0.0355263275069103,0.943701205248184,0.0345365794997272,0.940756118707296,0.036891469402357,0.940813449799952,0.0361795842878147,0.881858039821071,0.0721703437234986,0.881858039821071,0.0721703437234986,4,0
"banknote","test","Forest_disc_125",4,0,8.21607921123504,2.79946898141789,0,0,0.944741100323624,0.0369248202380101,0.948274555417846,0.0327865622034379,0.942177520064269,0.0396838651410794,0.943460399238735,0.0384745321477896,0.887339696749497,0.0760812420157668,0.887339696749497,0.0760812420157668,4,0
"banknote","test","Forest_disc_150",4,0,11.1074719905853,3.26781522961985,0,0,0.946763754045308,0.0347415518182998,0.948853154134757,0.0320714820807892,0.945506319548842,0.036998828134152,0.945773523469516,0.0357797414321356,0.891821388791086,0.0711633638054592,0.891821388791086,0.0711633638054592,4,0
"banknote","test","Forest_disc_175",4,0,10.1865965604782,1.57519292017855,0,0,0.945590614886731,0.0367402721866328,0.949123234310794,0.034484574568279,0.942969153920189,0.0379219377028527,0.944483098831098,0.0376805256749769,0.889291896270074,0.0748707320042529,0.889291896270074,0.0748707320042529,4,0
"banknote","test","Forest_disc_200",4,0,10.2529454946518,1.54522980631951,0,0,0.946925566343042,0.0361406654023661,0.949451473054348,0.0336498090157967,0.945596996524049,0.0376244144484029,0.945967313108456,0.0369986321612536,0.892243848345223,0.0735882709421132,0.892243848345223,0.0735882709421132,4,0
"banknote","test","Forest_disc_25",4,0,11.2772531032562,2.21001795355874,0,0,0.946763754045307,0.0383559885915282,0.948388864311055,0.0349235482464479,0.946210656930823,0.0408292488870397,0.94578776078982,0.0396406308783818,0.89192026972553,0.0786586311639197,0.89192026972553,0.0786586311639197,4,0
