"name","data","class_method","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..23","std_NB_interval..24"
"banknote","test","Boosting","AMEVA",2.925,0.237170824512628,3.19389371871948,0.260584628956529,0,0,0.902427184466019,0.0115443747454608,0.906063911838571,0.0124372774324311,0.898067148686377,0.0120540679065476,0.90039101853148,0.0118593608388168,0.801145418170871,0.0235546990138183,0.801145418170871,0.0235546990138183,2.925,0.237170824512628
"banknote","test","Boosting","CACC",97.825,33.2271329053698,507.499329805374,178.875838293226,0,0,0.912378640776699,0.0128153909638647,0.915975823009246,0.0133843369272493,0.908007015534398,0.0131922430438103,0.910550210540864,0.0130821335948355,0.821378506427518,0.0260721507059626,0.821378506427518,0.0260721507059626,6.675,1.08685325596421
"banknote","test","Boosting","CAIM",2,0,2.50937671661377,0.0564150961459838,0,0,0.890291262135922,0.0153423318008202,0.896655797755666,0.0130650016772646,0.883418044718066,0.0174404717868538,0.887258413232379,0.0164253095088596,0.775238410951536,0.0323010175405391,0.775238410951536,0.0323010175405391,2,0
"banknote","test","Boosting","Chi2",88.85,5.16962281022513,128.165087080002,0.821160679137841,0,0,0.996844660194175,0.00163822465463751,0.996528118071135,0.00177012993956952,0.99710668862004,0.00154540652544583,0.996807078354842,0.00165741146607855,0.993614241582842,0.00331474930738645,0.993614241582842,0.00331474930738645,17.225,0.275126233653653
"banknote","test","Boosting","ChiMerge",88.85,5.16962281022513,125.555263948441,0.873156648397295,0,0,0.996844660194175,0.00163822465463751,0.996528118071135,0.00177012993956952,0.99710668862004,0.00154540652544583,0.996807078354842,0.00165741146607855,0.993614241582842,0.00331474930738645,0.993614241582842,0.00331474930738645,17.225,0.275126233653653
"banknote","test","Boosting","ClusterDisc",3,0,0.00349388122558594,0.000529976075537419,0,0,0.93373786407767,0.0180204712010098,0.936107342291436,0.0174499475329991,0.932489798840289,0.0186716861980656,0.932719194107558,0.0184060407433816,0.865692678181989,0.0366299919435784,0.865692678181989,0.0366299919435784,3,0
"banknote","test","Boosting","Extended Chi2",5.45,0.88034084308295,134.158344459534,1.53912539232502,0,0,0.98252427184466,0.00774335670809424,0.982740214529201,0.00769812024038973,0.981974371823323,0.00800343009317676,0.98228881813218,0.00784775569404507,0.96458074876228,0.0156927662789641,0.96458074876228,0.0156927662789641,5.45,0.88034084308295
"banknote","test","Boosting","Forest_disc_100",4,0,11.3814714431763,3.27614025014896,0,0,0.962378640776699,0.0175120233187001,0.962981706970455,0.0161712696552704,0.962534898704274,0.0184628191657731,0.961890503400117,0.0178043038604992,0.923873234197718,0.0355149075854029,0.923873234197718,0.0355149075854029,4,0
"banknote","test","Boosting","Forest_disc_125",4,0,8.21607921123504,2.92620525373523,0,0,0.967233009708738,0.0115698621732,0.968440279443016,0.0100754991133793,0.965858925716467,0.0131113011777208,0.966708079222588,0.011914207639485,0.933456272608265,0.0237670485850258,0.933456272608265,0.0237670485850258,4,0
"banknote","test","Boosting","Forest_disc_150",4,0,11.1074719905853,3.41575425790446,0,0,0.968689320388349,0.00896927770350524,0.968319811545081,0.00934001233625482,0.969089889517265,0.00786883881700577,0.968350751717241,0.00898021608877819,0.936732537554577,0.0179155413962295,0.936732537554577,0.0179155413962295,4,0
"banknote","test","Boosting","Forest_disc_175",4,0,10.1865965604782,1.64650432966699,0,0,0.968203883495146,0.012024842235268,0.970027469712241,0.0109816152750468,0.966073686973536,0.0131852298849637,0.967652602433421,0.0123349552487059,0.935338691295679,0.024624541882906,0.935338691295679,0.024624541882906,4,0
"banknote","test","Boosting","Forest_disc_200",4,0,10.2529454946518,1.61518473949665,0,0,0.970388349514563,0.0111403977204262,0.970466664029175,0.0118025215318883,0.970288973202568,0.00948402528184491,0.970052314020136,0.0111241681087284,0.940135974180132,0.0221823292740762,0.940135974180132,0.0221823292740762,4,0
"banknote","test","Boosting","Forest_disc_25",4,0,11.2772531032562,2.31006887001739,0,0,0.967718446601942,0.0204053583955289,0.966894447378672,0.0208279448498209,0.968765361395471,0.0195421432778141,0.967428290517996,0.0204891498052739,0.934897436884022,0.0409095181676793,0.934897436884022,0.0409095181676793,4,0
"banknote","test","Boosting","Forest_disc_50",4,0,13.0995411157608,2.00634601663238,0,0,0.96747572815534,0.0179166479426102,0.968107016686186,0.0173720095972904,0.966241916624908,0.0189415297650958,0.966976369752169,0.0182605401253134,0.933971309276735,0.0364978819284185,0.933971309276735,0.0364978819284185,4,0
"banknote","test","Boosting","Forest_disc_75",4,0,10.8862948179245,4.12353104902401,0,0,0.964077669902913,0.0169246690808969,0.964192286384752,0.017140722262044,0.963953516119026,0.016822001212964,0.963641949314271,0.0171171083224005,0.927324608395429,0.0341942893137247,0.927324608395429,0.0341942893137247,4,0
"banknote","test","Boosting","Forest_disc_DIR100",6.75,1.24163870214594,2.26207718849182,0.0252312981588401,0,0,0.978883495145631,0.00894003792657688,0.977924141637515,0.00904479046945943,0.979632281003173,0.0090743051444501,0.978657803124466,0.00903739261826348,0.957320755599139,0.018073343428607,0.957320755599139,0.018073343428607,6.75,1.24163870214594
"banknote","test","Boosting","Forest_disc_DIR200",6.75,0.456435464587638,3.0859313249588,0.0542777132775868,0,0,0.981796116504854,0.00979265245704717,0.981691992120835,0.00983396876779238,0.981648650583435,0.00993972395893246,0.981567452697206,0.00990682699376739,0.963140206825633,0.0198081367540084,0.963140206825633,0.0198081367540084,6.75,0.456435464587638
"banknote","test","Boosting","Forest_disc_DIR50",6.2,1.43759057685652,2.04005081653595,0.0238776473101779,0,0,0.98495145631068,0.00839242878957272,0.984783270571214,0.00821162556211996,0.984981029422292,0.00874528850422831,0.984763071624017,0.00850555521629476,0.969531360695753,0.0170051147619499,0.969531360695753,0.0170051147619499,6.2,1.43759057685652
"banknote","test","Boosting","Forest_disc_NLD100",8.025,0.908677304902265,1.14821996688843,0.058640480702734,0,0,0.984466019417476,0.00850092267738752,0.984051364145268,0.00909035810684444,0.984708998496671,0.00794954012606718,0.984292314745231,0.00857686958449543,0.968588754609416,0.0171487810315147,0.968588754609416,0.0171487810315147,8.025,0.908677304902265
"banknote","test","Boosting","Forest_disc_NLD200",7.95,0.872416821886827,1.92905738353729,0.0501688676351178,0,0,0.986893203883495,0.00909609664890313,0.986416094018233,0.00926480808405048,0.987166821772019,0.00914372821120512,0.986740047011463,0.00920598115378183,0.973481858547361,0.0184108650594714,0.973481858547361,0.0184108650594714,7.95,0.872416821886827
"banknote","test","Boosting","Forest_disc_NLD50",8.075,1.00034716196151,0.940879845619202,0.0517373102241487,0,0,0.98373786407767,0.00922826755508672,0.983495830163854,0.0089126569130985,0.983614909203713,0.00979636267017237,0.983527199495539,0.00936423439930087,0.967055661905182,0.0187267621554742,0.967055661905182,0.0187267621554742,8.075,1.00034716196151
"banknote","test","Boosting","GLMDisc",3.05,0.404831926716371,18.3588234186172,0.230599924850955,0,0,0.914563106796116,0.0393340368124639,0.915216914930036,0.0386260834078865,0.91507624024626,0.0402128585928983,0.913565575146732,0.0399847762045631,0.827485954563401,0.0797494489698769,0.827485954563401,0.0797494489698769,3.05,0.404831926716371
"banknote","test","Boosting","MDLP",6.45,0.621378396076908,2.70874421596527,0.125987213440692,0,0,0.982281553398058,0.00616693818775369,0.982323024638281,0.00652616144014057,0.981975564941418,0.00602120377815107,0.982056521337385,0.00623619968365363,0.964116932684712,0.0124697181580216,0.964116932684712,0.0124697181580216,6.45,0.621378396076908
"banknote","test","Boosting","Modified Chi2",3.95,0.421637021355784,127.214256620407,0.736154967987071,0,0,0.962378640776699,0.0277509270002307,0.963858600298971,0.0248376501902479,0.960504211706875,0.0304039490723769,0.961630454659052,0.0285850153504032,0.923357261113389,0.0569919020382294,0.923357261113389,0.0569919020382294,3.95,0.421637021355784
"banknote","test","Boosting","OneR",8.05,1.05277411315692,0.0340076684951782,0.00421819434193574,0,0,0.889077669902913,0.0205013690812275,0.888819566030491,0.0210094107618934,0.888143985491684,0.021008033842835,0.887681823139768,0.0207532493359998,0.775557971079449,0.0415129816709856,0.775557971079449,0.0415129816709856,8.05,1.05277411315692
"banknote","test","Boosting","RDGR",2,0,0.265107679367065,0.00231605615768376,0,0,0.869174757281554,0.0166379713384414,0.869649444197628,0.0174074780827582,0.86897773641635,0.0149772693645278,0.867723248546773,0.0163132752315356,0.735940814983905,0.0324145743525104,0.735940814983905,0.0324145743525104,2,0
"banknote","test","Boosting","RSTGDH",3.45,0.105409255338946,0.0304140090942383,0.00426062531271115,0,0,0.978640776699029,0.00684601805867519,0.978120975937911,0.00689921735499286,0.978865106068199,0.00700026155326401,0.978390110961958,0.00692856336968801,0.956785223097397,0.0138541933882229,0.956785223097397,0.0138541933882229,3.45,0.105409255338946
"banknote","test","Boosting","RSTI",5,0,0.00359630584716797,0.000512903466174578,0,0,0.974514563106796,0.00698328337444665,0.974355942333739,0.00685161705359626,0.974165413892667,0.00743786849530207,0.974185382823781,0.00708594058237183,0.948374977866288,0.0141700236726266,0.948374977866288,0.0141700236726266,5,0
"banknote","test","Boosting","RSTLDH",3,0,0.0113681077957153,0.00050943272272718,0,0,0.922330097087379,0.0267357793557578,0.924852085916618,0.0235673689423216,0.919867802515093,0.0300958277686381,0.920804067449143,0.0278174859148857,0.841941472583881,0.0552655321999685,0.841941472583881,0.0552655321999685,3,0
"banknote","test","Boosting","RSTQ",5,0,0.00448780059814453,0.000526660168960427,0,0,0.98495145631068,0.00655289861854907,0.984132780949645,0.00679682141891515,0.985639630610638,0.00637911598158904,0.984789851914957,0.00661692881465318,0.969583244415178,0.0132309242283013,0.969583244415178,0.0132309242283013,5,0
"banknote","test","Boosting","cont",0,0,0,0,0,0,0.99247572815534,0.00403720872164214,0.992124056311235,0.00416360794356121,0.992682606724414,0.00401498785744215,0.992385835105596,0.00408417803241887,0.984772000698366,0.00816806214687834,0.984772000698366,0.00816806214687834,0,0
"banknote","test","Boosting","equalfrequencies",3,0,0.01197350025177,1.14326342430453e-05,0,0,0.944417475728155,0.00874759735972535,0.943313504004121,0.00868060548087373,0.945225141384494,0.0096246181766503,0.943852083351467,0.0088957190414055,0.887750136370491,0.0178063545563233,0.887750136370491,0.0178063545563233,3,0
