"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
2,2,1.27344340741499e-07,26.4,56.2,NA,NA,NA,NA,NA,NA,NA,NA,0.7805,0.2195,NA,NA,NA,NA,NA,NA,NA,NA,1.27344340741499e-07,2,1,"Forest_disc_25","crx"
2,3,9.75851746231283e-25,31,16,60.7,NA,NA,NA,NA,NA,NA,NA,0.7113,0.148,0.1407,NA,NA,NA,NA,NA,NA,NA,9.75851746231283e-24,3,1,"Forest_disc_25","crx"
2,4,1.77172749492481e-25,31,60.7,16,16,NA,NA,NA,NA,NA,NA,0.7113,0.1407,0.074,0.074,NA,NA,NA,NA,NA,NA,1.77172749492481e-24,3,1,"Forest_disc_25","crx"
2,5,5.98244719120952e-25,31,60.7,16,16,16,NA,NA,NA,NA,NA,0.7113,0.1407,0.0493,0.0493,0.0493,NA,NA,NA,NA,NA,5.98244719120952e-24,3,1,"Forest_disc_25","crx"
2,6,8.35500037054923e-25,31,60.7,16,16,16,16,NA,NA,NA,NA,0.7113,0.1407,0.037,0.037,0.037,0.037,NA,NA,NA,NA,8.35500037054923e-24,3,1,"Forest_disc_25","crx"
2,7,6.0172895370268e-25,31,60.7,16,16,16,16,16,NA,NA,NA,0.7113,0.1407,0.0296,0.0296,0.0296,0.0296,0.0296,NA,NA,NA,6.0172895370268e-24,3,1,"Forest_disc_25","crx"
2,8,4.83948689277391e-25,31,60.7,16,16,16,16,16,16,NA,NA,0.7113,0.1407,0.0247,0.0247,0.0247,0.0247,0.0247,0.0247,NA,NA,4.83948689277391e-24,3,1,"Forest_disc_25","crx"
2,9,8.42894765148073e-25,31,60.7,16,16,16,16,16,16,16,NA,0.7114,0.1407,0.0211,0.0211,0.0211,0.0211,0.0211,0.0211,0.0211,NA,8.42894765148073e-24,3,1,"Forest_disc_25","crx"
2,10,9.83106016814579e-25,31,60.7,16,16,16,16,16,16,16,16,0.7114,0.1407,0.0185,0.0185,0.0185,0.0185,0.0185,0.0185,0.0185,0.0185,9.83106016814579e-24,3,1,"Forest_disc_25","crx"
3,2,1.68150406758745e-06,1.9741,12.8186,NA,NA,NA,NA,NA,NA,NA,NA,0.8234,0.1766,NA,NA,NA,NA,NA,NA,NA,NA,1.68150406758745e-06,2,1,"Forest_disc_25","crx"
3,3,1.77874679018878e-24,4.6718,0.111,14.9623,NA,NA,NA,NA,NA,NA,NA,0.5224,0.3837,0.0939,NA,NA,NA,NA,NA,NA,NA,1.77874679018878e-23,3,1,"Forest_disc_25","crx"
3,4,2.24703682018555e-24,4.6572,0.1014,0.1014,14.9546,NA,NA,NA,NA,NA,NA,0.5243,0.1908,0.1908,0.0941,NA,NA,NA,NA,NA,NA,2.24703682018555e-23,3,1,"Forest_disc_25","crx"
3,5,2.01903025911113e-24,4.6449,0.0933,0.0933,0.0933,14.9482,NA,NA,NA,NA,NA,0.5259,0.1266,0.1266,0.1266,0.0943,NA,NA,NA,NA,NA,2.01903025911113e-23,3,1,"Forest_disc_25","crx"
3,6,2.21441099233705e-24,4.6345,0.0863,0.0863,0.0863,0.0863,14.9427,NA,NA,NA,NA,0.5272,0.0946,0.0946,0.0946,0.0946,0.0945,NA,NA,NA,NA,2.21441099233705e-23,3,1,"Forest_disc_25","crx"
