"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name","exetimepervar"
0.995958967982592,0.996687054026504,0.9948738170347,0.995761722908637,0.991523590992845,0.991523590992845,"train","RF",0.00497357786757849,"cont",NA,0,1,NA,"spambase",0
0.951449275362319,0.951336024114852,0.946765937236139,0.948921388326167,0.897855473117187,0.897855473117187,"test","RF",0.00652173913043478,"cont",NA,0,1,NA,"spambase",0
0.901460988498601,0.9022940325624,0.890293574477246,0.895373129933549,0.790939835821015,0.790939835821015,"train","CART",0.00497357786757849,"cont",NA,0,1,NA,"spambase",0
0.901449275362319,0.899095740886067,0.893619828314101,0.896140462719473,0.79232689481791,0.79232689481791,"test","CART",0.00652173913043478,"cont",NA,0,1,NA,"spambase",0
0.986944358097607,0.987574173868836,0.985091845207362,0.986297432743694,0.972595765947064,0.972595765947064,"train","Boosting",0.00497357786757849,"cont",NA,0,1,NA,"spambase",0
0.944927536231884,0.94459560392659,0.939778004503237,0.942040390464738,0.884097178018247,0.884097178018247,"test","Boosting",0.00652173913043478,"cont",NA,0,1,NA,"spambase",0
0.946223189306808,0.94708686375353,0.940049131399585,0.943269917545103,0.886572312924851,0.886572312924851,"train","SVM",0.00497357786757849,"cont",NA,0,1,NA,"spambase",0
0.932608695652174,0.931707713149927,0.926721256684492,0.929051549571871,0.858125765528342,0.858125765528342,"test","SVM",0.00652173913043478,"cont",NA,0,1,NA,"spambase",0
0.706558905812869,0.757494640377533,0.747766589029722,0.706170249821004,0.446447040175338,0.446447040175338,"train","NaiveBayes",0.00497357786757849,"cont",NA,0,1,NA,"spambase",0
0.719565217391304,0.76950154565658,0.760514881790037,0.71926670609107,0.470163853757842,0.470163853757842,"test","NaiveBayes",0.00652173913043478,"cont",NA,0,1,NA,"spambase",0
0.970780230027976,0.97043000918632,0.96830717200279,0.969341030569952,0.938683652596797,0.938683652596797,"train","KNN_Class",0.00497357786757849,"cont",NA,0,1,NA,"spambase",0
0.972463768115942,0.97338512763596,0.968925907683648,0.971039848373394,0.942085965454786,0.942085965454786,"test","KNN_Class",0.00652173913043478,"cont",NA,0,1,NA,"spambase",0
0.995337270749145,0.995888128521098,0.994360733402068,0.995111053699384,0.990222227265387,0.990222227265387,"train","RF",0.00528442648430214,"cont",NA,0,2,NA,"spambase",0
0.947826086956522,0.947987996545,0.942491380523501,0.945053365038987,0.890126416546502,0.890126416546502,"test","RF",0.00217391304347826,"cont",NA,0,2,NA,"spambase",0
0.904880323282561,0.903051969081249,0.896835593113349,0.899671619886259,0.799398522839259,0.799398522839259,"train","CART",0.00528442648430214,"cont",NA,0,2,NA,"spambase",0
0.886231884057971,0.883570656515814,0.876886609907121,0.879894296337236,0.75987178975648,0.75987178975648,"test","CART",0.00217391304347826,"cont",NA,0,2,NA,"spambase",0
0.986011812247436,0.986961639662097,0.983771099957432,0.985308225840777,0.970618029101273,0.970618029101273,"train","Boosting",0.00528442648430214,"cont",NA,0,2,NA,"spambase",0
0.942028985507246,0.942168438324891,0.936101533915001,0.938906154540866,0.877839349892888,0.877839349892888,"test","Boosting",0.00217391304347826,"cont",NA,0,2,NA,"spambase",0
0.948088281007149,0.949375243386274,0.941726162247727,0.945204547529207,0.890445399295696,0.890445399295696,"train","SVM",0.00528442648430214,"cont",NA,0,2,NA,"spambase",0
0.931159420289855,0.930172780075234,0.925204052913031,0.927525776444385,0.8550747067225,0.8550747067225,"test","SVM",0.00217391304347826,"cont",NA,0,2,NA,"spambase",0
0.707802300279764,0.757826568544361,0.74865497634474,0.707454012704938,0.448381763205361,0.448381763205361,"train","NaiveBayes",0.00528442648430214,"cont",NA,0,2,NA,"spambase",0
0.704347826086957,0.759020808736718,0.746991978609626,0.703787878787879,0.443829814135795,0.443829814135795,"test","NaiveBayes",0.00217391304347826,"cont",NA,0,2,NA,"spambase",0
0.9710910786447,0.971961213676122,0.967461474217143,0.969593242116075,0.939193214247171,0.939193214247171,"train","KNN_Class",0.00528442648430214,"cont",NA,0,2,NA,"spambase",0
