"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc","class_method"
NA,0.0825778423613135,0.00904141472963579,0.0546783648859129,0.017536962092446,0.0383244778413174,0.0477535040280758,0.0279852261631288,0.0107462336043927,0.0502637336533166,0.0414808194015864,0.026293860802545,0.0028422473116984,0.00659495580484342,0.0127987157608114,0.0177534651726425,0.00857067915803079,0.0117219756441092,0.01577431173165,0.0210309466073764,0.078874764839668,"RF"
-0.0518114938141931,NA,-0.0361320489953204,-0.00868405773830157,-0.0407034025615271,-0.0142686822306757,-0.00832914858206856,-0.0271861945092736,-0.0429439392360608,-0.00613142089694369,-0.0198363259600983,-0.0359740508101949,-0.0504393124074327,-0.0458484356273654,-0.0446313344284074,-0.0410729845530311,-0.0529468460123399,-0.0474752275695619,-0.0364528903796067,-0.0388466879132042,0.0124488310240055,"RF"
0.00282385195742382,0.0675716771680709,NA,0.0475411311904488,0.00765707057109479,0.0350695395626263,0.0387373612630393,0.0218407184640564,0.0105998271192645,0.0449090225286408,0.0332436756600463,0.0182729004368292,0.000729193679693961,0.00230465165332914,0.00588299147845538,0.00889559398151536,0.000411698243535821,0.00667139851531616,0.0103294038819494,0.0154117961859856,0.07120807850073,"RF"
-0.0358144091993528,0.0374270990374195,-0.0288218562725561,NA,-0.0166550378119368,-0.000338236917228786,0.00261804349320862,-0.00774768715141186,-0.0259880425797994,0.00803472575209659,0.00425736560523628,-0.0050426228053065,-0.0361559224615154,-0.0341900325292475,-0.0205798532151913,-0.0180028950086029,-0.025411352388189,-0.0218463989219074,-0.0223503531882809,-0.0146008252672926,0.0318086206772965,"RF"
-0.00388006849140993,0.0658708941932033,0.00685918720511679,0.034784826850482,NA,0.0330587731256457,0.0338467385998056,0.0171954821937593,0.00205538705143584,0.0333391968914611,0.0382934296658784,0.0144670575844025,-0.000895985493077738,0.00250548629415752,0.00212240529594869,0.000874506040945853,-0.00303818420856179,0.0016194305031941,0.00704587982113956,0.00813539598978618,0.0663646373191513,"RF"
-0.0201272206712511,0.0385802271970131,-0.0157980628812967,0.0163197532364365,-0.0164785951770544,NA,0.00518212684855252,-0.00102277390428387,-0.00970056264570784,0.0179998383957455,0.0126229103186985,-0.0052650166172202,-0.0219667566994822,-0.0184235703444751,-0.0177782725752349,-0.0157829707817512,-0.0218280220397295,-0.014728973626973,-0.0106087119882556,-0.0102823561172477,0.0386534460664263,"RF"
-0.0279759972298378,0.0344694867350598,-0.0189325358744545,0.0124788288047366,-0.0179777942315427,0.00380930407885817,NA,-0.00489622693849693,-0.0155699114046468,0.0111094579547298,0.00570148595868477,-0.0098155932228188,-0.0270813408947067,-0.0250423178869679,-0.0220025308689848,-0.0228276951675197,-0.0289213570141944,-0.0193334557496083,-0.0159264423381707,-0.0134895712740232,0.0346910236306195,"RF"
-0.01135905538826,0.0570071302567933,-0.00557274189616276,0.0234132028844854,-0.000690198002012756,0.0172643277549765,0.0217867438460479,NA,-0.00427860222300576,0.0295258288218781,0.0214474640581836,0.00794694052524259,-0.0147505042126221,-0.0156952005117136,-0.0057879520853391,-0.00190590811195167,-0.0117821056535272,-0.0049102427260198,-0.00717555348531029,0.00521056514465939,0.0514908080176274,"RF"
-0.000362811771161326,0.0739028234475979,0.00212772122049193,0.0434861417599729,0.012495041610968,0.0267378151365391,0.0343556801473688,0.0178443507567016,NA,0.0430239191844559,0.0346121125960215,0.0208939643737262,-0.00240508553336635,7.50269935529869e-05,0.00575580320239804,0.0123844801667384,0.0026480695455406,0.00924461867525704,0.00899856269751171,0.0196493940787801,0.0678250766162105,"RF"
-0.0317276388482333,0.0365534352925834,-0.0250503043855467,0.00569461926727581,-0.0131183235750379,0.00112356371724683,0.00809552950732038,-0.0120589328451035,-0.0253301250804713,NA,0.00237608873855946,-0.00253137810829882,-0.0324871757724134,-0.0306229283677723,-0.0177247915208535,-0.015207291951378,-0.0236128140465747,-0.0158777763250289,-0.0184692645716168,-0.00915567407651263,0.0358493059083105,"RF"
-0.0230764880166252,0.0486689684258021,-0.0141284090051122,0.0165336708535104,-0.017048871526745,0.00948834034044338,0.0158259687291744,-0.000962861932856721,-0.0165371606646154,0.0213942350233985,NA,-0.00426475626850981,-0.0290694972768228,-0.0284669148609133,-0.0173656574088563,-0.0116339508457931,-0.0222085286032427,-0.0194506739991211,-0.0119313242330048,-0.00967855673046048,0.0423808660444905,"RF"
-0.0107333327604548,0.0616695742691842,-0.000555367660472442,0.0227880416952267,-0.000204306231276888,0.0198010860016414,0.0243754187804104,0.00936189430415012,-0.00642293605576597,0.0233075516815686,0.0202358669072618,NA,-0.0136322649325999,-0.0124073349041141,-0.000154340683514719,-0.00215249722423365,-0.0106219186090211,-0.0104584837779501,-0.00352459990006163,-0.00351320000103349,0.0510345057431738,"RF"
0.00956433998164629,0.0808234440087955,0.0124266902680631,0.05859065997833,0.0155774025334594,0.0488140877758467,0.0533935745217422,0.0337386777572999,0.0164843920559604,0.0559956976017411,0.0480352990962609,0.0314471018655896,NA,0.00338633056921846,0.0149992056196184,0.0150146359655526,0.00740958173921601,0.0103019112062086,0.0117464371260134,0.0191972441317905,0.0861666108416023,"RF"
0.00675778761079069,0.07675729732955,0.0106653647519219,0.0572960491761424,0.0112365387270749,0.0426833327272331,0.0468167097142734,0.0348958085005724,0.0133390508837536,0.0537223777011472,0.046784577958605,0.0299216323809305,0.00239704556135319,NA,0.0119348989200253,0.0130652229690373,0.00332169902757992,0.00853553090354769,0.0107059068538462,0.016582152903591,0.0820778285534628,"RF"
-0.000256381296269924,0.0717916334377098,0.00798941289896366,0.0386288798562142,0.00718045663286455,0.0322384321820856,0.0372146563198013,0.0205507302334926,0.0064724307548545,0.0361059386596385,0.0375917182233734,0.0132957239954712,-0.00143699846577246,0.00221091327412479,NA,0.000427941136673655,-0.00313778141240659,0.00256403605017276,0.0068515561372602,0.0108314189917705,0.0627940961397335,"RF"
-0.0036870986227373,0.069163931533442,0.00436628404131816,0.0377944438894762,0.00968161590148086,0.0337960279885381,0.0398439420770717,0.0186636314697186,0.00178505153275988,0.0345958787400468,0.0334183574459319,0.016882124128126,-0.00173853348162674,0.00069418289295046,0.00801840969093263,NA,-0.000191909398987171,-0.00104248280750362,0.00280963734420766,0.00728921611682886,0.0687774155454536,"RF"
0.00467287529817844,0.0843068731260337,0.0132092186497415,0.0467178464931255,0.012910705757722,0.0393148749544804,0.0468399775038675,0.0282927960502066,0.00989117538148681,0.0449364626457754,0.0425938623881986,0.0251546243214715,0.00426642809012672,0.00876914797405115,0.0124430922299612,0.00779552610661757,NA,0.00515834533514534,0.00868684527133451,0.0132715316627119,0.0765875623928046,"RF"
0.00226170079370045,0.0758719986362412,0.00627379226737634,0.0395050336466927,0.0106730141771377,0.0319982267870043,0.0378058254638754,0.0221050001105978,0.00468053950602806,0.0341326418351714,0.0389268026012786,0.0263830679938699,0.00338762701693823,0.00437424895749572,0.0100831417092702,0.0117150855930849,0.00566499472755548,NA,0.00620357609873037,0.0114848525383895,0.069661843720594,"RF"
-0.00107629242525921,0.0678264206321079,0.00251386083383517,0.041155210951363,0.00594911806180258,0.0255659649995492,0.0340779487594488,0.0243671952850418,0.00489210581358664,0.0388446342687336,0.0333825589120241,0.0197839265827273,0.0020348736249313,0.00268265906633872,0.00568876052862687,0.00693483312610128,0.00299971449423296,0.00291407281184722,NA,0.00866681683392958,0.0645609680806436,"RF"
-0.00427475733337035,0.0669546884194905,0.000709275083489776,0.0326587018430698,0.00478560604386897,0.0263058674261218,0.0297115372412671,0.0122538287852094,-0.00285170934973816,0.0274657078279763,0.0301451763886825,0.0193844772598087,-0.00236068425824814,-0.00112113142842087,0.00433331682489767,0.0041994727815326,-0.00015852287964678,-0.00305099000628934,0.000458844274569653,NA,0.0635109413265653,"RF"
-0.0574108714631481,0.0133238691893417,-0.0498326799802655,-0.0143232645963042,-0.0450942519921047,-0.0205478140640606,-0.0160841548394772,-0.030442440056611,-0.0462957811794669,-0.0173310643352093,-0.0206067334923888,-0.0320774517735702,-0.060104216163509,-0.0583207217859595,-0.043786942015477,-0.0472094015616849,-0.0557333062583502,-0.0491547047495577,-0.043033489649635,-0.0435077106598882,NA,"RF"
NA,0.070763725321933,0.0110744536147355,0.0430358050201836,0.00222125076196486,0.0220343378993274,0.0226218914376376,0.0202334362800607,0.012892289531595,0.0437314308716263,0.0148745841764339,0.00948089208086951,0.00731617887894465,0.0073781633150632,0.00103425426971395,0.00983634820746046,0.000149328529612105,-0.00183386694999156,0.008377291871023,0.0036759969027422,0.0622625366505238,"CART"
-0.0413701918754712,NA,-0.0310032202247469,-0.0126773120360017,-0.0529966103461422,-0.0273398456469851,-0.0239114420761585,-0.0251902662127187,-0.0348366671989492,-0.00385173338693139,-0.0341605938612618,-0.046321293144564,-0.0358551310006814,-0.035609844115401,-0.0484403943709036,-0.0364011929609132,-0.0519338544441267,-0.0554524307699723,-0.0400644853310489,-0.0494253282026039,0.0038570537693044,"CART"
0.0030152839729421,0.0626005282542188,NA,0.0400953898848365,-0.00695570183888019,0.0209175689822477,0.0173301234738502,0.0180900587429169,0.013124276484004,0.0442080563186516,0.0116637368566377,0.00353318976535826,0.00285216741045554,0.00235097408774123,-0.00308307680539129,0.00709175131586808,-0.005894438212751,-0.0082261035258265,0.00156487455433494,-0.0015653684161252,0.0579943422196451,"CART"
-0.022410823619597,0.0451254203192251,-0.0201456300356069,NA,-0.0210239973577686,-0.00619357452058491,-0.00461727612243477,0.000777980179440215,-0.0118181663532659,0.0166849620068623,-0.00547496334478648,-0.00909152455043106,-0.0128304498233396,-0.0130760883907111,-0.0184835944491211,-0.00741524706754796,-0.0194645057914309,-0.0185079110272229,-0.0144773894452144,-0.0168628699065297,0.0278484312597832,"CART"
0.0129541493914383,0.0786699044729731,0.0221865837268737,0.0417548319637476,NA,0.0306602432198265,0.0298533634699501,0.0273081357066416,0.0190870182015033,0.0462758680234849,0.025763791698543,0.0133870266937201,0.0172285125944123,0.0175219695789161,0.00835539526662023,0.0159844546311959,0.0024893762418308,0.000696924809183071,0.0103001130347056,0.0067939188293977,0.0678113918774317,"CART"
-0.00508483941420287,0.0506878402389063,-0.00305351206106716,0.0269499447098987,-0.015298865045449,NA,0.00281401621121842,0.0126239904511925,0.00606647581608979,0.0331491488506391,0.00890403931359706,-0.00755245835736955,-0.00331915470218184,-0.00352856375174091,-0.0115320821207806,-0.00298766266561784,-0.0157168150056962,-0.0152283789199895,-0.0072232139681,-0.010613454731918,0.0454898140173436,"CART"
-0.00507470856513092,0.0510208934492926,1.35468961896529e-05,0.022222182237,-0.0140774091783095,0.010315709890342,NA,0.00982233718717612,0.00346406684819167,0.0299261387584559,0.00603977101498265,-0.00822670778084172,-0.00741999230602427,-0.00830650110300384,-0.0152378288693636,-0.00790414892960684,-0.0194438302331391,-0.0182901591519211,-0.00605086654869181,-0.0110777879261035,0.0443350467859524,"CART"
-0.00290115559831829,0.0537424999892813,0.000899600664450123,0.0189930284514702,-0.0082838190433947,0.00720179089117289,0.00901254039284987,NA,8.52309000349135e-05,0.0311280235983419,0.00392737926553576,-0.00341814195199672,-0.00130517746781141,-0.00250073529447388,-0.0108369950887713,-2.40251887946138e-05,-0.0100776437495291,-0.0115374268178713,-0.00498656136182389,-0.00654445399967267,0.0444012764608769,"CART"
