"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc"
NA,-0.42696458659075,-0.440189338617629,-0.441531040131007,-0.381583512975995,-0.431953057946066,-0.44030548324194,-0.263410211452668,-0.440781632517333,-0.440894174537991,-0.432259033365788,-0.438474815136418,0.701287327701935,0.536846113369862,-0.285729590719211,0.0220871004181287,-0.280650793804752,1.39483468380991,-0.343833547829069,0.590926509910044,4.48047270105411
0.417465094912206,NA,-0.0112886961473772,-0.0123001808278843,0.023205147908034,-0.00371270705170663,-0.0111606692395604,0.165561442527225,-0.011771650368423,-0.0118935435615154,-0.00455700831045774,-0.00927465301674587,1.13836774128321,0.954932899945413,0.128758758308661,0.44405597577013,0.138181542105264,1.84016996754199,0.0462624407648282,1.00961834606591,4.97510261181482
0.430463951379617,0.0103443187916888,NA,-0.000949067916156419,0.0368070202378907,0.00643698507745289,8.07676495327712e-05,0.179177103775527,-0.000591680956042497,-0.000749224203679262,0.00537135262624288,0.00131405191309163,1.15139967026137,0.973059551203233,0.142880301108463,0.462416113105535,0.15339614816321,1.8599543173019,0.0597066863595096,1.02467651432372,4.99233824477404
0.431730960647044,0.0113391931205297,0.000875366367879471,NA,0.0380516495009547,0.00754572551314657,0.00097517656279046,0.180274057631654,0.000295220386208861,0.000145777928103984,0.00648608556381661,0.00225256510406722,1.15211928153977,0.974111483519835,0.144040330343387,0.463768261640626,0.154352571130352,1.86090028256539,0.0606092221186473,1.0260134737965,4.99299902293807
0.371383092295967,-0.0264931883665868,-0.0418649075703834,-0.0430315172848838,NA,-0.0348395541715745,-0.0418121535776376,0.0993443611006924,-0.0417334379452737,-0.0421485517861968,-0.0357138003570094,-0.0401629884280073,1.10748830967127,0.934289843815019,0.106077873117239,0.407081882036694,0.113929611242716,1.80591537150399,0.0138317607601062,0.989842444163798,4.96407215702549
0.42242873030727,0.0030938213587374,-0.00706801386067064,-0.00816262704077695,0.0311442390095448,NA,-0.00689594301010449,0.171027885324396,-0.00755066389628434,-0.00768740135164959,-0.000780481726554188,-0.00475323579387601,1.14385526056516,0.96181688190073,0.135881783320466,0.448582916495515,0.145714240520409,1.85098113792946,0.0518731243695614,1.01899150377608,4.9863673635654
0.430606534206204,0.0101570472268851,-0.000162930558209833,-0.00110583782119576,0.0369768408679776,0.00631188575631045,NA,0.179125051853357,-0.000672015153814783,-0.000718292126021822,0.00538585033473498,0.00107779607259494,1.15169591750658,0.97046043052441,0.143255189940206,0.465390889632865,0.153482116252392,1.86022352708509,0.0599541355462007,1.02472305820422,4.99240897800693
0.253178138589125,-0.173195135746223,-0.186484522697848,-0.187478658212321,-0.111701180405948,-0.178640976597658,-0.186418364710128,NA,-0.186802129957066,-0.186977988852751,-0.176074466562778,-0.18456454868323,0.97784191105879,0.781655039600976,-0.0364363838716208,0.262911590503092,-0.0274455952144057,1.69536664904166,-0.0768815192550393,0.849959273981184,4.84442014259528
0.430984648323023,0.0108194345623814,0.00050991670467686,-0.000407223115290252,0.036730041584826,0.00690848462241761,0.000537328448206826,0.179626167153026,NA,-0.00015995488728108,0.00552413098805958,0.00168532253396774,1.15167707018929,0.974911498984038,0.143251926911684,0.463131451154268,0.153389997902406,1.86073411705967,0.0601854004941467,1.02486735204526,4.99240264515217
0.431075897132963,0.0109576262482232,0.000660184316509807,-0.000244088654522165,0.0370242893227616,0.0069700144646369,0.00068376495119575,0.179733583236209,0.000131524657220074,NA,0.00565664294023967,0.00178711819148882,1.15191641160177,0.96858136845103,0.143846180617398,0.463472893998915,0.1536855316233,1.86073687852865,0.0603150592534636,1.02484415151119,4.99279513500762
