"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc"
NA,0.0561483918240286,-0.000717385642170089,0.0338633522198123,0.00429552831488923,0.0227939531062869,0.0236064849662275,0.0136608964868136,0.00260938428490719,0.037613533773957,0.0214821404606998,0.0102512719058597,-0.00994946432141044,-0.00727325536308736,0.00234329807521521,-0.000892006838677599,-0.00320897127355633,-0.000995931454326495,0.00424620528910288,0.00725400539872812,0.0582170944225679
-0.0561483918240286,NA,-0.0507723017310071,-0.0292022944300906,-0.0533884796366343,-0.0280319793230359,-0.0258078822738676,-0.039106316471788,-0.0531968112817306,-0.016874091533174,-0.0379472697780262,-0.0515193060504323,-0.0642716339843627,-0.0597333296243981,-0.0521986820940182,-0.0577137188886087,-0.0619433720687748,-0.0575234151374424,-0.0454694071018893,-0.0478185016381779,-0.00244543447197632
0.000715718530397559,0.0507723017310071,NA,0.0312288362203318,5.72708161265318e-05,0.0218974839804684,0.020154408005878,0.013810643020964,0.00469384104970988,0.0387692592465685,0.0204682357880556,0.00615332803917071,-0.00878709031160655,-0.00650525053821146,-0.000116281045806132,-0.00298739130408158,-0.00652609168821174,-0.00116982462920381,0.00254524248694141,0.00768492297903063,0.0557663359927221
-0.0338633522198123,0.0292022944300906,-0.0312288362203318,NA,-0.0209630366100574,-0.00493981211817865,-0.0038041496147851,-0.0133179386797237,-0.0278873910905302,0.00971003642829507,-0.00602102446802399,-0.0137539240242307,-0.0397264920654127,-0.0371260093551634,-0.0211259208503998,-0.0266690512168862,-0.0298500111230465,-0.0244018414162983,-0.0223099680980191,-0.0162352533643831,0.0255698353223488
-0.00426436268755511,0.0533884796366343,-5.72708161265318e-05,0.0209630622760005,NA,0.0196921172948689,0.0197236923258376,0.00743308846290992,-0.00169419659831811,0.0264102301984006,0.0188637352592518,0.00269631178774356,-0.00970895673378527,-0.00673932629534311,-0.000768336519186544,-0.00635514235245398,-0.00936797547832718,-0.00279492640562431,0.00272915704647346,0.00431212394524991,0.0503320520391165
-0.0227649648297299,0.0280319793230359,-0.0218974839804684,0.00493981211817865,-0.0196921172948689,NA,-0.00104989799318317,-0.00620971997232873,-0.0164432461377903,0.0145723583863429,-0.000667233887649836,-0.0165360322919447,-0.0319662329617766,-0.0289806001737902,-0.0188129098219663,-0.0250865934876327,-0.0270028819550614,-0.020251555853573,-0.0146900235119692,-0.0139008523060995,0.0303569946080058
-0.0235861558315459,0.0258078822738676,-0.0201581246105464,0.0038041496147851,-0.0197074549728348,0.00104449794178173,NA,-0.00966981633123956,-0.0196062620296521,0.0111448505777704,-0.00495700782803014,-0.0185215786746465,-0.0334205049489904,-0.030912380014667,-0.0208647060895826,-0.0287374664773107,-0.0309455389696469,-0.0221768782105027,-0.0156509462254091,-0.0142070607263338,0.0287851812038998
-0.0136608964868136,0.039106316471788,-0.0138108315236555,0.0133179386797237,-0.00743308846290992,0.00620971997232873,0.00966981633123956,NA,-0.0111631896198844,0.0258600332466263,0.00664658476741041,-0.00425669383547245,-0.0237823428226025,-0.0228309404332168,-0.00999280102561817,-0.0136382897047253,-0.0164612131276655,-0.0122553331351597,-0.0114163164889367,-0.00294744917690433,0.0393293393401957
-0.00259998737518473,0.0531968112817306,-0.00467048408216807,0.0278873910905302,0.00169419659831811,0.0164432461377903,0.0196272340901069,0.0111631896198844,NA,0.036544279906375,0.0196250810632953,0.0102970122936054,-0.0119634689757919,-0.00943972647974526,-0.000155401946805459,-0.00153638666662508,-0.00534195051492775,9.65329113033996e-05,0.00177394549098149,0.00868544349485008,0.0544085634984491
-0.0376155697088625,0.016874091533174,-0.0387406860243865,-0.00971003642829507,-0.0264102301984006,-0.0145723583863429,-0.011146206206952,-0.0258587907498156,-0.036544279906375,NA,-0.0168618336015947,-0.0207838023799104,-0.0475860584931357,-0.0446287918680749,-0.0280214738086323,-0.0324680323915162,-0.0357509485860392,-0.03027623172733,-0.0288518046877661,-0.0225138845483665,0.021029034326384
