"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc","class_method"
NA,0.0665708543833879,0.00277787281476851,0.0450424792698736,0.0103485491975417,0.0282002652759222,0.0377730056889771,0.0193204712999583,0.0052593809632268,0.0407382557076915,0.032359897266272,0.0184025973707112,-0.00297508689619597,0.000153998131944931,0.00620864193669577,0.0103832301551342,0.00158422052310212,0.00451221331108526,0.0083167949972692,0.0119910278368726,0.0680720731740846,"RF"
-0.0665708543833879,NA,-0.0509770667709918,-0.0225739068027371,-0.0527517896513895,-0.0259425903727449,-0.0208589202485718,-0.041418597106682,-0.0577979584991414,-0.0204705402702387,-0.0334533667119749,-0.0482813294159946,-0.0650145234580005,-0.060794648605105,-0.0578083158516116,-0.0545176013207778,-0.0680105216407169,-0.0614927253611708,-0.0514383623154843,-0.0522371789037237,-3.95164667596763e-05,"RF"
-0.00273747669348632,0.0509770667709918,NA,0.0376697372927442,0.000696489512727888,0.0246267485287869,0.0285524978731334,0.0135088772676006,0.00424132818201981,0.0340633644376638,0.0235515480186393,0.00932757671007546,-0.00486617628893237,-0.00368782764933336,-0.000906524637091687,0.00201358287974015,-0.00565482970816395,3.11800438062163e-05,0.00345887317618477,0.00692983241902736,0.0602213798794828,"RF"
-0.0450424161125367,0.0225739068027371,-0.037690016748924,NA,-0.0252549595226466,-0.00836657159064172,-0.00491492172378282,-0.0157508669229103,-0.0343974749692481,0.000976174662274218,-0.00599964759478963,-0.0134824818654599,-0.0470813391926737,-0.0453195755036654,-0.0293828611993849,-0.0273047786128032,-0.0353270509519649,-0.0304519922936191,-0.0314598273762097,-0.0235453986095904,0.0230708082839929,"RF"
-0.0103600859627255,0.0527534304877972,-0.000704099508124985,0.025265968221214,NA,0.0244101636618025,0.0256658192089647,0.00890597953340839,-0.00501921881606097,0.0228029567909593,0.0275541754752703,0.00722018213746224,-0.00767959194233141,-0.00407727570591044,-0.00248471572170151,-0.00426780831318567,-0.00779107978218382,-0.00466501346223247,0.000101005809533469,0.00123525416397575,0.0555084272319001,"RF"
-0.0282143942823494,0.0259459050498136,-0.0246267485287869,0.00835496119661101,-0.0244139606282845,NA,0.000574396562190261,-0.0091870744645563,-0.0173976232651943,0.00831965360418968,0.00182008745003905,-0.0124104916619162,-0.03484134599442,-0.0305635717355715,-0.0245394634794598,-0.0238510654380865,-0.030184990051577,-0.022687968472674,-0.0175325558167369,-0.0176547947879199,0.0295982337677702,"RF"
-0.0377869184285376,0.0208589202485718,-0.0285690862625324,0.00493525120525914,-0.0256764142682029,-0.000575602978306258,NA,-0.0130998774258819,-0.0242989696696564,0.00122435328175914,-0.00481555214751212,-0.0168987114850253,-0.0392696646140208,-0.0355741110244065,-0.0294691908887397,-0.0310650917235334,-0.0375011479230643,-0.0280459800186035,-0.0244591990113069,-0.0210505630405321,0.0253605782289631,"RF"
-0.0193216366074131,0.041418597106682,-0.0135362201774057,0.0157197566080808,-0.00888900074406469,0.00918724557403684,0.0131022056003611,NA,-0.010783077998321,0.0206989020441526,0.0111944504364643,-0.000406180564035593,-0.0238353294105561,-0.0249596586063483,-0.0130040414724879,-0.00976044972747572,-0.0198390271925781,-0.013096478731973,-0.0153933742354083,-0.00349473874772678,0.0404378035322973,"RF"
-0.00525891264111274,0.057778661716461,-0.00423369670704162,0.0343882922526313,0.00498579111298178,0.0174079996083712,0.024294635354908,0.0107623003061033,NA,0.0337676441525129,0.0254310671992623,0.0134654639149665,-0.00897262822119091,-0.00621214070505359,-0.000589397149551414,0.00493057720553406,-0.0039135402679684,0.00174899435325796,0.00178160620549624,0.0109263612778891,0.0569179781747979,"RF"
-0.0407538970823767,0.0204709676872939,-0.0340728160199199,-0.00095766618523303,-0.022804246095808,-0.00834928647257243,-0.0012399092583464,-0.0206963945322059,-0.0337665523250288,NA,-0.00897831581238296,-0.0120990359521325,-0.0435249270058618,-0.0417507061104899,-0.0266824998243766,-0.0247499056901295,-0.0333973714896425,-0.0246185691841801,-0.028068272256368,-0.0180304802385933,0.0268152129754417,"RF"
-0.032359897266272,0.0334628232753429,-0.023532165679726,0.00599636479834146,-0.0275496547485136,-0.00182930863724314,0.00483186705505639,-0.011190439839355,-0.0254248101659975,0.00897759658665625,NA,-0.0121511099048298,-0.0387084897063523,-0.0375951302864429,-0.0273102034385791,-0.02234951634704,-0.0325077494255107,-0.0292900115069141,-0.0226735750296076,-0.0200750616717142,0.0312557161599757,"RF"
-0.0184116516093161,0.0482599200336591,-0.00932390365164534,0.0134951645585298,-0.00720375154397525,0.0124104916619162,0.0168685562743914,0.000402722662865492,-0.0134735526246438,0.0121001418001702,0.0121436690433992,NA,-0.0220166462082311,-0.0208443523361398,-0.0067121230029353,-0.00964041861757195,-0.0177057608292459,-0.0181984887428684,-0.0117308687260719,-0.0116967085462104,0.0413581493526318,"RF"
0.00300502884268077,0.0650145234580005,0.00487521935744706,0.0471003692244604,0.00769934716270478,0.0348384360351426,0.039251265720119,0.0238606185012329,0.00898549741011634,0.0435309015561029,0.0386794247391913,0.0220429726181094,NA,0.000373279974175331,0.007966278452836,0.00785492536791724,0.000980562465591245,0.00288263506401826,0.00408936396494144,0.010164570711974,0.0728451092148756,"RF"
-0.000153645679717115,0.060794648605105,0.00364274809303823,0.0453285947415467,0.00407452756144436,0.0305733631586132,0.0355756069566352,0.0249596586063483,0.00621835517292211,0.0417469555108136,0.0375950884746688,0.0208195784274928,-0.000369288401937088,NA,0.00466302056027117,0.00550417040031978,-0.00316798305930361,0.00168456838172272,0.0034973969814301,0.00846922252188448,0.0698414886772386,"RF"
-0.00620876686454775,0.0577773043230264,0.000913387982055111,0.0293953822588982,0.00248136312683966,0.0245026610174997,0.0294694803212464,0.0129867434432827,0.000586971076140558,0.0266811553308049,0.0272916366886932,0.00672322790883635,-0.00796915264383723,-0.00466239756209919,NA,-0.00359737245104221,-0.00739469976016695,-0.00376873480722654,0.000356906478816834,0.00261825991188796,0.0528889548960479,"RF"
-0.0103830027007968,0.0544983506681327,-0.00203884416457257,0.0273188121249688,0.00428469428264692,0.0238717385716639,0.0310382590561224,0.00980590804129295,-0.00492528258241461,0.0247551203427029,0.0223476170424671,0.0096541587036203,-0.00785492536791724,-0.00550417040031978,0.00361427252639825,NA,-0.00375769732916003,-0.00612158520007275,-0.00196975305329491,0.00114924128822723,0.0577038082919085,"RF"
-0.00157591745806578,0.0680105216407169,0.00565955324892693,0.0353101669489778,0.00779989813798503,0.0301643501630773,0.0374947161278447,0.0198321818517421,0.00393045092777962,0.0333791101179866,0.0325064694963137,0.017727035282454,-0.000970217211148363,0.00316798305930361,0.00736010902359639,0.00373165091839698,NA,-8.79103464192503e-05,0.00244609037578525,0.00615109193820136,0.0657887452377096,"RF"
-0.00451221331108526,0.0615002065746241,-3.8938692228839e-05,0.0304954485584505,0.00466501346223247,0.022687968472674,0.028012944570629,0.013092744127414,-0.00173960981910347,0.0246065836656502,0.0292830018467485,0.0182262093804129,-0.00288263506401826,-0.00168456838172272,0.00379355149051857,0.00611905912982754,8.79103464192503e-05,NA,0.0013645390654382,0.00685586718390863,0.0592039733281466,"RF"
-0.0083167949972692,0.0514383623154843,-0.00346741290849797,0.0314262183681585,-0.000104034491410982,0.0175325558167369,0.0244663171702309,0.0153791516627153,-0.00177401129863674,0.028068272256368,0.0226735750296076,0.0117030886976826,-0.00409372567681347,-0.00350281027997376,-0.000388094957138711,0.00197832632218276,-0.00246469560431868,-0.0013645390654382,NA,0.00381609429085444,0.0535285832065795,"RF"
-0.0119910278368726,0.0522371789037237,-0.00692566001414832,0.0235438594693641,-0.00123862922944605,0.0176383310041612,0.0210456089745942,0.00349473874772678,-0.0109382261148613,0.0179952046469798,0.0200945716651647,0.0117004549688611,-0.010164570711974,-0.00845117879432514,-0.00262641416329409,-0.00113341015159187,-0.00618405003899153,-0.00686242470547024,-0.00385137127639683,NA,0.053357266732109,"RF"
-0.0680752274245179,7.60128892874467e-05,-0.0602213798794828,-0.0230708082839929,-0.0555431027844806,-0.0296091931249186,-0.0253579268120499,-0.0404781493185797,-0.056884678596992,-0.026789047402025,-0.031262827786293,-0.0413561116028469,-0.072850536657099,-0.0698414886772386,-0.0528889548960479,-0.0577038082919085,-0.0657887452377096,-0.0592039733281466,-0.0535306567582592,-0.0533682591814552,NA,"RF"
NA,0.0554673322533562,0.00418278670458294,0.0325289567537586,-0.0053751102028053,0.0134108779161378,0.0136248447456688,0.0112645406815525,0.00530168216658011,0.0331007430935493,0.00568996330845891,0.000785872257332512,-0.000854442630725208,-0.000712457625800362,-0.00560824384444784,0.00171220036892428,-0.00658587517343795,-0.00890487670401112,0.000489413633108144,-0.00396442479968107,0.0514608815935583,"CART"
-0.0554673322533562,NA,-0.0460365102622626,-0.0286324925918609,-0.0650976655434984,-0.0387678869407793,-0.0372766099676825,-0.039157304566952,-0.0491587261193182,-0.0205505295198043,-0.0476933027897027,-0.0586448299444025,-0.051214728381309,-0.0506125029078106,-0.0612657765796583,-0.049182945678376,-0.0646353223032869,-0.0685278634682339,-0.0535308540974832,-0.0623685629038747,-0.0101033060717202,"CART"
-0.0041976908844351,0.0460365102622626,NA,0.0298443555292557,-0.0147462031921765,0.0118245778928332,0.00856100730535271,0.00856568016789068,0.00565079294441955,0.0333319255448712,0.00267233109580111,-0.00511475465148834,-0.00545707937407631,-0.00562610820102413,-0.0104727250410953,-0.00112561322744819,-0.0134316094094597,-0.0157870411355747,-0.00631704727355296,-0.00912615303804217,0.0469072871246655,"CART"
-0.0325188604942758,0.0286342754931239,-0.0298548015416618,NA,-0.0310617789938657,-0.0163799941681604,-0.0130089957771202,-0.00913505337092923,-0.0216086492200902,0.00879434143021105,-0.0161325282306658,-0.0199718711276672,-0.0247161698118746,-0.0246257974662914,-0.0283788201694625,-0.0183982250362878,-0.0304673985800665,-0.0288866688486599,-0.0243853222873817,-0.0268006445006171,0.0181145789617391,"CART"
0.0053751102028053,0.0650976655434984,0.0147482514240022,0.0310470866347006,NA,0.0227739852029078,0.0217975440645987,0.017824974277019,0.0108812519902565,0.0344032350752389,0.0169592950819275,0.00514035237126662,0.00854631597767732,0.00878038149998393,0.00256363270466033,0.00800806979233294,-0.00379646653762992,-0.00644364467280584,0.00220875941046064,-4.2543387610788e-05,0.0560044835053867,"CART"
-0.0134108779161378,0.03876740463106,-0.0118549339358302,0.0163673498625044,-0.0227740215845731,NA,-0.00379218416561644,0.00257153297272852,-0.00310053119758265,0.0218366576338113,-0.00125346048750033,-0.0170311766452898,-0.0143540734989407,-0.014723259472283,-0.0193041605686743,-0.0118428505907341,-0.0236022769225496,-0.0243699047719061,-0.0151471714486657,-0.0192270952461178,0.0351594707156783,"CART"
-0.013609408108582,0.0372442523549651,-0.00854547386682846,0.0130304874667126,-0.0218050958397228,0.00378763402750284,NA,0.000616351396657174,-0.00575959081490161,0.0193303899780269,-0.00496027983158906,-0.0178499895891,-0.0176912477225863,-0.0185749570504359,-0.0235147478220496,-0.0177791615372813,-0.0289931481198581,-0.0282487575592719,-0.0153777186536797,-0.0197080086257019,0.0340423857169741,"CART"
-0.0112622203848115,0.039157304566952,-0.00856568016789068,0.00915197989889425,-0.017824974277019,-0.00256683260788709,-0.000616351396657174,NA,-0.00740924795830375,0.0202333304619427,-0.00585062818398457,-0.0126777765792901,-0.0122961302908629,-0.012953889675547,-0.0192339510914965,-0.00921126395784496,-0.0186102599904798,-0.0204167081808355,-0.0142367956196378,-0.015701557137417,0.0332640796031018,"CART"
-0.00530168216658011,0.0491587261193182,-0.00565594931010507,0.0216092892862885,-0.0108954452309301,0.0031183940559186,0.00575700499927568,0.00740924795830375,NA,0.0303164781744759,0.00525165572662258,-0.000100531701199267,-0.00452475531131263,-0.0047776539023596,-0.0109618519754403,-0.000322179516292226,-0.011433739489326,-0.0116634104666329,-0.00690906242311002,-0.00708408283215207,0.042880129625785,"CART"
-0.0331018515999123,0.0205505295198043,-0.033319189438806,-0.00875257013531018,-0.0343990862503922,-0.0218206148845246,-0.0193419537728669,-0.0202541230551713,-0.0303142918602863,NA,-0.0233445104922039,-0.0256905672516955,-0.030135047163456,-0.0295210396898581,-0.0344826451158021,-0.0246081597615337,-0.0338459461172624,-0.0366869876536911,-0.0322587814519619,-0.0330242241291,0.0135814022210518,"CART"
-0.00569261874514046,0.0476929884745916,-0.00268117204817084,0.0161100194963761,-0.0169796591234962,0.00129282705326921,0.00494552019631818,0.00583737279474477,-0.00525165572662258,0.0233155918668387,NA,-0.0069939258814727,-0.00761703223204015,-0.00689151008357899,-0.0158232201863423,-0.00258206688789524,-0.0169925175571156,-0.0188046390063393,-0.00619858137763768,-0.0123009318115345,0.0407864310646132,"CART"
-0.000783617669144101,0.0586448299444025,0.00513805862201191,0.0199875612716243,-0.00514492806040616,0.0170021733988173,0.0178499895891,0.0126766241459061,9.56826191097211e-05,0.0256758028872513,0.00699817333905121,NA,-0.00277811955308892,-0.00238914723019387,-0.00427458922678274,0.0011157562696008,-0.0112629930769475,-0.0144667865924114,-0.00149047162585077,-0.00846727807887528,0.0453969313047866,"CART"
