"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc"
NA,-2.16068504418195,5.9762183654638,-3.76665790456678,-3.81248613533218,-3.94512050866061,-3.73805597333341,-2.82505143162718,-1.95834780110819,-1.79766746068811,-4.41662159894188,-3.76920679958801,7.81951019150763,6.04165399095306,-3.67856641319678,0.228078236343468,-3.33337318297305,-3.21932089609607,-3.16666390148013,-3.58936125852236,-3.8946889149924
2.33331570039131,NA,7.05563907711859,-1.53336237000871,-1.69442505648024,-1.80000886572925,-1.47925827391039,-0.550028699454919,0.399962652289741,0.622180421417397,-1.94300337227353,-1.53752385090567,9.33333254643004,7.75006313481579,-1.41662722717228,2.65532979025953,-1.00000384474589,-0.666608471192521,-0.588873121317089,-1.04753749237212,-1.64904523157476
-5.06249646951187,-6.40384730708848,NA,-8.58333857520124,-8.83332679004412,-8.91663169486516,-8.52778639424926,-8.01580518606393,-6.8333442942082,-6.83336311745199,-9.31422488776149,-8.58473557400401,1.63333766676698,-0.55359615429675,-8.44439393986223,-4.13337242025072,-8.138888332064,-7.55559574542473,-7.93329702342849,-8.26670614979542,-8.78566931501754
3.84379094139751,1.72916172604619,9.61105827667697,NA,-0.0556076881352859,-0.523823152123081,-0.0832892415645282,0.857169703122201,1.9166210737154,2.00003908946331,-0.550006862953948,-0.0613984178093134,11.8033141799775,10.2056262755425,-5.13813594903888e-05,4.95175929531772,0.416608492106857,0.466600501271079,0.745661771478345,0.0277281209886352,-0.12498545218199
3.98336552190111,1.8749637844264,9.43750609230499,0.625014923006617,NA,-0.222267203231583,0.726806492169198,1.166638004547,2.26247153831968,2.49997854895347,-0.170440745622767,0.625031621077933,11.1666305316553,9.11663427056046,1.03972157133869,4.69999107658202,0.750007302565438,0.81139105418671,0.988103112120515,0.433324763342075,0.107144592032097
4.08892952005814,1.98954042835483,9.50005962485934,0.583283427780871,0.260442013711124,NA,0.880993683661562,1.22921479973625,2.29162672045442,2.50004565448842,-0.0832915943157684,0.583316548998316,11.2499533549321,9.22224793143994,0.900045437011348,4.83332288132702,0.791720458496731,0.849985132130676,1.11248014141502,0.511952377982974,0.249988362460502
3.91670042401903,1.66662865003887,9.24372129010044,0.666588110022605,-0.587471885400338,-0.769508813447283,NA,1.00965508509437,2.24998821519493,2.49999274515087,-0.233322527667296,0.666630157415208,10.9375027354516,9.04158661080048,0.333296002175847,5.24994201106913,0.63326208017817,0.666647796753112,0.788257277215331,0.344327719806528,0.111058643130514
2.93653232311536,0.773809914302225,8.87497545234492,-0.733347671468434,-1.02781377681662,-1.11671457833623,-0.900025967468695,NA,1.42499633530077,1.55560724484722,-1.33334599675005,-0.733383452681413,10.7388765791707,9.41665129177188,-0.842185497807199,3.17703363342979,-0.424984243924127,-0.269872368651139,0.0417121067409762,-0.659999686296516,-1.03752073600979
2.041605814366,-0.225009022738464,7.82645152734547,-1.90005874387335,-2.08885303981132,-2.16666791808929,-2.08328479856884,-1.34374318959289,NA,0.383331475881825,-2.26665557184787,-1.90000843737591,9.74994709790024,8.09589768635248,-2.00001876171328,2.0666230275263,-1.64270985173287,-1.31745647828257,-1.13891738911286,-1.74996152668622,-1.944516725099
1.87147596797511,-0.428504377332761,7.83336925265456,-2.00003832380834,-2.49996709370951,-2.49997909119129,-2.49999105579211,-1.50004347766599,-0.333376264280347,NA,-2.50003107357831,-2.00005890145637,9.58328576728375,7.97218957047749,-2.49999426075854,1.88887462398106,-1.91663550658923,-1.64475424491278,-1.36660392175364,-2.03640558680309,-2.11113059323722
4.52784276874525,2.16663244075616,10.229125221671,0.655541698904403,0.366647973235012,0.283298661258078,0.404804662542185,1.4921113230568,2.36114534937278,2.60831314756862,NA,0.642806764706349,12.0625961825469,10.6111436633714,0.428528381508956,4.78331228932947,0.85891978437486,1.14429873862893,1.51424981547596,0.761108255076761,0.516749761505902
3.84996238695852,1.73357392436811,9.61108394853833,0.0801670926286416,-0.0556202358224024,-0.523856073048961,-0.0833178857395411,0.859380796244448,1.91663428080049,2.00007855843345,-0.547669247399962,NA,11.8055106939614,10.2063997860998,5.86565728102947e-05,4.95836812667181,0.416693395568194,0.482203457426598,0.749957486029008,0.0311992012697847,-0.119074757237524
-6.75001142715459,-8.29996812927223,-0.812538793298852,-10.6666540298752,-9.96660540167318,-10.0595295015924,-9.812479292199,-9.72494103027388,-8.63606378059292,-8.47916694033222,-10.8263391523766,-10.6667167933867,NA,-5.55004063919394,-9.75005052330516,-5.16670641805947,-9.47216803138275,-9.68326412155917,-9.18340572262976,-9.96659113908556,-10.5903135560216
-4.87496225786338,-6.75966864893267,1.11112413340106,-8.75003010848757,-8.16667308591642,-8.26252342219259,-8.0624919004236,-8.23327159125271,-6.75003775137335,-6.61112887580863,-9.35470338843105,-8.75003144806283,6.53334412251896,NA,-8.02177613318662,-3.26669036382432,-7.74996751352749,-7.61905626196576,-6.83332927678511,-7.93337153584603,-8.56251892149854
