"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc"
NA,0.034611594665023,0.00101516055266596,0.0163065855889075,0.00708668718803678,0.0117469131364841,0.0136562416792406,0.0103299096659473,0.00405095667345437,0.0175805974514914,0.0187900080239305,0.0113062516523173,-0.000113114866214305,0.00105886731745305,0.00454390775370547,0.00445145905679101,0.00277837903100228,0.00377126595366862,0.00636615477301653,0.00769814996609388,0.0325149520013893
-0.0274441779892767,NA,-0.0251481228371672,-0.0164801718227044,-0.0199674466569972,-0.0127278568382148,-0.00995664483714492,-0.0173637073397354,-0.0259734019848409,-0.0133426542939759,-0.015252282102946,-0.0215496000316731,-0.0273722072661024,-0.0243103726748929,-0.0219042755750746,-0.0235690470481083,-0.0251857747187614,-0.0214131646609419,-0.0171201680091231,-0.0172325274252,-0.000549077291659236
0.00160767897988692,0.0325374507247112,NA,0.0154564359169787,0.00510172167605853,0.0108367275521241,0.0118777249818809,0.0109488860735423,0.00480593380439159,0.0173596321932119,0.0181150186717396,0.00898145353969257,-0.000324034912396576,0.000872544780815596,0.00337413720549742,0.00320035478034775,0.00116423828614412,0.00358471084173709,0.00542356918506412,0.00774103083795725,0.0321071821969447
-0.0131100936973994,0.0229429332952027,-0.0119955745173129,NA,-0.00565754553111954,0.000275607187364618,0.000757170465881077,-0.00218482278836686,-0.0100821192592247,0.00331632609246893,0.0058006884260776,-0.00162157529032261,-0.014074713519481,-0.0134886642590785,-0.00713443684919452,-0.00938416214189088,-0.0105700631783416,-0.00895200506469108,-0.00585919275897772,-0.00447499651550266,0.0194604548131703
-0.00377787275431993,0.0253722727764045,-0.00158462852775901,0.00919833135040425,NA,0.00773195180735138,0.00849427318906786,0.00516088332118004,-0.000640599681475975,0.0109592937558397,0.013739913795802,0.00245264000549476,-0.00379354495420852,-0.0023695357046204,-0.00105247432610824,-0.00286530900705576,-0.00475631382839739,-0.000374162723157382,0.00242988321208061,0.00274570751709462,0.0239547587076562
-0.00843944400944529,0.0178047569590226,-0.00732463343751191,0.00304229957654185,-0.00484490700554937,NA,0.00202183777917022,0.000850117911124993,-0.0054049894647375,0.0056248883174459,0.00873264176250393,-0.00254493763938454,-0.00960742276583563,-0.00872033434340386,-0.00631975498657106,-0.00762718960667112,-0.00857357647518551,-0.00589700285259086,-0.0030339219260123,-0.00301405568051397,0.0192830932942336
-0.0101764921108161,0.0150352267958134,-0.00842903357013433,0.00243136327223267,-0.00579602477209433,0.000246179093769093,NA,-0.000992188362879788,-0.0075860483148471,0.00385482816113107,0.00575542500154618,-0.00462298687549062,-0.0106223599063677,-0.00997845764776889,-0.00713907103740115,-0.00913741481336835,-0.0100430435978175,-0.00724768397255185,-0.00404242191701942,-0.00451681566891919,0.0171320224346645
-0.00687705114340024,0.023574332118173,-0.00738338285196944,0.00560222686627635,-0.00134640306018459,0.002752828393473,0.00473626969840423,NA,-0.00467940141562137,0.00870928811714189,0.00761362514006451,0.000407056468886855,-0.00895742387912786,-0.00872275456939943,-0.00328918629238542,-0.00446758197287278,-0.00565193356178585,-0.00428847377134334,-0.00253020208622856,-0.000233917984140928,0.0219533831332465
-0.00144709711996397,0.0327311242075239,-0.00193573553952148,0.0133257823235813,0.00432416312793374,0.00902213203412676,0.0111892643546579,0.00749346055641891,NA,0.0146022953088118,0.0154148530274643,0.00872041406166175,-0.0029671005817101,-0.00168426154180102,0.00212026045675254,0.00183089452330639,0.00013615786258056,0.00241952763542145,0.00423642602880864,0.00649630668311376,0.0304698346545766
-0.014578825342674,0.0203617607488258,-0.0139605302151419,-0.000130751159540452,-0.00706247985455239,-0.00185624207350794,-3.02064767128328e-05,-0.00505674728900012,-0.0112997172704323,NA,0.00214756104424074,-0.00270497311482339,-0.0158132266276796,-0.0145145254342856,-0.00887567590671383,-0.0101922019326429,-0.0114551996684179,-0.0102713910851777,-0.00705562920134871,-0.00618562695176841,0.0190142493012567
