"ForestDisc","OneR","ScottEqualWidth","ClusterDisc","Infogain","Logreg","Naive","RDGR","QuantilDisc","EqualLength","RSTGDH","RSTLDH","Chi2","ChiMerge","CAIM","CACC","AMEVA","ExtendedChi2","MDLP","ModifiedChi2","GLMDisc"
NA,0.0444670015556357,0.000768500123194265,0.0220032101377173,0.00399890284860911,0.0163287048761302,0.0156187300097062,0.0107284343152794,0.00384056563873348,0.0256414776881293,0.017431543917666,0.00926946231164205,-0.0062146060258093,-0.00452620457922891,0.00294669793897815,-0.000566232084520296,-0.00161020010137393,0.00113694533983908,0.00431338873859622,0.00650051029619003,0.0414356653153423
-0.0348261978496562,NA,-0.0323478226683536,-0.0174454755554324,-0.0346012457108444,-0.0178448414825493,-0.0176620440859496,-0.024223614323196,-0.0327436361212352,-0.00908179014911564,-0.0212259342279722,-0.0314756456148133,-0.0429007511218627,-0.0397006252868617,-0.0333998288001456,-0.0374634242893796,-0.0402740903116976,-0.0356515605364711,-0.0265238759042429,-0.0289115255294079,-4.88539129039878e-05
0.0026546039481599,0.0416329923708903,NA,0.0217117214032721,0.00175688741616133,0.0160893115416307,0.0140962016578008,0.0111977864473609,0.00530770356770817,0.0280471360861131,0.018242546975326,0.00753375055888826,-0.00495611516461442,-0.00373865937841644,0.00178194179972223,-0.00110108719305325,-0.00274391079971171,0.00118048879523662,0.00373302759327789,0.00724062814353072,0.0410944200154768
-0.0170995168703601,0.0257754114706653,-0.016715083784507,NA,-0.0109540535675207,-0.000485822291891236,-0.00013602703412049,-0.00485415083589292,-0.0136401590236765,0.00918598447103519,0.00221925021781032,-0.0051698941877414,-0.0223966264931817,-0.0213929068777203,-0.0116626491409641,-0.0148744964083358,-0.0166926652595051,-0.0118824610821877,-0.0100090400360454,-0.00751906254983697,0.0213204608181019
7.7642653738338e-05,0.0430008823230114,0.00241392499400815,0.0158324843157912,NA,0.0137765771443373,0.0129510622980662,0.00792363200675467,0.00229494739851015,0.0209724412514139,0.0182000591491338,0.00520634924873922,-0.00430158120556933,-0.00310385040509886,0.00113210134676369,-0.00302140042131476,-0.00491346280936596,0.000216475775877922,0.00423936620284201,0.00472396719039794,0.0377753227104702
-0.0115991250410262,0.0251057896414273,-0.0113157999267547,0.0048316202019859,-0.0097349791475376,NA,0.000225266867268211,-0.00136512453393432,-0.00763833205784886,0.0118928492569217,0.00394655520283663,-0.00746130282623743,-0.0185476715790608,-0.0180772710403734,-0.00961268556552128,-0.0143930715019052,-0.0154568050936484,-0.0111091370726359,-0.00741407727134537,-0.00756646948712089,0.0236525295449713
-0.0109399044903286,0.0261851467591892,-0.00943080944456567,0.0043467748405568,-0.00906866851302637,0.00242958590051091,NA,-0.00297193443714379,-0.00851730212882296,0.0104036260521916,0.00268309073495434,-0.0067781804201402,-0.0181679000639719,-0.0178614638143017,-0.00906435605997512,-0.0152080529754031,-0.0165105905889035,-0.0111241853805588,-0.00685261349983241,-0.00690283014057265,0.0231485565646769
-0.00633248694314379,0.032666420783836,-0.0067742333000944,0.00912245072411644,-0.00311250427164543,0.00605756912488097,0.00763153739686676,NA,-0.00484618773226646,0.0174848186252149,0.00854089911627624,0.000168776515965795,-0.0139735770529179,-0.0135554386665961,-0.00423581784852512,-0.00764948086150127,-0.00917600436619372,-0.00556082417353966,-0.00441722166767495,0.000524940591939987,0.0299095244804605
-0.000591467648025665,0.042323340865644,-0.00173866944601884,0.0180297917800389,0.00186886066095172,0.0122698616148732,0.0129533156610664,0.00833762644918068,NA,0.0245012426988231,0.0161794622173219,0.00849810760767804,-0.00741690752602657,-0.00586827144258783,0.00095833166560847,-0.00125144451676735,-0.00333979575348468,0.00125232623395214,0.00244947595105749,0.0068154246277848,0.0389630866027166
-0.0205494596381968,0.0179062788722444,-0.0223265249284879,-0.00494672857682214,-0.0150358531524545,-0.00648954958537447,-0.00509514992249861,-0.0122812643195845,-0.0195361289479772,NA,-0.00533622851740853,-0.00981554100395533,-0.0290351171514279,-0.0272133905511994,-0.0162413998873882,-0.0198726631067077,-0.0216113978723746,-0.0167207408106545,-0.015060616332216,-0.0121595572758263,0.0175420418712116
-0.0121067606931594,0.02895065018233,-0.0130255816801555,0.00332755045565954,-0.012416200039782,0.00206317819663619,0.00302551660614194,-0.00299888127028825,-0.0111274778120737,0.011822148779431,NA,-0.00589240397648857,-0.0214044224271129,-0.0200348176608514,-0.0105017221021873,-0.0148037589772037,-0.0169802676940509,-0.0125050583006395,-0.00640304038929091,-0.00772885656520507,0.0253081314764945
-0.00483258471820005,0.0395942865284597,-0.00298465311678397,0.00967322700845281,-0.00104403924067669,0.0117851575097096,0.0109608062641023,0.00426797766127308,-0.00460822281884419,0.015734936907574,0.0103062526872739,NA,-0.0124759183899244,-0.0113355706038772,-0.000337526007926808,-0.00623144233148321,-0.00813744205032036,-0.00577183385837366,-0.000353141802204972,-0.00118991721497253,0.0316436444747897
0.0100660531091113,0.0525681624545033,0.00847795065422985,0.0280423945406119,0.00849565598332711,0.0245169094851931,0.0237397435870882,0.0192394194398165,0.0115375087538889,0.0356503223384071,0.0271660744098242,0.0178387032571684,NA,0.00356997400022897,0.0103889999277306,0.00576311742146258,0.00446274485923208,0.00597348729605673,0.0100849832244424,0.0122086267164311,0.0515794101588087
0.00831812054564485,0.0493174272101095,0.00718712141620928,0.0267149911100498,0.00711053839971717,0.0236743491490219,0.0231420065319729,0.0187115152831471,0.00991920267397402,0.0336022094215553,0.0256251317476535,0.0163755393964797,0.000317051633161957,NA,0.00894089492233377,0.00443678840595126,0.00307130235725899,0.00561851328886339,0.0104603134324207,0.0112104788822777,0.0499266195798408
0.000823507144386771,0.0423129777098111,0.00201916075555946,0.0161734984974296,0.00159353960261691,0.0132768811030558,0.0127841131764241,0.00857593433849444,0.00291741660187205,0.0218039775825588,0.0162228938337256,0.00431802451854898,-0.00601675091501659,-0.0048000193763501,NA,-0.0034297105286979,-0.00527033744906622,-0.000113672648800797,0.00439482566386252,0.00402659963696675,0.036025058984969
0.00429760813880768,0.0467521953320228,0.00477604942786023,0.0198786788188963,0.00621171670972233,0.0190869204026308,0.0198397568344768,0.0121662570053294,0.00509624604605318,0.0258665325433718,0.0207672400331524,0.0106461800587744,-0.00232751448477269,-0.000995408247071994,0.00643630095811269,NA,0.000731966237731937,0.00135292590078079,0.005243743642242,0.00677799445756153,0.0443459500426249
0.00525001694115579,0.0496265273521889,0.00639629515711898,0.0215582283399482,0.00793586815329222,0.0197467688317406,0.0207941758884449,0.0134531420091432,0.00712259924058074,0.0277113171534775,0.0226764743299311,0.0123285795167742,-0.00084839724887025,0.000419442169185192,0.00811737997924319,0.00193384864954685,NA,0.00309258758840203,0.00731955455440705,0.00799848659898533,0.0453432012302346
0.002861965583781,0.0453836648374356,0.00283191890012229,0.0167927015971249,0.00330058068846603,0.0159216211945947,0.0157592487719272,0.010461923127606,0.00295312764728857,0.0223705505997646,0.0182248746208375,0.0104946736832724,-0.00207745757235423,-0.0020345837587144,0.00380377820836915,0.00194709471541767,0.000221348752982543,NA,0.00510305460958202,0.00658602753774494,0.0396063612432643
-9.55625136420822e-05,0.0367643992296141,0.000329363151262149,0.0150351145644251,-0.000227868129780072,0.0118138029386918,0.0113031588507533,0.00940082476981832,0.00196908368004438,0.0210553098640245,0.0124703626591573,0.00515072647613287,-0.00566027570185443,-0.00620551289716176,-0.000374152193462191,-0.0015436064479476,-0.00348616258487211,-0.00223986624188803,NA,0.00207161998756047,0.0332912106031778
-0.00192585366949508,0.0380562502135458,-0.00263540152841035,0.0124473562533372,-0.00102437166577764,0.0120978588422129,0.0111061050876028,0.00447570627046596,-0.00205538254328926,0.0179315059333633,0.0135348034666139,0.00586116092450433,-0.00746675354961117,-0.00692313198008818,-6.67738164446939e-05,-0.00291489699880093,-0.00419009007477062,-0.00400189518847808,0.000795216696204741,NA,0.0354579829308358
-0.0350538334296635,0.00731560776332605,-0.0346680726137368,-0.0163563412935861,-0.0315513407811916,-0.0182995884624537,-0.0178474597726754,-0.0241923552163985,-0.0330100630711577,-0.0119417505791799,-0.0187885616324896,-0.0260399930813538,-0.044287131463975,-0.043001682274354,-0.0300775953469693,-0.0378521976413164,-0.0391070157225098,-0.0332851595361723,-0.0270845842446909,-0.0290941094201414,NA
