"var","Split","freq","opt_value","iter","forest","name"
1,12.2,0.0656,9.75550311148471e-16,1,"Forest_disc_25","wine"
1,12.6,0.3177,9.75550311148471e-16,1,"Forest_disc_25","wine"
1,13.1,0.6171,9.75550311148471e-16,1,"Forest_disc_25","wine"
2,1.25,0.3296,3.12963279874853e-22,1,"Forest_disc_25","wine"
2,2.51,0.3663,3.12963279874853e-22,1,"Forest_disc_25","wine"
2,3.46,0.3039,3.12963279874853e-22,1,"Forest_disc_25","wine"
3,2.03,0.2686,8.72550442323583e-18,1,"Forest_disc_25","wine"
3,2.31,0.2884,8.72550442323583e-18,1,"Forest_disc_25","wine"
3,2.6,0.4429,8.72550442323583e-18,1,"Forest_disc_25","wine"
4,15.7,0.1855,1.24528533525721e-19,1,"Forest_disc_25","wine"
4,19.4,0.5782,1.24528533525721e-19,1,"Forest_disc_25","wine"
4,25.1,0.2363,1.24528533525721e-19,1,"Forest_disc_25","wine"
5,87.5,0.3392,2.16166269272227e-22,1,"Forest_disc_25","wine"
5,99.2,0.5511,2.16166269272227e-22,1,"Forest_disc_25","wine"
5,127,0.11,2.16166269272227e-22,1,"Forest_disc_25","wine"
6,1.52,0.1644,1.25126089272305e-18,1,"Forest_disc_25","wine"
6,2.01,0.3454,1.25126089272305e-18,1,"Forest_disc_25","wine"
6,2.54,0.4903,1.25126089272305e-18,1,"Forest_disc_25","wine"
7,0.746,0.17,3.44439382986684e-21,1,"Forest_disc_25","wine"
7,1.853,0.727,3.44439382986684e-21,1,"Forest_disc_25","wine"
7,3.821,0.1029,3.44439382986684e-21,1,"Forest_disc_25","wine"
8,0.333,0.3856,7.58092567124945e-19,1,"Forest_disc_25","wine"
8,0.458,0.3855,7.58092567124945e-19,1,"Forest_disc_25","wine"
8,0.586,0.2289,7.58092567124945e-19,1,"Forest_disc_25","wine"
9,1.38,0.2096,1.78045202073275e-14,1,"Forest_disc_25","wine"
9,1.4,0.0853,1.78045202073275e-14,1,"Forest_disc_25","wine"
9,1.53,0.7048,1.78045202073275e-14,1,"Forest_disc_25","wine"
10,3.58,0.788,4.95038660207054e-23,1,"Forest_disc_25","wine"
10,5.77,0.1565,4.95038660207054e-23,1,"Forest_disc_25","wine"
10,9.31,0.0554,4.95038660207054e-23,1,"Forest_disc_25","wine"
11,0.681,0.2541,6.40174005582658e-18,1,"Forest_disc_25","wine"
11,0.804,0.5147,6.40174005582658e-18,1,"Forest_disc_25","wine"
11,0.912,0.2313,6.40174005582658e-18,1,"Forest_disc_25","wine"
12,1.59,0.0912,2.85030825937796e-16,1,"Forest_disc_25","wine"
12,2.16,0.7376,2.85030825937796e-16,1,"Forest_disc_25","wine"
12,2.87,0.1711,2.85030825937796e-16,1,"Forest_disc_25","wine"
13,394,0.096,3.47036404774615e-29,1,"Forest_disc_25","wine"
13,649,0.6137,3.47036404774615e-29,1,"Forest_disc_25","wine"
