"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw","mean_NB_interval..22","std_NB_interval..23"
"wine","test","AMEVA",3,0,1.23000283241272,0.0545957657744078,0,0,0.944025157232705,0.0581254443139263,0.949436194135121,0.0502792421738847,0.945502645502645,0.05890042142119,0.944387231380352,0.0583017190911092,0.914869205886965,0.0886541788796589,0.92989424334779,0.0764523208047839,3,0
"wine","test","CACC",3.28461538461538,0.237958421178171,1.33801298141479,0.0828729827794141,0,0,0.939308176100629,0.0604783759457444,0.945034043681417,0.0524945392809946,0.940873015873016,0.0610748603310589,0.939744990752198,0.0605685307806509,0.907745539902848,0.09205321178951,0.923408467882642,0.0811757933251018,3.28461538461538,0.237958421178171
"wine","test","CAIM",3,0,1.40445380210876,0.0726987278328292,0,0,0.944654088050315,0.0604559237267819,0.948703123166878,0.0538644348568663,0.946604938271605,0.059248392138297,0.945221019394859,0.0603935485023017,0.916185667822582,0.090892304265001,0.928248093870398,0.0853052331126743,3,0
"wine","test","Chi2",5.73846153846154,0.381920152267267,5.62245829105377,0.102462939354912,0,0,0.939622641509434,0.0626067461266309,0.942515781537403,0.0591579070846618,0.940696649029982,0.0645174937261765,0.939345954334329,0.0640936190604607,0.908228295858934,0.0952296072997472,0.918422286840019,0.0967852696553823,5.73846153846154,0.381920152267267
"wine","test","ChiMerge",5.73846153846154,0.381920152267267,5.30962905883789,0.116635949519499,0,0,0.939308176100629,0.0626348498880349,0.942229833824985,0.0592078367887507,0.940432098765432,0.0645013120301417,0.93902124540181,0.064123479085695,0.90776174299962,0.0952657035363109,0.918072063442642,0.0967649674631676,5.73846153846154,0.381920152267267
"wine","test","ClusterDisc",3,0,0.0181897878646851,0.00997472863983693,0,0,0.947169811320755,0.0449996463465409,0.952124858710228,0.0401847620562903,0.94889770723104,0.0448282207554408,0.948184325566984,0.0448242558740943,0.919729152136423,0.0683369431113663,0.93281080644593,0.0619117299397615,3,0
"wine","test","Extended Chi2",2.34615384615385,0.0934093324020755,6.48075425624847,0.234210730973647,0,0,0.958805031446541,0.0513488310240895,0.961409838572286,0.0449394839095614,0.959876543209876,0.0532501103911768,0.958631485268976,0.0521691577276745,0.937293280295854,0.0786320660393491,0.948359008519049,0.0678215155795764,2.34615384615385,0.0934093324020755
"wine","test","Forest_disc_100",3.99230769230769,0.0232716684964437,85.0415518283844,9.06274145271429,0,0,0.945911949685535,0.0508736647045926,0.950913884692155,0.0432640307682941,0.947751322751323,0.0522640706599676,0.946873661150278,0.0504477134637961,0.917661098726473,0.078079437684864,0.933587573991555,0.0654932979685926,3.99230769230769,0.0232716684964437
"wine","test","Forest_disc_125",4,0.0346913551385921,81.4032402276993,11.3395301648155,0,0,0.9437106918239,0.0474397986998981,0.948019973534763,0.0430438544882122,0.945546737213403,0.0479326149655507,0.94475520348178,0.0469345300416797,0.914414432830806,0.0723134155789344,0.929763603036766,0.0622637284732149,4,0.0346913551385921
"wine","test","Forest_disc_150",3.98461538461539,0.0310288913285916,77.2602735280991,7.86252051947968,0,0,0.946540880503145,0.0445097968880419,0.95102802592189,0.0404320004928674,0.948985890652557,0.0440476942281072,0.948004629894882,0.0440562438927583,0.918765363121249,0.0676018493616541,0.933857296419578,0.0584699688344079,3.98461538461539,0.0310288913285916
"wine","test","Forest_disc_175",3.99230769230769,0.0232716684964435,76.478283905983,11.6626073575615,0,0,0.949056603773586,0.0421613487730248,0.954245630612431,0.0355476528101778,0.9510582010582,0.0413570702177391,0.950206678373551,0.041462188077718,0.922588542468471,0.0641281946399637,0.938402653466529,0.0507876517703758,3.99230769230769,0.0232716684964435
"wine","test","Forest_disc_200",4,0,76.9911606073379,8.61884538949338,0,0,0.94245283018868,0.0373218414879197,0.946350313033796,0.0344111955130779,0.944797178130511,0.0371759908823658,0.943748064284664,0.0370466434409815,0.912572624456846,0.0567851278046012,0.929465943096766,0.0495521295975991,4,0
