"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,1.51466299798518e-06,0.1638,0.8491,NA,NA,NA,NA,NA,NA,NA,NA,0.7968,0.2032,NA,NA,NA,NA,NA,NA,NA,NA,1.51466299798518e-06,2,1,"Forest_disc_25","Appendicitis"
1,3,1.18341214729558e-18,0.2361,0.051,0.8787,NA,NA,NA,NA,NA,NA,NA,0.5745,0.2496,0.1759,NA,NA,NA,NA,NA,NA,NA,1.18341214729558e-17,3,1,"Forest_disc_25","Appendicitis"
1,4,3.18196142371153e-19,0.2406,0.8795,0.057,0.057,NA,NA,NA,NA,NA,NA,0.5547,0.1752,0.135,0.135,NA,NA,NA,NA,NA,NA,3.18196142371153e-18,3,1,"Forest_disc_25","Appendicitis"
1,5,8.879535989783e-19,0.252,0.8812,0.0694,0.0694,0.0694,NA,NA,NA,NA,NA,0.5075,0.1735,0.1063,0.1063,0.1063,NA,NA,NA,NA,NA,8.879535989783e-18,3,1,"Forest_disc_25","Appendicitis"
1,6,6.26810648896457e-19,0.2624,0.8827,0.0783,0.0783,0.0783,0.0783,NA,NA,NA,NA,0.4684,0.172,0.0899,0.0899,0.0899,0.0899,NA,NA,NA,NA,6.26810648896457e-18,3,1,"Forest_disc_25","Appendicitis"
1,7,1.12498465340177e-18,0.2675,0.8834,0.0821,0.0821,0.0821,0.0821,0.0821,NA,NA,NA,0.4509,0.1713,0.0756,0.0756,0.0756,0.0756,0.0756,NA,NA,NA,1.12498465340177e-17,3,1,"Forest_disc_25","Appendicitis"
1,8,7.99526383752283e-20,0.2685,0.8836,0.0828,0.0828,0.0828,0.0828,0.0828,0.0828,NA,NA,0.4474,0.1712,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,NA,NA,7.99526383752283e-19,3,1,"Forest_disc_25","Appendicitis"
1,9,1.05816888731224e-18,0.2656,0.8832,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,0.0807,NA,0.4573,0.1716,0.053,0.053,0.053,0.053,0.053,0.053,0.053,NA,1.05816888731224e-17,3,1,"Forest_disc_25","Appendicitis"
1,10,1.30164281803579e-18,0.264,0.8829,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.0795,0.4628,0.1718,0.0457,0.0457,0.0457,0.0457,0.0457,0.0457,0.0457,0.0457,1.30164281803579e-17,3,1,"Forest_disc_25","Appendicitis"
2,2,1.5431572949792e-06,0.7318,0.2529,NA,NA,NA,NA,NA,NA,NA,NA,0.6408,0.3592,NA,NA,NA,NA,NA,NA,NA,NA,1.5431572949792e-06,2,1,"Forest_disc_25","Appendicitis"
2,3,8.88806145875383e-21,0.502,0.7904,0.0998,NA,NA,NA,NA,NA,NA,NA,0.4524,0.4024,0.1452,NA,NA,NA,NA,NA,NA,NA,8.88806145875383e-20,3,1,"Forest_disc_25","Appendicitis"
2,4,9.16722435587675e-20,0.5085,0.7929,0.1032,0.1032,NA,NA,NA,NA,NA,NA,0.4584,0.3924,0.0746,0.0746,NA,NA,NA,NA,NA,NA,9.16722435587675e-19,3,1,"Forest_disc_25","Appendicitis"
2,5,8.2820657022511e-19,0.5081,0.7927,0.103,0.103,0.103,NA,NA,NA,NA,NA,0.458,0.3931,0.0496,0.0496,0.0496,NA,NA,NA,NA,NA,8.2820657022511e-18,3,1,"Forest_disc_25","Appendicitis"
2,6,2.715138507652e-20,0.5065,0.7921,0.1022,0.1022,0.1022,0.1022,NA,NA,NA,NA,0.4565,0.3955,0.037,0.037,0.037,0.037,NA,NA,NA,NA,2.715138507652e-19,3,1,"Forest_disc_25","Appendicitis"
2,7,4.73083442583316e-18,0.5048,0.7914,0.1013,0.1013,0.1013,0.1013,0.1013,NA,NA,NA,0.4549,0.3982,0.0294,0.0294,0.0294,0.0294,0.0294,NA,NA,NA,4.73083442583316e-17,3,1,"Forest_disc_25","Appendicitis"
2,8,2.65599563473758e-18,0.5031,0.7907,0.1003,0.1003,0.1003,0.1003,0.1003,0.1003,NA,NA,0.4533,0.4009,0.0243,0.0243,0.0243,0.0243,0.0243,0.0243,NA,NA,2.65599563473758e-17,3,1,"Forest_disc_25","Appendicitis"
2,9,4.78285201142054e-18,0.5014,0.7901,0.0994,0.0994,0.0994,0.0994,0.0994,0.0994,0.0994,NA,0.4518,0.4033,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,0.0207,NA,4.78285201142054e-17,3,1,"Forest_disc_25","Appendicitis"
2,10,1.40374465580458e-17,0.4997,0.7895,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.0985,0.4504,0.4059,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,1.40374465580458e-16,3,1,"Forest_disc_25","Appendicitis"
3,2,4.31629233367266e-06,0.1554,0.8107,NA,NA,NA,NA,NA,NA,NA,NA,0.7745,0.2255,NA,NA,NA,NA,NA,NA,NA,NA,4.31629233367266e-06,2,1,"Forest_disc_25","Appendicitis"
