"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.55025836278571e-07,1.9,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5322,0.4678,NA,NA,NA,NA,NA,NA,NA,NA,3.55025836278571e-07,2,1,"Forest_disc_NLD50","balance"
1,3,1.46289694363321e-29,3.2,1.6,4.5,NA,NA,NA,NA,NA,NA,NA,0.3815,0.3738,0.2447,NA,NA,NA,NA,NA,NA,NA,1.46289694363321e-28,3,1,"Forest_disc_NLD50","balance"
1,4,4.39771161447033e-29,1.5,4.4,2.8,3.2,NA,NA,NA,NA,NA,NA,0.3156,0.3081,0.2796,0.0966,NA,NA,NA,NA,NA,NA,4.39771161447033e-27,4,1,"Forest_disc_NLD50","balance"
1,5,2.35276089385641e-08,4.3,1.6,2.7,3.5,4.5,NA,NA,NA,NA,NA,0.3388,0.3133,0.2766,0.0664,0.0049,NA,NA,NA,NA,NA,2.35276089385641e-05,5,1,"Forest_disc_NLD50","balance"
1,6,1.8809315120026e-31,1.5,4.4,2.7,3.3,3.1,2.7,NA,NA,NA,NA,0.3208,0.2894,0.1517,0.1254,0.1116,0.001,NA,NA,NA,NA,1.8809315120026e-28,5,1,"Forest_disc_NLD50","balance"
1,7,1.3040673083986e-08,1.6,4.4,3.3,2.6,3.6,2.7,1.9,NA,NA,NA,0.3565,0.2627,0.1559,0.1202,0.1043,4e-04,0,NA,NA,NA,0.00013040673083986,6,1,"Forest_disc_NLD50","balance"
1,8,6.59031141842178e-08,4.1,2.4,4.5,1.6,1.5,1.5,1.5,2.9,NA,NA,0.323,0.308,0.1082,0.0901,0.0733,0.0451,0.0448,0.0075,NA,NA,0.000659031141842178,6,1,"Forest_disc_NLD50","balance"
1,9,5.50206502872903e-09,3.1,4.4,1.9,1.5,1.5,4.3,2.9,4.5,4.3,NA,0.2695,0.2237,0.1454,0.1185,0.1104,0.0811,0.0447,0.0068,0,NA,0.000550206502872903,7,1,"Forest_disc_NLD50","balance"
1,10,2.47239684548097e-08,2,3.4,4.5,1.5,4.5,1.5,4,1.5,3.8,4.5,0.2581,0.2506,0.1288,0.1065,0.0777,0.0667,0.0593,0.0277,0.0233,0.0014,0.000247239684548097,6,1,"Forest_disc_NLD50","balance"
2,2,3.40808955407429e-07,1.9,4.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5022,0.4977,NA,NA,NA,NA,NA,NA,NA,NA,3.40808955407429e-07,2,1,"Forest_disc_NLD50","balance"
2,3,1.18976059475274e-27,3.2,1.6,4.5,NA,NA,NA,NA,NA,NA,NA,0.3711,0.3312,0.2977,NA,NA,NA,NA,NA,NA,NA,1.18976059475274e-26,3,1,"Forest_disc_NLD50","balance"
2,4,2.11871416658774e-30,4.4,1.5,3.3,2.4,NA,NA,NA,NA,NA,NA,0.324,0.248,0.2384,0.1895,NA,NA,NA,NA,NA,NA,2.11871416658774e-28,4,1,"Forest_disc_NLD50","balance"
2,5,2.17461480407552e-08,4.5,2.8,1.6,3.9,1.7,NA,NA,NA,NA,NA,0.2586,0.2328,0.2164,0.183,0.1092,NA,NA,NA,NA,NA,2.17461480407552e-05,5,1,"Forest_disc_NLD50","balance"
2,6,2.06230178870168e-32,3.1,4.5,1.5,1.8,2.2,1.9,NA,NA,NA,NA,0.3548,0.3158,0.1784,0.1485,0.0015,0.0011,NA,NA,NA,NA,2.06230178870168e-28,6,1,"Forest_disc_NLD50","balance"
2,7,4.31453268044445e-14,2.7,4.5,1.5,3.8,1.5,1.9,3,NA,NA,NA,0.2975,0.2843,0.2081,0.1337,0.042,0.0193,0.0151,NA,NA,NA,4.31453268044445e-10,6,1,"Forest_disc_NLD50","balance"
2,8,1.45102067887176e-07,4.3,1.8,1.8,3.1,3.4,2.7,2.4,2,NA,NA,0.4107,0.311,0.0901,0.0768,0.0598,0.0358,0.0158,0,NA,NA,0.00145102067887176,6,1,"Forest_disc_NLD50","balance"
2,9,5.90160740696251e-08,1.8,3.6,4.5,4.5,1.9,3.1,1.5,4.4,2.6,NA,0.3273,0.2879,0.1442,0.096,0.0664,0.0427,0.017,0.0155,0.003,NA,0.0590160740696251,8,1,"Forest_disc_NLD50","balance"
2,10,1.16470308280629e-07,4.3,1.8,3,2.7,2,1.7,1.5,1.5,4.5,1.5,0.4117,0.2153,0.0886,0.0882,0.0768,0.0432,0.0266,0.0249,0.0186,0.006,0.116470308280629,8,1,"Forest_disc_NLD50","balance"
3,2,3.55757444218349e-07,1.9,4.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5399,0.4601,NA,NA,NA,NA,NA,NA,NA,NA,3.55757444218349e-07,2,1,"Forest_disc_NLD50","balance"
3,3,2.00894205338757e-29,2.8,4.4,1.5,NA,NA,NA,NA,NA,NA,NA,0.4145,0.3078,0.2777,NA,NA,NA,NA,NA,NA,NA,2.00894205338757e-28,3,1,"Forest_disc_NLD50","balance"
3,4,1.59145113502558e-07,2.1,4.3,3.8,1.5,NA,NA,NA,NA,NA,NA,0.417,0.2499,0.2199,0.1131,NA,NA,NA,NA,NA,NA,1.59145113502558e-05,4,1,"Forest_disc_NLD50","balance"
3,5,9.71711375392891e-08,1.8,4.3,3.2,3.1,1.6,NA,NA,NA,NA,NA,0.366,0.3272,0.1289,0.1154,0.0625,NA,NA,NA,NA,NA,9.71711375392891e-05,5,1,"Forest_disc_NLD50","balance"
3,6,3.93467836904833e-08,4.2,2.5,1.5,2.5,3.8,2.3,NA,NA,NA,NA,0.3779,0.2438,0.226,0.1477,0.0044,2e-04,NA,NA,NA,NA,3.93467836904833e-05,5,1,"Forest_disc_NLD50","balance"
3,7,1.83395424590313e-07,1.8,4.2,3.1,4.3,2.3,3.6,2.8,NA,NA,NA,0.4364,0.3194,0.1243,0.0474,0.0353,0.027,0.0102,NA,NA,NA,0.0183395424590313,7,1,"Forest_disc_NLD50","balance"
3,8,6.68054601715624e-19,1.6,4.5,3.1,3,3.1,3,3.6,3.4,NA,NA,0.3412,0.2216,0.1041,0.0819,0.0795,0.0775,0.0761,0.0181,NA,NA,6.68054601715624e-15,6,1,"Forest_disc_NLD50","balance"
3,9,3.86159138981022e-08,1.6,4.3,3.4,2.7,2.5,2.3,3,4.5,4.1,NA,0.2947,0.2721,0.1157,0.1008,0.0738,0.0575,0.0465,0.0382,7e-04,NA,0.386159138981022,9,1,"Forest_disc_NLD50","balance"
3,10,1.02625252969407e-07,4.3,2,1.5,1.6,2.9,3.4,3.7,3.5,2.3,3.2,0.3063,0.3015,0.0711,0.0671,0.0606,0.053,0.0483,0.0412,0.0279,0.023,10.2625252969407,10,1,"Forest_disc_NLD50","balance"
4,2,3.41394337812755e-07,4.2,1.8,NA,NA,NA,NA,NA,NA,NA,NA,0.5025,0.4974,NA,NA,NA,NA,NA,NA,NA,NA,3.41394337812755e-07,2,1,"Forest_disc_NLD50","balance"
