"var","Split","freq","opt_value","iter","forest","name"
2,16,0.2504,1.66542702089314e-23,1,"Forest_disc_25","cryotherapy"
2,28,0.5878,1.66542702089314e-23,1,"Forest_disc_25","cryotherapy"
2,46.8,0.1618,1.66542702089314e-23,1,"Forest_disc_25","cryotherapy"
3,3,0.0763,4.70638567888407e-24,1,"Forest_disc_25","cryotherapy"
3,12.7,0.6347,4.70638567888407e-24,1,"Forest_disc_25","cryotherapy"
3,31.3,0.2888,4.70638567888407e-24,1,"Forest_disc_25","cryotherapy"
4,1.6,0.126,1.31879904550629e-21,1,"Forest_disc_25","cryotherapy"
4,5.5,0.6313,1.31879904550629e-21,1,"Forest_disc_25","cryotherapy"
4,9.9,0.2428,1.31879904550629e-21,1,"Forest_disc_25","cryotherapy"
6,5,0.2285,1.18827865427747e-26,1,"Forest_disc_25","cryotherapy"
6,43,0.4974,1.18827865427747e-26,1,"Forest_disc_25","cryotherapy"
6,118.1,0.2743,1.18827865427747e-26,1,"Forest_disc_25","cryotherapy"
2,16,0.2632,4.99384511830955e-24,1,"Forest_disc_50","cryotherapy"
2,27.2,0.6343,4.99384511830955e-24,1,"Forest_disc_50","cryotherapy"
2,46.9,0.1028,4.99384511830955e-24,1,"Forest_disc_50","cryotherapy"
3,3,0.1036,2.23016370284784e-24,1,"Forest_disc_50","cryotherapy"
3,12.8,0.6213,2.23016370284784e-24,1,"Forest_disc_50","cryotherapy"
3,30.9,0.2748,2.23016370284784e-24,1,"Forest_disc_50","cryotherapy"
4,1.6,0.1868,7.13172352668448e-22,1,"Forest_disc_50","cryotherapy"
4,5.2,0.54,7.13172352668448e-22,1,"Forest_disc_50","cryotherapy"
4,10,0.2733,7.13172352668448e-22,1,"Forest_disc_50","cryotherapy"
6,5,0.2866,3.06996018140738e-32,1,"Forest_disc_50","cryotherapy"
6,74.4,0.6987,3.06996018140738e-32,1,"Forest_disc_50","cryotherapy"
6,435.3,0.0148,3.06996018140738e-32,1,"Forest_disc_50","cryotherapy"
2,16,0.2136,1.00837804302507e-23,1,"Forest_disc_75","cryotherapy"
2,27.5,0.6172,1.00837804302507e-23,1,"Forest_disc_75","cryotherapy"
2,48.2,0.169,1.00837804302507e-23,1,"Forest_disc_75","cryotherapy"
3,2.5,0.0938,1.15714382078012e-24,1,"Forest_disc_75","cryotherapy"
3,12.8,0.6236,1.15714382078012e-24,1,"Forest_disc_75","cryotherapy"
3,30.9,0.2823,1.15714382078012e-24,1,"Forest_disc_75","cryotherapy"
4,1.6,0.2074,4.03002582393555e-22,1,"Forest_disc_75","cryotherapy"
4,5.2,0.5522,4.03002582393555e-22,1,"Forest_disc_75","cryotherapy"
4,9.8,0.2404,4.03002582393555e-22,1,"Forest_disc_75","cryotherapy"
6,5,0.2748,2.90415176073337e-31,1,"Forest_disc_75","cryotherapy"
6,77.7,0.6863,2.90415176073337e-31,1,"Forest_disc_75","cryotherapy"
6,446.4,0.0387,2.90415176073337e-31,1,"Forest_disc_75","cryotherapy"
2,16,0.2204,1.01925496801663e-23,1,"Forest_disc_100","cryotherapy"
2,27.6,0.6359,1.01925496801663e-23,1,"Forest_disc_100","cryotherapy"
2,46.9,0.1436,1.01925496801663e-23,1,"Forest_disc_100","cryotherapy"
3,2.5,0.1197,6.771932641048e-24,1,"Forest_disc_100","cryotherapy"
3,12.8,0.5991,6.771932641048e-24,1,"Forest_disc_100","cryotherapy"
