"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.94528170114521e-08,42.4,70.8,NA,NA,NA,NA,NA,NA,NA,NA,0.6474,0.3526,NA,NA,NA,NA,NA,NA,NA,NA,3.94528170114521e-08,2,1,"Forest_disc_25","vertebral"
1,3,1.00612173651722e-23,49.4,75.7,30.5,NA,NA,NA,NA,NA,NA,NA,0.6525,0.2122,0.1353,NA,NA,NA,NA,NA,NA,NA,1.00612173651722e-22,3,1,"Forest_disc_25","vertebral"
1,4,9.30344710376689e-24,49.4,75.7,30.5,30.5,NA,NA,NA,NA,NA,NA,0.6525,0.2122,0.0677,0.0677,NA,NA,NA,NA,NA,NA,9.30344710376689e-23,3,1,"Forest_disc_25","vertebral"
1,5,9.79508410509522e-24,49.4,75.7,30.5,30.5,30.5,NA,NA,NA,NA,NA,0.6525,0.2122,0.0451,0.0451,0.0451,NA,NA,NA,NA,NA,9.79508410509522e-23,3,1,"Forest_disc_25","vertebral"
1,6,1.00379385910535e-23,49.4,75.7,30.5,30.5,30.5,30.5,NA,NA,NA,NA,0.6525,0.2122,0.0338,0.0338,0.0338,0.0338,NA,NA,NA,NA,1.00379385910535e-22,3,1,"Forest_disc_25","vertebral"
1,7,9.9822716242852e-24,49.4,75.7,30.5,30.5,30.5,30.5,30.5,NA,NA,NA,0.6525,0.2122,0.0271,0.0271,0.0271,0.0271,0.0271,NA,NA,NA,9.9822716242852e-23,3,1,"Forest_disc_25","vertebral"
1,8,4.03500571972224e-24,49.4,75.7,30.5,30.5,30.5,30.5,30.5,30.5,NA,NA,0.6525,0.2122,0.0226,0.0226,0.0226,0.0226,0.0226,0.0226,NA,NA,4.03500571972224e-23,3,1,"Forest_disc_25","vertebral"
1,9,9.82768696889387e-24,49.4,75.7,30.5,30.5,30.5,30.5,30.5,30.5,30.5,NA,0.6525,0.2122,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,0.0193,NA,9.82768696889387e-23,3,1,"Forest_disc_25","vertebral"
1,10,8.75909703070532e-24,49.4,75.7,30.5,30.5,30.5,30.5,30.5,30.5,30.5,30.5,0.6525,0.2122,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,0.0169,8.75909703070532e-23,3,1,"Forest_disc_25","vertebral"
2,2,2.09978613331035e-07,12.69,24.29,NA,NA,NA,NA,NA,NA,NA,NA,0.6636,0.3364,NA,NA,NA,NA,NA,NA,NA,NA,2.09978613331035e-07,2,1,"Forest_disc_25","vertebral"
2,3,1.02051442834708e-22,15.48,26.52,7.18,NA,NA,NA,NA,NA,NA,NA,0.6877,0.1915,0.1208,NA,NA,NA,NA,NA,NA,NA,1.02051442834708e-21,3,1,"Forest_disc_25","vertebral"
2,4,1.02607862587918e-22,15.48,26.52,7.17,7.17,NA,NA,NA,NA,NA,NA,0.6877,0.1915,0.0604,0.0604,NA,NA,NA,NA,NA,NA,1.02607862587918e-21,3,1,"Forest_disc_25","vertebral"
2,5,4.46692409194932e-23,15.48,26.52,7.17,7.17,7.17,NA,NA,NA,NA,NA,0.6877,0.1915,0.0402,0.0402,0.0402,NA,NA,NA,NA,NA,4.46692409194932e-22,3,1,"Forest_disc_25","vertebral"
2,6,4.56124517376511e-23,15.47,26.52,7.17,7.17,7.17,7.17,NA,NA,NA,NA,0.6877,0.1916,0.0302,0.0302,0.0302,0.0302,NA,NA,NA,NA,4.56124517376511e-22,3,1,"Forest_disc_25","vertebral"
2,7,9.81564948292208e-23,15.47,26.51,7.17,7.17,7.17,7.17,7.17,NA,NA,NA,0.6878,0.1916,0.0241,0.0241,0.0241,0.0241,0.0241,NA,NA,NA,9.81564948292208e-22,3,1,"Forest_disc_25","vertebral"
2,8,1.021325388617e-22,15.47,26.51,7.17,7.17,7.17,7.17,7.17,7.17,NA,NA,0.6878,0.1916,0.0201,0.0201,0.0201,0.0201,0.0201,0.0201,NA,NA,1.021325388617e-21,3,1,"Forest_disc_25","vertebral"
2,9,1.02460929974198e-22,15.47,26.51,7.17,7.17,7.17,7.17,7.17,7.17,7.17,NA,0.6878,0.1916,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,0.0172,NA,1.02460929974198e-21,3,1,"Forest_disc_25","vertebral"
