"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
2,2,1.53047170910652e-07,24.8,46.2,NA,NA,NA,NA,NA,NA,NA,NA,0.6062,0.3938,NA,NA,NA,NA,NA,NA,NA,NA,1.53047170910652e-07,2,1,"Forest_disc_25","immunotherapy"
2,3,3.84214437573952e-23,29.3,48.5,15.5,NA,NA,NA,NA,NA,NA,NA,0.6053,0.2834,0.1113,NA,NA,NA,NA,NA,NA,NA,3.84214437573952e-22,3,1,"Forest_disc_25","immunotherapy"
2,4,4.00154114694658e-23,29.3,48.5,15.5,15.5,NA,NA,NA,NA,NA,NA,0.6053,0.2834,0.0556,0.0556,NA,NA,NA,NA,NA,NA,4.00154114694658e-22,3,1,"Forest_disc_25","immunotherapy"
2,5,3.04654620085853e-23,29.3,48.5,15.5,15.5,15.5,NA,NA,NA,NA,NA,0.6053,0.2834,0.0371,0.0371,0.0371,NA,NA,NA,NA,NA,3.04654620085853e-22,3,1,"Forest_disc_25","immunotherapy"
2,6,3.27847277089984e-23,29.3,48.5,15.5,15.5,15.5,15.5,NA,NA,NA,NA,0.6053,0.2834,0.0278,0.0278,0.0278,0.0278,NA,NA,NA,NA,3.27847277089984e-22,3,1,"Forest_disc_25","immunotherapy"
2,7,3.83464110964243e-23,29.3,48.5,15.5,15.5,15.5,15.5,15.5,NA,NA,NA,0.6053,0.2834,0.0222,0.0222,0.0222,0.0222,0.0222,NA,NA,NA,3.83464110964243e-22,3,1,"Forest_disc_25","immunotherapy"
2,8,3.66578274716156e-23,29.3,48.5,15.5,15.5,15.5,15.5,15.5,15.5,NA,NA,0.6053,0.2835,0.0185,0.0185,0.0185,0.0185,0.0185,0.0185,NA,NA,3.66578274716156e-22,3,1,"Forest_disc_25","immunotherapy"
2,9,1.60756957893458e-23,29.3,48.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,NA,0.6053,0.2835,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,0.0159,NA,1.60756957893458e-22,3,1,"Forest_disc_25","immunotherapy"
2,10,7.63096933318546e-24,29.3,48.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,0.6053,0.2835,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,0.0139,7.63096933318546e-23,3,1,"Forest_disc_25","immunotherapy"
3,2,1.584054218181e-06,7.5,20.6,NA,NA,NA,NA,NA,NA,NA,NA,0.7273,0.2727,NA,NA,NA,NA,NA,NA,NA,NA,1.584054218181e-06,2,1,"Forest_disc_25","immunotherapy"
3,3,1.05264120102169e-23,10.5,2.5,23.2,NA,NA,NA,NA,NA,NA,NA,0.6769,0.1741,0.1491,NA,NA,NA,NA,NA,NA,NA,1.05264120102169e-22,3,1,"Forest_disc_25","immunotherapy"
3,4,1.14094130252672e-23,10.5,23.2,2.5,2.5,NA,NA,NA,NA,NA,NA,0.6769,0.1491,0.087,0.087,NA,NA,NA,NA,NA,NA,1.14094130252672e-22,3,1,"Forest_disc_25","immunotherapy"
3,5,1.13965341515275e-23,10.5,23.2,2.5,2.5,2.5,NA,NA,NA,NA,NA,0.6769,0.1491,0.058,0.058,0.058,NA,NA,NA,NA,NA,1.13965341515275e-22,3,1,"Forest_disc_25","immunotherapy"
3,6,1.13205639971627e-23,10.5,23.2,2.5,2.5,2.5,2.5,NA,NA,NA,NA,0.677,0.1491,0.0435,0.0435,0.0435,0.0435,NA,NA,NA,NA,1.13205639971627e-22,3,1,"Forest_disc_25","immunotherapy"
3,7,1.13245247540399e-23,10.5,23.2,2.5,2.5,2.5,2.5,2.5,NA,NA,NA,0.677,0.1491,0.0348,0.0348,0.0348,0.0348,0.0348,NA,NA,NA,1.13245247540399e-22,3,1,"Forest_disc_25","immunotherapy"
