"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name","exetimepervar"
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,1,NA,"immunotherapy",0
0.851851851851852,0.92,0.666666666666667,0.706521739130435,0.4375,0.4375,"test","RF",0,"cont",NA,0,1,NA,"immunotherapy",0
0.888888888888889,0.826530612244898,0.844615384615385,0.835016835016835,0.670157068062827,0.670157068062827,"train","CART",0,"cont",NA,0,1,NA,"immunotherapy",0
0.814814814814815,0.731818181818182,0.702380952380952,0.714587737843552,0.430379746835443,0.430379746835443,"test","CART",0,"cont",NA,0,1,NA,"immunotherapy",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,1,NA,"immunotherapy",0
0.814814814814815,0.731818181818182,0.702380952380952,0.714587737843552,0.430379746835443,0.430379746835443,"test","Boosting",0,"cont",NA,0,1,NA,"immunotherapy",0
0.825396825396825,0.909836065573771,0.576923076923077,0.583783783783784,0.223964165733482,0.223964165733482,"train","SVM",0,"cont",NA,0,1,NA,"immunotherapy",0
0.777777777777778,0.388888888888889,0.5,0.4375,0,0,"test","SVM",0,"cont",NA,0,1,NA,"immunotherapy",0
0.793650793650794,0.696808510638298,0.727692307692308,0.708851759687167,0.419560595322466,0.419560595322466,"train","NaiveBayes",0,"cont",NA,0,1,NA,"immunotherapy",0
0.740740740740741,0.5625,0.535714285714286,0.533333333333333,0.0869565217391304,0.0869565217391304,"test","NaiveBayes",0,"cont",NA,0,1,NA,"immunotherapy",0
0.888888888888889,0.852830188679245,0.787692307692308,0.81384550443225,0.629100084104289,0.629100084104289,"train","KNN_Class",0,"cont",NA,0,1,NA,"immunotherapy",0
0.962962962962963,0.977272727272727,0.916666666666667,0.94291754756871,0.886075949367088,0.886075949367088,"test","KNN_Class",0,"cont",NA,0,1,NA,"immunotherapy",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,2,NA,"immunotherapy",0
0.777777777777778,0.388888888888889,0.5,0.4375,0,0,"test","RF",0,"cont",NA,0,2,NA,"immunotherapy",0
0.857142857142857,0.780612244897959,0.796153846153846,0.787878787878788,0.575916230366492,0.575916230366492,"train","CART",0,"cont",NA,0,2,NA,"immunotherapy",0
0.851851851851852,0.92,0.666666666666667,0.706521739130435,0.4375,0.4375,"test","CART",0,"cont",NA,0,2,NA,"immunotherapy",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,2,NA,"immunotherapy",0
0.814814814814815,0.75,0.642857142857143,0.666666666666667,0.347826086956522,0.347826086956522,"test","Boosting",0,"cont",NA,0,2,NA,"immunotherapy",0
0.793650793650794,0.396825396825397,0.5,0.442477876106195,0,0,"train","SVM",0,"cont",NA,0,2,NA,"immunotherapy",0
0.777777777777778,0.388888888888889,0.5,0.4375,0,0,"test","SVM",0,"cont",NA,0,2,NA,"immunotherapy",0
