"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
2,2,1.80255010834082e-07,26,58.1,NA,NA,NA,NA,NA,NA,NA,NA,0.7799,0.2201,NA,NA,NA,NA,NA,NA,NA,NA,1.80255010834082e-07,2,1,"Forest_disc_NLD50","Austra"
2,3,5.30660483500567e-17,32.2,17.7,63.1,NA,NA,NA,NA,NA,NA,NA,0.6311,0.2322,0.1366,NA,NA,NA,NA,NA,NA,NA,5.30660483500567e-16,3,1,"Forest_disc_NLD50","Austra"
2,4,3.30728135354061e-28,22.6,41.4,68.5,30.8,NA,NA,NA,NA,NA,NA,0.5489,0.3771,0.0739,0,NA,NA,NA,NA,NA,NA,3.30728135354061e-27,3,1,"Forest_disc_NLD50","Austra"
2,5,3.78787320796086e-30,20.6,34.7,34.6,65.2,42.6,NA,NA,NA,NA,NA,0.3857,0.2819,0.1521,0.1068,0.0735,NA,NA,NA,NA,NA,3.78787320796086e-27,5,1,"Forest_disc_NLD50","Austra"
2,6,1.52526405104794e-08,22.3,41.8,29.4,65.8,53.9,49.8,NA,NA,NA,NA,0.4381,0.2193,0.2173,0.0881,0.0209,0.0162,NA,NA,NA,NA,0.000152526405104794,6,1,"Forest_disc_NLD50","Austra"
2,7,7.093420090331e-09,25.2,36.5,63,35,16.4,37.4,26.7,NA,NA,NA,0.3746,0.1349,0.1334,0.1276,0.1058,0.0755,0.0482,NA,NA,NA,0.0007093420090331,7,1,"Forest_disc_NLD50","Austra"
2,8,9.04379023213808e-08,20.1,30.7,37.3,62.9,32.5,38.7,24.5,47.1,NA,NA,0.3156,0.2329,0.1421,0.1333,0.0736,0.0707,0.0318,0,NA,NA,0.00904379023213808,7,1,"Forest_disc_NLD50","Austra"
2,9,4.41381677610121e-08,25.5,30.6,59.4,32.8,23.7,18.9,43.5,20.8,69.2,NA,0.2607,0.1481,0.1432,0.1421,0.1008,0.0827,0.0604,0.0439,0.0182,NA,0.441381677610121,9,1,"Forest_disc_NLD50","Austra"
2,10,1.03204113672329e-13,19.3,25.2,34.2,22,38.4,27.1,67.7,47.7,45.9,36.1,0.1686,0.1449,0.1327,0.1195,0.1077,0.0797,0.0769,0.0641,0.0627,0.0432,1.03204113672329e-05,10,1,"Forest_disc_NLD50","Austra"
3,2,0.000386268001636126,0.02,13.3221,NA,NA,NA,NA,NA,NA,NA,NA,0.6226,0.3774,NA,NA,NA,NA,NA,NA,NA,NA,0.000386268001636126,2,1,"Forest_disc_NLD50","Austra"
3,3,9.18219170102709e-30,5.6806,0.02,20.2857,NA,NA,NA,NA,NA,NA,NA,0.5541,0.3473,0.0986,NA,NA,NA,NA,NA,NA,NA,9.18219170102709e-29,3,1,"Forest_disc_NLD50","Austra"
3,4,3.97242665655352e-32,5.6806,0.02,20.2857,7.3208,NA,NA,NA,NA,NA,NA,0.5541,0.3473,0.0986,0,NA,NA,NA,NA,NA,NA,3.97242665655352e-31,3,1,"Forest_disc_NLD50","Austra"
