"accuracy","macroPrecision","macroRecall","macroF1","kappa","kappa_w","data","class_method","inconsistency","disc_method","NB_interval","exe_time","iter","modif_nb_inter","name","exetimepervar"
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,1,NA,"AUTOS",0
0.806451612903226,0.700547138047138,0.675297619047619,0.684558224999401,0.746075085324232,0.818854694195559,"test","RF",0,"cont",NA,0,1,NA,"AUTOS",0
0.776223776223776,0.68885202847467,0.626873437623718,0.645286796536797,0.704067774687965,0.761214421252371,"train","CART",0,"cont",NA,0,1,NA,"AUTOS",0
0.580645161290323,0.537405731523379,0.435119047619048,0.445902728511424,0.439888811674774,0.525837122778007,"test","CART",0,"cont",NA,0,1,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,1,NA,"AUTOS",0
0.790322580645161,0.853849902534113,0.812797619047619,0.828049289891395,0.726779661016949,0.821428571428572,"test","Boosting",0,"cont",NA,0,1,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,1,NA,"AUTOS",0
0.32258064516129,0.0537634408602151,0.166666666666667,0.0813008130081301,0,0,"test","SVM",0,"cont",NA,0,1,NA,"AUTOS",0
0.706293706293706,0.682862459178249,0.751396382639384,0.697386847171639,0.622359154929577,0.705751054999477,"train","NaiveBayes",0,"cont",NA,0,1,NA,"AUTOS",0
0.5,0.442857142857143,0.424702380952381,0.424098124098124,0.357405549983283,0.516362252663623,"test","NaiveBayes",0,"cont",NA,0,1,NA,"AUTOS",0
0.916083916083916,0.930943103737221,0.911685160677322,0.919461608902603,0.890239222208008,0.917215428033867,"train","KNN_Class",0,"cont",NA,0,1,NA,"AUTOS",0
0.903225806451613,0.93815391769356,0.870238095238095,0.890247994899158,0.872820512820513,0.926800472255017,"test","KNN_Class",0,"cont",NA,0,1,NA,"AUTOS",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,2,NA,"AUTOS",0
0.806451612903226,0.834049770891876,0.851190476190476,0.838466099077305,0.751668891855808,0.797899311843535,"test","RF",0,"cont",NA,0,2,NA,"AUTOS",0
0.762237762237762,0.64648556231003,0.615437691585508,0.625785143293417,0.686140339551998,0.767514839880525,"train","CART",0,"cont",NA,0,2,NA,"AUTOS",0
0.612903225806452,0.516865079365079,0.475595238095238,0.472083097083097,0.485477178423237,0.604465709728868,"test","CART",0,"cont",NA,0,2,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,2,NA,"AUTOS",0
0.741935483870968,0.827516233766234,0.805357142857143,0.81062030075188,0.666890530557421,0.764348156594451,"test","Boosting",0,"cont",NA,0,2,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,2,NA,"AUTOS",0
0.32258064516129,0.0537634408602151,0.166666666666667,0.0813008130081301,0,0,"test","SVM",0,"cont",NA,0,2,NA,"AUTOS",0
0.692307692307692,0.642971939036848,0.740247378601242,0.651989762882537,0.607289976282611,0.707424489371294,"train","NaiveBayes",0,"cont",NA,0,2,NA,"AUTOS",0
0.612903225806452,0.582804232804233,0.675595238095238,0.593402225755167,0.506958250497018,0.593738623953404,"test","NaiveBayes",0,"cont",NA,0,2,NA,"AUTOS",0
0.958041958041958,0.962590579710145,0.871664008506114,0.901908617698091,0.94512663085188,0.963401703776827,"train","KNN_Class",0,"cont",NA,0,2,NA,"AUTOS",0
0.935483870967742,0.9559132996633,0.932440476190476,0.940503872489167,0.916017609210972,0.930048890560361,"test","KNN_Class",0,"cont",NA,0,2,NA,"AUTOS",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,3,NA,"AUTOS",0
0.838709677419355,0.91005291005291,0.849107142857143,0.854090259398724,0.788612342311626,0.845238095238095,"test","RF",0,"cont",NA,0,3,NA,"AUTOS",0
0.79020979020979,0.649437841916619,0.683763163550398,0.662790437233892,0.728481012658228,0.788297497356362,"train","CART",0,"cont",NA,0,3,NA,"AUTOS",0
0.693548387096774,0.557148733619322,0.595833333333333,0.566214040127084,0.609545906529665,0.691257838436002,"test","CART",0,"cont",NA,0,3,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,3,NA,"AUTOS",0
0.709677419354839,0.702380952380952,0.739880952380952,0.6984989554649,0.626130653266332,0.776640121350019,"test","Boosting",0,"cont",NA,0,3,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,3,NA,"AUTOS",0
0.338709677419355,0.221311475409836,0.177083333333333,0.101912369886226,0.0253067484662576,0.01310861423221,"test","SVM",0,"cont",NA,0,3,NA,"AUTOS",0
0.706293706293706,0.662021177963207,0.750874930718156,0.665333784116056,0.624859462835728,0.700271449678728,"train","NaiveBayes",0,"cont",NA,0,3,NA,"AUTOS",0
0.516129032258065,0.519373219373219,0.618154761904762,0.510023262178435,0.389363099146421,0.571883852691218,"test","NaiveBayes",0,"cont",NA,0,3,NA,"AUTOS",0
0.916083916083916,0.916116116116116,0.852253780809212,0.86965320482852,0.891240968437064,0.903498490499023,"train","KNN_Class",0,"cont",NA,0,3,NA,"AUTOS",0
0.919354838709677,0.759243697478992,0.769047619047619,0.763997113997114,0.895234876647516,0.940681209337926,"test","KNN_Class",0,"cont",NA,0,3,NA,"AUTOS",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,4,NA,"AUTOS",0
0.741935483870968,0.63515406162465,0.630357142857143,0.625798066974538,0.667002349781806,0.760061919504644,"test","RF",0,"cont",NA,0,4,NA,"AUTOS",0
0.797202797202797,0.669282028600914,0.672168493445089,0.669428753468411,0.734829592684954,0.746389663035216,"train","CART",0,"cont",NA,0,4,NA,"AUTOS",0
0.532258064516129,0.522549019607843,0.439880952380952,0.463271604938272,0.390715011860386,0.456140350877193,"test","CART",0,"cont",NA,0,4,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,4,NA,"AUTOS",0
0.790322580645161,0.862698412698413,0.798214285714286,0.821516868050886,0.724914675767918,0.82879684418146,"test","Boosting",0,"cont",NA,0,4,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,4,NA,"AUTOS",0
0.32258064516129,0.0537634408602151,0.166666666666667,0.0813008130081301,0,0,"test","SVM",0,"cont",NA,0,4,NA,"AUTOS",0
0.734265734265734,0.698693632277938,0.792305473548475,0.727034988867837,0.660925995257706,0.730917923979609,"train","NaiveBayes",0,"cont",NA,0,4,NA,"AUTOS",0
0.467741935483871,0.424606167253226,0.386011904761905,0.396259198049479,0.314572864321608,0.486639066616485,"test","NaiveBayes",0,"cont",NA,0,4,NA,"AUTOS",0
0.93006993006993,0.9443961352657,0.933907382899544,0.938514661123975,0.908736996617525,0.91785150078989,"train","KNN_Class",0,"cont",NA,0,4,NA,"AUTOS",0
0.870967741935484,0.924038461538462,0.873214285714286,0.889173567977916,0.830832196452933,0.882352941176471,"test","KNN_Class",0,"cont",NA,0,4,NA,"AUTOS",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,5,NA,"AUTOS",0
0.806451612903226,0.856581196581197,0.821130952380952,0.828933848812145,0.747196738022426,0.815681902638424,"test","RF",0,"cont",NA,0,5,NA,"AUTOS",0
0.804195804195804,0.689282501124606,0.688494689334555,0.682995437414228,0.743563468681952,0.790690866510539,"train","CART",0,"cont",NA,0,5,NA,"AUTOS",0
0.548387096774194,0.499368686868687,0.46577380952381,0.453074548907882,0.396803335649757,0.520123839009288,"test","CART",0,"cont",NA,0,5,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,5,NA,"AUTOS",0
0.774193548387097,0.827461013645224,0.791964285714286,0.804584377610693,0.705762711864407,0.797619047619048,"test","Boosting",0,"cont",NA,0,5,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,5,NA,"AUTOS",0
0.338709677419355,0.221311475409836,0.177083333333333,0.101912369886226,0.0253067484662576,0.01310861423221,"test","SVM",0,"cont",NA,0,5,NA,"AUTOS",0
0.692307692307692,0.665127627627628,0.754713427669755,0.669904151506812,0.611389043295658,0.671175436223455,"train","NaiveBayes",0,"cont",NA,0,5,NA,"AUTOS",0
0.612903225806452,0.554758107389686,0.651785714285714,0.565632515632516,0.5071215634316,0.664623151821132,"test","NaiveBayes",0,"cont",NA,0,5,NA,"AUTOS",0
0.902097902097902,0.921794871794872,0.812057303154728,0.851056351056351,0.871046698872786,0.926250644662197,"train","KNN_Class",0,"cont",NA,0,5,NA,"AUTOS",0
0.935483870967742,0.966329966329966,0.911904761904762,0.928033095215758,0.91544493692465,0.940015479876161,"test","KNN_Class",0,"cont",NA,0,5,NA,"AUTOS",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,6,NA,"AUTOS",0
0.806451612903226,0.668567251461988,0.67827380952381,0.666565573017186,0.751336898395722,0.752360203340596,"test","RF",0,"cont",NA,0,6,NA,"AUTOS",0
0.769230769230769,0.630372125967092,0.634008053660909,0.626276501276501,0.697577544219431,0.736330756683923,"train","CART",0,"cont",NA,0,6,NA,"AUTOS",0
0.645161290322581,0.522860472860473,0.532738095238095,0.518828192741236,0.543048576214405,0.636630036630037,"test","CART",0,"cont",NA,0,6,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,6,NA,"AUTOS",0
0.790322580645161,0.801307488807489,0.81577380952381,0.804904017289601,0.732136922565636,0.784090909090909,"test","Boosting",0,"cont",NA,0,6,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,6,NA,"AUTOS",0
0.354838709677419,0.222222222222222,0.1875,0.12037037037037,0.0505359877488515,0.0262541022034698,"test","SVM",0,"cont",NA,0,6,NA,"AUTOS",0
0.72027972027972,0.695008558979147,0.773799020439558,0.71160475829264,0.641356824879303,0.735674676524954,"train","NaiveBayes",0,"cont",NA,0,6,NA,"AUTOS",0
0.532258064516129,0.435202991452991,0.460119047619048,0.4371114996115,0.40952380952381,0.541486291486291,"test","NaiveBayes",0,"cont",NA,0,6,NA,"AUTOS",0
0.909090909090909,0.934526302567687,0.898224122524234,0.912137338165819,0.880756895445799,0.910949119015348,"train","KNN_Class",0,"cont",NA,0,6,NA,"AUTOS",0
0.967741935483871,0.982259570494865,0.966666666666667,0.97236593578057,0.958079783637593,0.964852607709751,"test","KNN_Class",0,"cont",NA,0,6,NA,"AUTOS",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,7,NA,"AUTOS",0
0.806451612903226,0.697222222222222,0.7,0.687009803921569,0.748733535967579,0.847867119667799,"test","RF",0,"cont",NA,0,7,NA,"AUTOS",0
0.818181818181818,0.669145195920558,0.710392842195754,0.678660938059434,0.766339869281046,0.783884042041629,"train","CART",0,"cont",NA,0,7,NA,"AUTOS",0
0.67741935483871,0.55766687016687,0.602083333333333,0.556856725146199,0.592775041050903,0.636589698046181,"test","CART",0,"cont",NA,0,7,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,7,NA,"AUTOS",0
0.870967741935484,0.919538522479699,0.886607142857143,0.896737249678426,0.831693247370207,0.894557823129252,"test","Boosting",0,"cont",NA,0,7,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,7,NA,"AUTOS",0
0.32258064516129,0.0537634408602151,0.166666666666667,0.0813008130081301,0,0,"test","SVM",0,"cont",NA,0,7,NA,"AUTOS",0
0.699300699300699,0.701111111111111,0.752847059621976,0.690353085795776,0.613197458639995,0.718775699932063,"train","NaiveBayes",0,"cont",NA,0,7,NA,"AUTOS",0
0.645161290322581,0.546900748603535,0.561904761904762,0.551020945757788,0.542435424354244,0.685692827638003,"test","NaiveBayes",0,"cont",NA,0,7,NA,"AUTOS",0
0.944055944055944,0.951029411764706,0.951084190165937,0.949709470986067,0.927406561330034,0.92809424610301,"train","KNN_Class",0,"cont",NA,0,7,NA,"AUTOS",0
0.919354838709677,0.941666666666667,0.945833333333333,0.942616959064328,0.895868323815922,0.94220730797912,"test","KNN_Class",0,"cont",NA,0,7,NA,"AUTOS",0
1,1,1,1,1,1,"train","RF",0,"cont",NA,0,8,NA,"AUTOS",0
0.693548387096774,0.594545454545454,0.576488095238095,0.571593410048419,0.596713454296474,0.693768996960486,"test","RF",0,"cont",NA,0,8,NA,"AUTOS",0
0.748251748251748,0.622962582879683,0.611865576255274,0.599920679910215,0.668661903842441,0.664743011722272,"train","CART",0,"cont",NA,0,8,NA,"AUTOS",0
0.645161290322581,0.59047619047619,0.522916666666667,0.514830659536542,0.525730180806676,0.524232633279483,"test","CART",0,"cont",NA,0,8,NA,"AUTOS",0
1,1,1,1,1,1,"train","Boosting",0,"cont",NA,0,8,NA,"AUTOS",0
0.629032258064516,0.571018518518518,0.524404761904762,0.537227668845316,0.507766655160511,0.705229793977813,"test","Boosting",0,"cont",NA,0,8,NA,"AUTOS",0
1,1,1,1,1,1,"train","SVM",0,"cont",NA,0,8,NA,"AUTOS",0
0.32258064516129,0.0537634408602151,0.166666666666667,0.0813008130081301,0,0,"test","SVM",0,"cont",NA,0,8,NA,"AUTOS",0
0.727272727272727,0.703320471798733,0.779695046772314,0.712232800779991,0.650015688735488,0.746497966561229,"train","NaiveBayes",0,"cont",NA,0,8,NA,"AUTOS",0
0.564516129032258,0.492102396514161,0.486904761904762,0.48333360098066,0.438443475343844,0.578867924528302,"test","NaiveBayes",0,"cont",NA,0,8,NA,"AUTOS",0
0.93006993006993,0.934135096194593,0.941472394719875,0.93706385647288,0.909373217567653,0.918876755070203,"train","KNN_Class",0,"cont",NA,0,8,NA,"AUTOS",0
0.919354838709677,0.943981481481482,0.933333333333333,0.936492374727669,0.895340985820392,0.906167234203556,"test","KNN_Class",0,"cont",NA,0,8,NA,"AUTOS",0
