"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.81428895296375e-08,102.9,174.5,NA,NA,NA,NA,NA,NA,NA,NA,0.7595,0.2405,NA,NA,NA,NA,NA,NA,NA,NA,3.81428895296375e-08,2,1,"Forest_disc_25","AUTOS"
1,3,3.00259704685927e-25,116,77.5,187.3,NA,NA,NA,NA,NA,NA,NA,0.6979,0.1589,0.1432,NA,NA,NA,NA,NA,NA,NA,3.00259704685927e-24,3,1,"Forest_disc_25","AUTOS"
1,4,2.63739506817806e-25,116,187.3,77.5,77.5,NA,NA,NA,NA,NA,NA,0.6979,0.1432,0.0795,0.0795,NA,NA,NA,NA,NA,NA,2.63739506817806e-24,3,1,"Forest_disc_25","AUTOS"
1,5,3.00825852120204e-25,116,187.3,77.5,77.5,77.5,NA,NA,NA,NA,NA,0.6979,0.1432,0.053,0.053,0.053,NA,NA,NA,NA,NA,3.00825852120204e-24,3,1,"Forest_disc_25","AUTOS"
1,6,2.88412784830553e-25,116,187.3,77.5,77.5,77.5,77.5,NA,NA,NA,NA,0.6979,0.1432,0.0397,0.0397,0.0397,0.0397,NA,NA,NA,NA,2.88412784830553e-24,3,1,"Forest_disc_25","AUTOS"
1,7,3.36955415237322e-25,116,187.3,77.5,77.5,77.5,77.5,77.5,NA,NA,NA,0.6979,0.1432,0.0318,0.0318,0.0318,0.0318,0.0318,NA,NA,NA,3.36955415237322e-24,3,1,"Forest_disc_25","AUTOS"
1,8,3.08495996065737e-25,116,187.3,77.5,77.5,77.5,77.5,77.5,77.5,NA,NA,0.6979,0.1432,0.0265,0.0265,0.0265,0.0265,0.0265,0.0265,NA,NA,3.08495996065737e-24,3,1,"Forest_disc_25","AUTOS"
1,9,3.00077725666399e-25,116,187.3,77.5,77.5,77.5,77.5,77.5,77.5,77.5,NA,0.6979,0.1432,0.0227,0.0227,0.0227,0.0227,0.0227,0.0227,0.0227,NA,3.00077725666399e-24,3,1,"Forest_disc_25","AUTOS"
1,10,2.63660741716461e-25,116,187.3,77.5,77.5,77.5,77.5,77.5,77.5,77.5,77.5,0.6979,0.1432,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,0.0199,2.63660741716461e-24,3,1,"Forest_disc_25","AUTOS"
9,2,3.4505375859397e-12,95.4,108.2,NA,NA,NA,NA,NA,NA,NA,NA,0.7245,0.2755,NA,NA,NA,NA,NA,NA,NA,NA,3.4505375859397e-12,2,1,"Forest_disc_25","AUTOS"
9,3,5.79332584378285e-20,97.6,111,88.5,NA,NA,NA,NA,NA,NA,NA,0.7648,0.154,0.0812,NA,NA,NA,NA,NA,NA,NA,5.79332584378285e-19,3,1,"Forest_disc_25","AUTOS"
9,4,5.85221577234752e-20,97.6,111,88.5,88.5,NA,NA,NA,NA,NA,NA,0.7648,0.1541,0.0406,0.0406,NA,NA,NA,NA,NA,NA,5.85221577234752e-19,3,1,"Forest_disc_25","AUTOS"
9,5,5.48287142573292e-20,97.6,111,88.5,88.5,88.5,NA,NA,NA,NA,NA,0.7648,0.1541,0.027,0.027,0.027,NA,NA,NA,NA,NA,5.48287142573292e-19,3,1,"Forest_disc_25","AUTOS"
9,6,6.10714050907833e-20,97.6,111,88.5,88.5,88.5,88.5,NA,NA,NA,NA,0.7649,0.1541,0.0203,0.0203,0.0203,0.0203,NA,NA,NA,NA,6.10714050907833e-19,3,1,"Forest_disc_25","AUTOS"
9,7,5.30362438159041e-20,97.6,111,88.5,88.5,88.5,88.5,88.5,NA,NA,NA,0.7649,0.1541,0.0162,0.0162,0.0162,0.0162,0.0162,NA,NA,NA,5.30362438159041e-19,3,1,"Forest_disc_25","AUTOS"
9,8,6.10131989166992e-20,97.6,111,88.5,88.5,88.5,88.5,88.5,88.5,NA,NA,0.7649,0.1541,0.0135,0.0135,0.0135,0.0135,0.0135,0.0135,NA,NA,6.10131989166992e-19,3,1,"Forest_disc_25","AUTOS"
9,9,5.5393796011493e-20,97.6,111,88.5,88.5,88.5,88.5,88.5,88.5,88.5,NA,0.7649,0.1541,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,0.0116,NA,5.5393796011493e-19,3,1,"Forest_disc_25","AUTOS"
9,10,5.9345621692254e-20,97.6,111,88.5,88.5,88.5,88.5,88.5,88.5,88.5,88.5,0.7649,0.1541,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,0.0101,5.9345621692254e-19,3,1,"Forest_disc_25","AUTOS"
10,2,1.67972076604719e-11,186,162,NA,NA,NA,NA,NA,NA,NA,NA,0.5769,0.4231,NA,NA,NA,NA,NA,NA,NA,NA,1.67972076604719e-11,2,1,"Forest_disc_25","AUTOS"
10,3,6.26471923582322e-21,172,191,147,NA,NA,NA,NA,NA,NA,NA,0.6361,0.2944,0.0695,NA,NA,NA,NA,NA,NA,NA,6.26471923582322e-20,3,1,"Forest_disc_25","AUTOS"
10,4,4.77742270657697e-21,172,191,147,147,NA,NA,NA,NA,NA,NA,0.6361,0.2945,0.0347,0.0347,NA,NA,NA,NA,NA,NA,4.77742270657697e-20,3,1,"Forest_disc_25","AUTOS"
10,5,5.94838946012264e-21,172,191,147,147,147,NA,NA,NA,NA,NA,0.6361,0.2945,0.0231,0.0231,0.0231,NA,NA,NA,NA,NA,5.94838946012264e-20,3,1,"Forest_disc_25","AUTOS"
10,6,5.08001178034673e-21,172,191,147,147,147,147,NA,NA,NA,NA,0.6361,0.2945,0.0173,0.0173,0.0173,0.0173,NA,NA,NA,NA,5.08001178034673e-20,3,1,"Forest_disc_25","AUTOS"
10,7,5.58256835590322e-21,172,191,147,147,147,147,147,NA,NA,NA,0.6361,0.2946,0.0139,0.0139,0.0139,0.0139,0.0139,NA,NA,NA,5.58256835590322e-20,3,1,"Forest_disc_25","AUTOS"
