"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,4.37282793435941e-13,86.4,94.1,NA,NA,NA,NA,NA,NA,NA,NA,0.5224,0.4776,NA,NA,NA,NA,NA,NA,NA,NA,4.37282793435941e-13,2,1,"Forest_disc_25","bupa"
1,3,1.19286576983834e-18,88.3,95.5,80,NA,NA,NA,NA,NA,NA,NA,0.6644,0.2959,0.0397,NA,NA,NA,NA,NA,NA,NA,1.19286576983834e-17,3,1,"Forest_disc_25","bupa"
1,4,1.15027138190456e-18,88.3,95.5,80,80,NA,NA,NA,NA,NA,NA,0.6643,0.296,0.0198,0.0198,NA,NA,NA,NA,NA,NA,1.15027138190456e-17,3,1,"Forest_disc_25","bupa"
1,5,1.16970742334505e-18,88.3,95.5,80,80,80,NA,NA,NA,NA,NA,0.6643,0.2962,0.0132,0.0132,0.0132,NA,NA,NA,NA,NA,1.16970742334505e-17,3,1,"Forest_disc_25","bupa"
1,6,1.1426398388286e-18,88.3,95.5,80,80,80,80,NA,NA,NA,NA,0.6643,0.2962,0.0099,0.0099,0.0099,0.0099,NA,NA,NA,NA,1.1426398388286e-17,3,1,"Forest_disc_25","bupa"
1,7,1.16575727783677e-18,88.3,95.5,80,80,80,80,80,NA,NA,NA,0.6643,0.2962,0.0079,0.0079,0.0079,0.0079,0.0079,NA,NA,NA,1.16575727783677e-17,3,1,"Forest_disc_25","bupa"
1,8,1.17423397800235e-18,88.3,95.5,80,80,80,80,80,80,NA,NA,0.6643,0.2963,0.0066,0.0066,0.0066,0.0066,0.0066,0.0066,NA,NA,1.17423397800235e-17,3,1,"Forest_disc_25","bupa"
1,9,1.62673227965841e-18,88.3,95.5,80,80,80,80,80,80,80,NA,0.6642,0.2963,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,0.0056,NA,1.62673227965841e-17,3,1,"Forest_disc_25","bupa"
1,10,1.26822863959559e-18,88.3,95.5,80,80,80,80,80,80,80,80,0.6642,0.2963,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,1.26822863959559e-17,3,1,"Forest_disc_25","bupa"
2,2,4.93480270209352e-08,58.7,97,NA,NA,NA,NA,NA,NA,NA,NA,0.6682,0.3318,NA,NA,NA,NA,NA,NA,NA,NA,4.93480270209352e-08,2,1,"Forest_disc_25","bupa"
2,3,1.44146560059483e-24,64.6,102.5,31.5,NA,NA,NA,NA,NA,NA,NA,0.7277,0.2225,0.0498,NA,NA,NA,NA,NA,NA,NA,1.44146560059483e-23,3,1,"Forest_disc_25","bupa"
2,4,1.39986906907019e-24,64.6,102.5,31.5,31.5,NA,NA,NA,NA,NA,NA,0.7277,0.2225,0.0249,0.0249,NA,NA,NA,NA,NA,NA,1.39986906907019e-23,3,1,"Forest_disc_25","bupa"
2,5,1.38753001599675e-24,64.6,102.5,31.5,31.5,31.5,NA,NA,NA,NA,NA,0.7277,0.2225,0.0166,0.0166,0.0166,NA,NA,NA,NA,NA,1.38753001599675e-23,3,1,"Forest_disc_25","bupa"
