"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.6128855536694e-08,91.1,73.5,NA,NA,NA,NA,NA,NA,NA,NA,0.9307,0.0693,NA,NA,NA,NA,NA,NA,NA,NA,3.6128855536694e-08,2,1,"Forest_disc_NLD50","bupa"
1,3,4.57214800345488e-14,87.5,95.4,73.5,NA,NA,NA,NA,NA,NA,NA,0.6589,0.3284,0.0128,NA,NA,NA,NA,NA,NA,NA,4.57214800345488e-13,3,1,"Forest_disc_NLD50","bupa"
1,4,5.5329705001911e-13,87.6,93.4,98.2,73.5,NA,NA,NA,NA,NA,NA,0.6194,0.2755,0.0896,0.0155,NA,NA,NA,NA,NA,NA,5.5329705001911e-11,4,1,"Forest_disc_NLD50","bupa"
1,5,3.89527739908769e-13,87.5,92.6,97.5,94.9,73.5,NA,NA,NA,NA,NA,0.6214,0.1604,0.1083,0.0949,0.015,NA,NA,NA,NA,NA,3.89527739908769e-10,5,1,"Forest_disc_NLD50","bupa"
1,6,7.03930746339371e-10,93.6,83.2,87.9,93,88,73.5,NA,NA,NA,NA,0.4107,0.2056,0.151,0.1242,0.1072,0.0013,NA,NA,NA,NA,7.03930746339371e-06,6,1,"Forest_disc_NLD50","bupa"
1,7,2.02019816536193e-13,87.1,89.2,96.3,96.6,91.1,92.8,73.5,NA,NA,NA,0.4925,0.1162,0.1024,0.1005,0.0876,0.0871,0.0137,NA,NA,NA,2.02019816536193e-08,7,1,"Forest_disc_NLD50","bupa"
1,8,1.93976856434048e-12,89.1,88.7,96.1,99.3,91.8,86.5,83.4,73.5,NA,NA,0.566,0.1153,0.0886,0.0666,0.0623,0.0427,0.0405,0.0181,NA,NA,1.93976856434048e-06,8,1,"Forest_disc_NLD50","bupa"
1,9,5.03827753704323e-15,90.2,96.9,90.5,84.6,84.6,98.2,80.5,82,73.5,NA,0.5541,0.1057,0.0951,0.0759,0.0668,0.0401,0.0362,0.0244,0.0016,NA,5.03827753704323e-09,8,1,"Forest_disc_NLD50","bupa"
1,10,1.37673999151623e-12,90.3,87.2,86.2,95.3,85.8,84.3,99.2,99.6,90.8,73.5,0.558,0.0837,0.0654,0.0612,0.0593,0.0537,0.0412,0.0351,0.0266,0.0158,0.000137673999151623,10,1,"Forest_disc_NLD50","bupa"
2,2,3.84091953714401e-08,59.3,95.6,NA,NA,NA,NA,NA,NA,NA,NA,0.6456,0.3544,NA,NA,NA,NA,NA,NA,NA,NA,3.84091953714401e-08,2,1,"Forest_disc_NLD50","bupa"
2,3,1.4273779102981e-30,65.3,101.1,31.5,NA,NA,NA,NA,NA,NA,NA,0.7201,0.2351,0.0448,NA,NA,NA,NA,NA,NA,NA,1.4273779102981e-29,3,1,"Forest_disc_NLD50","bupa"
2,4,1.11288410269776e-11,77.3,50.4,111.1,66.3,NA,NA,NA,NA,NA,NA,0.5981,0.3079,0.094,0,NA,NA,NA,NA,NA,NA,1.11288410269776e-10,3,1,"Forest_disc_NLD50","bupa"
2,5,3.21348766485561e-08,58.2,93.7,102.6,63.4,76.2,NA,NA,NA,NA,NA,0.5401,0.2706,0.0701,0.0666,0.0525,NA,NA,NA,NA,NA,3.2134876648556e-05,5,1,"Forest_disc_NLD50","bupa"
2,6,6.61649232639349e-33,67.2,85.9,47.8,115.7,76.9,80.2,NA,NA,NA,NA,0.3935,0.3344,0.2091,0.0564,0.0035,0.0032,NA,NA,NA,NA,6.61649232639349e-29,6,1,"Forest_disc_NLD50","bupa"
2,7,1.19057647498692e-09,70,45.2,102.9,71.7,103.5,64.8,46.1,NA,NA,NA,0.4918,0.1495,0.1034,0.0906,0.0872,0.0689,0.0087,NA,NA,NA,0.000119057647498692,7,1,"Forest_disc_NLD50","bupa"
2,8,4.90554321897728e-25,64.6,102.4,77.1,67.7,64,33.5,84.9,69,NA,NA,0.5323,0.2034,0.0671,0.06,0.0594,0.0519,0.0248,0.0011,NA,NA,4.90554321897728e-19,8,1,"Forest_disc_NLD50","bupa"
2,9,5.3069744589696e-09,52.9,72.6,73.9,95.7,83.3,90.7,77.1,112,71.4,NA,0.3535,0.168,0.1248,0.0903,0.0684,0.0629,0.0569,0.0566,0.0185,NA,0.053069744589696,9,1,"Forest_disc_NLD50","bupa"
2,10,1.13849121286194e-08,68.8,99.9,52.5,58.6,48.7,43.3,55.4,70.8,47.4,78.4,0.4733,0.2458,0.0923,0.0533,0.034,0.0302,0.0273,0.0246,0.0193,0,0.113849121286194,9,1,"Forest_disc_NLD50","bupa"
3,2,4.10604862646124e-05,43.6,9.5,NA,NA,NA,NA,NA,NA,NA,NA,0.5821,0.4179,NA,NA,NA,NA,NA,NA,NA,NA,4.10604862646124e-05,2,1,"Forest_disc_NLD50","bupa"
3,3,1.84014436675066e-30,28.9,9.5,74,NA,NA,NA,NA,NA,NA,NA,0.7609,0.1579,0.0812,NA,NA,NA,NA,NA,NA,NA,1.84014436675066e-29,3,1,"Forest_disc_NLD50","bupa"
3,4,1.05505214971433e-30,28.1,31.7,9.5,74.1,NA,NA,NA,NA,NA,NA,0.5968,0.1673,0.1558,0.0802,NA,NA,NA,NA,NA,NA,1.05505214971433e-28,4,1,"Forest_disc_NLD50","bupa"
3,5,3.59380205080324e-09,18.8,38.2,79,9.5,44.8,NA,NA,NA,NA,NA,0.5605,0.385,0.053,0.0015,0,NA,NA,NA,NA,NA,3.59380205080324e-07,4,1,"Forest_disc_NLD50","bupa"
3,6,2.25079386127023e-11,20.2,38.3,18.9,65.9,9.5,115.3,NA,NA,NA,NA,0.3489,0.2986,0.2571,0.0864,0.0056,0.0034,NA,NA,NA,NA,2.25079386127023e-07,6,1,"Forest_disc_NLD50","bupa"
3,7,2.16573440579999e-09,33,17,74,9.5,47.8,101.2,17.6,NA,NA,NA,0.5231,0.3431,0.0591,0.046,0.0248,0.0039,0,NA,NA,NA,2.16573440579999e-05,6,1,"Forest_disc_NLD50","bupa"
3,8,5.04980258993728e-31,25.9,9.5,60.9,30.9,51.1,37.1,87.7,46.7,NA,NA,0.6513,0.1234,0.0777,0.0584,0.0294,0.0272,0.021,0.0115,NA,NA,5.04980258993728e-25,8,1,"Forest_disc_NLD50","bupa"
3,9,3.79071326665148e-08,37.3,19.9,11.9,59.6,17.6,95.7,76.2,76.1,9.5,NA,0.4381,0.3313,0.1396,0.0386,0.0295,0.0163,0.0046,0.002,0,NA,0.0379071326665148,8,1,"Forest_disc_NLD50","bupa"
3,10,5.00299087987507e-09,27.6,9.5,44.5,63.7,43.3,27.6,24.6,85.6,24.5,66.6,0.6005,0.1513,0.0564,0.0348,0.0335,0.0295,0.0294,0.0262,0.0255,0.013,0.0500299087987507,9,1,"Forest_disc_NLD50","bupa"
4,2,1.41872325230143e-07,20.4,38.8,NA,NA,NA,NA,NA,NA,NA,NA,0.7815,0.2185,NA,NA,NA,NA,NA,NA,NA,NA,1.41872325230143e-07,2,1,"Forest_disc_NLD50","bupa"
4,3,1.03013434857844e-07,20,40,28.8,NA,NA,NA,NA,NA,NA,NA,0.7061,0.1695,0.1243,NA,NA,NA,NA,NA,NA,NA,1.03013434857844e-06,3,1,"Forest_disc_NLD50","bupa"
