"name","data","disc_method","mean_NB_interval","std_NB_interval","mean_exe_time","std_exe_time","mean_exe_time_pervar","std_exe_time_pervar","mean_incons","std_incons","mean_acc","std_acc","mean_Precision","std_Precision","mean_Recall","std_Recall","mean_F1","std_F1","mean_Kappa","std_Kappa","mean_Kappaw","std_Kappaw"
"bupa","test","AMEVA",2.73333333333333,0.369760954999048,0.214074659347534,0.0475748535857889,0.0356791098912557,0.00792914226429814,0,0,0.667637540453075,0.0606802150153755,0.661742053409292,0.0648078729776451,0.649764211886305,0.062052282769097,0.648708632769971,0.0640611864525884,0.30465230615439,0.125394295960681,0.30465230615439,0.125394295960681
"bupa","test","CACC",6.25,2.98891549214912,0.601277565956116,0.375196257195513,0.100212927659353,0.0625327095325856,0,0,0.651618122977346,0.093038696568765,0.64298828746691,0.0977939994240226,0.635959302325581,0.0959281550335167,0.634987971895629,0.0967799680162513,0.27491810755954,0.192054849087123,0.27491810755954,0.192054849087123
"bupa","test","CAIM",2,0,0.190385270118713,0.0234021015681036,0.0317308783531189,0.00390035026135059,0,0,0.645631067961165,0.0484118664312233,0.645894998217118,0.061850943228482,0.621375968992248,0.0414041283796446,0.61749799707716,0.0456908669557768,0.251089980939814,0.089025238913234,0.251089980939814,0.089025238913234
"bupa","test","Chi2",7.33333333333333,0.823386969592618,1.21065268516541,0.0731926020767513,0.201775447527567,0.0121987670127919,0,0,0.65,0.0938479644783277,0.64078219704646,0.0978159128342174,0.634460594315245,0.0961256037640487,0.633584881155364,0.0976118984101035,0.272019303242227,0.193333203193099,0.272019303242227,0.193333203193099
"bupa","test","ChiMerge",6.36666666666667,0.967844596948192,0.761887335777283,0.0738307691551417,0.126981222629547,0.0123051281925236,0,0,0.647411003236246,0.0906098422003394,0.638141827610334,0.0941127278289704,0.632842377260982,0.0926389811404701,0.63213529014697,0.0937658865985413,0.268256896872184,0.186108452858025,0.268256896872184,0.186108452858025
"bupa","test","ClusterDisc",3,0,0.0028921365737915,0.00152184982852016,0.000482022762298584,0.000253641638086694,0,0,0.638025889967637,0.0702860904373602,0.628879409949866,0.0752005218402861,0.625171188630491,0.0755336683958447,0.62247410887957,0.07588209780315,0.250546691976586,0.149474647164985,0.250546691976586,0.149474647164985
"bupa","test","Extended Chi2",2.16666666666667,0.130188910980824,1.86118104457855,0.155592578739592,0.310196840763092,0.0259320964565986,0,0,0.598705501618123,0.0533469220245894,0.591295640144735,0.0790442868083906,0.584612403100775,0.0401420994458098,0.568395568681166,0.0623780347147365,0.171461075390619,0.0824210647616407,0.171461075390619,0.0824210647616407
"bupa","test","Forest_disc_100",4,0,7.59717383384705,1.11318200439014,1.26619563897451,0.185530334065023,0,0,0.647734627831715,0.0698986081598175,0.636401811211975,0.0762191140606731,0.629990310077519,0.075365319367514,0.629084818699645,0.0760896114367605,0.263005759483078,0.149950554370326,0.263005759483078,0.149950554370326
"bupa","test","Forest_disc_125",4,0,9.92796669006348,1.88997453172615,1.65466111501058,0.314995755287692,0,0,0.641100323624595,0.0768628189439852,0.62654271593831,0.0874041625592565,0.620177648578811,0.0857166609330388,0.615989335674297,0.0915849867903614,0.243175650740603,0.171209687026291,0.243175650740603,0.171209687026291
"bupa","test","Forest_disc_150",4,0,9.17745604515076,0.932298197525296,1.52957600752513,0.155383032920883,0,0,0.642394822006473,0.067125415914421,0.630541809537107,0.0729775396994982,0.624253875968993,0.0744389929948088,0.622133140800435,0.07562840305942,0.250886995523205,0.147089132519334,0.250886995523205,0.147089132519334
