"var","nsplits","optim_value","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","P1","P2","P3","P4","P5","P6","P7","P8","P9","P10","score","uniq_split","iter","forest","name"
1,2,3.55528943571599e-08,0.414,0.693,NA,NA,NA,NA,NA,NA,NA,NA,0.6175,0.3825,NA,NA,NA,NA,NA,NA,NA,NA,3.55528943571599e-08,2,1,"Forest_disc_25","Yeast"
1,3,9.82796769415362e-17,0.45,0.723,0.152,NA,NA,NA,NA,NA,NA,NA,0.6892,0.2857,0.0251,NA,NA,NA,NA,NA,NA,NA,9.82796769415362e-16,3,1,"Forest_disc_25","Yeast"
1,4,4.96952754563479e-17,0.45,0.723,0.151,0.151,NA,NA,NA,NA,NA,NA,0.6892,0.2858,0.0125,0.0125,NA,NA,NA,NA,NA,NA,4.96952754563479e-16,3,1,"Forest_disc_25","Yeast"
1,5,7.55852742629683e-17,0.45,0.723,0.151,0.151,0.151,NA,NA,NA,NA,NA,0.6892,0.2859,0.0083,0.0083,0.0083,NA,NA,NA,NA,NA,7.55852742629683e-16,3,1,"Forest_disc_25","Yeast"
1,6,1.34924977452204e-16,0.45,0.723,0.151,0.151,0.151,0.151,NA,NA,NA,NA,0.6892,0.2859,0.0062,0.0062,0.0062,0.0062,NA,NA,NA,NA,1.34924977452204e-15,3,1,"Forest_disc_25","Yeast"
1,7,1.05494391914875e-16,0.45,0.723,0.151,0.151,0.151,0.151,0.151,NA,NA,NA,0.6892,0.286,0.005,0.005,0.005,0.005,0.005,NA,NA,NA,1.05494391914875e-15,3,1,"Forest_disc_25","Yeast"
1,8,1.37618931453351e-16,0.45,0.723,0.151,0.151,0.151,0.151,0.151,0.151,NA,NA,0.6891,0.286,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,NA,NA,1.37618931453351e-15,3,1,"Forest_disc_25","Yeast"
1,9,5.86389575390433e-17,0.45,0.723,0.151,0.151,0.151,0.151,0.151,0.151,0.151,NA,0.6891,0.286,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035,NA,5.86389575390433e-16,3,1,"Forest_disc_25","Yeast"
1,10,6.68848563900383e-17,0.45,0.723,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.151,0.6891,0.286,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,6.68848563900383e-16,3,1,"Forest_disc_25","Yeast"
2,2,2.79757969644742e-08,0.418,0.686,NA,NA,NA,NA,NA,NA,NA,NA,0.6631,0.3369,NA,NA,NA,NA,NA,NA,NA,NA,2.79757969644742e-08,2,1,"Forest_disc_25","Yeast"
2,3,1.55277518586898e-16,0.45,0.719,0.157,NA,NA,NA,NA,NA,NA,NA,0.7351,0.2415,0.0234,NA,NA,NA,NA,NA,NA,NA,1.55277518586898e-15,3,1,"Forest_disc_25","Yeast"
2,4,1.41732081610293e-16,0.45,0.719,0.156,0.156,NA,NA,NA,NA,NA,NA,0.735,0.2418,0.0116,0.0116,NA,NA,NA,NA,NA,NA,1.41732081610293e-15,3,1,"Forest_disc_25","Yeast"
